GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003MA,C07401_003EA,C07401_004MA,C07401_004EA,C07401_005MA,C07401_005EA,C07401_006MA,C07401_006EA,C07401_007EA,C07401_007MA,C07401_008MA,C07401_008EA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012EA,C07401_012MA,C07401_013MA,C07401_013EA,C07401_014MA,C07401_014EA,C07401_015MA,C07401_015EA,C07401_016MA,C07401_016EA,C07401_017MA,C07401_017EA,C07401_018MA,C07401_018EA,C07401_019MA,C07401_019EA,C07401_020EA,C07401_020MA,C07401_021MA,C07401_021EA,C07401_022MA,C07401_022EA,C07401_023EA,C07401_023MA,C07401_024MA,C07401_024EA,C07401_025EA,C07401_025MA,C07401_026MA,C07401_026EA,C07401_027MA,C07401_027EA,C07401_028EA,C07401_028MA,C07401_029MA,C07401_029EA,C07401_030EA,C07401_030MA,C07401_031EA,C07401_031MA,C07401_032MA,C07401_032EA,C07401_033EA,C07401_033MA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036EA,C07401_036MA,C07401_037MA,C07401_037EA,C07401_038EA,C07401_038MA,C07401_039EA,C07401_039MA,C07401_040MA,C07401_040EA,C07401_041EA,C07401_041MA,C07401_042EA,C07401_042MA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047MA,C07401_047EA,C07401_048MA,C07401_048EA,C07401_049EA,C07401_049MA,C07401_050MA,C07401_050EA,state
0400000US18,6442915,14437,341637,5029,1163339,5985,661481,6031,829844,6721,823377,5921,923494,4730,809615,3936,493253,2337,396875,2312,5493090,26865,275041,5700,1015699,9639,437166,7856,629691,9286,714729,7178,834574,5618,752378,5551,466904,2870,366908,2673,576600,18090,45990,3264,102619,7365,122206,6576,116660,5799,67688,5027,53540,3602,34935,2859,14909,1801,18053,1715,228628,11512,13255,2440,25756,3877,68946,4472,50854,4234,21380,2446,21474,2277,12928,2296,6071,1190,7964,1283,144597,8929,7351,1461,19265,3339,33163,3548,32639,3569,19580,2716,13906,2405,9374,1628,5369,1168,3950,958,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3022242,10283,157072,3514,525808,4479,309251,4148,386563,4200,358432,3999,421076,3079,394158,2003,239859,1757,230023,1152,2585979,14093,127022,4126,461082,5789,189999,5123,293632,5378,315093,4325,387178,3676,369311,2571,228529,1908,214133,1662,262112,10885,19880,2387,43126,4311,64946,4604,57226,3823,25017,2697,20665,2100,13551,1647,6320,1082,11381,1281,100826,5724,5396,938,11697,1811,35113,3466,19934,2029,9510,1541,8040,1217,5850,1056,2834,771,2452,594,73325,6129,4774,1444,9903,2515,19193,2360,15771,1811,8812,1873,5193,1199,5446,1158,2176,865,2057,670,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836728,10801,162423,3876,519136,4149,290097,4355,382487,5109,343679,3766,393167,3304,351117,2710,208447,2377,186175,1548,2361899,16878,125434,3737,445309,6249,179713,4600,277836,6444,290323,4007,349480,3519,326146,2481,195998,2340,171660,2073,276042,15702,23856,2677,47733,5400,58780,3733,57996,4524,32906,3351,25127,2407,14203,2001,5971,1116,9470,1187,105653,6755,6268,1282,12650,2775,33583,2838,24789,2655,9448,1554,8141,1304,5180,1052,2520,706,3074,729,93134,7286,6865,1427,13444,2455,18021,2263,21866,2742,11002,1851,10419,2208,5588,1452,3958,1229,1971,639,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4300987,10695,225889,4087,738917,4451,415886,4289,557305,5817,564246,4122,622782,4236,562008,3083,355645,1892,258309,1825,3676472,15304,174564,3653,640193,5975,286294,5837,426334,6776,481030,5716,565720,5302,523158,3209,338132,2392,241047,2132,371555,13279,32704,3195,65945,5387,74488,4765,73298,4673,49576,4289,32620,2942,22918,2418,10298,1546,9708,1265,149956,10142,10298,1627,17884,3202,36617,3362,35038,3022,19047,2559,15251,2165,8032,1605,3684,758,4105,968,103004,7490,8323,1507,14895,2919,18487,2388,22635,2973,14593,2225,9191,1803,7900,1634,3531,985,3449,892,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4536385,10966,253658,5449,810206,4797,474192,5375,641129,7194,561271,5740,632599,4401,566114,3083,342370,2621,254846,2408,3912023,21791,204028,5496,698442,7913,353394,6538,501341,8267,486742,6615,572664,5047,529576,4173,325836,2752,240000,2326,376287,15953,29625,3775,76820,5756,69979,4707,81625,5779,42270,3665,36939,3691,20595,2269,10628,1507,7806,1244,152119,9856,12127,1967,20508,2904,33125,3313,34631,3479,20145,2803,14250,1769,9087,1942,3468,862,4778,1157,95956,7745,7878,1827,14436,3185,17694,2830,23532,3241,12114,2218,8746,1759,6856,1405,2438,719,2262,899,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1322356,5591,54469,2056,201533,2982,117748,2769,148726,2802,161379,2114,210900,1769,201687,1529,125480,1126,100434,861,1132344,9895,42104,2074,172892,3716,75211,3416,108103,3852,140818,3063,192865,2346,189355,2071,117552,1495,93444,1195,113952,8246,6953,1450,19262,3246,21706,2866,25560,3079,12383,1901,11096,1793,7692,1486,4667,1087,4633,871,37486,3558,2568,871,4087,1082,11452,1608,6999,1214,4649,1226,3229,930,2315,718,992,445,1195,484,38574,5351,2844,1178,5292,2389,9379,1917,8064,1819,3529,1041,3710,1087,2325,730,2269,647,1162,723,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5776094,13262,292290,4104,972926,5481,568542,5189,782419,6312,767525,5742,889583,4194,738723,2821,430897,2377,333189,2294,5068457,21604,245904,4939,866103,7025,429918,7682,620328,7530,674409,7246,814100,5718,694098,3867,410930,2795,312667,2072,400455,18131,29928,3156,69272,5711,66330,6521,88279,6595,54090,3966,46081,4030,23025,2573,10814,1744,12636,1898,149518,9114,8187,1845,16869,2737,32212,3178,40557,3431,18927,3061,15473,2038,9723,1661,3444,807,4126,819,157664,9686,8271,1759,20682,3847,40082,3262,33255,3295,20099,2866,13929,1936,11877,1806,5709,1257,3760,1021,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6536702,13935,296149,4268,1028429,3589,678557,7148,877416,6125,850795,3897,997417,3209,848388,2983,509508,2450,450043,2260,5752166,19793,254501,4778,944000,5964,501751,7016,671934,8011,754463,6032,924384,5772,794568,4098,484737,3213,421828,2706,465676,15907,27023,2857,62812,5325,84492,5744,112353,6623,63101,4677,48055,4039,34869,3163,14284,1887,18687,1853,160704,9414,7660,1711,9463,1612,42606,4106,50209,4777,16621,2274,13816,2360,10432,1587,4878,1117,5019,1073,158156,10755,6965,1501,12154,2414,49708,4522,42920,4185,16610,2482,11162,2018,8519,1701,5609,1412,4509,1462,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9774828,13148,465774,4653,1693753,5005,994907,6524,1165948,5923,1223011,5691,1459586,4636,1326253,3203,798532,2637,647064,2398,8330990,24803,363259,6095,1461303,9320,665250,9165,869484,9273,1045212,7391,1324532,6160,1234587,5081,759996,3160,607367,3434,909150,23215,71752,4526,167044,7634,181974,7221,184672,7814,116386,6200,87878,4762,53661,3436,20599,2144,25184,2433,358955,12309,21770,1940,43866,4624,103723,5791,77192,4148,40124,3310,30528,2391,23541,2870,8710,1394,9501,1393,175733,9302,8993,1841,21540,3630,43960,4167,34600,4038,21289,3412,16648,2248,14464,2174,9227,1670,5012,1181,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5305261,11871,282356,3630,927283,4901,506135,5065,728156,4828,668678,4499,785896,3401,676741,2524,393143,2195,336873,1684,4536303,18312,230851,3709,816790,7894,311891,5890,553899,7352,582957,5446,720061,4536,634796,2953,374688,2227,310370,2786,421099,14757,31010,2423,70929,5978,89551,4526,96319,5208,48982,3736,37681,3309,20148,1866,8713,1441,17766,1993,231913,10983,13380,1902,27364,3102,68965,4151,54544,4534,24102,2514,19270,2510,13553,1644,4370,1021,6365,1142,115946,8402,7115,1647,12200,2810,35728,3269,23394,2761,12637,1962,8884,1564,8244,1761,5372,1301,2372,849,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2936131,10825,166062,3801,544129,4574,319896,5706,376474,5908,374482,6373,393681,3416,359711,2117,231167,2145,170529,2094,2529377,17940,131808,4537,468477,6913,231610,6066,295464,7528,321392,6843,362018,4058,335372,3217,221696,2519,161540,2461,228366,14061,22521,3182,49155,5207,41520,4231,41813,4694,29789,3643,18720,2314,14002,2048,5256,1089,5590,1072,111441,8049,6882,1608,15355,2662,31851,3774,23316,2617,13319,2165,8235,1502,7188,1501,2786,799,2509,866,66947,7206,4851,1319,11142,2849,14915,2356,15881,2494,9982,2449,4708,925,3149,942,1429,498,890,376,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
