GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002EA,B01001H_002MA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005MA,B01001H_005EA,B01001H_006EA,B01001H_006MA,B01001H_007EA,B01001H_007MA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010MA,B01001H_010EA,B01001H_011MA,B01001H_011EA,B01001H_012EA,B01001H_012MA,B01001H_013MA,B01001H_013EA,B01001H_014MA,B01001H_014EA,B01001H_015EA,B01001H_015MA,B01001H_016MA,B01001H_016EA,B01001H_017EA,B01001H_017MA,B01001H_018MA,B01001H_018EA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021MA,B01001H_021EA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026MA,B01001H_026EA,B01001H_027MA,B01001H_027EA,B01001H_028MA,B01001H_028EA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US18,5289249,2878,2600231,2223,155044,812,162068,4546,174763,4786,107582,854,71631,1723,187199,1786,159316,641,162571,458,330796,521,389161,277,350206,334,209191,223,102897,2159,37806,2173,2689018,1553,145523,937,157234,4526,162473,4581,100320,828,71117,1772,180415,1852,160766,269,161954,287,329151,578,394899,259,365104,279,237080,138,150484,3381,72498,3394,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2705704,1557,1331749,1420,78849,515,80023,2588,87408,2566,52051,783,37158,1202,95582,1306,82986,383,84277,327,157397,503,193733,219,185378,296,109844,79,63695,1608,23368,1598,1373955,994,76093,484,81042,2590,78215,2667,49446,785,38663,1521,90424,1525,80579,469,82477,179,155431,409,195636,185,187504,208,121555,149,87200,1989,49690,2005,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2234826,609,1103107,1138,67906,598,69530,3027,71446,3029,43517,827,31312,1721,80018,1724,72475,902,71135,541,130292,643,157978,363,150993,100,87645,278,48497,1393,20363,1394,1131719,946,64559,499,67092,2718,66353,2719,40617,840,30983,1494,71703,1514,71288,472,69155,372,129743,370,162968,119,155226,60,97420,225,67807,2018,36805,1950,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3760302,1815,1845703,1867,111646,1146,115019,3566,120844,3557,73714,1354,49011,1993,127740,2062,116081,705,120052,713,242274,875,272899,210,247133,202,155228,239,73167,1297,20895,1313,1914599,2118,105446,1234,108058,3704,115799,3657,66583,1315,48482,2232,123576,2231,115121,688,119496,484,244406,472,281931,185,263047,160,175032,153,100506,2636,47116,2639,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2748748,2233,1352518,1793,79471,920,84036,3784,84208,3719,50350,940,35105,2051,94327,2315,91847,1093,92007,1101,169492,1210,197785,670,183720,388,115280,549,55716,1662,19174,1678,1396230,1861,77108,1015,74281,3437,85289,3480,47857,874,34189,1942,92714,1755,92546,1150,88358,629,168421,597,201610,436,190729,243,129267,233,79636,1949,34225,1917,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250688,432,611318,173,30219,155,36756,2047,32771,2047,22791,19,17027,736,36760,736,34151,90,33797,155,74489,155,98604,155,95010,146,59062,25,30090,1152,9791,1152,639370,335,28598,155,31814,1976,33461,1947,21596,155,15785,733,35868,767,34349,196,34791,155,77355,155,102753,107,100244,137,63669,155,39826,1536,19261,1536,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3166263,1649,1549293,1134,78530,341,85787,3669,89984,3668,58610,366,40541,623,100449,628,101373,401,92047,361,187288,392,253204,320,227315,124,137758,99,67915,1515,28492,1515,1616970,940,75220,278,82938,3054,84114,3033,55432,386,37237,1260,96649,1250,99526,334,92865,93,193698,101,261001,452,236940,132,153252,93,94359,2515,53739,2524,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5003798,4028,2421954,2555,117096,457,125067,4609,142974,4709,90601,500,73289,1442,159345,1489,159261,777,144691,497,304476,577,395627,1002,347858,389,206290,235,110756,2782,44623,2744,2581844,2596,109800,1336,120937,3934,135757,3998,85614,495,75012,1141,157425,1268,161102,630,145691,900,312844,1076,411809,902,374317,346,237921,410,151087,3098,102528,3120,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7523647,2218,3708591,1296,193065,452,213035,4811,236642,4868,150646,457,101277,760,256361,803,219370,468,216323,309,455350,428,582174,332,536782,303,323570,193,165006,2513,58990,2495,3815056,1487,183950,436,202837,4462,223253,4588,141137,441,96102,1051,248024,1151,211873,398,215112,381,451678,450,588154,586,556430,234,355127,149,221752,3330,119627,3344,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4424944,1553,2189461,1064,124262,328,133292,3085,131643,3149,83519,348,57180,443,138325,441,144223,263,146487,188,270747,347,345790,235,308284,285,176083,18,93705,2000,35921,2000,2235483,974,118405,314,126186,3386,125772,3455,79436,236,56635,772,133147,803,141044,244,141529,203,266397,222,349108,191,311538,275,191561,93,122920,2688,71805,2697,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1717214,1296,843049,2723,47493,1346,52985,2929,55698,2811,33319,1378,27036,2690,54999,2505,47732,1725,50756,1572,109088,1959,120455,925,113862,278,79699,417,39380,1337,10547,1356,874165,2886,47602,1542,50559,2429,51685,2439,27595,1342,23234,2265,57163,2723,49189,1625,51286,1542,104768,2043,122691,985,120260,324,89251,241,54452,1935,24430,1901,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4848758,2668,2381462,2009,140248,788,149325,4447,150388,4490,93028,1311,65379,1934,160466,2220,156382,1022,153890,624,291835,881,354834,483,319006,545,204342,218,105593,2225,36746,2228,2467296,2286,131802,895,139010,4041,145258,4170,88300,1405,62905,1721,158156,1713,155816,549,151660,593,290959,724,360286,414,337979,134,229013,138,144514,3201,71638,3179,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,876782,396,440838,720,24008,283,27557,1774,23281,1798,16138,512,11779,990,30654,993,27760,592,27458,330,50792,409,62357,159,68205,90,42622,30,21252,865,6975,864,435944,654,23285,354,23864,1774,23997,1773,14825,513,9913,739,28964,796,25784,360,25938,335,48473,231,63641,9,67941,36,41914,20,23822,1235,13583,1236,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1509066,1411,744935,990,46792,504,46659,1930,48196,1948,28566,402,19641,1000,52731,1050,49913,509,48847,418,89035,295,107187,225,101575,243,58905,259,33923,1137,12965,1149,764131,886,44241,460,43410,1842,47047,1866,26777,393,20470,1099,49396,1132,48654,515,48169,350,86944,492,108487,230,104115,161,64549,87,46184,1634,25688,1622,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1455200,1000,741459,1164,35153,528,37531,2394,34915,2394,23110,631,13618,702,41578,775,47725,569,48427,91,98325,655,115444,473,114108,82,83077,145,38777,1274,9671,1233,713741,912,32509,537,34557,2217,34295,2097,20980,614,11702,464,40647,590,45396,352,44839,401,88942,525,106897,94,113125,78,81643,100,40672,1548,17537,1553,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212389,436,597531,499,28561,42,33123,1711,36453,1715,24416,326,17425,404,39340,395,34273,181,32760,86,74606,92,102482,181,89678,62,51320,181,24239,1178,8855,1178,614858,385,27335,21,30193,2130,36203,2126,22726,303,18856,831,36559,831,32781,181,33002,12,76582,181,104929,167,91867,69,54859,181,33176,1552,15790,1552,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5134994,5384,2498702,3226,121097,723,137279,4045,160777,4093,99702,335,61914,299,140827,1084,140036,1019,134765,920,309284,580,421427,831,370584,483,223925,194,126543,2671,50542,2676,2636292,2717,115112,643,136580,4385,145217,4616,94162,214,56998,324,132522,585,135705,595,135277,517,315584,1025,433589,929,390144,415,259863,161,178114,3552,107425,3575,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827066,1054,410523,1880,18517,710,19663,1711,18635,1769,12493,1197,9937,1527,22675,1433,26692,1247,23295,1292,45903,1295,60257,1156,70521,447,48835,420,24099,1150,9001,1123,416543,1662,17233,856,16272,1569,18030,1532,11092,1114,11094,1362,18838,1440,22265,807,21877,962,45149,1043,62465,763,76311,174,52407,445,29132,1402,14378,1411,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11227534,5742,5480741,2860,280186,664,295217,5949,314858,5717,200779,425,148480,851,367416,1063,369056,635,343219,664,680069,1078,853100,854,778601,660,474957,490,268784,3618,106019,3622,5746793,3474,266258,643,279126,5532,298783,5605,191026,567,145559,2946,357775,2904,373083,865,340994,691,678962,880,863647,960,816185,719,546451,529,360320,5880,228624,5895,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6292533,4146,3073489,3105,161704,1531,177454,5285,185416,5308,111646,1886,82890,2363,209774,2193,187363,1606,184478,986,412416,1552,463395,980,423639,235,291824,465,140347,2484,41143,2494,3219044,3129,153410,1413,168061,5168,176473,5302,102729,1770,79863,2565,198798,2625,186627,1482,188102,1001,417327,1458,479174,807,459063,620,329804,337,191012,3877,88601,3795,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616194,315,313321,426,18959,352,18741,1425,15868,1420,10786,249,11494,927,28127,1023,23816,457,21390,381,35314,379,43339,15,42740,14,23187,78,13761,760,5799,760,302873,429,17412,350,16614,1372,16243,1376,10049,249,8964,663,24938,677,20675,303,18732,313,32522,347,42003,84,40285,78,24549,59,19722,968,10165,966,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9309291,4101,4557419,2289,252002,993,280618,5309,291730,5294,183387,1171,124047,1375,303408,1343,279999,925,279684,871,574357,967,692046,711,643071,227,382774,434,198222,2838,72074,2792,4751872,2883,242208,749,255151,5631,286473,5696,173333,959,118437,1943,296901,1943,277661,871,278853,707,575585,262,711200,298,674190,474,434680,430,275964,4192,151236,4227,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2585779,891,1271751,890,71129,463,71379,2530,78029,2527,45531,634,31582,885,88811,934,85646,395,83098,344,156459,493,184050,437,176394,190,118188,40,61504,1385,19951,1388,1314028,893,67789,452,70309,2679,71112,2646,41914,658,29346,1054,87463,1041,82855,320,81419,385,155147,490,187692,431,186498,201,132921,75,82090,2005,37473,2011,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3026649,2315,1487724,1563,75261,481,82572,3042,77843,3009,51792,789,35265,1347,95263,1369,95939,587,100307,305,191865,673,211490,492,228786,412,144877,191,68816,1817,27648,1818,1538925,1374,70941,460,74552,3337,77690,3350,49444,679,32351,1149,94310,1316,96983,655,99500,351,188087,434,218108,375,243077,242,156791,246,86095,2401,50996,2395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10035953,3417,4895542,2102,247173,576,265388,5575,286217,5524,183989,356,136191,741,324734,807,302598,529,285697,627,594858,574,766359,629,719839,273,439004,188,246525,3169,96970,3132,5140411,1783,235735,536,255461,4586,268710,4565,173762,392,134573,604,317595,730,295130,533,282466,253,596772,329,782878,476,750005,262,498701,389,348318,4374,200305,4351,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,791560,1670,380549,886,16696,76,18054,1579,21137,1567,13970,302,11802,438,28978,464,23035,159,21512,259,46157,342,62256,174,56883,229,33814,275,18002,1070,8253,1088,411011,1243,15850,200,17170,1440,20144,1471,12581,382,13120,590,27813,606,22804,106,22289,74,48364,194,66026,382,61271,171,38977,165,26445,1548,18157,1584,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3016843,1645,1476673,1600,80005,930,85461,3647,87004,3703,52630,690,41599,1820,102558,2062,89773,739,87177,823,188867,813,214170,464,205776,76,152874,199,70967,1598,17812,1593,1540170,1509,74370,884,78295,3231,86412,3110,49928,769,40726,1892,96999,1871,90306,916,89053,864,190601,1106,220228,870,225310,188,167872,130,89626,2836,40444,2818,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698504,1363,349589,1077,22396,534,20716,1358,22682,1365,12897,594,10419,1071,23620,1082,23152,426,22990,221,39774,428,49993,145,49640,67,28257,76,16716,667,6337,666,348915,1109,20365,580,21478,1238,18962,1240,12564,566,10375,1053,22018,1199,21235,489,21639,342,38212,334,49517,95,48347,33,29615,97,21422,1149,13166,1148,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
