GEO_ID,B19025F_001E,B19025F_001M,NAME,B19025F_001EA,B19025F_001MA,state
0400000US06,62524016200,1101495726,California,null,null,06
0400000US08,3022642900,219915064,Colorado,null,null,08
0400000US09,2255418800,201418330,Connecticut,null,null,09
0400000US10,342810500,91698480,Delaware,null,null,10
0400000US11,413111800,92557401,District of Columbia,null,null,11
0400000US12,6036179900,414341441,Florida,null,null,12
0400000US13,2982918900,242973318,Georgia,null,null,13
0400000US15,290547000,117158117,Hawaii,null,null,15
0400000US16,478733900,86983265,Idaho,null,null,16
0400000US17,9753225900,409046284,Illinois,null,null,17
0400000US18,1856719200,162054943,Indiana,null,null,18
0400000US19,426166200,83132082,Iowa,null,null,19
0400000US20,665324200,101556013,Kansas,null,null,20
0400000US21,445321100,106794874,Kentucky,null,null,21
0400000US22,743662700,134400103,Louisiana,null,null,22
0400000US23,29696100,25614360,Maine,null,null,23
0400000US24,3124695500,296776465,Maryland,null,null,24
0400000US25,3806017300,263560338,Massachusetts,null,null,25
0400000US26,1156741900,153659058,Michigan,null,null,26
0400000US27,991138500,127262145,Minnesota,null,null,27
0400000US28,206554900,53957053,Mississippi,null,null,28
0400000US29,712118800,97944154,Missouri,null,null,29
0400000US30,74893000,27727569,Montana,null,null,30
0400000US31,560446300,114500354,Nebraska,null,null,31
0400000US32,2883966300,254968097,Nevada,null,null,32
0400000US33,124837200,67310595,New Hampshire,null,null,33
0400000US34,8402948800,580631707,New Jersey,null,null,34
0400000US35,3653811200,260584677,New Mexico,null,null,35
0400000US36,22750875400,600760559,New York,null,null,36
0400000US37,2348648100,215460947,North Carolina,null,null,37
0400000US38,49424400,27185837,North Dakota,null,null,38
0400000US39,1085331900,140344398,Ohio,null,null,39
0400000US40,1070035000,106572645,Oklahoma,null,null,40
0400000US41,1631330200,207107607,Oregon,null,null,41
0400000US42,2569950300,210630373,Pennsylvania,null,null,42
0400000US44,666550500,96970401,Rhode Island,null,null,44
0400000US45,974773600,172293453,South Carolina,null,null,45
0400000US46,101735300,33189372,South Dakota,null,null,46
0400000US47,1016561800,141113941,Tennessee,null,null,47
0400000US48,21122713300,783099029,Texas,null,null,48
0400000US49,1252522800,126715687,Utah,null,null,49
0400000US50,19314800,13619118,Vermont,null,null,50
0400000US51,2983174700,289378236,Virginia,null,null,51
0400000US53,3491813800,375135120,Washington,null,null,53
0400000US54,52376000,29359835,West Virginia,null,null,54
0400000US55,1034683900,116750105,Wisconsin,null,null,55
0400000US56,179931400,63715707,Wyoming,null,null,56
0400000US72,3150620100,235558793,Puerto Rico,null,null,72
0400000US01,482203800,82027397,Alabama,null,null,01
0400000US02,115040500,43358205,Alaska,null,null,02
0400000US04,4965082100,332330768,Arizona,null,null,04
0400000US05,612228400,91477284,Arkansas,null,null,05
