GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001EA,C23008_001MA,C23008_002MA,C23008_002EA,C23008_003MA,C23008_003EA,C23008_004MA,C23008_004EA,C23008_005EA,C23008_005MA,C23008_006EA,C23008_006MA,C23008_007MA,C23008_007EA,C23008_008MA,C23008_008EA,C23008_009MA,C23008_009EA,C23008_010EA,C23008_010MA,C23008_011EA,C23008_011MA,C23008_012MA,C23008_012EA,C23008_013MA,C23008_013EA,C23008_014MA,C23008_014EA,C23008_015EA,C23008_015MA,C23008_016EA,C23008_016MA,C23008_017MA,C23008_017EA,C23008_018MA,C23008_018EA,C23008_019MA,C23008_019EA,state
0400000US18,1511563,6061,495233,5655,311398,9181,183012,7157,113612,5927,10046,1716,4728,1466,183835,8357,148916,7468,34919,4066,1016330,6891,681026,10957,451799,10456,193352,10183,26871,2992,9004,1820,335304,10891,279713,10104,55591,5326,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693174,4566,229559,3493,159964,3895,114777,4041,39565,3317,4171,1226,1451,929,69595,3797,56092,2955,13503,2341,463615,3931,326656,6464,251918,6572,59895,4852,11111,2424,3732,1361,136959,6017,118724,5743,18235,2762,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,689263,3903,235904,3279,159225,4386,96392,4705,58367,4229,2939,901,1527,706,76679,4350,61813,4156,14866,2208,453359,4097,314870,6128,216583,7822,86203,6193,9468,1896,2616,1092,138489,5504,120276,5312,18213,2462,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,942987,4771,315985,4581,192645,5705,116697,5005,60865,4289,8795,1937,6288,1469,123340,4923,89330,4253,34010,3755,627002,5315,401475,8049,262439,8584,100862,5787,21812,2668,16362,2393,225527,8706,172135,8118,53392,5121,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1046269,5757,357776,4863,172600,5757,110779,5366,54442,4158,5155,1496,2224,976,185176,6387,142114,6407,43062,4526,688493,6555,372583,9743,247321,9143,99537,7086,16777,3002,8948,1984,315910,9139,257240,8929,58670,4692,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,251996,2552,78111,2037,52556,2589,33246,2594,17415,2118,1178,459,717,353,25555,2398,17572,2078,7983,1545,173885,2928,114827,4371,81521,4444,25831,2934,5443,1340,2032,736,59058,3767,46349,3347,12709,2276,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1281406,5323,431149,4744,269636,6245,179841,6060,81688,5114,5542,1391,2565,1064,161513,6412,129225,6390,32288,3582,850257,5939,552469,9961,400651,10889,127055,6780,19242,3594,5521,1403,297788,9423,254904,9982,42884,4720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1352489,4407,428070,5044,292415,6139,198445,6546,81611,5993,8486,1419,3873,1359,135655,5552,100737,4892,34918,3747,924419,5581,625035,8230,453641,8990,141630,6781,21615,3072,8149,2250,299384,9111,242308,9220,57076,5370,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2163729,5889,664684,6464,410658,8308,247457,8262,141562,7026,14721,2165,6918,1328,254026,7415,196043,7858,57983,3871,1499045,7563,990545,13388,644969,13241,275593,8401,42714,3610,27269,3389,508500,12605,409194,11217,99306,5751,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235902,3637,414355,3962,292566,6440,210377,6849,72770,4939,6485,1468,2934,1248,121789,5878,99477,5496,22312,2917,821547,5041,589280,9132,451319,8660,114933,6262,16437,2340,6591,1319,232267,8180,197578,7700,34689,3697,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,694285,5103,231540,4593,111588,5842,67062,4963,38917,4299,3408,1059,2201,941,119952,5973,90104,5349,29848,3028,462745,5324,245394,8026,156796,7759,66591,5750,14336,2890,7671,2245,217351,8124,162791,7638,54560,5223,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1325990,5620,434117,5375,268983,7170,165834,5843,89969,5815,9141,2026,4039,1276,165134,7047,127569,5988,37565,4046,891873,5597,587530,9584,410900,10042,141991,8705,22096,2693,12543,2637,304343,9766,248273,9049,56070,4588,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205930,2091,69532,1936,48127,2238,27461,2124,17716,1991,2166,873,784,401,21405,2009,17618,1836,3787,820,136398,2269,96733,3723,67360,3972,23428,2534,4293,1142,1652,702,39665,3388,34268,3401,5397,1364,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,442956,2936,154605,2471,108999,3730,74363,3431,31188,3419,2246,740,1202,751,45606,2947,37912,2922,7694,1554,288351,3455,202691,5046,152353,4936,41836,3854,5539,1252,2963,949,85660,4802,75008,4599,10652,2076,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634076,4821,216495,3908,132888,5015,74831,4686,53167,4643,3585,1144,1305,684,83607,4678,65947,4784,17660,2494,417581,4547,254704,8212,159621,7558,78131,6874,12443,2993,4509,1808,162877,7535,135148,7574,27729,3783,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,263652,2691,77491,2308,52203,3232,33531,2631,16803,2002,1309,704,560,502,25288,2915,19030,2537,6258,1751,186161,2822,131387,4605,91920,4923,31920,3151,4607,1919,2940,1508,54774,4466,46037,4351,8737,1680,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1960687,6130,620856,5243,430884,7562,265744,8055,146351,7330,14702,3001,4087,1433,189972,6571,146549,5993,43423,4277,1339831,7275,933342,13068,630751,14017,260954,10662,30207,3076,11430,3038,406489,11948,341693,11110,64796,5684,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488544,3599,166590,3095,91931,4810,49736,3940,36142,4224,4224,1407,1829,601,74659,4172,54598,4013,20061,2176,321954,3415,183794,6676,115203,5729,54079,4861,9535,2358,4977,1383,138160,6470,109490,6122,28670,3473,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4082490,6051,1344060,7224,844071,11046,493409,10042,303426,9207,31469,3556,15767,2504,499989,9637,374323,10435,125666,8096,2738430,8180,1751466,13664,1122729,18088,514614,15642,81241,5160,32882,3641,986964,15898,794982,15451,191982,8692,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2168092,8525,719530,6877,434661,8456,249668,8222,164926,8054,13668,2269,6399,1484,284869,8550,219175,8869,65694,5219,1448562,9994,921141,14328,595639,13699,263375,10442,43285,4978,18842,3049,527421,13795,432268,12612,95153,7158,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147988,1420,53735,1368,38063,1938,27191,1861,9825,1296,953,532,94,91,15672,1713,12492,1725,3180,703,94253,1805,69142,2602,51606,2503,15734,2321,1511,577,291,190,25111,2139,22225,2087,2886,676,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2520666,7969,813090,8277,491655,11896,307072,10259,163414,8534,14698,2485,6471,1198,321435,9593,246973,8798,74462,5768,1707576,9069,1106484,13748,750721,15489,291972,13014,43978,4473,19813,3133,601092,13295,487436,13280,113656,7034,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,878570,3320,299184,3485,191466,4562,111217,4713,70739,4013,6162,1099,3348,877,107718,4441,81883,4529,25835,2255,579386,3853,376451,6476,237409,7089,112792,6142,18330,2107,7920,1234,202935,6492,164031,6143,38904,3289,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,819094,4691,268761,4516,177866,5802,96892,5879,68872,5108,7681,1529,4421,1619,90895,5062,67827,4698,23068,2956,550333,5372,370307,8625,233417,9802,114495,8234,15160,2675,7235,2016,180026,8382,147597,8467,32429,4132,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2613007,6111,842095,6926,532096,7543,332559,6735,177867,6773,14230,2202,7440,2103,309999,7666,234108,7211,75891,5595,1770912,8154,1177216,11827,798979,13032,312972,9398,42668,4137,22597,3466,593696,10637,466650,11100,127046,7222,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207495,1873,65968,2055,38745,2855,27754,2595,9361,1780,1273,767,357,467,27223,2772,20446,2690,6777,1563,141527,2706,85395,4290,64525,4225,16156,2511,3679,1415,1035,686,56132,4099,45344,4146,10788,2282,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1019411,5163,341686,4256,183844,5835,112111,5830,63558,4293,5051,1867,3124,1123,157842,5788,122478,5804,35364,3953,677725,5521,398750,7769,258078,8290,113025,5842,18157,2467,9490,2035,278975,8415,227724,9535,51251,5388,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192726,1648,68378,1545,44313,2334,31470,1879,11399,1988,1092,796,352,277,24065,1972,19118,1998,4947,1048,124348,1871,83171,3138,65441,3498,14610,2544,2402,867,718,348,41177,3184,36203,3444,4974,1292,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1401624,6577,466254,5344,285100,6346,157041,5401,114764,5918,8642,2126,4653,1104,181154,6728,138663,6012,42491,3871,935370,7171,598135,13961,368037,11052,184777,9372,29245,4103,16076,2809,337235,13217,264311,12555,72924,7282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6630350,13583,2241190,12654,1397574,19816,721688,15797,622067,17881,34138,4206,19681,3522,843616,19836,618351,16333,225265,10272,4389160,14729,2876570,26607,1710563,24594,1021122,24921,98788,7530,46097,5363,1512590,27150,1236243,23461,276347,11348,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,852833,4459,305249,3372,246908,4786,112371,5077,127015,5876,4750,1226,2772,990,58341,4391,45844,4346,12497,2561,547584,4232,433438,6709,243084,9592,175769,6701,9320,2182,5265,1305,114146,7357,98831,7336,15315,2725,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117991,1354,37566,1500,24010,1809,16513,1709,6367,1284,936,367,194,239,13556,1499,10702,1475,2854,886,80425,1604,56149,2219,42484,2331,10591,1380,2513,675,561,272,24276,2152,19560,1895,4716,1258,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1770830,5883,593623,5873,397397,6211,236729,6624,146189,6448,10397,1724,4082,1610,196226,6839,156301,6506,39925,4119,1177207,6963,820400,11858,550772,11656,231146,9382,28060,4012,10422,1996,356807,10409,297590,9886,59217,5126,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1515522,5198,507994,5524,354251,8702,179893,7572,158207,7035,9538,1858,6613,1799,153743,8474,115912,6742,37831,4106,1007528,7244,702756,13112,431947,12203,226260,9398,31887,4621,12662,2229,304772,11166,247970,10513,56802,4750,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,360444,3193,121845,2983,77586,3777,38802,3763,31673,3145,4945,1418,2166,890,44259,3760,29742,2964,14517,2098,238599,3345,157557,5977,92947,4936,47089,4418,11028,2150,6493,1737,81042,5698,58110,5060,22932,3725,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1260474,4764,412791,4934,275224,5592,184249,5542,79338,4748,7857,1427,3780,1212,137567,5163,110292,5038,27275,3006,847683,5165,580191,7929,426069,8604,126090,5469,21776,3029,6256,1207,267492,8793,227638,8189,39854,3920,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129604,2227,44376,2152,30120,2299,16903,1985,11936,2043,819,520,462,326,14256,2569,11715,2364,2541,951,85228,2142,58533,2953,39409,3256,17525,3008,1080,561,519,296,26695,2771,22406,2609,4289,1606,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,812974,4419,247942,3862,99544,5376,55284,3729,32864,3616,3232,1095,8164,1874,148398,5678,82612,4913,65786,4215,565032,5350,253521,8196,136643,5913,76697,6455,17170,2423,23011,3088,311511,8749,204121,8206,107390,6080,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1059458,4512,349442,5228,206792,5858,114684,5379,82645,5202,5739,1486,3724,1517,142650,4973,106002,5115,36648,3739,710016,6459,434968,9173,270579,9723,131889,7301,20659,2913,11841,2231,275048,8884,220251,9362,54797,4557,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,177876,1830,62172,1623,40633,2639,22051,2486,15363,2092,2237,1185,982,457,21539,2410,15971,2220,5568,1117,115704,1991,77758,3819,49074,3696,22256,2437,4288,1151,2140,888,37946,3313,30187,3002,7759,1859,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1531641,6294,506765,5574,301941,8556,155450,7293,129065,6808,11101,2083,6325,1865,204824,8317,155502,8047,49322,4223,1024876,6786,648548,14215,379945,12859,225247,11754,26045,3541,17311,3063,376328,13453,301622,11839,74706,7229,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,666074,4342,219939,4457,133524,5784,78353,4671,49200,4404,3557,1057,2414,1023,86415,4374,63706,3673,22709,2863,446135,4872,282933,6459,176306,7333,80066,6206,17781,3468,8780,2055,163202,6885,126214,6635,36988,3825,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
