GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001EA,B25015_001MA,B25015_002EA,B25015_002MA,B25015_003MA,B25015_003EA,B25015_004MA,B25015_004EA,B25015_005MA,B25015_005EA,B25015_006EA,B25015_006MA,B25015_007EA,B25015_007MA,B25015_008EA,B25015_008MA,B25015_009MA,B25015_009EA,B25015_010MA,B25015_010EA,B25015_011EA,B25015_011MA,B25015_012EA,B25015_012MA,B25015_013EA,B25015_013MA,B25015_014MA,B25015_014EA,B25015_015MA,B25015_015EA,B25015_016MA,B25015_016EA,B25015_017MA,B25015_017EA,B25015_018EA,B25015_018MA,B25015_019EA,B25015_019MA,B25015_020MA,B25015_020EA,B25015_021MA,B25015_021EA,B25015_022EA,B25015_022MA,B25015_023MA,B25015_023EA,B25015_024EA,B25015_024MA,B25015_025MA,B25015_025EA,B25015_026MA,B25015_026EA,B25015_027EA,B25015_027MA,state
0400000US18,2480077,10833,1720780,14241,200740,5830,196134,5792,3767,905,839,419,1057887,9776,1044708,9517,11081,1532,2098,527,462153,5326,460993,5373,977,365,183,147,759297,12471,301102,7793,288296,7857,9477,1618,3329,965,363274,8663,353446,8138,6792,1459,3036,860,94921,3977,94231,4002,174,139,516,395,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,118395,3981,115695,3893,2331,626,369,227,521417,5465,515193,5459,5358,1012,866,420,242772,3346,242249,3351,288,196,235,170,344464,7798,150392,5111,144983,5000,4121,998,1288,541,141733,5241,138200,5021,2971,827,562,294,52339,2629,52067,2620,235,254,37,59,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,92010,3878,89552,3920,2186,634,272,179,449016,5992,441460,6159,6245,1088,1311,530,198165,3093,197731,3172,319,273,115,108,374720,6600,157010,4168,148598,4178,4830,1192,3582,998,166495,5523,161284,5419,3421,896,1790,786,51215,2529,50957,2563,66,72,192,209,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,130202,4719,128092,4624,1967,663,143,111,695097,7987,687635,7915,6087,995,1375,453,319010,4302,317868,4279,800,337,342,249,562695,7784,203307,5157,194666,5226,7214,1558,1427,570,286280,7128,276778,7143,7419,1424,2083,788,73108,2948,72605,2994,169,158,334,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,133021,5701,128630,5522,4059,894,332,226,683254,8866,671843,8995,8429,1385,2982,886,313859,4946,312352,4941,1107,469,400,314,589339,11722,229220,8419,217055,8242,8990,1608,3175,827,296719,7691,285826,7675,8290,1664,2603,762,63400,3285,62719,3261,367,246,314,251,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,34434,2033,33735,2030,586,362,113,150,248327,3714,244883,3754,2789,743,655,371,113253,2551,113171,2560,0,155,82,69,158529,4335,52931,3440,49782,3343,1477,723,1672,724,76951,3416,75367,3484,1182,568,402,337,28647,1911,28212,1882,0,155,435,267,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,134076,4969,132000,4832,1424,532,652,514,932364,8808,923907,8767,7159,1161,1298,553,367497,4149,366519,4218,847,332,131,134,723780,9709,250352,6761,237737,6662,7986,1407,4629,1277,372816,8223,356487,8032,12644,1660,3685,892,100612,3617,99635,3659,254,193,723,535,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,120831,4800,119206,4703,1371,537,254,212,1027240,8003,1016644,7816,8641,1227,1955,636,421984,5853,420847,5929,668,336,469,399,952339,10308,304774,7530,293034,7441,7052,1453,4688,1228,476779,8795,459421,8910,11416,1803,5942,1299,170786,5406,169385,5371,226,202,1175,494,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,267446,7094,262008,6841,4632,921,806,375,1677854,12487,1657509,12266,17455,1915,2890,681,768664,6333,766785,6354,1373,319,506,218,1105104,13859,399016,9137,385515,8950,9735,1644,3766,931,545625,9729,527556,9890,13474,1838,4595,1082,160463,5067,159578,5064,264,187,621,458,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,197814,5033,193266,4948,3540,649,1008,473,946717,7186,935884,7234,8521,1163,2312,604,364279,3532,363631,3519,454,203,194,125,603133,9212,249923,6169,235353,6081,9864,1481,4706,1229,256665,6938,245382,6977,8771,1583,2512,638,96545,3671,96338,3669,128,177,79,66,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,74753,4563,71825,4413,2429,807,499,386,449793,7613,440000,7292,7661,1463,2132,834,219065,4068,218407,3970,546,360,112,129,346910,8433,128455,6267,120589,6059,5558,1218,2308,740,178387,6647,169277,6320,7670,1777,1440,643,40068,2457,39734,2489,70,106,264,265,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,188094,4913,184396,4862,3041,801,657,360,953097,9677,941198,9591,8925,1448,2974,889,450495,5088,449367,5108,583,282,545,330,767449,11382,296736,6749,285412,6571,8518,1554,2806,762,360755,9222,350889,9269,7402,1429,2464,752,109958,4205,108800,4175,268,215,890,604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,26855,2116,25977,2077,577,288,301,266,168502,3633,166220,3779,1911,730,371,240,78839,2169,78513,2188,228,178,98,99,134742,4135,53844,2626,51435,2422,1756,657,653,364,60606,3654,58532,3572,1154,395,920,377,20292,1623,20218,1617,0,157,74,86,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,63732,2801,62560,2712,1151,686,21,35,293798,4610,290673,4773,2773,631,352,181,129112,2284,128788,2250,244,189,80,90,246928,5425,106441,3446,101448,3418,4231,924,762,426,105704,4235,100813,4136,3255,824,1636,540,34783,1856,34508,1848,136,137,139,105,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,59103,3214,57039,3332,1947,746,117,100,333051,7183,324024,7248,7507,1338,1520,509,160170,3070,158986,2913,705,421,479,301,454281,8114,150232,5429,134120,5195,12413,2517,3699,1147,250877,6969,231808,7218,13397,2294,5672,1247,53172,3055,52420,3071,259,264,493,394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,30874,2340,30468,2287,286,184,120,205,245122,4340,242901,4367,1844,621,377,246,91867,2607,91648,2604,107,101,112,139,151274,5422,48523,3323,46571,3285,794,417,1158,567,76354,3846,75249,3917,636,395,469,345,26397,1990,26397,1990,0,181,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,154176,5272,151136,5308,2005,614,1035,517,1349111,10951,1330457,11005,14842,1544,3812,804,578194,5153,576453,5192,1173,384,568,352,1117318,13291,323748,7390,295341,7345,16539,2334,11868,1794,618674,12560,568862,12636,32058,2662,17754,2261,174896,4762,172073,4864,1133,493,1690,690,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,54781,3609,51254,3677,2546,833,981,390,307484,5988,298823,6082,6355,1077,2306,541,155841,3517,154695,3496,591,313,555,226,246890,7139,96458,4535,89905,4494,3685,1300,2868,952,121190,5427,116192,5385,3011,775,1987,701,29242,2434,28947,2405,117,147,178,210,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,294869,6917,285126,6740,7852,1381,1891,652,2488262,14982,2428171,15858,45179,3778,14912,1773,1100762,7812,1095380,7751,3737,814,1645,582,3355029,20123,977392,11922,888422,12014,53861,4172,35109,3418,1797088,16228,1615821,15753,118705,5337,62562,3817,580549,8515,568410,8595,6057,1154,6082,1164,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,240426,7083,233301,6930,5041,1270,2084,980,1509664,12008,1482518,11766,21982,2495,5164,920,691536,6835,689187,6913,1884,635,465,280,1289699,14128,495256,9058,464482,9533,22163,2878,8611,1653,636793,11358,610191,10790,20447,2455,6155,1342,157650,4912,156058,4835,454,300,1138,494,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,30389,1925,29898,1932,318,161,173,142,111382,2442,110433,2383,683,284,266,233,47422,1545,47388,1543,34,44,0,141,101751,4117,47370,2763,46466,2727,784,310,120,110,37762,2294,36685,2256,756,373,321,263,16619,1411,16543,1398,11,18,65,99,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,294540,6126,289677,5912,4016,916,847,452,1850633,11773,1836174,12029,12497,1477,1962,617,874209,6460,872646,6544,1177,415,386,210,1535290,11791,550220,8606,532232,9011,12703,1842,5285,1219,763450,9608,747158,9761,12659,2006,3633,873,221620,5842,220756,5820,258,184,606,479,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,119814,3898,115122,3795,3995,781,697,313,560498,5233,549832,5212,9194,1119,1472,384,280057,3311,278750,3369,932,369,375,257,486298,5609,198619,4453,185110,4517,10263,1494,3246,719,227641,5506,219175,5562,6384,853,2082,628,60038,2273,59557,2331,142,101,339,240,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,82686,4183,78740,4165,3481,992,465,283,571079,7805,558994,8028,10465,1621,1620,559,280010,4860,279077,4820,757,556,176,185,583182,9343,226358,5800,211222,5839,11339,1930,3797,991,272346,7595,258427,7305,10940,1895,2979,940,84478,3791,83824,3731,282,303,372,291,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,309498,6467,306069,6605,2928,744,501,205,2122928,11884,2103700,11800,16428,1852,2800,639,984073,7301,982357,7262,1175,483,541,277,1541750,11953,534122,8123,515297,8008,11838,1628,6987,1580,713281,11411,694121,11633,13442,1963,5718,1246,294347,5887,291713,5922,812,447,1822,716,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,18462,1774,18382,1773,34,55,46,74,158644,3884,156774,3871,1469,565,401,282,70684,1861,70455,1871,116,159,113,138,165293,4531,53066,2878,51348,2854,1270,622,448,406,82517,4292,79648,4330,2209,817,660,471,29710,2061,29492,2078,82,132,136,164,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,121284,5068,119006,4971,1850,613,428,329,723614,8777,714893,8784,7169,1432,1552,560,372794,4869,371457,4859,887,475,450,249,569648,9235,217896,7058,207597,7144,7271,1373,3028,1128,291293,7697,282175,7931,6784,1324,2334,763,60459,3519,60261,3483,145,194,53,93,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,28571,2082,28293,2084,250,149,28,49,131302,2506,130048,2455,1076,374,178,106,57327,1597,57157,1572,133,74,37,64,106565,4369,44461,3213,41426,3120,2267,894,768,362,43252,2871,41077,2957,1469,519,706,366,18852,1717,18704,1713,72,67,76,70,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,173457,5510,169751,5367,3309,1000,397,353,1002545,9920,990629,9721,9162,1426,2754,717,477999,5535,475967,5661,1433,468,599,260,826089,12336,313748,7542,298023,7322,12635,1963,3090,970,415071,9256,401714,8987,10140,1832,3217,880,97270,4131,96111,4074,684,508,475,385,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,631268,12477,595375,11962,27925,3033,7968,1482,3583965,19315,3449130,18294,103635,5193,31200,2850,1371623,10974,1358240,10803,8399,1507,4984,1020,3384103,21621,1401323,14635,1277513,15105,84399,4965,39411,3810,1653304,16948,1522328,16359,91733,5525,39243,3496,329476,8517,324348,8606,2658,708,2470,773,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,107067,4137,102819,3983,3608,982,640,461,375352,6028,365852,6036,8261,1387,1239,447,141170,2679,140130,2710,1003,495,37,45,272102,6236,132859,4453,121468,4261,9647,1658,1744,722,113258,4899,105016,4834,6620,1223,1622,712,25985,2045,25889,2027,55,92,41,68,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,14226,1232,14032,1230,154,93,40,64,118300,2263,117405,2221,764,382,131,90,51037,1560,51023,1562,14,26,0,143,74957,2865,29117,1795,27913,1781,1032,487,172,133,33325,2133,32374,2126,824,376,127,130,12515,1360,12475,1355,40,71,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,197403,5981,194443,5991,2445,869,515,318,1277246,11702,1263757,11741,11146,1631,2343,622,535793,6323,534335,6252,1106,440,352,213,1028525,13454,402166,7699,383508,7768,11704,2086,6954,1504,504900,11351,482485,10920,17121,2317,5294,1127,121459,4365,120014,4288,508,314,937,610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,153933,5487,149025,5477,3774,1121,1134,496,1053157,10289,1033496,10126,16366,2159,3295,809,436547,5817,434540,5835,1079,542,928,587,993180,12832,390830,8598,368294,8569,16466,2249,6070,1468,472486,9730,448398,9724,17120,2453,6968,1281,129864,3968,128541,3908,525,315,798,534,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,53021,3325,51601,3275,1387,614,33,56,311332,4863,308219,4933,2482,823,631,325,169405,3269,168984,3292,289,185,132,120,207786,4871,72289,3727,69006,3608,2409,814,874,467,103872,4193,102264,4159,1165,560,443,413,31625,2111,31526,2095,0,182,99,146,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
