GEO_ID,C23023_001E,C23023_001M,C23023_002E,C23023_002M,C23023_003E,C23023_003M,C23023_004E,C23023_004M,C23023_005E,C23023_005M,C23023_006E,C23023_006M,C23023_007E,C23023_007M,C23023_008E,C23023_008M,C23023_009E,C23023_009M,C23023_010E,C23023_010M,C23023_011E,C23023_011M,C23023_012E,C23023_012M,C23023_013E,C23023_013M,C23023_014E,C23023_014M,C23023_015E,C23023_015M,C23023_016E,C23023_016M,C23023_017E,C23023_017M,C23023_018E,C23023_018M,C23023_019E,C23023_019M,C23023_020E,C23023_020M,C23023_021E,C23023_021M,C23023_022E,C23023_022M,C23023_023E,C23023_023M,NAME,C23023_001MA,C23023_001EA,C23023_002EA,C23023_002MA,C23023_003EA,C23023_003MA,C23023_004EA,C23023_004MA,C23023_005EA,C23023_005MA,C23023_006MA,C23023_006EA,C23023_007MA,C23023_007EA,C23023_008EA,C23023_008MA,C23023_009EA,C23023_009MA,C23023_010EA,C23023_010MA,C23023_011MA,C23023_011EA,C23023_012MA,C23023_012EA,C23023_013EA,C23023_013MA,C23023_014EA,C23023_014MA,C23023_015EA,C23023_015MA,C23023_016EA,C23023_016MA,C23023_017MA,C23023_017EA,C23023_018MA,C23023_018EA,C23023_019EA,C23023_019MA,C23023_020EA,C23023_020MA,C23023_021EA,C23023_021MA,C23023_022MA,C23023_022EA,C23023_023MA,C23023_023EA,state
0400000US18,4237347,5580,2110567,4442,246095,6836,104789,5033,53049,3719,51740,2800,141306,4988,1864472,7538,1575849,10060,1091887,10240,483962,9046,288623,7432,2126780,3679,228285,5834,86723,4334,36988,3289,49735,3148,141562,4895,1898495,6960,1458426,10809,809628,12142,648798,9858,440069,10027,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1960670,3359,990901,2323,96265,4323,50266,3290,24447,1995,25819,2478,45999,3141,894636,5077,796458,5562,576543,5658,219915,5882,98178,3633,969769,3096,86041,3298,40902,2694,15744,1510,25158,2226,45139,2760,883728,3797,739219,6336,427824,6551,311395,6115,144509,5692,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1848267,3085,935004,2884,102039,4121,52164,3337,27376,2413,24788,2433,49875,3306,832965,4868,736827,5310,533437,5724,203390,5324,96138,4297,913263,2721,90380,4089,39787,2593,17791,1711,21996,1858,50593,3390,822883,4406,656370,6258,382111,5745,274259,5853,166513,5124,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2857351,3725,1425041,3297,224520,7143,79826,3971,40141,2885,39685,3103,144694,5953,1200521,7669,984337,9020,680879,9702,303458,7713,216184,6715,1432310,3203,213644,5627,64780,3403,30807,2502,33973,2355,148864,5046,1218666,6504,910670,8118,535561,7506,375109,8219,307996,6435,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006212,4127,1484597,3750,207890,6514,88489,4454,48408,3300,40081,3107,119401,4988,1276707,6932,1030560,8181,731955,9482,298605,8366,246147,7242,1521615,2945,196957,7367,75341,4569,35739,3070,39602,3054,121616,5651,1324658,8035,958530,8866,583374,8805,375156,9210,366128,8993,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,870272,1749,429319,1822,61180,3524,26694,1974,13011,1569,13683,1507,34486,3167,368139,3795,323784,4505,216708,3958,107076,4105,44355,2885,440953,1482,57320,3138,22732,2298,8580,1449,14152,1787,34588,2301,383633,3498,311024,4810,166134,4479,144890,4474,72609,3676,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3934406,3695,1918943,3009,166209,6238,74691,4990,43501,4088,31190,2844,91518,4075,1752734,6353,1482732,8459,1096745,9144,385987,7678,270002,6789,2015463,2914,165946,6250,72691,4467,39961,3024,32730,3004,93255,4653,1849517,7495,1459005,10411,914058,11989,544947,9542,390512,8173,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4455132,3962,2186619,3334,204559,7991,82843,4676,37166,3082,45677,3659,121716,6442,1982060,8559,1694712,10087,1160165,12518,534547,10154,287348,8075,2268513,3596,197719,5746,75170,3569,32549,2899,42621,2941,122549,4855,2070794,5774,1664433,9334,907320,10992,757113,9518,406361,8415,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6455130,4907,3203723,4672,402963,8836,145319,4904,66291,3623,79028,2926,257644,7598,2800760,8845,2257556,10872,1488831,11697,768725,11095,543204,9713,3251407,3785,375207,7993,123691,5337,46403,2858,77288,4451,251516,6636,2876200,8797,2140534,11131,1115897,10816,1024637,12233,735666,10749,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3512852,3725,1768671,3602,155047,5295,82944,3803,37515,2533,45429,3013,72103,3412,1613624,6404,1446744,7273,1007730,9160,439014,7702,166880,5853,1744181,3231,135769,5059,62919,3672,23064,2283,39855,2895,72850,3772,1608412,6028,1356810,7451,756496,8996,600314,8340,251602,5970,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1917681,3478,933405,3372,148645,6419,49187,3811,26123,2618,23064,2360,99458,4914,784760,6686,610354,8246,424564,8405,185790,6821,174406,6164,984276,3075,141323,4858,41642,3063,21001,2173,20641,2258,99681,4302,842953,6143,587205,8062,359425,7196,227780,6775,255748,6997,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3891944,4641,1926986,4315,251941,7726,98186,4900,48418,3598,49768,3875,153755,6045,1675045,8537,1419456,8761,983421,10589,436035,9062,255589,6937,1964958,4169,238977,7633,90233,4587,43655,2697,46578,3721,148744,5833,1725981,7981,1360553,9006,802595,10154,557958,8680,365428,8338,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,651265,1756,329474,1758,35769,2526,18349,1543,9566,1142,8783,1235,17420,1749,293705,2870,257102,3418,168449,4125,88653,3669,36603,2361,321791,1725,31981,2462,13542,1751,6383,1320,7159,1076,18439,1979,289810,2721,229810,3982,121874,4118,107936,3944,60000,3255,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1185623,2324,598330,1931,55024,3392,30236,2799,15231,1829,15005,1807,24788,2401,543306,3947,492105,4624,361193,4677,130912,4093,51201,3413,587293,1772,44919,2458,21368,1933,9814,1364,11554,1452,23551,1749,542374,3068,454671,3925,269678,3921,184993,4100,87703,3418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1807919,2537,918838,2048,96541,4582,42470,3371,22768,2044,19702,2306,54071,3790,822297,4604,670421,6438,445586,7516,224835,6823,151876,5322,889081,2089,91279,4362,35630,2824,17107,2133,18523,2143,55649,4044,797802,4874,571308,7030,337957,7055,233351,5825,226494,6542,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,885695,2463,440563,1910,44780,3035,21480,2037,10668,1660,10812,1523,23300,2420,395783,3423,351526,4044,248978,4776,102548,4240,44257,2835,445132,1994,39043,2851,16427,1849,5847,1218,10580,1413,22616,2416,406089,3434,335349,4439,190187,5399,145162,5435,70740,3696,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5827364,4433,2884327,3246,221031,8189,94486,6148,50101,4002,44385,4204,126545,6146,2663296,8714,2197748,11790,1586767,12449,610981,11689,465548,10072,2943037,3183,232158,7153,91386,5255,44211,3410,47175,3493,140772,4646,2710879,7914,2012325,11711,1182649,13105,829676,10699,698554,11222,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1333293,2794,666304,2204,88880,4082,36049,2686,18130,1929,17919,2028,52831,3732,577424,4745,457784,6381,318321,6326,139463,6015,119640,5730,666989,2186,81724,3767,31265,2510,14711,1884,16554,1845,50459,3293,585265,4064,409685,5291,243816,6133,165869,5994,175580,5682,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13063168,6344,6412303,5229,563431,10706,209262,7366,108086,5055,101176,4995,354169,8833,5848872,11275,4722001,16441,3340429,19851,1381572,16047,1126871,15017,6650865,5380,555986,11477,197520,6449,90984,4257,106536,4812,358466,8465,6094879,13097,4471806,19297,2658944,18552,1812862,18611,1623073,15301,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6374207,6704,3135085,5563,364497,10967,142327,5806,79352,4814,62975,3859,222170,8356,2770588,12004,2272436,14491,1584590,14768,687846,13814,498152,10213,3239122,4601,344759,8672,116902,5472,51906,3699,64996,4550,227857,7814,2894363,10035,2124863,13989,1229014,14059,895849,14151,769500,10690,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,460089,1705,241904,1463,21485,1929,13815,1682,7664,1185,6151,1075,7670,1177,220419,2220,202723,2659,151129,3093,51594,2906,17696,1928,218185,1607,16528,1794,8743,1473,4167,1054,4576,1032,7785,1019,201657,2624,174882,2784,102302,3056,72580,2857,26775,2173,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7488735,5902,3712875,4307,456272,10329,188977,6772,93391,4320,95586,4465,267295,8380,3256603,10566,2727134,12476,1894068,14876,833066,11282,529469,8897,3775860,4362,435168,8296,156038,5485,69675,3977,86363,4348,279130,6845,3340692,8662,2579357,13679,1446674,13322,1132683,14758,761335,13830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2439394,3073,1225227,2559,173772,4840,78860,3716,42276,2687,36584,2820,94912,3743,1051455,5465,890469,7008,654598,7896,235871,5547,160986,5513,1214167,2554,160261,4654,59413,2866,29742,2136,29671,2414,100848,3407,1053906,4986,785974,6615,478709,6815,307265,5794,267932,5510,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2555173,4112,1276708,3314,154203,6178,69039,3984,33052,3007,35987,2942,85164,4620,1122505,7425,929602,8968,585940,8998,343662,9002,192903,7504,1278465,2995,145937,6220,56788,4007,22725,2622,34063,3180,89149,5082,1132528,6551,851769,7804,424088,8179,427681,8822,280759,7708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8324637,4685,4136888,4836,469144,9884,194121,6955,100433,4413,93688,4828,275023,7367,3667744,11026,3080052,13862,2157589,13856,922463,12023,587692,11067,4187749,3762,450801,8799,170211,5039,72828,4034,97383,4346,280590,7022,3736948,9764,2876512,13105,1642655,13543,1233857,12739,860436,12329,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,701283,1754,342957,1262,37938,3105,14436,1724,6969,1503,7467,1257,23502,2403,305019,3591,260779,3919,176670,4519,84109,3563,44240,3040,358326,1539,37034,2754,12393,1807,4988,958,7405,1390,24641,2423,321292,3358,256751,4955,140900,4901,115851,4471,64541,3426,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3067217,4753,1501482,3579,183383,7718,62429,4257,34219,3154,28210,2983,120954,5772,1318099,8431,1061262,9226,736443,10585,324819,8149,256837,7338,1565735,3655,188638,6373,62647,4543,28630,2484,34017,3384,125991,6115,1377097,6910,1001163,9322,583544,9093,417619,7742,375934,8341,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,531409,1528,271184,1498,30297,2192,18579,1870,8767,1331,9812,1585,11718,1250,240887,2693,216988,3293,158071,2744,58917,2922,23899,2238,260225,1583,24276,1989,14397,1831,6496,1044,7901,1450,9879,1245,235949,2508,200371,3316,120776,3736,79595,3435,35578,2616,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4211117,5214,2068196,4164,286379,8462,107464,5091,55080,3679,52384,3241,178915,7008,1781817,9136,1476053,10994,1038044,12060,438009,8709,305764,8259,2142921,4042,282003,7118,87943,4280,40439,3153,47504,3497,194060,6005,1860918,7730,1369357,10440,807050,11203,562307,9627,491561,9817,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16990396,12503,8511469,9796,893275,15315,410526,10522,232192,7638,178334,7667,482749,11098,7618194,17071,6412833,20721,4672909,24399,1739924,19640,1205361,17154,8478927,9135,829908,14062,328318,10336,154716,6148,173602,8518,501590,11195,7649019,16871,5407051,25813,3304854,24728,2102197,22931,2241968,22019,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1782994,2543,900744,2481,74980,4089,40414,3093,20955,1709,19459,2353,34566,2866,825764,4823,729757,5209,503992,6755,225765,5865,96007,3894,882250,2522,73019,3877,30333,2519,12341,1651,17992,2025,42686,3151,809231,4240,606051,6726,296312,7315,309739,6380,203180,6031,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,419618,1261,209115,1190,27498,1908,13041,1385,6326,925,6715,1063,14457,1427,181617,2096,163987,2394,108613,2767,55374,2191,17630,1347,210503,1178,21531,1779,8943,1257,3168,726,5775,990,12588,1374,188972,2000,161576,2704,85140,2969,76436,3075,27396,1921,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5479206,5931,2714966,4893,239745,8161,105228,5445,53325,3335,51903,4140,134517,5485,2475221,9606,2101788,12015,1549033,14406,552755,10637,373433,8759,2764240,4527,236566,7002,96549,5453,46048,3150,50501,4206,140017,5926,2527674,7911,1948194,11914,1204148,11654,744046,11031,579480,11807,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4578783,3893,2306824,3136,247021,8181,115467,5714,60580,4295,54887,4104,131554,6173,2059803,8555,1743755,10721,1204423,12693,539332,10382,316048,8468,2271959,3279,222369,6527,88124,4581,37746,3110,50378,3401,134245,5668,2049590,7219,1533252,10932,825783,10913,707469,12386,516338,10725,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1202111,2208,599637,2353,107054,4542,34316,2681,17414,1773,16902,1977,72738,3807,492583,5111,391918,6040,279142,5261,112776,4547,100665,4604,602474,1914,97135,4226,26664,2447,11879,1509,14785,1973,70471,3095,505339,4620,358002,5735,210130,6177,147872,4572,147337,5177,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3738924,3615,1884360,3116,190299,5650,90646,3080,44410,2606,46236,2763,99653,4312,1694061,6439,1480466,7290,1024096,8340,456370,7299,213595,5047,1854564,2861,164982,5692,67866,3973,26985,2114,40881,2972,97116,4749,1689582,6070,1391989,7545,774716,9010,617273,9066,297593,5483,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,378944,1526,195053,1482,19549,2252,11380,1570,6807,1062,4573,1087,8169,1444,175504,2666,159518,3577,114430,4614,45088,3407,15986,2212,183891,1395,17546,1777,8219,1296,3543,823,4676,993,9327,1388,166345,2230,136564,2934,73239,3222,63325,3463,29781,2276,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2342741,3111,1122265,2988,205465,6225,54947,3378,28409,2382,26538,2388,150518,6178,916800,6885,560654,8441,370200,6426,190454,5605,356146,8046,1220476,2341,211582,6264,51465,3882,29127,3125,22338,2287,160117,5711,1008894,6581,490737,8070,307269,7291,183468,6251,518157,9036,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3124750,4263,1526105,4224,231878,6988,81688,4655,47063,4079,34625,3120,150190,5702,1294227,8980,1044336,9558,744604,10356,299732,9278,249891,8094,1598645,3383,227203,6981,68076,3804,29848,2863,38228,3042,159127,5681,1371442,7303,960181,9264,573942,9470,386239,8537,411261,8814,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,502119,1900,264484,1423,28873,2278,16601,2004,7596,1135,9005,1521,12272,1597,235611,2859,209592,3320,126306,4384,83286,4406,26019,2261,237635,1674,23562,2502,9737,1509,4823,1209,4914,962,13825,2022,214073,2567,174129,3139,94312,3384,79817,3272,39944,2643,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
