GEO_ID,C22001_001E,C22001_001M,C22001_002E,C22001_002M,C22001_003E,C22001_003M,NAME,C22001_001EA,C22001_001MA,C22001_002EA,C22001_002MA,C22001_003MA,C22001_003EA,state
0400000US06,12552658,18433,1140716,14753,11411942,21154,California,null,null,null,null,null,null,06
0400000US08,1996088,8553,186217,7033,1809871,10444,Colorado,null,null,null,null,null,null,08
0400000US09,1357812,6453,163064,5739,1194748,8138,Connecticut,null,null,null,null,null,null,09
0400000US10,340308,3122,48378,2973,291930,3801,Delaware,null,null,null,null,null,null,10
0400000US11,266662,3138,40966,2609,225696,3474,District of Columbia,null,null,null,null,null,null,11
0400000US12,7197943,25102,1093250,16970,6104693,28076,Florida,null,null,null,null,null,null,12
0400000US13,3532908,15691,582724,11277,2950184,16729,Georgia,null,null,null,null,null,null,13
0400000US15,447748,4282,50600,3052,397148,4412,Hawaii,null,null,null,null,null,null,15
0400000US16,583106,5317,80755,4839,502351,7035,Idaho,null,null,null,null,null,null,16
0400000US17,4770194,13140,613928,9806,4156266,14755,Illinois,null,null,null,null,null,null,17
0400000US18,2480077,10833,316634,7183,2163443,12139,Indiana,null,null,null,null,null,null,18
0400000US19,1227048,6132,152621,5764,1074427,6983,Iowa,null,null,null,null,null,null,19
0400000US20,1113911,5555,110536,4034,1003375,7231,Kansas,null,null,null,null,null,null,20
0400000US21,1707004,8109,310680,8142,1396324,10438,Kentucky,null,null,null,null,null,null,21
0400000US22,1719473,9205,302676,8495,1416797,9388,Louisiana,null,null,null,null,null,null,22
0400000US23,554543,4451,98551,3918,455992,5390,Maine,null,null,null,null,null,null,23
0400000US24,2157717,7667,239685,7080,1918032,8555,Maryland,null,null,null,null,null,null,24
0400000US25,2522394,9088,325306,7158,2197088,9202,Massachusetts,null,null,null,null,null,null,25
0400000US26,3819068,10789,679475,11224,3139593,13440,Michigan,null,null,null,null,null,null,26
0400000US27,2111943,6274,193271,5334,1918672,7377,Minnesota,null,null,null,null,null,null,27
0400000US28,1090521,7826,211144,6419,879377,8614,Mississippi,null,null,null,null,null,null,28
0400000US29,2359135,11280,346528,8562,2012607,12068,Missouri,null,null,null,null,null,null,29
0400000US30,408938,3977,48819,3001,360119,4641,Montana,null,null,null,null,null,null,30
0400000US31,733570,4667,67983,3376,665587,5255,Nebraska,null,null,null,null,null,null,31
0400000US32,1006605,7913,126482,5753,880123,8607,Nevada,null,null,null,null,null,null,32
0400000US33,519137,4650,42991,3391,476146,5937,New Hampshire,null,null,null,null,null,null,33
0400000US34,3198799,8893,296880,7821,2901919,11024,New Jersey,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,638828,6137,New Mexico,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,6113290,18815,New York,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,3158857,16797,North Carolina,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,268548,3277,North Dakota,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,3840842,14522,Ohio,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,1241242,6393,Oklahoma,null,null,null,null,null,null,40
0400000US41,1516957,7216,304161,8492,1212796,9812,Oregon,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,4307584,14846,Pennsylvania,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,349330,3962,Rhode Island,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,1496833,11774,South Carolina,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,290178,3590,South Dakota,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,2040093,12800,Tennessee,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,7692167,22778,Texas,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,807743,6158,Utah,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,220586,3047,Vermont,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,2743706,13900,Virginia,null,null,null,null,null,null,51
0400000US53,2636817,10074,397413,8512,2239404,11126,Washington,null,null,null,null,null,null,53
0400000US54,741544,5473,116622,4114,624922,6571,West Virginia,null,null,null,null,null,null,54
0400000US55,2288362,8293,304523,6910,1983839,10461,Wisconsin,null,null,null,null,null,null,55
0400000US56,223513,2812,15615,1735,207898,3294,Wyoming,null,null,null,null,null,null,56
0400000US72,1263694,9111,480672,8638,783022,9709,Puerto Rico,null,null,null,null,null,null,72
0400000US01,1845169,11483,309540,7820,1535629,11886,Alabama,null,null,null,null,null,null,01
0400000US02,251651,2883,28724,2316,222927,3148,Alaska,null,null,null,null,null,null,02
0400000US04,2392168,11611,345920,8234,2046248,12983,Arizona,null,null,null,null,null,null,04
0400000US05,1143859,7351,176758,5185,967101,8251,Arkansas,null,null,null,null,null,null,05
