GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002MA,C24060_002EA,C24060_003MA,C24060_003EA,C24060_004MA,C24060_004EA,C24060_005EA,C24060_005MA,C24060_006EA,C24060_006MA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012EA,C24060_012MA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016EA,C24060_016MA,C24060_017EA,C24060_017MA,C24060_018EA,C24060_018MA,C24060_019EA,C24060_019MA,C24060_020EA,C24060_020MA,C24060_021EA,C24060_021MA,C24060_022EA,C24060_022MA,C24060_023EA,C24060_023MA,C24060_024EA,C24060_024MA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027EA,C24060_027MA,C24060_028EA,C24060_028MA,C24060_029EA,C24060_029MA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032EA,C24060_032MA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035EA,C24060_035MA,C24060_036EA,C24060_036MA,state
0400000US18,3003089,16452,936348,14540,516546,9602,718570,13117,272262,8860,559363,11606,2166137,15370,519745,9731,358733,8176,571413,12289,212849,7720,503397,10254,84668,4955,36247,3491,9545,1501,20691,2416,11146,2012,7039,1189,281684,7917,164767,6281,47018,3439,47986,2989,6029,1186,15884,1898,323978,7887,170976,6611,62282,3709,57109,3405,13175,1593,20436,2050,146622,4962,44613,2857,38968,2871,21371,1810,29063,2432,12607,1711,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1556772,8497,530758,8631,253044,6836,369671,7820,149333,5061,253966,7027,1042597,10301,269948,6204,155925,6394,283890,7236,113448,4761,219386,6882,54628,3496,28694,2365,5431,1133,11080,1473,5732,1053,3691,803,140554,4837,73800,3243,30545,2485,24301,1894,3253,794,8655,1374,212789,4919,118695,3880,37066,2333,34762,3201,9498,1053,12768,1713,106204,4609,39621,2349,24077,2323,15638,1838,17402,1775,9466,1277,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1394404,8945,493594,8935,240558,7117,334765,8053,137473,5009,188014,7154,914084,9682,242661,7028,147831,5739,254246,7852,103633,4877,165713,6707,42715,2559,21947,1973,3536,676,10050,1405,4730,978,2452,609,114725,4301,67747,3470,21437,1994,18803,1776,2276,580,4462,1054,237622,6543,128345,5509,47383,3526,39374,2515,12821,1409,9699,1160,85258,3712,32894,2156,20371,2103,12292,1444,14013,1448,5688,871,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1867958,12946,603846,10598,311153,8263,457564,9460,183364,6056,312031,8265,1268559,13424,300497,7868,206011,6669,353292,8908,133839,5253,274920,7502,56588,3655,24101,2226,5582,1162,14174,1625,8637,1454,4094,808,145420,5937,89014,4725,22269,2341,25295,2247,3486,891,5356,850,290465,8305,156307,6073,52112,3732,49621,3503,12543,1546,19882,2092,106926,4800,33927,2330,25179,2135,15182,2222,24859,2493,7779,1108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2001905,11966,638905,12290,392052,10336,471430,10712,255205,9614,244313,8427,1383180,15661,344560,9126,262734,8280,368496,10287,199846,8365,207544,7955,66100,4202,31707,2632,6179,1136,15598,1788,8896,1311,3720,941,124138,6198,70751,4978,22356,2547,20963,2638,4476,1172,5592,1277,315224,10605,162344,7079,69919,4520,49524,3712,15945,2339,17492,2358,113263,5752,29543,2591,30864,2818,16849,2046,26042,3438,9965,1629,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,646362,7376,219217,6803,121148,5203,158423,5336,72612,3270,74962,3941,388891,6550,90975,4358,74894,4483,118722,4225,43146,2763,61154,3387,26673,2296,11897,1538,2355,611,5336,1110,5180,917,1905,581,84945,4411,49633,3147,16801,2078,14512,1904,1722,677,2277,649,89435,4566,50471,2971,14695,1629,13155,1642,5241,1097,5873,951,56418,3246,16241,1987,12403,1585,6698,1120,17323,1735,3753,642,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2937440,12096,1298070,15893,500554,12723,680788,12675,227841,8043,230187,7703,1761628,15559,611625,12492,320176,10945,478118,11113,169192,6615,182517,6899,98948,4729,52562,3339,12053,2006,20382,1933,9302,1612,4649,965,284331,9000,184029,6230,35835,3524,49305,3158,6178,1471,8984,1425,646019,12257,397211,9516,90510,4386,110164,5231,22623,2470,25511,2550,146514,5351,52643,3081,41980,3349,22819,2516,20546,2147,8526,1455,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3334794,16917,1445083,16010,579550,11651,779039,15695,239882,7064,291240,8204,2185323,18816,794360,13086,372082,9119,602629,14006,166156,6210,250096,8414,92047,4505,45590,2993,10289,1519,19927,1995,12095,1862,4146,965,435688,9825,294157,7506,68035,4463,57771,3455,6722,1160,9003,1376,417770,8740,230895,6670,85746,4269,69941,4146,15690,2107,15498,2352,203966,7387,80081,4289,43398,3840,28771,2987,39219,3102,12497,2068,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4285132,17643,1463067,16363,812178,12284,1036423,13409,329847,6593,643617,12387,3007478,18694,822338,11661,563012,11312,799503,12233,243181,5700,579444,10991,150265,5258,71811,3855,15654,1608,35716,2683,17093,1637,9991,1181,407734,9555,238244,6310,67826,4092,77218,3796,8135,1378,16311,1826,491973,9937,260490,7064,105192,3990,87575,3857,17064,1660,21652,1830,227682,6859,70184,3918,60494,3156,36411,2542,44374,3423,16219,1455,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2786812,12750,1088892,13417,454249,8641,658439,12162,222989,6812,362243,9009,1858636,13192,581115,9535,297733,6466,505282,10978,160374,5424,314132,8467,107427,3754,51772,2594,9003,1183,23861,1839,16518,1564,6273,933,317859,7614,194547,6080,51516,3223,50499,3655,6400,1822,14897,1498,336098,8338,194482,6620,57510,3204,57124,3102,13501,1288,13481,1483,166792,4861,66976,2861,38487,2391,21673,1545,26196,1907,13460,1314,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193047,11401,366949,8893,215895,8059,285829,8585,135040,6176,189334,7076,780811,11171,169786,6678,134307,7318,217228,7908,96986,5692,162504,6822,40420,3792,18416,2065,3528,938,11126,2208,4479,1285,2871,740,73268,4510,41241,3175,13337,2006,13097,1564,2672,904,2921,829,230468,8735,120760,5723,48165,3652,35815,2961,11785,1687,13943,2073,68080,4115,16746,2247,16558,2161,8563,1403,19118,2059,7095,1339,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2764577,14344,952517,13684,503294,11741,690491,12234,241217,5815,377058,7390,1871996,15223,511202,10451,335072,10436,526685,10349,171146,6083,327891,7371,83110,4438,37972,2990,8805,1523,19267,2542,11306,1722,5760,1210,284597,7686,172640,6196,47675,3292,45147,3184,6309,1130,12826,1915,355790,9576,174834,6247,73682,4765,68809,3473,20663,1948,17802,1951,169084,6534,55869,3535,38060,2685,30583,3140,31793,2418,12779,1712,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482710,5490,175974,5170,92574,4756,108215,4125,59502,3648,46445,2776,272042,5530,68312,3383,56871,3701,73396,3630,37078,2668,36385,2589,29349,2135,14863,1823,2043,747,5235,1022,5725,1012,1483,496,44469,3000,25365,2261,7779,977,8569,1519,1231,421,1525,659,90797,4489,48877,3332,16842,1993,14710,1965,6457,1014,3911,922,46053,2811,18557,1562,9039,1369,6305,1111,9011,1444,3141,634,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,956636,6513,338682,6844,163128,6208,230503,5262,98421,4145,125902,5545,625546,6562,163116,5016,101890,5166,178065,5154,73023,4196,109452,4836,34163,2724,17100,1877,3335,869,8356,1190,3618,689,1754,415,85490,4011,52663,3073,14626,1970,13128,1308,1517,396,3556,975,140051,4316,76185,3931,25344,2039,22911,2392,8633,1198,6978,974,71386,3776,29618,1930,17933,1970,8043,1318,11630,1311,4162,653,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1230084,10093,333893,7910,345126,8167,320930,9396,108621,5238,121514,6624,933419,11894,193947,6890,280690,7525,262863,8974,89113,4358,106806,6415,36801,3114,19354,2224,3832,1027,9726,1403,2180,725,1709,704,41062,2745,21314,2036,7089,1122,9081,1680,1130,504,2448,806,153078,6094,79648,4288,31657,3242,27897,2136,6959,1613,6917,1101,65724,4330,19630,2507,21858,2793,11363,1699,9239,1758,3634,1043,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,692142,6544,275930,7592,111994,4889,165914,5651,62773,3591,75531,3699,452490,8504,147543,5695,71187,3941,127502,5433,40640,2917,65618,3151,21378,2122,9560,1298,2229,784,4400,896,3850,1071,1339,661,72278,3985,47191,3164,11788,1768,10916,1341,1067,571,1316,536,94594,4864,54313,3605,15842,2189,15914,1930,4251,877,4274,933,51402,3796,17323,2285,10948,1571,7182,1120,12965,1725,2984,733,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4206029,18376,1693342,18284,705553,15619,1064494,15250,302110,9035,440530,9897,2940874,20069,1025342,15503,490901,13340,835430,13967,215606,7583,373595,9759,169845,6765,83013,4598,16178,1892,40772,3627,20216,2592,9666,1534,296361,7947,187262,7165,40009,2991,49808,3612,6863,1343,12419,1576,589307,12866,316585,9353,114377,5123,102406,4729,26150,2490,29789,2303,209642,7498,81140,4778,44088,3263,36078,2523,33275,3358,15061,1638,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870667,10003,309676,8173,179564,6105,204571,7206,97688,4440,79168,5319,520177,9680,129311,5689,111755,6046,143934,6378,71941,4133,63236,4608,27065,2743,12615,1531,2048,805,7302,1307,3488,1017,1612,1020,66359,3849,38129,3177,12954,1722,11156,1777,1551,513,2569,1014,195797,7094,109251,4715,38201,3272,31425,2835,9187,1600,7733,1150,61269,3640,20370,2190,14606,2082,10754,1976,11521,1770,4018,907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9099766,28186,3507248,24589,1847696,21842,2198203,20788,662736,11105,883883,14497,5873192,28182,1829923,21848,1203890,18353,1668581,20096,474002,10453,696796,11877,332516,10177,166408,6914,33220,2833,77165,4097,32279,3089,23444,2362,900870,13490,557754,9633,149258,6557,144218,6127,19812,2395,29828,2686,1435487,17488,734455,12501,318834,8171,229154,6508,67077,3524,85967,4643,557701,10578,218708,8332,142494,5392,79085,4113,69566,3886,47848,2937,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4268510,22575,1520971,15425,767538,12242,1002352,17227,412842,9206,564807,12912,2907186,24243,813894,12062,519824,10469,780874,16207,305091,8538,487503,12094,153899,6862,72364,4378,15203,2035,38955,3417,19081,1832,8296,1592,312400,10348,196097,8022,47463,3684,48074,3066,5991,1261,14775,2045,634163,13607,358733,10462,118137,5233,94960,5047,27886,2491,34447,3207,260862,8465,79883,5192,66911,4286,39489,3274,54793,3670,19786,2352,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379029,3862,129723,4430,65157,2566,87787,4161,50773,2743,45589,3029,230087,4790,50592,3195,39294,2434,63130,3865,38147,2260,38924,2697,13317,1746,6702,1351,991,453,2859,729,1840,496,925,316,37686,3510,20462,2654,8850,1189,5577,950,1839,645,958,377,64869,3272,35455,2796,10518,1308,12102,1482,4255,926,2539,715,33070,2188,16512,1446,5504,892,4119,925,4692,883,2243,628,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
