GEO_ID,B27022_001E,B27022_001M,B27022_002E,B27022_002M,B27022_003E,B27022_003M,B27022_004E,B27022_004M,B27022_005E,B27022_005M,B27022_006E,B27022_006M,B27022_007E,B27022_007M,B27022_008E,B27022_008M,B27022_009E,B27022_009M,B27022_010E,B27022_010M,B27022_011E,B27022_011M,B27022_012E,B27022_012M,B27022_013E,B27022_013M,B27022_014E,B27022_014M,B27022_015E,B27022_015M,NAME,B27022_001MA,B27022_001EA,B27022_002EA,B27022_002MA,B27022_003EA,B27022_003MA,B27022_004EA,B27022_004MA,B27022_005MA,B27022_005EA,B27022_006MA,B27022_006EA,B27022_007MA,B27022_007EA,B27022_008EA,B27022_008MA,B27022_009EA,B27022_009MA,B27022_010MA,B27022_010EA,B27022_011MA,B27022_011EA,B27022_012MA,B27022_012EA,B27022_013EA,B27022_013MA,B27022_014EA,B27022_014MA,B27022_015MA,B27022_015EA,state
0400000US20,281655,5100,146084,3786,63469,3344,54180,3102,9289,1644,82615,4103,55950,3224,26665,2687,135571,2985,66679,3113,56190,3057,10489,1482,68892,2861,50954,2949,17938,2097,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,404759,5738,201974,3835,71142,3878,59838,3830,11304,1708,130832,4466,81578,4181,49254,3853,202785,3987,89800,4742,72367,3959,17433,2213,112985,4934,77263,4166,35722,2747,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,456807,5531,225424,3784,80536,4304,62392,3261,18144,2715,144888,4760,84863,4196,60025,3860,231383,4205,101911,5005,83155,4609,18756,2242,129472,5605,85807,5209,43665,3978,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,106835,2403,53559,1893,18946,2011,16710,1816,2236,723,34613,1958,22817,1873,11796,1409,53276,1873,25711,2080,23569,2150,2142,638,27565,2020,22476,1923,5089,975,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,555926,6718,276693,4794,112894,5327,98790,4780,14104,2203,163799,5524,118300,4884,45499,3920,279233,4226,136993,4884,122686,5141,14307,2184,142240,4632,113835,4436,28405,3062,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,673472,8375,334617,5178,161900,4768,155216,4688,6684,1351,172717,5514,148428,5406,24289,3253,338855,5567,197647,5982,190227,6073,7420,1233,141208,5514,131850,5332,9358,1641,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,959506,6722,480173,4219,214015,4763,184169,5559,29846,2777,266158,5643,175762,5778,90396,4412,479333,5095,235916,6010,205977,5787,29939,2299,243417,5573,185501,5362,57916,3565,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,490345,5933,247875,4088,104191,3813,95343,3755,8848,1430,143684,4974,109976,4555,33708,2761,242470,3770,115586,4145,107314,4068,8272,1153,126884,4332,106728,4198,20156,2080,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,297808,5300,146112,3866,54936,3390,41400,3201,13536,1750,91176,4097,46800,2990,44376,3196,151696,4378,72475,4501,56128,4400,16347,2167,79221,4613,48888,3654,30333,3035,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,567649,7302,278931,5287,109578,4908,91709,4532,17869,2290,169353,5788,107299,4908,62054,3679,288718,4090,132519,5084,112478,4426,20041,2540,156199,5782,114181,5108,42018,3824,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,92836,2617,46102,1864,15629,1950,13100,1646,2529,886,30473,2785,16404,2102,14069,1532,46734,1692,18612,1832,15811,1787,2801,774,28122,2346,17644,1788,10478,1712,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,177084,3434,88051,2319,37934,2390,33427,2403,4507,1157,50117,2822,36527,2405,13590,1762,89033,2246,44955,2151,37568,1979,7387,1427,44078,2528,33509,2557,10569,1376,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,255801,4781,127492,3377,39950,3070,29017,2673,10933,1996,87542,3747,48425,3499,39117,3346,128309,2998,45779,2737,35779,2534,10000,1676,82530,3332,48232,3060,34298,2764,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,122312,2831,61274,2033,24373,2478,22356,2259,2017,639,36901,2857,27389,2459,9512,1631,61038,2180,32684,2222,30115,2166,2569,776,28354,2206,22106,2256,6248,1298,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,769394,7311,393613,5275,177227,5874,151062,5840,26165,2869,216386,6245,141972,6138,74414,4991,375781,4618,183819,5162,158598,4940,25221,2678,191962,5005,144046,5027,47916,3512,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,194615,4392,97493,2894,33654,3054,22932,2783,10722,1813,63839,3285,36374,3011,27465,2543,97122,2949,42753,2765,30303,2735,12450,1758,54369,2629,34544,2325,19825,2130,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1985749,11587,988552,8403,449890,9481,395909,8334,53981,4613,538662,9217,383575,9560,155087,7089,997197,8643,501308,8096,446031,7723,55277,4199,495889,10746,401651,10403,94238,5832,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,910801,9086,444922,7191,174577,6231,144520,6093,30057,2828,270345,7834,150914,6129,119431,5617,465879,5845,215506,6107,177299,5772,38207,3522,250373,6916,165850,6100,84523,4916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,81409,2134,42677,1519,18005,1879,16168,1881,1837,756,24672,2042,18939,2028,5733,1089,38732,1643,19699,1738,17829,1820,1870,599,19033,1762,15544,1823,3489,865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1079354,8264,537721,5894,217610,6966,188718,6317,28892,2897,320111,7747,216185,6861,103926,4966,541633,5648,261090,7616,232300,7600,28790,2854,280543,6965,219488,6391,61055,3866,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,373591,3794,189156,2964,66105,3641,51721,3092,14384,1836,123051,4157,69518,3350,53533,3173,184435,2784,72609,3144,58654,3482,13955,1593,111826,3129,71522,3304,40304,2301,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,364319,6101,182226,4295,70511,3616,59686,3796,10825,1810,111715,5024,69352,4094,42363,3452,182093,3829,84793,4402,70894,4009,13899,2156,97300,4823,68672,4818,28628,3227,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1224546,7786,613640,5911,256406,5655,233571,5266,22835,2648,357234,7128,256123,6670,101111,5350,610906,4766,290385,6044,263742,6139,26643,2741,320521,6192,258083,5867,62438,4347,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,115780,2682,57892,2251,27341,1969,23162,2091,4179,1108,30551,2261,21212,1962,9339,1922,57888,1793,32026,2001,28244,1959,3782,840,25862,1986,19608,1691,6254,1214,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,454982,5591,223965,4548,85099,4522,70639,4441,14460,2554,138866,5632,76136,4245,62730,4018,231017,3583,98842,4104,79080,3340,19762,2374,132175,5059,89047,4053,43128,4059,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,81249,3072,42540,1801,18880,1603,16528,1558,2352,752,23660,1729,15944,1576,7716,1253,38709,2095,18514,1533,15428,1474,3086,794,20195,1694,13876,1562,6319,999,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,605578,6629,298754,5074,105438,4490,89789,4224,15649,2274,193316,5726,121612,5082,71704,4243,306824,4565,131281,5525,113031,5407,18250,2447,175543,5857,130572,5545,44971,3762,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2587275,14845,1306730,9376,491412,12004,344061,8761,147351,7831,815318,14360,409467,11462,405851,11229,1280545,9209,550328,12297,390864,11225,159464,7580,730217,14119,405654,10214,324563,9997,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,321063,3967,161867,3167,70659,4170,60189,3864,10470,1759,91208,4562,65364,4202,25844,2493,159196,3066,70557,3061,61432,2760,9125,1811,88639,3427,65341,3272,23298,2561,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,63585,1575,32585,1096,15218,1418,14470,1361,748,366,17367,1391,13410,1337,3957,853,31000,1149,16838,1250,16012,1284,826,375,14162,1233,12638,1195,1524,438,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,758695,8490,372744,5473,163865,4726,139727,4573,24138,2562,208879,5999,138386,4947,70493,4356,385951,5612,185016,5663,158920,5598,26096,2644,200935,5792,156138,5665,44797,3123,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,645871,7457,326291,5297,117414,4771,94935,4800,22479,2647,208877,5689,135425,5836,73452,4134,319580,5356,129121,4866,103861,4959,25260,2617,190459,6226,136888,5800,53571,4213,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,167345,3629,84745,2361,31369,2634,25696,2492,5673,1307,53376,3009,30094,2798,23282,2247,82600,2640,37976,2215,31433,2211,6543,1366,44624,2878,28503,2198,16121,2227,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,533759,5796,265707,3615,110351,4413,99435,4176,10916,1586,155356,4707,110462,4101,44894,3056,268052,3857,135770,4380,122286,4665,13484,1998,132282,4682,108363,4596,23919,2321,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55228,2179,28682,1472,10508,1491,8438,1313,2070,956,18174,1705,13393,1745,4781,1163,26546,1660,12381,1607,10598,1451,1783,918,14165,1610,9805,1424,4360,1084,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,369773,4268,185280,3657,79277,3442,73834,3501,5443,1203,106003,4516,88562,4487,17441,2058,184493,3185,98250,4230,91580,4395,6670,1722,86243,3682,77380,3830,8863,1723,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,469708,6021,230687,4723,88169,4648,75893,4520,12276,1981,142518,5079,88021,5285,54497,3541,239021,4296,108363,4924,90869,4603,17494,2317,130658,5056,93249,4639,37409,3311,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,72420,2342,37125,1984,9975,1982,8035,1623,1940,927,27150,2048,15615,1779,11535,1631,35295,1457,12300,1521,10240,1404,2060,545,22995,1567,16692,1534,6303,873,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,625420,7171,317538,5004,119876,5917,94376,5008,25500,3180,197662,6514,115022,5374,82640,5110,307882,4662,132596,5270,106776,4923,25820,2950,175286,5853,120927,5439,54359,3562,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,275961,4423,136480,3306,48680,3584,39084,2906,9596,1706,87800,4239,48403,3423,39397,3203,139481,3142,59672,3299,47737,3181,11935,2004,79809,3451,49739,2849,30070,2963,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
