GEO_ID,C17020G_001E,C17020G_001M,C17020G_002E,C17020G_002M,C17020G_003E,C17020G_003M,C17020G_004E,C17020G_004M,C17020G_005E,C17020G_005M,C17020G_006E,C17020G_006M,C17020G_007E,C17020G_007M,C17020G_008E,C17020G_008M,C17020G_009E,C17020G_009M,NAME,C17020G_001EA,C17020G_001MA,C17020G_002EA,C17020G_002MA,C17020G_003EA,C17020G_003MA,C17020G_004EA,C17020G_004MA,C17020G_005MA,C17020G_005EA,C17020G_006MA,C17020G_006EA,C17020G_007EA,C17020G_007MA,C17020G_008EA,C17020G_008MA,C17020G_009EA,C17020G_009MA,state
0400000US35,64028,5496,14290,3149,7534,2324,5406,1337,1350,600,49738,4523,20921,2906,25376,2456,3441,797,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,516253,16046,114397,9241,51783,5107,55519,5288,7095,1531,401856,13226,160051,7673,217980,8521,23825,2144,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,216586,10594,60390,7043,35174,5144,23398,3313,1818,876,156196,8428,82587,5678,67729,4697,5880,1151,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13096,2181,1636,618,1094,478,508,310,34,57,11460,2133,5290,1340,5927,1188,243,188,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,255245,9898,79258,6298,51273,5075,26173,2217,1812,635,175987,8261,89514,5376,77335,4788,9138,1217,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,278190,8483,66391,4851,34116,3089,29859,2806,2416,534,211799,8069,85340,4449,109567,4446,16892,1148,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,151863,7730,32555,4177,14598,2810,16917,2198,1040,426,119308,7378,53678,3934,59337,4111,6293,1037,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,249683,11130,69614,6724,40397,5092,27589,3192,1628,639,180069,9481,86979,5685,85488,5691,7602,1303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27240,2814,6318,2006,2776,1327,3089,1053,453,310,20922,2685,9534,1705,10293,1854,1095,413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,89776,6252,20192,3880,14300,3186,5277,1687,615,352,69584,5048,34561,3798,31740,3623,3283,843,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16748,2611,4013,1325,2512,1050,1474,525,27,30,12735,2345,7253,1810,5114,981,368,175,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,114840,6616,34043,3944,18897,2653,13838,2332,1308,593,80797,6885,38766,4057,37087,4208,4944,982,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,598379,18677,109451,8322,58920,6194,46116,3766,4415,883,488928,19294,225281,12055,237466,10201,26181,2402,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67688,5782,12668,2813,6621,1730,5833,1694,214,181,55020,5344,30459,3375,22744,2738,1817,650,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11721,1124,2779,843,1534,651,1245,416,0,143,8942,1059,3696,655,4873,841,373,194,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,254616,11309,36880,4576,19312,3453,16167,2551,1401,518,217736,10832,109496,6600,99580,6201,8660,1378,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,332315,11279,57562,6879,29814,4911,26861,2863,887,375,274753,10420,127861,7157,136807,5798,10085,1232,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,34630,3395,7691,1683,3723,1049,3848,1036,120,135,26939,3061,10687,2012,13562,2175,2690,661,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,108040,6232,28007,3558,17236,2725,10548,1667,223,174,80033,5667,42211,3621,34690,3197,3132,604,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,16495,2359,3053,1144,1608,780,1445,626,0,185,13442,2049,5916,1279,6717,1517,809,462,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,441933,15328,209151,11698,65110,5245,121369,7843,22672,2222,232782,12773,49209,4408,154368,8941,29205,3126,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,74652,5582,22911,3997,13525,3066,8736,1652,650,309,51741,4374,22921,3006,24330,2358,4490,956,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,56757,4098,8193,1931,4233,1311,3895,1023,65,95,48564,3832,22816,2569,24263,2151,1485,453,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,183641,9567,40784,4917,22302,3768,17553,2188,929,409,142857,7466,70124,5421,65412,3823,7321,1138,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,56896,4591,14195,2585,9527,2431,4145,1045,523,300,42701,3925,17839,2738,19776,1995,5086,958,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
