B16001_103M,B16001_104E,B16001_104M,B16001_105E,B16001_105M,B16001_106E,B16001_106M,B16001_107E,B16001_107M,B16001_108E,B16001_108M,B16001_109E,B16001_109M,B16001_110E,B16001_110M,B16001_111E,B16001_111M,B16001_112E,B16001_112M,B16001_113E,B16001_113M,B16001_114E,B16001_114M,B16001_115E,B16001_115M,B16001_116E,B16001_116M,B16001_117E,B16001_117M,B16001_118E,B16001_118M,B16001_119E,B16001_119M,GEO_ID,B16001_001E,B16001_001M,B16001_002E,B16001_002M,B16001_003E,B16001_003M,B16001_004E,B16001_004M,B16001_005E,B16001_005M,B16001_006E,B16001_006M,B16001_007E,B16001_007M,B16001_008E,B16001_008M,B16001_009E,B16001_009M,B16001_010E,B16001_010M,B16001_011E,B16001_011M,B16001_012E,B16001_012M,B16001_013E,B16001_013M,B16001_014E,B16001_014M,B16001_015E,B16001_015M,B16001_016E,B16001_016M,B16001_017E,B16001_017M,B16001_018E,B16001_018M,B16001_019E,B16001_019M,B16001_020E,B16001_020M,B16001_021E,B16001_021M,B16001_022E,B16001_022M,B16001_023E,B16001_023M,B16001_024E,B16001_024M,B16001_025E,B16001_025M,B16001_026E,B16001_026M,B16001_027E,B16001_027M,B16001_028E,B16001_028M,B16001_029E,B16001_029M,B16001_030E,B16001_030M,B16001_031E,B16001_031M,B16001_032E,B16001_032M,B16001_033E,B16001_033M,B16001_034E,B16001_034M,B16001_035E,B16001_035M,B16001_036E,B16001_036M,B16001_037E,B16001_037M,B16001_038E,B16001_038M,B16001_039E,B16001_039M,B16001_040E,B16001_040M,B16001_041E,B16001_041M,B16001_042E,B16001_042M,B16001_043E,B16001_043M,B16001_044E,B16001_044M,B16001_045E,B16001_045M,B16001_046E,B16001_046M,B16001_047E,B16001_047M,B16001_048E,B16001_048M,B16001_049E,B16001_049M,B16001_050E,B16001_050M,B16001_051E,B16001_051M,B16001_052E,B16001_052M,B16001_053E,B16001_053M,B16001_054E,B16001_054M,B16001_055E,B16001_055M,B16001_056E,B16001_056M,B16001_057E,B16001_057M,B16001_058E,B16001_058M,B16001_059E,B16001_059M,B16001_060E,B16001_060M,B16001_061E,B16001_061M,B16001_062E,B16001_062M,B16001_063E,B16001_063M,B16001_064E,B16001_064M,B16001_065E,B16001_065M,B16001_066E,B16001_066M,B16001_067E,B16001_067M,B16001_068E,B16001_068M,B16001_069E,B16001_069M,B16001_070E,B16001_070M,B16001_071E,B16001_071M,B16001_072E,B16001_072M,B16001_073E,B16001_073M,B16001_074E,B16001_074M,B16001_075E,B16001_075M,B16001_076E,B16001_076M,B16001_077E,B16001_077M,B16001_078E,B16001_078M,B16001_079E,B16001_079M,B16001_080E,B16001_080M,B16001_081E,B16001_081M,B16001_082E,B16001_082M,B16001_083E,B16001_083M,B16001_084E,B16001_084M,B16001_085E,B16001_085M,B16001_086E,B16001_086M,B16001_087E,B16001_087M,B16001_088E,B16001_088M,B16001_089E,B16001_089M,B16001_090E,B16001_090M,B16001_091E,B16001_091M,B16001_092E,B16001_092M,B16001_093E,B16001_093M,B16001_094E,B16001_094M,B16001_095E,B16001_095M,B16001_096E,B16001_096M,B16001_097E,B16001_097M,B16001_098E,B16001_098M,B16001_099E,B16001_099M,B16001_100E,B16001_100M,B16001_101E,B16001_101M,B16001_102E,B16001_102M,B16001_103E,B16001_103MA,B16001_104MA,B16001_104EA,B16001_105EA,B16001_105MA,B16001_106EA,B16001_106MA,B16001_107EA,B16001_107MA,B16001_108MA,B16001_108EA,B16001_109MA,B16001_109EA,B16001_110EA,B16001_110MA,B16001_111EA,B16001_111MA,B16001_112EA,B16001_112MA,B16001_113EA,B16001_113MA,B16001_114EA,B16001_114MA,B16001_115EA,B16001_115MA,B16001_116MA,B16001_116EA,B16001_117MA,B16001_117EA,B16001_118EA,B16001_118MA,B16001_119EA,B16001_119MA,NAME,B16001_001MA,B16001_001EA,B16001_002MA,B16001_002EA,B16001_003MA,B16001_003EA,B16001_004EA,B16001_004MA,B16001_005MA,B16001_005EA,B16001_006MA,B16001_006EA,B16001_007MA,B16001_007EA,B16001_008EA,B16001_008MA,B16001_009MA,B16001_009EA,B16001_010MA,B16001_010EA,B16001_011MA,B16001_011EA,B16001_012MA,B16001_012EA,B16001_013MA,B16001_013EA,B16001_014MA,B16001_014EA,B16001_015EA,B16001_015MA,B16001_016EA,B16001_016MA,B16001_017MA,B16001_017EA,B16001_018MA,B16001_018EA,B16001_019EA,B16001_019MA,B16001_020EA,B16001_020MA,B16001_021EA,B16001_021MA,B16001_022MA,B16001_022EA,B16001_023MA,B16001_023EA,B16001_024MA,B16001_024EA,B16001_025EA,B16001_025MA,B16001_026EA,B16001_026MA,B16001_027EA,B16001_027MA,B16001_028MA,B16001_028EA,B16001_029MA,B16001_029EA,B16001_030EA,B16001_030MA,B16001_031EA,B16001_031MA,B16001_032EA,B16001_032MA,B16001_033MA,B16001_033EA,B16001_034MA,B16001_034EA,B16001_035EA,B16001_035MA,B16001_036EA,B16001_036MA,B16001_037EA,B16001_037MA,B16001_038MA,B16001_038EA,B16001_039MA,B16001_039EA,B16001_040EA,B16001_040MA,B16001_041EA,B16001_041MA,B16001_042EA,B16001_042MA,B16001_043MA,B16001_043EA,B16001_044MA,B16001_044EA,B16001_045EA,B16001_045MA,B16001_046EA,B16001_046MA,B16001_047EA,B16001_047MA,B16001_048MA,B16001_048EA,B16001_049MA,B16001_049EA,B16001_050EA,B16001_050MA,B16001_051EA,B16001_051MA,B16001_052EA,B16001_052MA,B16001_053MA,B16001_053EA,B16001_054MA,B16001_054EA,B16001_055EA,B16001_055MA,B16001_056EA,B16001_056MA,B16001_057EA,B16001_057MA,B16001_058MA,B16001_058EA,B16001_059MA,B16001_059EA,B16001_060MA,B16001_060EA,B16001_061EA,B16001_061MA,B16001_062EA,B16001_062MA,B16001_063EA,B16001_063MA,B16001_064EA,B16001_064MA,B16001_065EA,B16001_065MA,B16001_066MA,B16001_066EA,B16001_067MA,B16001_067EA,B16001_068MA,B16001_068EA,B16001_069EA,B16001_069MA,B16001_070EA,B16001_070MA,B16001_071EA,B16001_071MA,B16001_072MA,B16001_072EA,B16001_073MA,B16001_073EA,B16001_074EA,B16001_074MA,B16001_075EA,B16001_075MA,B16001_076EA,B16001_076MA,B16001_077MA,B16001_077EA,B16001_078MA,B16001_078EA,B16001_079MA,B16001_079EA,B16001_080EA,B16001_080MA,B16001_081EA,B16001_081MA,B16001_082EA,B16001_082MA,B16001_083MA,B16001_083EA,B16001_084MA,B16001_084EA,B16001_085EA,B16001_085MA,B16001_086EA,B16001_086MA,B16001_087EA,B16001_087MA,B16001_088MA,B16001_088EA,B16001_089MA,B16001_089EA,B16001_090EA,B16001_090MA,B16001_091EA,B16001_091MA,B16001_092EA,B16001_092MA,B16001_093MA,B16001_093EA,B16001_094MA,B16001_094EA,B16001_095EA,B16001_095MA,B16001_096EA,B16001_096MA,B16001_097EA,B16001_097MA,B16001_098MA,B16001_098EA,B16001_099MA,B16001_099EA,B16001_100EA,B16001_100MA,B16001_101EA,B16001_101MA,B16001_102EA,B16001_102MA,B16001_103EA,state
376,295,299,152,197,152,197,0,184,3982,1514,2996,1321,986,703,184,149,154,121,30,59,3854,1403,3062,1175,792,508,1513,1492,751,676,762,856,0400000US01,4520215,2840,4288022,7115,146449,5358,75317,4935,71132,4372,8395,1750,7014,1491,1381,684,603,391,558,393,45,87,1594,665,900,389,694,552,833,507,721,499,112,125,10697,1580,8905,1408,1792,792,36,58,36,58,0,184,562,382,562,382,0,184,415,376,384,373,31,54,831,548,789,542,42,70,1874,958,1188,608,686,504,186,181,98,119,88,141,206,350,71,122,135,229,576,463,425,372,151,194,63,104,63,104,0,184,899,752,581,439,318,359,3947,1419,2242,1109,1705,900,4034,1631,3166,1569,868,615,1281,1251,1094,1053,187,212,2715,1087,1476,640,1239,675,1018,578,828,488,190,184,9173,2112,4386,1302,4787,1560,1827,855,1021,641,806,439,7930,1851,3102,996,4828,1399,276,197,116,140,160,143,437,527,322,397,115,133,627,503,217,184,410,442,214,294,113,198,101,126,6633,2279,3364,2076,3269,1147,2701,1452,2060,1338,641,407,3185,968,1928,665,1257,660,995,628,579,488,416,425,333,444,333,444,0,184,963,501,668,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
2221,2991,673,2187,1076,1811,907,376,352,14884,3561,9452,2444,5432,1681,2515,1074,2110,938,405,336,9231,2586,5127,1481,4104,1776,3850,1410,2325,1031,1525,767,0400000US04,6115483,1614,4458950,22700,1269619,19830,815460,15832,454159,13888,16740,2079,13772,1951,2968,982,659,675,600,661,59,106,6986,1231,5252,1112,1734,557,4965,1791,4520,1729,445,278,22230,2977,19682,2670,2548,844,255,209,151,168,104,125,2673,1128,2317,1027,356,313,3727,1111,3187,1000,540,340,3929,1162,2837,803,1092,603,7742,2348,5387,1778,2355,820,6307,1808,4933,1661,1374,581,9949,2604,6038,1828,3911,1144,4367,1378,3287,985,1080,706,378,291,277,262,101,128,6932,2640,4380,1493,2552,1394,4990,2005,3244,1412,1746,1042,9352,2381,7935,2061,1417,624,2652,1372,2504,1348,148,146,9164,2092,5780,1346,3384,1233,6307,1853,4260,1398,2047,813,27870,3861,15301,2692,12569,2380,6564,2151,4452,1963,2112,716,10295,2326,6040,1806,4255,1130,2438,1002,1444,564,994,616,568,951,498,821,70,135,2850,1268,1244,697,1606,809,1305,876,542,428,763,519,20371,3327,8797,2012,11574,2089,13859,2853,10964,2172,2895,1424,23198,3262,16548,2614,6650,1750,8284,2179,6293,2195,1991,1364,81716,3148,61618,3255,20098,1452,24625,2393,21634,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
382,610,678,49,87,0,184,49,87,4431,2356,1926,1877,2505,1336,0,184,0,184,0,184,265,320,265,320,0,184,465,344,326,281,139,214,0400000US05,2757475,2338,2567898,7132,137800,5646,72414,4956,65386,3521,4029,937,3129,715,900,494,44,82,44,82,0,184,779,379,620,336,159,189,637,389,637,389,0,184,5805,1340,5408,1208,397,313,0,184,0,184,0,184,1144,608,1119,604,25,41,0,184,0,184,0,184,127,157,119,155,8,16,791,487,630,464,161,186,375,295,283,247,92,156,181,303,0,184,181,303,355,323,226,225,129,178,88,150,88,150,0,184,72,100,72,100,0,184,1189,937,725,540,464,569,1781,770,843,346,938,593,743,599,653,530,90,103,3477,1430,2977,1365,500,407,240,219,123,152,117,150,3041,1065,1741,811,1300,550,466,372,145,208,321,276,1191,633,630,386,561,429,296,437,195,288,101,150,1379,717,943,436,436,418,561,473,13,28,548,469,2327,1150,1304,943,1023,545,5229,1204,1954,864,3275,806,2242,990,1768,836,474,299,2287,799,1434,665,853,422,4529,769,1522,806,3007,685,17,35,17,35,0,184,1145,988,535,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
1193,675,390,11002,2386,7482,1739,3520,1011,161861,11099,96099,6993,65762,6492,42202,5232,35556,4908,6646,1523,73316,7694,48352,5930,24964,3221,38115,6165,20730,3605,17385,4232,0400000US06,35504620,2553,19781507,58336,10301841,42422,5846112,33738,4455729,33397,137533,6439,113814,5896,23719,2752,6647,1604,5554,1380,1093,554,63227,4421,50918,3661,12309,1817,82444,6450,57580,5577,24864,2644,118401,5931,102411,5361,15990,2101,2140,663,1949,614,191,164,25246,2786,21987,2599,3259,864,23557,3062,21891,2894,1666,806,24607,3548,20538,3155,4069,1080,160925,9004,82494,6000,78431,5689,19158,3108,13138,2449,6020,1811,22229,3849,16060,3206,6169,1406,33429,4099,20935,3026,12494,2030,203823,12278,107122,7951,96701,7254,195502,11107,122895,8531,72607,5403,43503,4876,31848,3959,11655,1971,165738,11224,134307,10001,31431,4702,44619,7107,34349,6615,10270,2347,203155,13961,125570,9039,77585,7461,47635,5664,30760,4119,16875,2419,1092778,21897,487070,13346,605708,13752,137308,7765,76622,5802,60686,4843,390015,13438,165759,8308,224256,9462,77136,7008,36309,4495,40827,4567,78969,7099,48331,5663,30638,3836,48752,5414,21277,2795,27475,3879,36019,5146,18892,3044,17127,2994,539379,17694,224619,10119,314760,12157,161398,9721,113522,7306,47876,4703,791829,22890,534715,16873,257114,10995,111450,9675,72386,6916,39064,4949,1104,422,897,356,207,176,5121,1288,4446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
865,287,253,1424,683,964,553,460,401,11165,4094,7546,3279,3619,1273,1223,575,1122,511,101,130,22250,4988,15062,4093,7188,2151,544,337,180,148,364,283,0400000US08,4850587,1857,4025066,17674,578348,12293,356278,11232,222070,8009,16909,1951,14310,1715,2599,837,152,156,103,135,49,83,5126,1430,4733,1414,393,215,3720,1269,3156,1175,564,432,24431,2232,21870,2145,2561,709,0,189,0,189,0,189,3847,1256,3397,1215,450,243,3260,1002,3061,986,199,181,1696,594,1320,505,376,244,17741,4330,11070,3544,6671,1351,4592,1183,3222,840,1370,769,2183,895,1414,600,769,475,3041,1032,2484,882,557,338,396,312,396,312,0,189,3214,1516,2437,1069,777,628,1093,623,823,526,270,291,5185,1594,4604,1522,581,476,1704,1042,1306,754,398,405,9352,2776,5425,1793,3927,1954,5653,2319,3967,1596,1686,949,21971,2979,11377,1850,10594,1971,7684,1489,5316,1414,2368,809,12055,2363,5916,1752,6139,1137,1612,898,1095,655,517,452,3168,2122,1949,1518,1219,778,1683,591,1028,472,655,338,3272,1603,1709,1418,1563,641,16907,2802,5130,1326,11777,2220,11159,2916,6345,1938,4814,2283,6522,1534,4788,1149,1734,740,4487,1732,3058,1136,1429,867,3545,726,3233,743,312,275,3207,911,2920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
523,134,230,2786,932,2372,885,414,234,14410,4451,7991,2422,6419,3066,2044,1021,1836,979,208,184,13543,3872,10018,2796,3525,2098,1431,681,1162,587,269,191,0400000US09,3397277,984,2641980,13777,381942,6815,223883,7562,158059,6765,33085,3383,26639,3160,6446,1380,11245,2885,8301,2438,2944,990,36333,3664,26687,3001,9646,1626,38361,4473,20845,3163,17516,2811,11563,2275,9994,1848,1569,747,314,258,275,243,39,64,3193,1422,2693,1196,500,442,2126,773,2006,766,120,150,8721,2059,6148,1518,2573,1010,10623,2474,5021,1308,5602,1657,35604,4172,20146,2503,15458,2654,6645,2432,3809,1342,2836,1371,5068,1056,3453,786,1615,630,315,259,237,202,78,91,1568,731,1144,547,424,334,7001,2127,4237,1422,2764,983,12345,2379,9876,2061,2469,1213,7733,2268,5603,1736,2130,873,11352,2887,6810,2137,4542,1359,17320,4144,11757,2924,5563,1889,28209,3261,16183,2490,12026,2233,2903,1163,1490,539,1413,1039,7141,1578,2754,750,4387,1197,2582,1211,1378,840,1204,597,0,193,0,193,0,193,1627,1098,630,423,997,938,5269,1646,2812,982,2457,933,8227,2305,2258,776,5969,1949,13689,1988,10630,1654,3059,1105,7152,1749,4729,1199,2423,918,1177,891,832,744,345,246,0,193,0,193,0,193,650,568,516,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
50,9,20,52,88,0,182,52,88,1144,1037,810,807,334,284,176,146,176,146,0,182,4467,1424,3716,1147,751,664,97,123,69,113,28,46,0400000US10,860907,333,749512,5604,60985,3704,34858,3705,26127,3262,4590,1066,3559,893,1031,538,1855,1155,1195,991,660,451,2048,960,1478,810,570,345,1317,950,811,616,506,452,2717,887,1974,710,743,540,101,107,101,107,0,182,1281,704,662,369,619,510,193,209,193,209,0,182,1524,707,1298,599,226,249,257,196,219,170,38,64,804,481,574,357,230,227,556,568,466,514,90,152,491,457,362,365,129,157,237,384,76,125,161,260,292,299,196,190,96,159,2613,1428,1424,722,1189,821,1755,837,1394,547,361,410,1816,1213,1618,1113,198,206,2522,1589,2430,1573,92,111,1527,903,1011,544,516,719,5207,1846,2467,1331,2740,912,638,394,535,360,103,122,1823,703,1185,589,638,497,28,48,28,48,0,182,0,182,0,182,0,182,132,159,44,61,88,147,0,182,0,182,0,182,1257,810,427,474,830,611,4447,1331,3113,1006,1334,581,2158,1001,1694,805,464,365,231,229,194,215,37,69,0,182,0,182,0,182,57,54,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
202,0,197,57,96,57,96,0,197,1546,629,1190,550,356,283,802,723,774,724,28,46,12531,3607,7829,1965,4702,2458,126,235,0,197,126,235,0400000US11,593321,267,494887,5162,47192,3337,27922,2507,19270,2696,6624,1440,5086,1286,1538,563,365,351,108,178,257,305,2220,1099,1539,714,681,757,2104,880,1299,623,805,604,2994,958,2528,794,466,415,0,197,0,197,0,197,336,296,336,296,0,197,921,677,881,674,40,66,464,295,387,261,77,129,1655,718,1199,663,456,422,397,345,324,274,73,188,657,843,609,835,48,78,126,121,85,99,41,69,143,173,143,173,0,197,885,489,803,448,82,98,614,506,538,400,76,128,2009,938,1763,852,246,242,323,249,323,249,0,197,1303,749,860,512,443,396,1419,675,1225,609,194,248,3515,1187,1949,917,1566,657,448,283,312,228,136,168,1196,626,897,546,299,240,84,133,84,133,0,197,0,197,0,197,0,197,225,274,142,190,83,138,48,84,0,197,48,84,943,542,545,361,398,359,1427,781,1195,697,232,275,2096,1239,1104,745,992,632,463,343,392,331,71,110,0,197,0,197,0,197,176,202,176,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
761,396,219,10648,2243,7515,1746,3133,1044,54508,7469,40200,5897,14308,2926,23005,3492,16922,2815,6083,1958,18009,3367,13655,3090,4354,1461,4179,1397,2595,1013,1584,652,0400000US12,18247223,3003,13156749,31693,3733476,23149,2129827,22506,1603649,17521,114751,8332,80867,6436,33884,3958,374313,17494,199321,12220,174992,9408,52580,5225,37584,4467,14996,2196,82145,7795,53994,5211,28151,4821,68169,5372,56616,4672,11553,2141,6077,1449,4961,1279,1116,627,14926,2931,13492,2857,1434,462,7389,1544,6163,1368,1226,748,20999,3166,17177,2692,3822,1173,36606,4888,19697,3299,16909,3312,24730,3736,15264,2397,9466,2287,17033,3613,10572,2410,6461,1883,19233,3005,12185,2202,7048,1785,1361,624,1136,568,225,179,11266,1986,7635,1938,3631,1004,24398,4985,15988,3280,8410,2596,18742,3821,14093,2694,4649,1825,13999,4513,11443,3932,2556,912,21419,3949,13808,2837,7611,2790,29960,5140,20141,3711,9819,2675,60916,6562,27108,3588,33808,4251,13173,2371,8721,1792,4452,1070,20277,3588,11916,2847,8361,1911,4454,1577,1460,724,2994,1129,2246,1370,1215,892,1031,754,10696,2727,4502,1523,6194,2068,2475,1122,1315,707,1160,614,63026,7090,27435,4199,35591,4564,31998,4972,22970,4239,9028,2530,67149,5871,48500,4511,18649,2860,7835,2138,5057,1611,2778,1038,36,90,36,90,0,211,2272,852,1876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
