GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001MA,B21004_001EA,B21004_002MA,B21004_002EA,B21004_003EA,B21004_003MA,B21004_004EA,B21004_004MA,B21004_005EA,B21004_005MA,B21004_006MA,B21004_006EA,B21004_007MA,B21004_007EA,state
0400000US06,26241,104,40514,463,41056,485,31146,1370,25344,113,30649,131,21478,104,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,29971,341,40017,888,40549,844,36253,2392,28060,465,34466,773,23631,416,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,32475,360,41851,1252,42385,1257,30697,7465,31818,274,41637,495,26285,342,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,29067,928,39763,2257,40192,2582,37511,11089,27372,764,33728,1869,24183,872,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,38842,1838,51896,4213,49916,6705,76119,11891,37499,1472,41648,1045,35165,2212,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,23656,172,34495,664,34997,592,29731,1558,22278,122,26507,215,19994,177,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,25023,221,36518,614,37177,666,30737,1526,23602,288,28741,677,20226,233,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,29894,589,44818,3013,45684,2478,36523,5478,27727,647,31490,540,25123,595,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,22660,476,31494,1187,31672,1291,29576,6561,21825,317,29162,1061,17259,401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,27977,216,36784,606,37145,596,29646,2706,27100,144,35400,280,22064,144,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,25287,203,32744,769,33199,830,26130,2986,24278,288,31701,280,19687,274,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27359,272,34249,1046,34880,999,25907,1894,26679,256,35112,366,21467,246,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26870,286,35086,766,35343,698,30447,3019,25891,312,32940,857,21032,275,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22184,179,31864,550,32125,567,26057,3206,21325,197,26740,399,17791,310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22747,318,31829,926,32392,1080,24919,2946,21896,228,30457,436,17492,261,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25088,388,32524,1097,33118,1263,26045,4764,23874,531,30499,572,20169,407,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
