GEO_ID,B27003_001E,B27003_001M,B27003_002E,B27003_002M,B27003_003E,B27003_003M,B27003_004E,B27003_004M,B27003_005E,B27003_005M,B27003_006E,B27003_006M,B27003_007E,B27003_007M,B27003_008E,B27003_008M,B27003_009E,B27003_009M,B27003_010E,B27003_010M,B27003_011E,B27003_011M,B27003_012E,B27003_012M,B27003_013E,B27003_013M,B27003_014E,B27003_014M,B27003_015E,B27003_015M,B27003_016E,B27003_016M,B27003_017E,B27003_017M,B27003_018E,B27003_018M,B27003_019E,B27003_019M,B27003_020E,B27003_020M,B27003_021E,B27003_021M,B27003_022E,B27003_022M,B27003_023E,B27003_023M,B27003_024E,B27003_024M,B27003_025E,B27003_025M,B27003_026E,B27003_026M,B27003_027E,B27003_027M,B27003_028E,B27003_028M,B27003_029E,B27003_029M,B27003_030E,B27003_030M,B27003_031E,B27003_031M,B27003_032E,B27003_032M,B27003_033E,B27003_033M,B27003_034E,B27003_034M,B27003_035E,B27003_035M,B27003_036E,B27003_036M,B27003_037E,B27003_037M,B27003_038E,B27003_038M,B27003_039E,B27003_039M,B27003_040E,B27003_040M,B27003_041E,B27003_041M,B27003_042E,B27003_042M,B27003_043E,B27003_043M,B27003_044E,B27003_044M,B27003_045E,B27003_045M,B27003_046E,B27003_046M,B27003_047E,B27003_047M,B27003_048E,B27003_048M,B27003_049E,B27003_049M,B27003_050E,B27003_050M,B27003_051E,B27003_051M,B27003_052E,B27003_052M,B27003_053E,B27003_053M,B27003_054E,B27003_054M,B27003_055E,B27003_055M,B27003_056E,B27003_056M,B27003_057E,B27003_057M,NAME,B27003_001EA,B27003_001MA,B27003_002MA,B27003_002EA,B27003_003MA,B27003_003EA,B27003_004EA,B27003_004MA,B27003_005EA,B27003_005MA,B27003_006EA,B27003_006MA,B27003_007MA,B27003_007EA,B27003_008MA,B27003_008EA,B27003_009EA,B27003_009MA,B27003_010EA,B27003_010MA,B27003_011EA,B27003_011MA,B27003_012EA,B27003_012MA,B27003_013MA,B27003_013EA,B27003_014MA,B27003_014EA,B27003_015EA,B27003_015MA,B27003_016EA,B27003_016MA,B27003_017EA,B27003_017MA,B27003_018MA,B27003_018EA,B27003_019MA,B27003_019EA,B27003_020EA,B27003_020MA,B27003_021EA,B27003_021MA,B27003_022EA,B27003_022MA,B27003_023EA,B27003_023MA,B27003_024MA,B27003_024EA,B27003_025MA,B27003_025EA,B27003_026EA,B27003_026MA,B27003_027EA,B27003_027MA,B27003_028EA,B27003_028MA,B27003_029MA,B27003_029EA,B27003_030MA,B27003_030EA,B27003_031EA,B27003_031MA,B27003_032MA,B27003_032EA,B27003_033EA,B27003_033MA,B27003_034EA,B27003_034MA,B27003_035MA,B27003_035EA,B27003_036EA,B27003_036MA,B27003_037MA,B27003_037EA,B27003_038EA,B27003_038MA,B27003_039EA,B27003_039MA,B27003_040MA,B27003_040EA,B27003_041MA,B27003_041EA,B27003_042EA,B27003_042MA,B27003_043MA,B27003_043EA,B27003_044EA,B27003_044MA,B27003_045EA,B27003_045MA,B27003_046MA,B27003_046EA,B27003_047EA,B27003_047MA,B27003_048MA,B27003_048EA,B27003_049EA,B27003_049MA,B27003_050EA,B27003_050MA,B27003_051EA,B27003_051MA,B27003_052MA,B27003_052EA,B27003_053EA,B27003_053MA,B27003_054EA,B27003_054MA,B27003_055EA,B27003_055MA,B27003_056EA,B27003_056MA,B27003_057MA,B27003_057EA,state
0400000US18,6437142,986,3151875,3967,261958,3523,109430,4343,152528,4585,550027,4607,164638,6763,385389,6604,330439,3175,27724,2807,302715,4140,399099,3474,38551,2806,360548,4167,398428,3013,37330,3167,361098,4648,450112,2682,54873,3288,395239,4293,388919,1813,76888,3224,312031,3706,227287,1455,219922,1585,7365,1233,145606,1527,144212,1547,1394,501,3285267,3952,252619,3797,107564,4360,145055,4803,520831,4027,160263,6046,360568,7248,327777,2848,47713,3069,280064,3820,412304,2890,62252,3996,350052,5251,411335,2445,46897,3023,364438,3937,463483,2124,51230,3218,412253,3283,416362,1975,65324,3313,351038,3668,258080,1336,251057,1808,7023,1405,222476,1733,220477,1852,1999,736,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,119250,2421,44049,2765,75201,2630,249956,3011,73691,3088,176265,4015,158842,1794,16073,1897,142769,2281,193291,2467,22248,2137,171043,2847,178048,1863,16272,1443,161776,2410,210403,1920,26023,2089,184380,2548,193924,1228,34669,2253,159255,2275,112566,980,108810,1304,3756,796,83592,868,83352,898,240,149,1528992,3772,117017,2711,46355,2938,70662,3615,234204,3060,70301,3723,163903,3913,152865,1663,25130,2022,127735,2417,190974,1727,30693,3009,160281,3271,177428,1998,21685,1938,155743,2538,210864,1480,25556,1837,185308,2357,196114,1091,26452,1891,169662,1931,124381,1295,121204,1389,3177,588,125145,1220,124849,1239,296,168,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,124893,2756,48514,3151,76379,3055,241014,2760,66118,3311,174896,3875,148813,2479,11466,1736,137347,2682,184437,2443,11728,1411,172709,2823,167216,2079,12081,1536,155135,2362,188610,1619,19026,1548,169584,1993,169610,1174,29921,2172,139689,2324,97143,1305,93078,1467,4065,768,69623,1110,69418,1113,205,163,1434057,3294,119012,2379,47363,3269,71649,2991,234998,2189,65563,3604,169435,3977,142642,1933,15668,1756,126974,2604,185298,1969,16961,1734,168337,2542,169316,1679,11935,1609,157381,1705,195909,1489,16133,1796,179776,2238,177985,1476,22896,2018,155089,2125,107244,1218,103162,1352,4082,676,101653,1410,100816,1421,837,364,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,172651,2978,77773,3591,94878,3593,348486,3103,124378,5231,224108,4910,205384,2414,23776,2174,181608,2900,262621,2585,28179,2633,234442,3550,272065,2406,33388,2781,238677,3416,302594,2475,56378,2966,246216,3646,269622,1612,76413,3268,193209,3246,163277,980,159235,1501,4042,917,95310,1105,94875,1131,435,220,2200708,3991,165547,3294,76748,4140,88799,3720,329342,3111,126912,5091,202430,4970,207551,2032,33348,3018,174203,3468,277573,2394,47089,3182,230484,3019,281209,1886,38542,2352,242667,2883,317930,1791,46294,2507,271636,2903,289186,1444,63809,3320,225377,3269,187236,1323,182839,1561,4397,785,145134,1321,144543,1352,591,317,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,186694,3966,105041,4805,81653,4584,381914,4781,180352,6373,201562,7003,227413,3154,27504,2876,199909,3447,297070,4227,29404,2708,267666,4258,260729,3715,27014,2536,233715,4274,298181,3268,46039,3143,252142,4384,266740,1937,67387,3631,199353,3842,156033,1727,146914,2243,9119,1589,93724,1658,92678,1732,1046,504,2330386,4247,188482,3978,104669,5095,83813,4090,360337,3939,173795,6064,186542,6491,235615,2984,51320,3527,184295,4182,321355,3846,54306,3859,267049,4754,283951,3055,41257,3294,242694,3551,320953,2750,43162,3122,277791,4237,292824,1583,58954,3178,233870,3346,181894,1519,171608,2089,10286,1534,144975,1832,142826,1932,2149,665,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,42223,1529,20796,2054,21427,1829,94606,1606,38615,3089,55991,2856,57230,1000,9927,1553,47303,1766,71355,1036,18234,1600,53121,1733,78552,913,16869,1714,61683,1822,102475,942,18534,1673,83941,1618,97550,925,23529,1711,74021,2005,59704,523,57292,799,2412,683,39524,722,39272,723,252,137,672484,2098,39141,1214,20432,1762,18709,1589,89525,1529,35529,2499,53996,2394,57549,980,14679,1834,42870,1727,73910,1154,25244,2089,48666,2231,82260,876,21298,1975,60962,2084,106726,723,19297,1883,87429,1696,103160,827,18458,1713,84702,1756,64154,608,61414,911,2740,751,56059,638,55753,665,306,187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,230225,3442,89336,4930,140889,4340,452267,3635,129573,6459,322694,6634,278847,2716,28806,2825,250041,3783,375163,2880,37396,3586,337767,4618,361403,2963,36488,3559,324915,4501,418637,2535,47486,3830,371151,4044,343836,1412,54280,3047,289556,3056,195122,1297,178926,1854,16196,1580,123607,1366,120508,1409,3099,691,3009089,3422,216993,3107,82499,3795,134494,3812,441633,3350,124046,5210,317587,5623,274832,2038,46469,3398,228363,3733,403694,2273,68153,4142,335541,4398,399876,2132,49888,3732,349988,4148,464560,1791,51087,2968,413473,3302,387398,1455,51204,3290,336194,3466,229968,1299,213889,2311,16079,1602,190135,1479,185965,1762,4170,1048,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,224046,3220,84284,3246,139762,3636,489015,3561,155073,5558,333942,5978,338606,1996,61400,3961,277206,4242,429216,1756,83666,4891,345550,4931,411745,1855,73796,4146,337949,4295,483380,1766,86497,3661,396883,3913,401706,1385,89043,4317,312663,4352,232348,1223,212549,2209,19799,1945,162596,1484,159802,1698,2794,653,3394193,2443,214079,3201,75268,3687,138811,4553,470832,3506,138138,5228,332694,5720,343558,1751,69088,3629,274470,3575,446883,1459,112834,4647,334049,4985,437773,1329,97798,4268,339975,4243,512755,1306,102627,4012,410128,4247,441313,1234,96144,4143,345169,4030,270576,1069,252188,1905,18388,1807,256424,1781,251952,1902,4472,985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,354079,4491,169522,5416,184557,4916,804670,4537,296670,7724,508000,7709,494097,2706,67029,3895,427068,4737,567048,3181,78004,3448,489044,3997,594278,2751,82138,4209,512140,4713,706105,2369,105023,3630,601082,3921,636013,1583,137212,5128,498801,5102,371082,1386,360273,1658,10809,1255,247843,1377,246045,1454,1798,471,4997335,4207,334756,3538,160020,4672,174736,4661,770166,4488,286959,5946,483207,6490,488217,1996,103484,4476,384733,4937,584254,2559,133948,5089,450306,5183,616574,2025,106997,4420,509577,4599,738028,1886,106919,3418,631109,4182,680135,1499,117465,4048,562670,4128,416249,1670,406665,1966,9584,1501,368956,1921,365748,1924,3208,684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,214319,3067,64282,3111,150037,3525,436553,3421,106668,5047,329885,5062,250257,1864,29529,2615,220728,2673,366139,2489,43654,2659,322485,3997,334362,2048,41817,2522,292545,3172,388672,1817,46767,2652,341905,2940,332972,1310,61808,2833,271164,2964,184341,1040,175942,1464,8399,1282,127486,1285,126471,1216,1015,443,2684682,3147,208405,2984,62796,3469,145609,3462,416232,2904,93329,4252,322903,4694,246251,1730,41133,2470,205118,2705,362614,2178,64838,3138,297776,3673,330327,2011,46233,2929,284094,3245,393787,1966,50867,2779,342920,3141,338703,1489,48255,2498,290448,2691,202725,1229,195505,1533,7220,982,185638,1575,184531,1680,1107,486,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,124443,3359,74096,3859,50347,3508,253701,4089,119496,4580,134205,4647,153624,3306,17625,2178,135999,3942,165974,4647,20188,2536,145786,4708,173903,4058,23915,2339,149988,3975,183519,2441,30125,2819,153394,3132,169591,1229,54476,3110,115115,3229,104963,1631,101822,1568,3141,806,60096,1356,59479,1403,617,315,1528591,4162,124292,3604,72088,3617,52204,3356,243167,4000,119235,5438,123932,4201,160412,3521,37387,3180,123025,4178,191865,3036,37249,2980,154616,3389,189759,3202,31974,2594,157785,3748,205720,2308,32655,2546,173065,3161,189477,1436,46138,2581,143339,2722,123786,1451,121077,1554,2709,728,100113,1654,99425,1731,688,379,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,232102,3546,99919,4752,132183,4021,488114,4719,152560,4818,335554,5753,285487,2940,21009,2656,264478,4084,377214,3184,35216,2806,341998,3611,350865,2564,38971,2803,311894,3967,411193,2106,59311,3650,351882,3658,359935,1717,84056,3653,275879,3863,226071,1425,218314,1602,7757,973,147492,1710,146485,1771,1007,420,3030296,4618,222269,3488,94273,4392,127996,3934,457189,3770,140753,5214,316436,5253,290389,2593,42614,3175,247775,3669,393322,3266,56375,3917,336947,4794,366870,2627,43132,3216,323738,4077,431349,2421,53772,3053,377577,3795,394833,1706,66412,2868,328421,3106,255810,1607,247160,1822,8650,1033,218265,2027,216728,2238,1537,552,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,37313,1321,15031,1616,22282,1612,74879,1477,26912,2256,47967,2245,48539,1286,4820,1034,43719,1305,61346,1363,5803,989,55543,1614,56670,1261,5150,1139,51520,1630,68493,1008,8449,1042,60044,1558,73301,777,15437,1617,57864,1705,44939,546,43743,717,1196,431,28478,496,28263,513,215,160,495865,1890,35347,1188,14285,1409,21062,1742,71659,1445,27436,2501,44223,2149,47116,1106,5373,1128,41743,1507,59683,1008,6947,1190,52736,1333,56011,1161,4603,1085,51408,1089,71237,1099,9042,1431,62195,1559,74400,1078,11128,1377,63272,1415,43878,679,42840,767,1038,317,36534,703,36121,652,413,272,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,83824,2015,29232,2358,54592,2001,153398,2060,40029,3104,113369,2875,92313,1201,6234,1109,86079,1463,122825,1784,9460,1208,113365,2073,109440,1683,8532,1037,100908,1970,122746,1584,12851,1701,109895,1983,111973,951,20307,1422,91666,1722,63033,684,59919,940,3114,690,45577,713,45316,743,261,139,921703,1912,75635,1787,28023,2043,47612,2099,148452,1583,38230,2422,110222,2602,90721,1295,11103,1828,79618,1967,121483,1602,13026,1373,108457,1962,109729,1592,9807,1465,99922,2027,125290,1165,11987,1543,113303,1783,114486,963,12538,1357,101948,1582,67845,866,64690,1106,3155,818,68062,985,67252,841,810,509,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,116848,2484,39669,2859,77179,3565,224426,2808,56554,4312,167872,4293,125428,1398,8079,1534,117349,2263,192220,2001,15972,2559,176248,3182,187545,1513,12750,1774,174795,2464,188954,1453,20391,2409,168563,2343,160428,1071,30455,2065,129973,2268,107204,919,102060,1464,5144,1192,60573,603,59659,771,914,461,1360339,2115,107811,2077,40686,3121,67125,3230,214396,2254,56281,4368,158115,4778,122991,1410,10977,1720,112014,2234,190813,1812,21072,2440,169741,2789,186092,1492,15823,2084,170269,2479,182653,1285,17249,2084,165404,2231,168605,933,23390,2271,145215,2501,113185,728,103616,1607,9569,1486,73793,906,71391,1193,2402,781,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,40691,1479,14495,1593,26196,1626,98050,1828,27656,2915,70394,3031,61557,1116,3768,972,57789,1267,72938,1334,7589,1535,65349,2159,82294,1477,7206,1330,75088,1934,107166,1227,9896,1527,97270,1782,92077,749,12644,1577,79433,1634,52253,828,49682,1110,2571,721,32580,548,32192,566,388,280,666420,1903,39481,1591,14076,1830,25405,1953,96341,1742,25568,2506,70773,2762,63192,1428,6047,1227,57145,1736,72891,1107,8359,1277,64532,1697,84665,1027,7131,1298,77534,1607,111195,1128,8368,1243,102827,1701,96602,762,12366,1682,84236,1696,55737,721,52795,916,2942,778,46316,790,45692,776,624,484,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,326820,3861,118185,4808,208635,5151,704986,3884,184163,7191,520823,7859,395524,1941,38473,3306,357051,3560,549609,2720,43024,3257,506585,4132,576918,2148,47598,3279,529320,3720,657340,1837,60236,3971,597104,4487,522610,1491,71599,3519,451011,3738,304129,1707,280916,2221,23213,1984,211106,1716,207287,1915,3819,918,4507500,2870,312172,3581,110756,4201,201416,4263,680172,3690,183174,6065,496998,6542,378011,1495,53250,3570,324761,3834,561092,1742,81703,4895,479389,4830,607884,1324,69550,3736,538334,3814,698802,1282,71904,4033,626898,3915,572839,1220,72160,3710,500679,3704,361836,1309,336020,2466,25816,2104,334692,1813,329370,2160,5322,1037,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,88045,2400,51929,2332,36116,2442,176247,2822,85422,3782,90825,4071,101204,2280,14540,1936,86664,2896,133099,2755,18971,2404,114128,3063,118655,2387,17364,1897,101291,2680,132036,2183,23371,2113,108665,2594,127086,1037,32282,2568,94804,2593,79458,1126,75610,1546,3848,1005,52594,1097,51332,1135,1262,443,1043381,2668,85581,2357,51439,3230,34142,3055,165468,2461,79811,3785,85657,3481,101241,1869,22119,1997,79122,2851,132462,2259,31212,2209,101250,2500,122187,1773,22157,2693,100030,2685,140997,1459,21261,1995,119736,2143,137917,674,27540,2365,110377,2407,88470,976,83967,1155,4503,820,69058,1061,67764,1208,1294,475,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,709872,4742,322035,6824,387837,6664,1461772,4992,555331,9806,906441,9637,983323,3254,202093,6437,781230,6710,1328369,3489,202593,7158,1125776,7761,1219386,3004,192370,6574,1027016,6758,1356367,2835,242281,7124,1114086,7218,1137703,2179,252120,7050,885583,7372,661643,1741,618379,3501,43264,2969,462780,2186,454535,2605,8245,1747,9995513,4792,681687,5550,308242,7114,373445,7332,1399490,5697,517410,9744,882080,10076,982870,3342,244613,7274,738257,7307,1386964,3042,313618,8186,1073346,8107,1288737,2367,269772,6690,1018965,7307,1456240,2529,273191,7905,1183049,7906,1262618,2088,267445,6483,995173,6453,804810,1925,756253,3414,48557,2839,732097,2562,722057,2961,10040,1523,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,383250,5471,187370,6253,195880,5547,781389,6500,293902,8741,487487,8423,456701,5019,54713,4100,401988,5654,572027,5297,47949,4244,524078,6600,628186,4498,59286,3944,568900,6101,648671,4850,89802,4584,558869,6170,559340,2542,131298,4435,428042,4828,358171,2508,345908,2694,12263,1914,209231,2555,207177,2590,2054,724,4955563,5581,364958,5453,183972,5716,180986,5425,751947,5245,284951,7163,466996,7174,474218,3312,85766,4145,388452,4998,625554,4343,90075,3954,535479,5562,673623,4000,80468,3987,593155,5618,699433,3497,86755,4752,612678,5781,628657,1950,114878,4669,513779,4932,415897,2355,404459,2713,11438,1614,321276,2277,318397,2409,2879,735,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,29078,1198,6733,1249,22345,1341,50374,1571,9405,1173,40969,1855,44746,1214,2248,803,42498,1289,49512,1145,2056,625,47456,1198,39664,1123,3532,899,36132,1398,47374,866,4214,777,43160,1083,44915,650,7525,840,37390,1118,24361,409,23047,451,1314,492,18355,454,18334,449,21,25,336397,1508,25996,1034,5574,836,20422,1031,48257,1223,8811,1259,39446,1638,39762,1358,4426,959,35336,1312,46408,1111,3721,947,42687,1281,36423,685,3010,695,33413,978,44752,457,2564,486,42188,563,42485,424,3307,617,39178,749,26031,477,25217,531,814,359,26283,454,26162,464,121,139,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
