GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002EA,B14002_002MA,B14002_003MA,B14002_003EA,B14002_004MA,B14002_004EA,B14002_005MA,B14002_005EA,B14002_006MA,B14002_006EA,B14002_007EA,B14002_007MA,B14002_008MA,B14002_008EA,B14002_009MA,B14002_009EA,B14002_010MA,B14002_010EA,B14002_011MA,B14002_011EA,B14002_012EA,B14002_012MA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015MA,B14002_015EA,B14002_016MA,B14002_016EA,B14002_017EA,B14002_017MA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020MA,B14002_020EA,B14002_021MA,B14002_021EA,B14002_022EA,B14002_022MA,B14002_023EA,B14002_023MA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027MA,B14002_027EA,B14002_028MA,B14002_028EA,B14002_029MA,B14002_029EA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033EA,B14002_033MA,B14002_034MA,B14002_034EA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039MA,B14002_039EA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044MA,B14002_044EA,B14002_045MA,B14002_045EA,B14002_046MA,B14002_046EA,B14002_047MA,B14002_047EA,B14002_048EA,B14002_048MA,B14002_049MA,B14002_049EA,state
0400000US18,6288186,5209,3090515,5043,862320,8125,54235,3521,29366,2910,24869,2232,43340,3120,37284,2890,6056,1253,184643,5335,162488,5362,22155,2416,185362,5154,165225,4939,20137,2312,185269,4510,168620,4496,16649,2443,177840,5210,145088,5038,32752,2716,31631,3083,24260,2805,7371,1320,2228195,8494,3197671,4863,891194,9392,47795,3146,24265,2492,23530,2348,43242,2829,36557,2723,6685,1451,170594,5482,149283,5137,21311,2305,176172,5903,157303,5903,18869,2030,174032,4242,158684,3944,15348,1797,232210,7554,180218,7069,51992,3614,47149,3645,33975,3100,13174,1929,2306477,9207,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2959203,3259,1465242,3688,400805,5902,27333,2114,18857,1877,8476,1103,20891,1992,18475,1833,2416,677,81924,3071,72768,2941,9156,1336,85203,3221,78077,2923,7126,1042,81247,2394,76185,2572,5062,909,89650,3566,67979,3067,21671,2009,14557,2027,10051,1765,4506,815,1064437,4970,1493961,3756,409093,5124,27161,2218,18669,1669,8492,1476,22188,2011,20003,1921,2185,561,78462,3439,70295,3331,8167,1106,77059,3217,69111,2933,7948,1210,77205,2469,70247,2551,6958,961,106558,4033,76145,3206,30413,2533,20460,2017,13554,1735,6906,1136,1084868,5321,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2768504,3076,1375856,3335,397934,5720,28192,2293,17971,1922,10221,1417,22223,2272,19989,2191,2234,608,79810,3718,71167,3353,8643,1238,81462,3393,72200,3320,9262,1754,81620,2741,73781,2754,7839,1568,87332,3589,74999,3462,12333,1733,17295,2053,12650,1785,4645,1101,977922,5324,1392648,3320,404962,5010,25841,2396,16941,1860,8900,1558,20784,2032,17892,2004,2892,624,76594,3359,68366,3475,8228,1288,79619,3395,71363,3285,8256,1161,78634,2458,71038,2595,7596,1504,103387,3481,86601,3669,16786,2042,20103,1770,15887,1513,4216,904,987686,5580,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4224180,4348,2074274,4653,539882,6678,35186,3164,22890,2597,12296,1564,33579,2558,29914,2427,3665,891,109617,3892,97409,4071,12208,1766,122732,3705,107849,3713,14883,1878,116538,3158,102828,3476,13710,1690,101547,5136,83105,4414,18442,2402,20683,1876,15082,1806,5601,881,1534392,6151,2149906,4531,568586,8453,35033,2703,22733,2350,12300,1657,29790,2776,26520,2655,3270,1065,106945,3864,94171,3789,12774,1631,114441,4170,101060,3961,13381,1782,109927,3621,96473,3763,13454,1742,143530,6933,116518,6223,27012,2773,28920,2890,22414,2691,6506,1036,1581320,7758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4423331,4405,2158742,4935,586787,6215,43270,3347,28730,3242,14540,1752,31341,3303,25908,3074,5433,1127,134017,4611,112799,4771,21218,2430,132973,5218,111859,4704,21114,2191,120236,4081,100552,4269,19684,2277,103148,4469,84515,4592,18633,2013,21802,2346,14761,1811,7041,1316,1571955,6386,2264589,5483,620389,8501,41951,3423,27270,2927,14681,2096,32177,2856,25172,2607,7005,1355,118498,4555,99556,4449,18942,2280,130770,4627,107341,4135,23429,2430,118348,3889,97903,4006,20445,2047,146873,6096,120714,5109,26159,2422,31772,3514,22161,2733,9611,1733,1644200,7409,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292046,1728,631857,2196,146172,3102,8224,1281,4251,1003,3973,888,7770,1387,7334,1345,436,263,32062,2297,29660,2356,2402,742,29832,2055,28376,1996,1456,457,35138,1682,31768,1733,3370,1032,28169,2208,20765,2051,7404,1356,4977,1373,2652,840,2325,1011,485685,3212,660189,2120,160399,3713,8414,1069,4593,927,3821,730,6753,1155,6128,1151,625,257,28072,1830,26052,1896,2020,688,30106,1891,28249,1993,1857,538,32584,1604,28715,1792,3869,867,44170,2655,32673,2662,11497,1704,10300,1612,6251,1353,4049,908,499790,3333,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5674843,5617,2742574,4318,766137,8625,52140,3378,24724,2172,27416,2533,43904,3093,37652,3084,6252,1197,146217,4927,126917,4860,19300,2161,145940,4813,125866,4806,20074,2257,162031,4204,140371,4235,21660,2003,166885,6396,131809,5557,35076,3607,49020,3379,28219,2608,20801,2314,1976437,8092,2932269,4102,814769,7862,49316,3225,22951,2092,26365,2346,35250,2930,29796,2677,5454,1059,141041,4044,122362,4113,18679,2001,140958,4461,121620,4476,19338,2066,154837,3830,135948,3924,18889,1827,226066,6097,179448,5697,46618,3355,67301,4241,38976,3508,28325,2477,2117500,8387,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6439002,4912,3113072,3757,854663,6673,59378,3504,28319,2505,31059,2464,38581,3166,33819,3100,4762,1020,159719,4910,144171,5094,15548,1921,163887,5265,149416,5283,14471,2078,175909,3639,155629,3428,20280,2094,201969,5843,111025,5111,90944,4234,55220,3331,15994,1928,39226,2904,2258409,7426,3325930,3875,906978,7705,52826,3796,24951,2876,27875,2705,41482,2779,35693,2600,5789,1287,145939,4023,131558,4131,14381,1773,159128,4972,141423,5529,17705,2052,166657,3788,145825,4144,20832,2262,260363,5856,141821,5405,118542,4610,80583,4203,25522,2910,55061,3837,2418952,7366,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9551345,4488,4678670,4936,1306904,8601,75733,3735,52387,3402,23346,2104,67505,3285,59361,3202,8144,1281,254699,4923,226106,4591,28593,2569,269249,5959,240893,5860,28356,2191,288630,4911,266634,5178,21996,1783,296215,6279,250716,6322,45499,3934,54873,3672,40717,3196,14156,1876,3371766,9112,4872675,4531,1345434,8567,70697,3508,48532,3152,22165,1949,60965,3571,53369,3457,7596,1191,241827,5686,214221,5413,27606,2652,257093,5835,230789,5599,26304,2538,272320,4337,247520,4203,24800,2267,367939,7116,307740,7552,60199,3963,74593,4132,53831,3339,20762,1965,3527241,8199,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5177211,4744,2572070,4071,700565,5692,51638,3187,32822,2739,18816,1609,38229,2618,33753,2623,4476,870,143360,3975,125169,3521,18191,1948,142176,3730,127448,3564,14728,1723,149195,3353,135982,3375,13213,1240,149627,4806,114480,4384,35147,2969,26340,2158,15196,1673,11144,1628,1871505,5919,2605141,3913,713959,5267,47582,2911,28539,2309,19043,1880,33553,2294,28832,2269,4721,909,141161,4227,124409,4205,16752,1777,135497,3701,119219,4026,16278,1600,140128,2687,128642,2963,11486,1410,178215,4415,130390,4279,47825,3267,37823,2607,22013,1818,15810,1808,1891182,5313,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2871033,3865,1386547,4798,400766,6066,28335,2840,21923,2615,6412,1297,24452,2389,21888,2232,2564,776,84419,4106,76070,3826,8349,1431,90016,4364,79391,4412,10625,1840,85037,3761,76063,3839,8974,1290,78049,3933,67833,4073,10216,1389,10458,1734,7755,1455,2703,895,985781,5834,1484486,4351,430172,7050,25063,2634,19188,2235,5875,1328,24274,2179,21314,2050,2960,942,82259,3526,72315,3397,9944,1532,80703,3925,73144,4102,7559,1533,82299,4175,72242,3847,10057,1847,116919,5487,100733,4972,16186,2775,18655,2296,14196,1978,4459,1116,1054314,6481,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
