GEO_ID,C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,NAME,C18103_001MA,C18103_001EA,C18103_002EA,C18103_002MA,C18103_003EA,C18103_003MA,C18103_004EA,C18103_004MA,C18103_005EA,C18103_005MA,C18103_006MA,C18103_006EA,C18103_007MA,C18103_007EA,C18103_008EA,C18103_008MA,C18103_009EA,C18103_009MA,C18103_010EA,C18103_010MA,C18103_011MA,C18103_011EA,C18103_012MA,C18103_012EA,C18103_013EA,C18103_013MA,C18103_014EA,C18103_014MA,C18103_015EA,C18103_015MA,C18103_016MA,C18103_016EA,C18103_017MA,C18103_017EA,C18103_018MA,C18103_018EA,C18103_019EA,C18103_019MA,C18103_020EA,C18103_020MA,C18103_021MA,C18103_021EA,state
0400000US18,6437142,986,3151875,3967,811985,3384,6293,1147,805692,3688,1966997,3612,40560,3487,1926437,4896,372893,1829,22052,1837,350841,2454,3285267,3952,773450,3192,6109,1407,767341,3465,2031261,3030,37059,3226,1994202,4263,480556,1774,32166,2410,448390,2845,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,1598,506,367608,3276,934508,2170,13083,1683,921425,2896,196158,1233,7605,1032,188553,1715,1528992,3772,351221,2776,1937,645,349284,2798,928245,2381,11253,1355,916992,2420,249526,1767,13835,1387,235691,2298,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,2722,789,363185,2190,858686,3378,12082,1469,846604,3602,166766,1405,8344,1084,158422,1856,1434057,3294,354010,2408,1578,496,352432,2526,871150,2218,13037,1741,858113,2708,208897,1411,12428,1305,196469,1767,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,4702,1040,516435,3350,1312286,3160,35535,2718,1276751,4300,258587,1428,19731,1609,238856,1955,2200708,3991,494889,3001,3806,971,491083,3246,1373449,2430,35570,2364,1337879,3135,332370,1942,27189,2272,305181,2559,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,5114,1112,563494,3975,1350133,3164,38885,3175,1311248,4290,249757,1748,20290,1882,229467,2637,2330386,4247,548819,3506,5610,1280,543209,3624,1454698,2702,42785,3493,1411913,4676,326869,2005,32103,2170,294766,3009,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,533,313,136296,1194,407162,1759,8352,1404,398810,2001,99228,833,5433,887,93795,1263,672484,2098,128666,1260,554,277,128112,1284,423605,1328,5715,1107,417890,1714,120213,813,8040,1137,112173,1452,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,3051,993,679441,2233,1777886,2905,24738,3092,1753148,4207,318729,1490,14034,1701,304695,2484,3009089,3422,658626,2282,3713,1082,654913,2721,1930360,2180,24694,2291,1905666,3123,420103,1837,25418,1804,394685,2593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,5420,1248,707641,2154,2064653,2069,27252,2254,2037401,3272,394944,1935,20471,2253,374473,2971,3394193,2443,684911,1887,3780,967,681131,2148,2182282,1844,29325,2807,2152957,3612,527000,1981,34945,2777,492055,3580,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,8408,1398,1150341,3095,2997541,3167,53289,3672,2944252,4911,618925,1602,31715,2016,587210,2413,4997335,4207,1104922,3074,7059,1169,1097863,3351,3107208,2399,52728,3723,3054480,4059,785205,2188,50627,2358,734578,2832,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,3605,883,647267,2858,1672402,2683,19304,2069,1653098,3316,311827,1371,12863,1220,298964,1596,2684682,3147,624637,2559,2966,888,621671,2679,1671682,2476,15016,1861,1656666,3095,388363,1791,21063,1704,367300,2361,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,2974,916,375170,3563,846611,2937,26666,2680,819945,3571,165059,1346,14646,1625,150413,2048,1528591,4162,367459,3611,3813,1222,363646,3681,937233,3081,31591,2793,905642,3893,223899,1441,21910,2338,201989,2460,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,7380,1586,712836,3980,1784694,3323,34290,2807,1750404,4205,373563,2172,23939,2113,349624,3057,3030296,4618,679458,3551,5366,1121,674092,3756,1876763,3298,37420,2900,1839343,4162,474075,2571,32048,2440,442027,3345,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,751,408,111441,1165,308349,1747,4429,1081,303920,2038,73417,713,4310,692,69107,888,495865,1890,107006,1355,687,424,106319,1427,308447,1508,5430,1241,303017,1724,80412,884,4829,886,75583,1141,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,1301,480,235921,1568,559297,1512,7281,1237,552016,1930,108610,909,5388,801,103222,1058,921703,1912,224087,1365,1098,368,222989,1405,561709,1590,7363,1086,554346,1896,135907,980,8187,1008,127720,1300,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,2672,852,338602,1843,854575,1999,15545,2486,839030,3309,167777,901,9684,1775,158093,2032,1360339,2115,322207,1491,2998,989,319209,1629,851154,1552,18062,2723,833092,2873,186978,1156,15561,1845,171417,1958,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,588,323,138153,1547,416032,1768,3892,935,412140,1924,84833,996,3663,812,81170,1309,666420,1903,135822,1398,268,185,135554,1441,428545,1538,4786,990,423759,1829,102053,1042,6622,1052,95431,1429,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,7912,1485,1023894,2513,2702001,2234,38981,3295,2663020,3555,515235,1537,25163,2073,490072,2617,4507500,2870,992344,2192,6341,1161,986003,2450,2818628,1888,44249,3669,2774379,4147,696528,1639,45071,2843,651457,3331,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,2712,863,261580,2543,612080,2213,17723,2302,594357,2802,132052,978,11745,1438,120307,1671,1043381,2668,251049,2372,2513,839,248536,2443,634804,1586,14473,2005,620331,2740,157528,796,16076,1730,141452,1917,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,12949,2101,2158695,3759,6025148,4193,83665,4915,5941483,6325,1124423,2650,58765,3038,1065658,3940,9995513,4792,2081177,3245,11903,1654,2069274,3562,6377429,3680,88627,4726,6288802,5663,1536907,2613,102941,4788,1433966,5426,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,8529,1565,1156110,5322,2864925,4952,60491,4451,2804434,7218,567402,2452,35684,2556,531718,3162,4955563,5581,1116905,5044,8151,1391,1108754,5047,3101485,3496,65948,4360,3035537,5467,737173,2261,57265,3699,679908,4343,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,348,164,79104,1153,226211,1456,3399,925,222812,1632,42716,565,1955,442,40761,706,336397,1508,74253,978,300,242,73953,1002,209830,1345,2132,686,207698,1563,52314,661,2383,595,49931,789,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,10951,1601,1347543,4093,3464129,4505,60728,3356,3403401,5187,711372,2471,35185,2636,676187,3684,5837771,5222,1298206,3738,7768,1257,1290438,3869,3612354,3854,64470,3715,3547884,5140,927211,2888,60365,3040,866846,4302,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,5099,974,473511,2558,1121876,2633,28578,2262,1093298,3112,228907,1640,17055,1491,211852,1962,1903665,3529,456007,2627,6078,1324,449929,2935,1159368,2321,32080,2218,1127288,3251,288290,1645,24520,1593,263770,2254,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,2629,750,441045,2834,1202707,2581,21932,3071,1180775,3802,257227,1279,14654,1948,242573,2225,1956844,3619,416172,2995,3015,954,413157,3190,1225455,1914,24809,2402,1200646,3125,315217,1434,20522,2359,294695,2509,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,10136,1518,1385655,3419,3857911,3237,62877,4058,3795034,5226,843327,2274,40558,2720,802769,3605,6462286,4014,1335198,3178,10257,1609,1324941,3781,4010001,2897,67353,3407,3942648,4673,1117087,2897,75706,3819,1041381,4408,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,590,365,110037,1101,323062,1232,5395,1426,317667,2097,64420,546,3618,938,60802,1089,536786,1493,106048,1022,786,535,105262,1097,343638,1102,5295,1284,338343,1748,87100,829,4945,1203,82155,1378,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,3407,1000,546495,4155,1371194,3320,30693,3210,1340501,4625,296098,1624,21172,1979,274926,2469,2405977,4849,528120,3426,4487,1054,523633,3473,1497339,2629,33825,3197,1463514,4474,380518,1548,30804,2462,349714,2696,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,750,415,102747,1545,252094,1466,4838,917,247256,1767,51956,717,2822,579,49134,917,408878,1895,99536,1415,746,403,98790,1401,246970,1533,3502,763,243468,1729,62372,638,4159,807,58213,941,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,6357,1121,753957,4419,1921123,3706,49593,3497,1871530,5202,391617,1905,24731,1668,366886,2284,3281575,4661,729935,4350,6182,1432,723753,4375,2049886,2901,53169,3259,1996717,4888,501754,2247,39042,3125,462712,3781,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,36700,3992,3523566,7318,7791211,7663,164287,6943,7626924,9873,1221982,3601,91244,4367,1130738,5408,13011040,9203,3411612,6473,33342,3422,3378270,7188,8067263,6331,173772,8283,7893491,9567,1532165,3752,127838,5448,1404327,6104,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,1746,661,451417,1734,839068,1844,10069,1605,828999,2381,123202,791,7532,1243,115670,1600,1413568,2385,430849,2030,1954,856,428895,2234,838000,1611,10508,1467,827492,2204,144719,1109,8696,1217,136023,1574,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,371,238,63741,834,198534,1002,3730,887,194804,1391,43524,528,1851,400,41673,676,313758,993,59451,666,707,317,58744,719,202541,865,2826,611,199715,1006,51766,469,3565,774,48201,836,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,4830,1097,938264,5802,2452560,5736,34606,2708,2417954,6245,451854,2244,23782,1853,428072,2808,4125958,7170,908751,5626,4121,1030,904630,5683,2632901,4531,36776,2809,2596125,4987,584306,2333,41652,2597,542654,3370,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,4333,982,808283,2799,2146456,3595,34889,3441,2111567,4362,402601,1491,20500,1726,382101,2190,3431405,3078,770979,2622,5352,1557,765627,3018,2175199,2553,31143,2536,2144056,3436,485227,1728,31830,2577,453397,3011,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,2414,670,191922,2128,563357,2189,20360,2109,542997,2912,135561,1037,11152,1498,124409,1570,933258,3383,188644,2342,2222,698,186422,2444,577616,2375,17385,1854,560231,2810,166998,1062,16976,1489,150022,1914,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,4106,931,669931,2928,1766245,2742,24957,2299,1741288,3629,352515,1225,15354,1336,337161,1744,2859288,3667,641239,2782,2830,675,638409,2837,1776143,2362,22675,2200,1753468,3293,441906,1580,24663,2072,417243,2551,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,520,304,69425,1701,181804,1371,2419,745,179385,1455,34402,689,2367,615,32035,881,280931,2040,66187,1479,239,176,65948,1485,176224,1332,2662,667,173562,1531,38520,780,2593,742,35927,1136,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,6397,1248,430512,2906,1051021,796,50118,3341,1000903,3480,250347,548,41979,3144,208368,3304,1903485,2859,411821,2729,5868,1221,405953,2960,1167194,529,58645,3707,1108549,3786,324470,740,56656,3024,267814,3150,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,4195,974,569511,3447,1409189,3506,39508,3070,1369681,4978,292835,1524,22072,1757,270763,2367,2465968,4141,549294,3173,3876,925,545418,3353,1528146,2593,43127,3171,1485019,4160,388528,1745,36345,2757,352183,3345,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,361,249,96402,1518,236095,1783,4633,1127,231462,2192,29603,624,3281,706,26322,846,346485,1896,90309,1470,303,144,90006,1492,224851,1305,4097,1024,220754,1518,31325,890,2894,829,28431,988,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,5179,1053,822356,2438,1901266,2562,33534,3033,1867732,3426,440120,1161,25859,2403,414261,2515,3274733,2925,789845,2129,5712,1281,784133,2745,1965428,2242,31185,3320,1934243,3958,519460,1302,31154,2558,488306,2853,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,4892,1265,361079,3083,858849,2671,25181,2803,833668,4275,189771,1505,15189,1408,174582,2010,1481706,3739,343436,3019,2577,882,340859,3194,902516,2423,23923,2437,878593,3436,235754,1834,20224,1956,215530,2345,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
