GEO_ID,B19313A_001E,B19313A_001M,NAME,B19313A_001EA,B19313A_001MA,state
0400000US06,757478877100,3646745541,California,null,null,06
0400000US08,141725719500,1536234572,Colorado,null,null,08
0400000US09,114601001900,1721698435,Connecticut,null,null,09
0400000US10,20548019800,467700443,Delaware,null,null,10
0400000US11,18435602100,703919090,District of Columbia,null,null,11
0400000US12,414982908400,3016442221,Florida,null,null,12
0400000US13,172827601900,1882400800,Georgia,null,null,13
0400000US15,13334733400,533101164,Hawaii,null,null,15
0400000US16,33240253300,654144196,Idaho,null,null,16
0400000US17,301651332700,2334079537,Illinois,null,null,17
0400000US18,139910711900,1209786395,Indiana,null,null,18
0400000US19,77183636200,807721273,Iowa,null,null,19
0400000US20,69053810400,1037760258,Kansas,null,null,20
0400000US21,90734701400,879693671,Kentucky,null,null,21
0400000US22,84150069600,1131225005,Louisiana,null,null,22
0400000US23,33680510100,525730018,Maine,null,null,23
0400000US24,140090698400,1511419611,Maryland,null,null,24
0400000US25,202720763100,2192957131,Massachusetts,null,null,25
0400000US26,212590698500,1411281274,Michigan,null,null,26
0400000US27,150542843200,1303924942,Minnesota,null,null,27
0400000US28,44424678900,852203610,Mississippi,null,null,28
0400000US29,131671802700,1271758282,Missouri,null,null,29
0400000US30,23794976400,591676311,Montana,null,null,30
0400000US31,45467039700,474374594,Nebraska,null,null,31
0400000US32,54599259800,975731726,Nevada,null,null,32
0400000US33,40655932000,751139002,New Hampshire,null,null,33
0400000US34,237656356800,2106553149,New Jersey,null,null,34
0400000US35,38800305600,681026528,New Mexico,null,null,35
0400000US36,470168878900,3111886309,New York,null,null,36
0400000US37,189857306500,1847040127,North Carolina,null,null,37
0400000US38,20308851000,458608712,North Dakota,null,null,38
0400000US39,259731127200,1950183760,Ohio,null,null,39
0400000US40,74613221500,1061160762,Oklahoma,null,null,40
0400000US41,91104077100,1074196990,Oregon,null,null,41
0400000US42,313046534700,1854782913,Pennsylvania,null,null,42
0400000US44,27671933800,644589724,Rhode Island,null,null,44
0400000US45,86689879700,1171274316,South Carolina,null,null,45
0400000US46,19561589300,395985307,South Dakota,null,null,46
0400000US47,129879878500,1440014937,Tennessee,null,null,47
0400000US48,533989740600,3269708638,Texas,null,null,48
0400000US49,61196309800,921691099,Utah,null,null,49
0400000US50,17548291700,313841311,Vermont,null,null,50
0400000US51,206248225700,1722355455,Virginia,null,null,51
0400000US53,172567358600,1547604155,Washington,null,null,53
0400000US54,39683933300,615776781,West Virginia,null,null,54
0400000US55,143241212500,1219841979,Wisconsin,null,null,55
0400000US56,15248811700,469144597,Wyoming,null,null,56
0400000US72,28670289900,667508318,Puerto Rico,null,null,72
0400000US01,87272033000,983050014,Alabama,null,null,01
0400000US02,18578949500,438012831,Alaska,null,null,02
0400000US04,138213660700,1525397801,Arizona,null,null,04
0400000US05,54649825800,755405202,Arkansas,null,null,05
