GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002EA,B20004_002MA,B20004_003EA,B20004_003MA,B20004_004MA,B20004_004EA,B20004_005MA,B20004_005EA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008EA,B20004_008MA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011MA,B20004_011EA,B20004_012EA,B20004_012MA,B20004_013EA,B20004_013MA,B20004_014MA,B20004_014EA,B20004_015MA,B20004_015EA,B20004_016MA,B20004_016EA,B20004_017EA,B20004_017MA,B20004_018EA,B20004_018MA,state
0400000US18,32150,181,19425,823,27577,514,31354,270,43844,1148,58506,1527,40252,263,23465,1585,34072,1047,40745,412,55183,1465,70653,2170,26462,307,15064,785,21634,363,25550,421,36731,633,50991,645,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,34257,531,21889,792,28013,771,32198,357,44862,952,59587,2297,40988,312,25214,1638,34585,1053,40890,502,54877,2198,70341,3197,27546,447,16726,1509,21123,481,26466,398,38007,1294,51670,1087,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,33443,605,21582,673,26408,498,31134,357,42863,1407,56650,1242,40504,396,26247,1287,31735,588,39742,1296,55116,2886,72537,3140,27273,373,15510,1141,21019,661,24551,677,36790,630,48585,1984,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31263,207,18551,909,25738,381,30555,314,42404,864,52346,677,37209,459,21492,722,31083,427,39027,1289,51909,822,62105,1586,26294,333,15171,806,20391,376,25361,503,36749,753,49467,1074,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31951,272,18668,1132,27227,692,30616,356,46018,743,54659,1807,41174,415,23812,1751,37470,1270,40740,713,60107,2103,72434,4210,25287,396,12800,876,19889,603,24404,893,40313,665,48280,1897,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31606,349,20932,1623,26658,530,30396,604,40466,1073,51072,1072,36850,611,24487,3548,31618,827,37254,1103,50618,1982,60130,4654,26902,497,15485,2555,20533,567,25531,710,34493,1856,46494,1458,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,45569,357,23310,1051,32796,981,40593,400,57885,1777,80457,923,51400,296,26990,759,39091,1689,47923,1528,69956,2441,100320,875,39994,563,17399,1192,27693,951,35594,651,50005,1072,67246,1572,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,42570,610,22342,615,31656,319,37587,753,54676,1245,71345,610,51020,305,27169,940,37129,527,45683,812,67310,1561,89589,3132,36838,397,17905,1045,25361,691,32012,451,45511,937,60877,611,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,32335,166,17366,559,25128,322,30784,250,46688,557,65045,1237,40709,243,21063,566,30912,290,39890,719,60292,681,79276,2322,26465,241,12416,654,19624,414,24704,514,37421,827,55555,1042,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38143,518,20910,786,29086,652,35339,357,50065,665,65002,1335,45001,560,24692,1423,33679,1013,42102,385,60593,577,77053,2997,31925,293,15796,1195,22708,638,29324,761,40939,565,56607,996,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29366,637,17460,997,24153,922,27602,819,40669,817,51731,1077,34804,1036,20968,675,30389,642,35183,1255,51993,1494,67744,5255,24510,674,12878,1117,18615,720,23307,910,35129,1166,44271,3050,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31664,159,17590,906,26157,346,30532,284,42019,528,53564,1859,37753,743,21573,726,31206,294,36696,516,52108,753,70196,2624,26929,254,14207,967,21366,433,25666,390,35681,704,46369,1262,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,29895,852,18022,2496,24383,1341,27232,829,35804,1148,51802,1340,35715,729,23731,2743,29438,2081,34584,2205,42549,4151,62385,3965,23944,898,12446,2297,18731,1343,22010,1079,30422,1177,45568,4195,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33510,630,21479,683,27040,595,31594,430,41949,553,56792,1576,40354,410,24423,1838,32938,1915,39632,1177,52233,1201,72658,3740,26989,403,15808,1563,20857,545,25262,701,35507,913,50575,1067,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32200,301,22639,1027,27508,793,33388,1244,45130,2071,61539,1293,36288,515,25510,822,30678,681,39521,1472,51254,1289,71054,3463,29462,881,20131,1414,25462,760,29120,1759,40449,918,55485,2970,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40134,605,24932,2436,31901,735,36825,636,50525,921,63320,2880,46921,1073,27671,2965,37214,1339,46009,2487,62055,2250,85046,6082,33137,1264,20649,2272,25677,951,30679,1030,40942,1363,53405,3186,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,44731,672,21560,395,31989,373,40288,420,59550,1379,81057,654,51932,250,25725,613,39082,1281,50086,706,72085,919,100469,651,36715,433,16844,559,25941,527,32968,971,50270,557,66194,968,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30871,367,17091,867,25349,730,28525,1530,41585,690,56681,1552,35277,725,21599,1019,30574,899,34967,1660,48963,2586,67404,3725,26026,658,12308,685,19725,1094,24193,1128,37558,1743,50798,901,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,39697,412,19401,401,29549,485,36511,307,52278,296,69397,1229,44897,584,22123,382,34524,731,42404,386,61890,525,82052,651,33885,422,15450,307,23221,570,31415,297,46073,504,60896,454,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31390,166,17431,472,25368,316,30227,252,43806,881,56312,1049,36314,336,20467,513,29651,690,36615,513,54858,1710,76209,2109,26973,262,13202,602,20868,282,25432,348,37181,408,48082,1185,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36648,462,23153,3008,30353,1069,35458,784,41521,760,60357,3333,44029,1590,31868,3966,37659,1763,45318,1687,51222,1255,71836,8234,29717,944,13582,3645,21239,913,27444,1107,36002,1301,51373,3032,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,33168,367,19605,712,27117,288,31641,234,47124,616,61470,508,40646,242,23142,1111,32524,546,40281,350,57780,1797,74214,1929,27482,266,13866,994,21474,234,26224,326,38043,1248,53713,1335,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31454,192,19664,762,26335,419,30944,295,41627,531,51552,892,37372,442,23657,1082,31827,415,37558,1017,52496,2420,68426,3437,25821,368,13544,1107,20611,403,25045,661,35846,482,42153,948,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31808,316,18435,1286,26698,530,29948,721,42384,1227,56583,1595,37336,672,21777,1101,31306,633,35611,762,52130,1457,71603,1949,26358,452,14219,1097,21521,736,24516,708,36346,1186,46670,2764,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35909,204,20835,427,28483,399,33238,569,48200,798,64775,943,42117,207,25405,613,35372,371,41348,366,58165,1521,80890,1031,29688,307,14659,815,22063,255,27729,505,39890,662,55139,793,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37479,1062,22339,2606,29099,1784,35428,1005,52221,1204,66004,5185,42861,2563,27156,2392,34600,2414,41728,1608,61063,1882,77766,5859,32320,830,17882,2356,23463,2548,31031,694,44190,4526,60259,2295,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31197,242,17360,556,25309,493,30693,384,43103,1540,51875,856,36903,539,20927,616,30584,563,37431,1197,52405,1958,63983,4574,26351,349,12911,993,20564,562,25239,463,36031,785,46931,1087,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31526,335,21369,1147,26924,751,31261,588,38959,1963,48323,4638,36731,706,24885,4112,31285,687,38194,1919,47262,2259,59480,6445,26408,482,17010,3822,21385,851,25847,728,33126,1657,41014,2484,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,31292,181,17721,673,25542,321,30710,332,42459,644,54741,1357,36609,358,20055,663,30890,423,36944,530,54230,1828,72040,2849,26302,279,14332,815,20545,319,25667,448,36840,589,46852,1099,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33528,353,18998,285,26576,206,33133,480,50613,249,64294,1279,40317,191,22362,277,31623,243,41106,279,61839,394,81141,880,27446,230,13639,315,21310,215,27203,292,42753,758,52603,961,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,33915,846,20895,828,27917,1447,30803,555,42334,818,61972,1125,42379,688,24687,2168,35815,912,40163,855,55615,1453,73138,3613,25180,603,15929,1125,21609,682,22480,816,31967,1005,48115,2466,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,34275,851,20928,897,28529,1374,33011,1569,40646,1157,51410,1410,39153,1706,22640,2295,33386,1725,39640,2500,50707,2201,63502,6314,29819,1148,17024,1682,21842,809,29205,1611,34210,2729,44104,2838,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,40098,224,20503,425,27973,791,35960,440,52607,1096,76169,1148,46800,442,23887,1225,32354,455,43297,1323,67328,1927,100580,812,32375,280,15785,688,22219,394,30082,481,42957,1198,57201,1222,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37759,541,20998,357,30418,378,35563,425,51658,566,66796,1017,46358,508,23799,923,35863,631,43453,1268,64794,2427,84324,3991,30946,284,15839,692,23433,770,28726,760,40993,683,55926,1284,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30980,331,18605,1809,26175,579,29723,1273,40133,1433,52912,2404,37555,1254,24327,2884,32650,1172,40369,1204,48839,3467,62189,5936,24728,742,12641,2484,20196,583,24171,1297,35812,1390,48565,2131,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,35036,312,20282,651,28560,637,32206,267,46204,545,60619,595,41147,243,22475,1044,34196,950,40747,332,55264,1063,70399,1405,29425,429,15270,926,22277,366,26778,434,39788,950,53273,1287,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,35739,1182,22244,2821,31693,2026,32369,1497,41869,2513,60222,3364,47832,2390,35586,7469,42891,3691,47394,3798,51413,2799,70155,5548,25575,839,13785,3065,20010,2674,24483,1480,34621,5746,50469,5904,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17835,337,10250,432,14659,404,17066,252,25036,750,35384,1218,17546,362,10526,481,15248,297,19270,691,30986,706,46247,6679,18109,434,9426,763,13421,627,15739,354,22626,534,31324,841,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,31322,248,18642,862,25485,519,30525,335,45124,1217,55943,1575,38868,907,22101,1128,31561,469,39694,1476,60255,2648,75295,3141,25465,375,13580,1370,19672,652,24940,658,36153,573,49565,1453,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41288,641,23058,1416,30604,1151,41092,986,51436,1308,68881,4449,50662,696,24156,1995,35197,4476,50758,1362,64285,4176,76995,3257,33908,2065,20891,3295,25646,1330,31958,1719,40347,3286,62285,2922,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,32447,305,17773,664,25923,488,32278,322,46668,761,60562,960,37586,718,20914,561,29775,809,39989,1207,55720,2054,76231,1818,29320,759,13901,833,22014,488,28219,991,39508,1701,50440,865,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,30191,271,20692,616,25280,492,28590,837,42377,1329,54099,2886,35345,503,23239,1096,30581,465,35754,1099,52228,1555,66565,3748,24713,722,14342,1398,20223,458,22857,909,36428,1146,46874,986,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
