GEO_ID,B01002G_001E,B01002G_001M,B01002G_002E,B01002G_002M,B01002G_003E,B01002G_003M,NAME,B01002G_001EA,B01002G_001MA,B01002G_002MA,B01002G_002EA,B01002G_003MA,B01002G_003EA,state
0400000US06,21.6,0.3,21.0,0.5,22.1,0.4,California,null,null,null,null,null,null,06
0400000US08,20.5,0.8,20.5,1.4,20.4,0.8,Colorado,null,null,null,null,null,null,08
0400000US09,18.7,1.4,17.6,2.1,19.3,1.2,Connecticut,null,null,null,null,null,null,09
0400000US10,14.7,3.3,13.3,5.3,15.2,4.7,Delaware,null,null,null,null,null,null,10
0400000US11,26.6,2.6,27.4,5.0,26.2,3.7,District of Columbia,null,null,null,null,null,null,11
0400000US12,21.2,0.6,21.0,1.0,21.5,0.8,Florida,null,null,null,null,null,null,12
0400000US13,17.7,1.1,17.1,1.5,18.2,1.1,Georgia,null,null,null,null,null,null,13
0400000US15,24.7,0.7,25.0,1.1,24.4,1.0,Hawaii,null,null,null,null,null,null,15
0400000US16,19.8,2.0,17.2,2.1,22.9,3.5,Idaho,null,null,null,null,null,null,16
0400000US17,16.8,0.9,16.1,1.0,17.7,1.5,Illinois,null,null,null,null,null,null,17
0400000US18,15.9,0.8,15.4,0.9,16.4,1.0,Indiana,null,null,null,null,null,null,18
0400000US19,15.0,1.3,15.3,1.0,14.5,2.1,Iowa,null,null,null,null,null,null,19
0400000US20,18.1,0.7,18.2,1.1,17.9,1.0,Kansas,null,null,null,null,null,null,20
0400000US21,17.0,1.2,16.0,2.1,17.4,1.4,Kentucky,null,null,null,null,null,null,21
0400000US22,18.3,1.4,18.3,1.5,18.3,2.3,Louisiana,null,null,null,null,null,null,22
0400000US23,20.3,1.3,19.3,3.6,20.7,1.9,Maine,null,null,null,null,null,null,23
0400000US24,18.8,0.8,18.3,1.2,19.3,1.4,Maryland,null,null,null,null,null,null,24
0400000US25,22.4,1.1,21.7,1.6,23.2,1.4,Massachusetts,null,null,null,null,null,null,25
0400000US26,17.4,0.6,17.1,0.8,17.7,0.8,Michigan,null,null,null,null,null,null,26
0400000US27,14.7,0.7,14.8,0.8,14.6,1.2,Minnesota,null,null,null,null,null,null,27
0400000US28,16.8,2.7,17.9,4.9,16.1,2.4,Mississippi,null,null,null,null,null,null,28
0400000US29,18.2,1.1,17.1,1.6,19.0,1.1,Missouri,null,null,null,null,null,null,29
0400000US30,21.7,1.7,21.1,2.1,22.8,3.1,Montana,null,null,null,null,null,null,30
0400000US31,15.4,1.6,14.5,2.5,16.8,2.8,Nebraska,null,null,null,null,null,null,31
0400000US32,18.7,1.6,16.8,1.7,20.7,1.1,Nevada,null,null,null,null,null,null,32
0400000US33,17.5,2.3,19.4,4.1,15.8,3.3,New Hampshire,null,null,null,null,null,null,33
0400000US34,21.3,0.9,20.1,1.6,23.2,1.5,New Jersey,null,null,null,null,null,null,34
0400000US35,21.5,1.7,22.2,2.8,20.9,2.1,New Mexico,null,null,null,null,null,null,35
0400000US36,23.0,0.5,22.4,0.8,23.7,0.9,New York,null,null,null,null,null,null,36
0400000US37,16.5,0.6,16.2,0.8,16.8,0.8,North Carolina,null,null,null,null,null,null,37
0400000US38,18.6,1.5,17.5,2.2,19.7,4.5,North Dakota,null,null,null,null,null,null,38
0400000US39,16.5,0.6,15.7,0.7,17.4,0.9,Ohio,null,null,null,null,null,null,39
0400000US40,22.0,0.7,21.4,0.8,22.7,0.8,Oklahoma,null,null,null,null,null,null,40
0400000US41,20.8,0.8,18.9,0.9,22.5,1.6,Oregon,null,null,null,null,null,null,41
0400000US42,18.2,0.5,17.6,0.9,18.5,0.5,Pennsylvania,null,null,null,null,null,null,42
0400000US44,20.1,1.5,19.9,2.0,20.6,2.1,Rhode Island,null,null,null,null,null,null,44
0400000US45,16.9,1.9,15.9,2.1,17.5,1.8,South Carolina,null,null,null,null,null,null,45
0400000US46,13.6,3.3,16.9,7.0,11.1,5.1,South Dakota,null,null,null,null,null,null,46
0400000US47,18.3,1.5,17.2,2.1,19.1,1.3,Tennessee,null,null,null,null,null,null,47
0400000US48,19.6,0.6,18.7,0.6,20.6,0.9,Texas,null,null,null,null,null,null,48
0400000US49,15.8,1.0,15.9,1.8,15.5,1.5,Utah,null,null,null,null,null,null,49
0400000US50,19.9,2.5,18.7,2.9,23.0,6.0,Vermont,null,null,null,null,null,null,50
0400000US51,18.3,0.7,18.0,0.8,18.6,1.0,Virginia,null,null,null,null,null,null,51
0400000US53,19.5,0.6,19.2,0.9,19.8,0.9,Washington,null,null,null,null,null,null,53
0400000US54,22.4,1.9,23.4,3.2,22.1,2.7,West Virginia,null,null,null,null,null,null,54
0400000US55,16.0,0.9,15.7,0.9,16.6,1.8,Wisconsin,null,null,null,null,null,null,55
0400000US56,21.2,3.5,19.8,5.1,22.0,2.2,Wyoming,null,null,null,null,null,null,56
0400000US72,33.9,0.8,32.9,1.3,34.7,0.8,Puerto Rico,null,null,null,null,null,null,72
0400000US01,18.8,1.8,18.9,2.8,18.6,2.3,Alabama,null,null,null,null,null,null,01
0400000US02,19.0,1.3,18.3,1.7,20.4,2.1,Alaska,null,null,null,null,null,null,02
0400000US04,18.3,1.0,17.5,1.1,18.9,1.7,Arizona,null,null,null,null,null,null,04
0400000US05,19.3,1.6,17.9,2.6,20.0,3.8,Arkansas,null,null,null,null,null,null,05
