GEO_ID,B09001_001E,B09001_001M,B09001_002E,B09001_002M,B09001_003E,B09001_003M,B09001_004E,B09001_004M,B09001_005E,B09001_005M,B09001_006E,B09001_006M,B09001_007E,B09001_007M,B09001_008E,B09001_008M,B09001_009E,B09001_009M,B09001_010E,B09001_010M,NAME,B09001_001MA,B09001_001EA,B09001_002MA,B09001_002EA,B09001_003EA,B09001_003MA,B09001_004EA,B09001_004MA,B09001_005EA,B09001_005MA,B09001_006MA,B09001_006EA,B09001_007MA,B09001_007EA,B09001_008EA,B09001_008MA,B09001_009EA,B09001_009MA,B09001_010EA,B09001_010MA,state
0400000US18,1589419,2940,1584560,2972,249148,5209,175009,4855,90420,5149,265529,7356,265871,6785,271420,6625,267163,2013,4859,534,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,722666,2259,719969,2219,114983,3259,81014,2743,40270,2754,120686,4082,125714,3724,118501,4118,118801,1306,2697,263,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721277,1941,719917,1923,117401,3076,84017,2746,42487,2794,121942,4182,117359,3764,120777,4899,115934,1242,1360,311,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1017979,1760,1015266,1827,156104,4338,120438,4305,61525,3209,167972,5725,163791,5153,178843,4640,166593,1978,2713,416,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1119124,1929,1116017,2058,178558,4405,130700,4915,65815,4038,182873,6842,187364,5648,192356,5933,178351,1908,3107,656,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,265987,1224,264505,1219,36907,1728,29004,1787,15174,1765,46539,2627,44381,2146,44524,2609,47976,716,1482,386,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1342935,1292,1339208,1463,209716,5618,154905,5364,82597,4257,220897,5338,220594,5251,221610,5113,228889,1691,3727,762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1401255,989,1395476,1344,207142,4912,156717,5013,74266,4353,227098,5595,237639,6077,243761,6487,248853,1189,5779,862,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2267623,2474,2260816,2568,331871,4507,239331,4365,117239,5514,374877,7910,383961,8307,403539,7677,409998,1930,6807,720,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1277800,1724,1273327,2026,201507,4772,145361,4291,75201,3284,216731,5654,216828,4773,206575,4396,211124,1614,4473,1054,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747669,1424,745245,1467,113893,3865,88503,3878,46339,3555,123904,5003,120061,5026,131155,5139,121390,2156,2424,462,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1403706,3061,1397994,3187,216371,4547,156813,3663,79797,4350,234736,6497,234910,5801,239193,5887,236174,2221,5712,735,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,220140,1230,218507,1317,34330,1537,24509,1495,13821,1709,37955,2209,37525,2059,34933,2440,35434,728,1633,417,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462802,1226,460770,1268,79104,2601,52588,2379,27441,2114,79869,2851,76173,2704,74279,2540,71316,992,2032,361,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,664422,753,663402,771,103190,2802,79722,2842,41747,3067,109634,4359,110002,4855,109881,4484,109226,860,1020,142,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,275022,1332,274520,1329,37492,1953,28014,1881,14666,1795,45618,2420,45197,2425,51532,3151,52001,1035,502,94,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2026738,1099,2023677,1369,309766,4576,216821,4767,112405,4795,332346,7428,341770,7466,353995,8167,356574,1259,3061,658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,515848,1553,514640,1582,82683,3440,60353,3355,30590,2571,89695,3755,87467,3708,80490,4168,83362,1488,1208,383,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4261010,2169,4240490,3404,679483,7629,481340,7380,227015,6709,685675,10387,693307,10309,730061,11160,743609,2396,20520,2699,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2284002,2887,2278200,2914,356509,7251,254481,7189,136824,6275,387536,9075,390332,7032,383654,8472,368864,3276,5802,815,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,154098,980,153593,967,26420,1399,18621,1357,10033,1306,24811,1769,24714,1686,25018,1687,23976,604,505,110,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2659925,2487,2654529,2639,398634,6323,291286,6145,155338,6699,430732,8106,452393,8626,463148,7766,462998,2157,5396,832,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,936284,1095,933395,1169,156141,3524,105776,3353,54417,2676,159101,4367,154175,4333,157877,3950,145908,1412,2889,577,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,860746,1404,859475,1470,132972,3370,99141,3204,49277,3390,143656,4691,147017,4462,141640,5148,145772,1784,1271,392,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2737454,1537,2727728,1813,415650,5003,302477,4822,148769,6125,443604,8285,461727,8657,469222,9241,486279,1785,9726,1020,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,216962,494,216270,593,31436,1905,24711,1940,11014,1824,33281,2128,36968,2333,40048,2896,38812,633,692,332,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1080976,1987,1077403,2101,166092,4361,128445,4206,59929,3794,186082,5604,184469,6359,179673,5291,172713,1941,3573,512,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204222,1015,202114,985,34073,1721,24610,1523,12594,1208,33771,2016,34490,1950,31089,1671,31487,914,2108,626,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1494217,2932,1489865,2953,229611,5730,170412,5897,86956,4679,250639,6515,248645,6562,252615,6417,250987,2635,4352,370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6981175,4098,6968699,4366,1121403,12889,811368,12437,401408,9822,1184421,14909,1174156,16144,1160792,13639,1115151,3937,12476,1001,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,887188,1060,882761,1298,151433,3298,106492,3683,54286,3016,149719,5146,147222,4092,144024,4848,129585,1309,4427,674,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,123889,834,123529,838,17678,1091,13333,932,7299,1101,18834,1148,22239,1487,21122,1552,23024,436,360,50,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1854632,2470,1850444,2561,300067,5433,206964,4652,104824,4480,308397,7344,309117,7440,312719,7802,308356,2719,4188,769,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1585029,1458,1580073,1661,253147,4490,186770,4237,86120,5301,256807,6544,259406,5410,274375,6471,263448,1794,4956,824,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,384220,1237,382608,1277,61760,2835,43503,2331,22375,2031,63265,2892,63792,3303,64454,3188,63459,975,1612,435,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1316750,1876,1313838,1917,204048,3927,147038,3881,76065,3695,223069,5056,217326,5522,223680,5667,222612,1625,2912,612,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136610,1011,136077,1007,22374,1722,15631,1322,7904,1212,23252,1920,22799,1734,23015,1864,21102,834,533,159,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,849361,-555555555,848348,351,118929,4166,90425,4120,44869,3472,139802,4607,142057,4648,152434,5585,159832,496,1013,352,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1124975,1987,1122470,1997,176243,4581,125360,4435,63231,4114,186214,6799,190389,5741,193881,6605,187152,1984,2505,465,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,187265,306,186847,384,32709,1427,21225,1491,10580,1528,31929,2423,28603,2062,31961,2044,29840,838,418,230,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1619585,1194,1616939,1269,253751,5481,183836,5501,93548,4511,268888,7135,278265,6901,271156,8293,267495,1092,2646,466,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,711629,1843,709407,1850,112430,3588,79203,3157,40414,3492,126282,4761,116044,4533,119050,4372,115984,2140,2222,204,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
