GEO_ID,C25073_001E,C25073_001M,C25073_002E,C25073_002M,C25073_003E,C25073_003M,C25073_004E,C25073_004M,C25073_005E,C25073_005M,C25073_006E,C25073_006M,C25073_007E,C25073_007M,C25073_008E,C25073_008M,C25073_009E,C25073_009M,C25073_010E,C25073_010M,C25073_011E,C25073_011M,C25073_012E,C25073_012M,C25073_013E,C25073_013M,C25073_014E,C25073_014M,C25073_015E,C25073_015M,C25073_016E,C25073_016M,C25073_017E,C25073_017M,C25073_018E,C25073_018M,C25073_019E,C25073_019M,C25073_020E,C25073_020M,C25073_021E,C25073_021M,NAME,C25073_001EA,C25073_001MA,C25073_002MA,C25073_002EA,C25073_003EA,C25073_003MA,C25073_004EA,C25073_004MA,C25073_005MA,C25073_005EA,C25073_006EA,C25073_006MA,C25073_007MA,C25073_007EA,C25073_008MA,C25073_008EA,C25073_009EA,C25073_009MA,C25073_010MA,C25073_010EA,C25073_011EA,C25073_011MA,C25073_012EA,C25073_012MA,C25073_013MA,C25073_013EA,C25073_014EA,C25073_014MA,C25073_015EA,C25073_015MA,C25073_016MA,C25073_016EA,C25073_017EA,C25073_017MA,C25073_018MA,C25073_018EA,C25073_019EA,C25073_019MA,C25073_020EA,C25073_020MA,C25073_021MA,C25073_021EA,state
0400000US27,603133,9212,181452,6509,83733,4543,72803,4037,24916,1881,75780,3654,38442,3206,35364,2838,1974,658,110160,4774,55900,3359,51927,3174,2333,696,226062,6190,111155,4424,109591,4972,5316,1033,9679,1278,4089,796,3695,700,1895,553,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,346910,8433,158511,5461,59919,4049,63492,4249,35100,3112,54770,3542,21429,2303,29373,3003,3968,1014,72989,4786,31138,3371,37212,3416,4639,1159,18866,2173,8186,1606,9579,1302,1101,397,41774,3552,11637,1700,17242,2502,12895,1939,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,767449,11382,321369,8430,140042,6612,135044,4652,46283,2866,167184,5350,76073,4111,84773,4336,6338,1406,143537,4908,70495,3978,68198,4132,4844,1166,96089,3776,42562,3167,49668,2789,3859,1158,39270,3061,14653,1823,18473,2086,6144,1282,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,134742,4135,59269,3518,27646,2624,21962,2421,9661,1172,31238,2891,16139,1928,13999,1976,1100,550,18051,1910,8717,1478,8681,1536,653,385,12972,1363,5090,885,7668,1117,214,171,13212,1878,6444,1208,4735,1129,2033,536,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,246928,5425,103491,4108,53217,3253,37201,2706,13073,1319,28708,2500,15026,1691,12121,1659,1561,606,64381,3519,35701,2650,26526,2465,2154,704,43854,3023,22829,2242,19721,2164,1304,516,6494,1110,3429,841,1774,581,1291,433,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,454281,8114,185545,6368,87279,4320,84217,4452,14049,2002,62863,3673,29590,2464,31325,3071,1948,672,122684,4446,58444,3902,61062,3874,3178,863,66758,3451,27890,2605,36094,2514,2774,795,16431,2016,6954,1423,7872,1455,1605,661,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,151274,5422,35687,2547,16892,1727,13747,1997,5048,918,46673,3048,20910,2572,24458,2536,1305,599,33630,3110,16839,2138,16143,2257,648,447,30223,2782,16120,2182,13143,1986,960,622,5061,1083,2014,750,2242,856,805,392,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117318,13291,225310,7168,85789,4381,114620,4950,24901,2153,370865,8037,153371,5487,202955,7151,14539,2210,248221,7834,115743,5352,124050,6251,8428,1617,265224,6873,125977,5076,128012,5606,11235,1550,7698,1663,3434,1057,4008,1148,256,186,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246890,7139,108466,4741,48213,3827,44901,3091,15352,1850,39613,3792,18602,2658,19092,2223,1919,639,38587,3317,15301,1984,20915,2801,2371,917,30649,2643,13828,1784,15693,1971,1128,533,29575,2802,11480,1713,12901,2071,5194,995,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3355029,20123,407691,9857,165230,6784,183873,6932,58588,2941,906457,13726,390869,9759,470264,10615,45324,3150,606463,12425,271178,9648,311210,9466,24075,2913,1393179,14580,627396,11742,705851,11232,59932,4589,41239,2886,17489,2290,19121,1646,4629,888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1289699,14128,536910,9932,235102,7385,228537,6298,73271,4163,153180,5358,68820,4151,77485,3717,6875,1217,290964,8334,147897,6782,131554,5503,11513,2004,134512,5655,65060,4365,64994,4019,4458,1240,174133,5414,69449,5035,75845,4013,28839,3208,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,101751,4117,28808,2428,15265,1956,6726,1196,6817,940,13853,1673,8717,1356,4391,986,745,348,23930,1967,16173,1727,7443,1213,314,213,31910,2434,17660,2079,12982,1613,1268,717,3250,779,1353,562,714,399,1183,442,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1535290,11791,595589,9463,263752,8727,260964,7172,70873,3854,323731,8667,152394,6350,155785,5921,15552,1836,350021,9493,177111,7240,155946,7873,16964,2124,225066,5249,107655,4177,106704,4339,10707,1445,40883,3432,15748,1945,18138,2140,6997,1169,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,486298,5609,245491,5013,113945,3480,94918,3971,36628,2325,56419,2683,26656,2040,26703,1835,3060,720,92594,3373,45058,2822,43378,2518,4158,1030,57648,2781,25757,1853,29189,1893,2702,783,34146,2286,14041,1504,11855,1387,8250,936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,583182,9343,231756,7697,101948,5406,107462,5744,22346,1951,101303,5603,44500,3807,52899,4339,3904,1138,109658,6309,46945,4073,58395,4257,4318,1326,112262,4954,46076,3683,61210,3965,4976,1309,28203,2759,11896,1896,11545,1668,4762,997,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1541750,11953,597626,9981,256988,7457,259905,7183,80733,3834,376469,9042,179841,6191,181419,6732,15209,2265,258752,7970,131820,5188,117517,5725,9415,1450,268274,7206,123310,5497,133308,5827,11656,1879,40629,2675,18364,2055,16189,1674,6076,886,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,165293,4531,30436,2559,13538,1761,13176,2019,3722,831,72966,3627,34205,2659,35629,2824,3132,941,28613,2355,13718,1761,14118,1793,777,512,32545,2736,15430,2031,15630,1980,1485,576,733,427,299,324,434,406,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,569648,9235,220071,7048,88847,4986,93791,5308,37433,3174,77357,4779,33273,3651,39860,3045,4224,969,120683,5610,55773,3658,58114,4188,6796,1276,52817,3801,23294,2447,26855,2653,2668,743,98720,5694,36035,3306,44860,3632,17825,2146,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106565,4369,40181,2730,20991,1872,11575,1503,7615,1009,14656,1705,7721,1241,6603,1324,332,276,25361,2335,14182,1602,10644,1716,535,381,19055,1916,10373,1505,8167,1266,515,361,7312,1245,3492,869,2117,766,1703,621,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,826089,12336,339568,9313,139436,5493,142943,6532,57189,3732,135913,6403,61567,4475,68079,3903,6267,1132,185829,6489,87663,4904,87391,4572,10775,1571,86960,5134,42357,4150,40491,3251,4112,1043,77819,4443,27772,2749,35269,3683,14778,2058,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,1217729,17697,567633,13897,490467,13353,159629,6769,412653,9725,188890,7173,207827,7075,15936,2422,900571,14978,449814,10108,418089,11193,32668,3670,669321,12442,333147,9172,314474,6946,21700,2361,183829,7831,76235,4578,74644,5412,32950,2727,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,272102,6236,105907,4651,52987,3719,43573,3666,9347,1611,57442,3345,27762,2395,27887,2641,1793,593,59337,4268,27227,2531,28815,3163,3295,1085,41356,2468,17481,1570,22430,2269,1445,609,8060,1673,2801,855,3456,1197,1803,785,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,20416,1729,9104,1195,7695,1168,3617,641,26960,2328,11648,1489,14532,1496,780,345,16012,1889,8358,1114,7316,1452,338,267,7436,1231,3993,900,3417,733,26,43,4133,776,1150,399,2230,596,753,357,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,417713,9497,188289,5628,179437,6980,49987,3142,113193,5395,48900,3514,59250,4266,5043,1017,274335,7357,131777,6103,134228,5771,8330,1353,173677,5272,83360,4560,84120,3671,6197,1406,49607,4274,20231,2520,20221,2542,9155,1519,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,346596,9470,163774,6298,151452,6540,31370,2685,143864,6756,67085,4415,71486,5705,5293,1372,233459,8565,110867,6907,114758,5397,7834,1636,220878,7524,98305,5338,116012,5690,6561,1517,48383,3765,21130,2751,20085,2286,7168,1423,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,93856,4675,38356,3267,28273,2777,27227,2299,34539,2832,15469,1933,17344,1856,1726,679,32300,2342,13980,1744,15941,1996,2379,730,17819,1724,9344,1363,7719,1122,756,372,29272,2465,9991,1502,11576,1731,7705,1044,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,208343,5443,98896,4457,83879,4022,25568,2114,205075,6591,101281,5027,98162,4636,5632,1023,178560,6941,94759,5469,79283,4624,4518,1229,143413,4082,62635,3511,76460,3833,4318,965,13193,1301,5103,890,5935,998,2155,476,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,28771,2481,13857,1812,9413,1425,5501,1246,13545,1913,6692,1436,6115,1370,738,442,12219,1933,6073,1444,6051,1406,95,112,6817,1345,3843,1023,2969,887,5,10,7832,1117,4421,949,2303,801,1108,436,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385817,7079,230111,5980,44996,2660,62023,4531,123092,4510,59066,3901,15023,1793,21677,2642,22366,1903,61746,3131,18225,1905,20856,1881,22665,2575,34414,2468,12682,1752,14303,1774,7429,1047,480,291,109,148,241,190,130,133,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,576604,10418,240835,8002,97064,4553,96076,4992,47695,3723,82840,4451,37868,3155,38271,3261,6701,1273,126239,5692,61322,4181,56449,4326,8468,1590,57996,3936,25951,2684,28300,2748,3745,1030,68694,3880,25184,2519,26548,2669,16962,1899,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,92224,3507,35307,2675,17122,1943,14048,1775,4137,490,25086,2201,13699,1804,10275,1489,1112,415,17777,1915,8185,1260,9261,1384,331,123,10815,1390,4776,999,5898,1200,141,111,3239,794,1522,515,1385,519,332,228,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,895518,13536,392588,8808,185374,6664,173196,6655,34018,2703,106402,5212,44777,3492,55509,3718,6116,1278,200451,7223,97334,5715,95104,5312,8013,1664,143003,5925,58168,3678,78789,4562,6046,1717,53074,3701,18430,2746,24962,2703,9682,1588,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,386137,6919,172539,6482,72064,3781,68026,4094,32449,2441,71521,4153,31732,2732,36265,2997,3524,911,66377,4153,35554,3173,28198,2632,2625,930,34169,2666,14493,1759,17007,1997,2669,991,41531,2808,18034,1783,14805,1692,8692,1665,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
