GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001MA,B19201_001EA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004EA,B19201_004MA,B19201_005MA,B19201_005EA,B19201_006EA,B19201_006MA,B19201_007EA,B19201_007MA,B19201_008EA,B19201_008MA,B19201_009EA,B19201_009MA,B19201_010EA,B19201_010MA,B19201_011EA,B19201_011MA,B19201_012MA,B19201_012EA,B19201_013MA,B19201_013EA,B19201_014EA,B19201_014MA,B19201_015MA,B19201_015EA,B19201_016MA,B19201_016EA,B19201_017EA,B19201_017MA,state
0400000US32,355772,8824,43060,3070,29957,2465,27957,2453,28470,2464,23356,2272,27130,2323,20405,2179,20160,2431,16699,2238,27571,2925,34529,3195,25270,2465,14106,1687,6844,1587,5977,978,4281,842,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,177419,5331,15910,2084,15835,1904,14034,1884,12954,1876,11643,1938,12024,1844,9964,1632,9262,1462,9562,1427,14341,2039,17392,1817,15388,1853,9156,1438,3423,927,3973,1027,2558,597,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,987157,10770,114188,5156,82884,3982,76919,3928,68937,3480,59175,3755,57555,3779,50515,3450,40573,2558,42799,3458,71838,3672,84707,4576,97737,5243,57655,4004,26130,2524,30085,2610,25460,2320,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,263575,6611,46698,3552,28408,2441,25393,2095,20148,2175,18374,2097,17073,2074,14509,1797,12010,1547,8711,1232,16800,1873,17696,1935,18196,2159,7844,1432,4033,985,4281,1216,3401,934,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2651065,18994,389032,9338,239459,7379,209624,6163,179330,6717,142823,5361,141131,4386,114548,4479,122947,5598,95535,4033,189086,7149,233787,7961,234225,7180,135656,6055,67930,4084,69810,3892,86142,4656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1259095,12910,197898,6279,158314,6185,116962,5324,105670,4806,90079,4881,88186,4966,71698,4272,61795,4015,51991,3867,89889,4724,87326,5048,69212,4024,34902,3211,13193,1688,11028,1693,10952,1612,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115564,4157,14821,1840,10374,1392,8006,1226,9762,1452,8450,1152,9212,1350,9836,1818,6884,1035,4992,1025,8758,1289,9450,1469,6835,1098,3044,801,1733,646,1283,509,2124,751,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1641360,13802,247547,7222,186211,5643,166771,5549,154495,5500,119172,4468,122501,5087,94031,4266,87347,4164,67194,3890,113629,5520,111351,4236,87420,3962,40473,3455,15608,1470,13626,1720,13984,2133,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,489600,7305,76532,3034,62542,3011,50227,3509,45512,2360,35450,2142,33140,1797,29598,2333,25431,1736,19459,2072,31195,1869,32555,2382,23650,2267,10915,1314,4458,900,4109,846,4827,913,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,552065,8622,83166,4381,54175,3697,52413,3732,45260,3412,34146,2285,38681,3226,30098,2277,30075,2492,19948,1959,40960,2827,41406,3528,38001,3445,21033,2249,8322,1457,7849,1247,6532,1077,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1756160,14049,246310,7004,195151,4939,177699,5568,151253,5571,121964,5131,117054,4637,95142,4684,96802,4203,67689,3981,130577,5802,129551,5188,108282,4853,54032,3232,24311,2378,20284,2059,20059,1956,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,155664,4922,23144,2262,18864,2227,14136,1660,10902,1470,8918,1520,8694,1484,7459,1288,9354,1683,6430,1345,11483,1690,12221,1750,10870,1533,5848,1281,2753,739,2299,741,2289,876,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,583299,11306,101087,4818,74089,4376,57789,3747,47697,3536,43249,3083,34662,2946,31044,2973,31576,2979,25413,2743,41500,2866,35808,3139,28865,2380,14203,2015,5449,1090,5779,1236,5089,1203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,117097,3747,14024,1648,13244,1442,10782,1445,11243,1389,8581,1085,9378,1335,8603,1598,6740,1165,7050,1419,8678,1249,7857,1454,5143,986,2225,649,1584,624,1060,564,905,386,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,838425,12539,139973,5930,109316,4502,83754,4184,75375,4150,65690,3902,61757,4335,44098,3897,40359,3659,33346,2611,54425,3050,50822,3669,39800,2866,18632,2229,7930,1454,5546,1220,7602,1225,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2731764,20244,412550,11666,268006,7251,217247,7374,211218,6883,175685,6543,172414,6805,143563,5538,141198,5396,120699,6002,207144,9697,215921,7568,197644,9016,108291,6159,45268,3456,50079,4097,44837,3125,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,229030,5479,28967,2561,20327,2298,19428,2135,20350,2079,15532,1962,14274,1948,14327,1804,12846,1800,11901,1526,19425,2393,19064,2419,15219,1991,8595,1626,2629,596,3451,920,2695,838,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,97642,3374,11050,1263,11476,1276,9450,920,7529,1158,6624,1048,6695,1071,5009,1097,5515,835,3803,776,7446,1050,8707,1261,7805,1271,3039,695,1265,519,1194,434,1035,346,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,994545,12692,115808,4141,85533,4147,75314,3788,66047,3614,56564,3151,58265,3428,53274,2802,51161,3487,39407,3250,78275,4180,93150,5262,84077,4374,56293,3567,30373,2529,29860,2491,21144,2418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,949031,12244,117447,5161,76774,4126,68144,3657,70156,3780,61563,3757,59384,3807,54715,3862,47601,3169,43753,3556,77551,3562,86153,4328,84943,4759,44337,3415,22158,2280,18680,2158,15672,2276,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,270008,6900,53352,3333,36679,2649,32109,2288,28029,2147,16526,1958,17964,2216,11633,1774,11683,1477,9009,1260,15927,2309,13543,1809,12508,1694,4754,859,2556,840,1612,483,2124,684,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,826789,9678,98108,4104,92259,4394,82070,3839,79051,3305,62060,3944,59227,3369,50728,3405,48091,3068,36894,2476,63821,3329,64315,3471,46789,3119,21513,2089,7263,1113,7775,1304,6825,1184,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,76768,3619,7540,1315,9288,1474,8706,1285,6709,1281,6388,1333,4505,1134,3877,1120,4075,977,2844,790,5553,1059,5420,980,6472,1329,2510,771,1615,649,725,411,541,367,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,368314,7842,167934,6187,54639,3205,37203,2121,25708,2244,15540,1992,13401,2130,11347,1629,8638,1364,6839,1393,6658,1302,8185,1523,6333,1041,2377,810,699,341,1855,782,958,466,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,611232,10091,118058,4707,87970,4270,61296,3750,52484,3274,40819,3136,39812,3120,32309,3152,28073,2564,23151,2329,36497,3392,38981,3404,28299,2956,13041,1820,3898,935,3569,866,2975,743,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,85251,3436,6511,1127,7028,980,5937,1054,5873,1134,3965,766,6309,1113,5072,1253,4989,1016,3690,710,6277,1170,9135,1368,7963,1363,4419,1075,3154,769,2461,718,2468,779,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,831481,13246,113217,5200,80973,4756,70579,4132,71318,4618,58001,3229,52961,4561,48845,3128,44117,3128,35567,3215,64435,4354,64081,3936,58808,3424,30744,2930,14881,2053,12146,2336,10808,1621,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,385258,7418,70164,4153,59867,3777,41825,3111,37402,3076,27312,2399,25510,2600,18890,2263,16855,2071,14519,1990,22700,2545,19843,2506,14660,2350,7137,1227,3452,869,3060,893,2062,731,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
