GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005EA,B17023_005MA,B17023_006EA,B17023_006MA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011EA,B17023_011MA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017EA,B17023_017MA,B17023_018MA,B17023_018EA,B17023_019MA,B17023_019EA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022EA,B17023_022MA,B17023_023MA,B17023_023EA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027EA,B17023_027MA,B17023_028EA,B17023_028MA,B17023_029MA,B17023_029EA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032EA,B17023_032MA,B17023_033EA,B17023_033MA,B17023_034MA,B17023_034EA,B17023_035MA,B17023_035EA,state
0400000US18,1648172,14329,186201,5877,60834,3397,24469,2079,19792,1950,13110,1616,3463,866,125367,5374,22829,2166,5810,1065,12150,1746,3951,938,918,735,102538,4952,20779,1984,56806,4132,22091,2418,2862,968,1461971,13691,1168272,12839,727579,9742,343598,8033,89687,3989,7408,1269,293699,7817,91943,4431,46840,3539,40037,3353,4927,822,139,181,201756,6920,102872,4810,89064,4530,9510,1774,310,185,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,10985,1268,7527,1359,4042,1009,1315,477,46468,3057,8759,1494,1811,540,5284,1400,1587,645,77,124,37709,2489,5943,1045,23104,1752,8143,1231,519,230,726407,7311,602083,6637,375447,5489,172386,4975,50387,2404,3863,795,124324,4543,40978,3042,17588,1803,19941,2125,3139,926,310,348,83346,3170,37756,2136,40613,2689,4921,903,56,77,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,7938,1222,7206,1164,7065,1302,1515,534,44104,2935,9649,1467,2403,648,5742,1319,1150,514,354,341,34455,2583,5788,995,19165,1910,8606,1427,896,411,659343,7039,539683,7243,323454,5839,166185,4677,45595,3244,4449,889,119660,5070,40620,2833,18686,1858,19246,2007,2574,769,114,112,79040,3883,36090,2964,37220,2751,5531,1026,199,218,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,29922,2307,20771,2350,7730,1269,1974,691,108751,4831,18236,1941,5840,1067,9661,1505,2593,894,142,189,90515,4453,23909,2378,50920,3209,14063,1994,1623,733,971623,10148,774245,9492,496596,7815,230565,6117,44755,2922,2329,614,197378,5956,62897,3719,34963,2829,25206,2615,2728,922,0,181,134481,4489,73777,3514,54546,3306,5773,1213,385,365,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,25117,2569,12457,2014,5634,1103,915,534,130643,5405,17554,2020,6170,1211,8834,1400,2501,1000,49,83,113089,5209,28315,2111,59830,4213,22320,2604,2624,870,950893,9486,700683,9685,439137,8158,213806,6345,44444,3381,3296,1035,250210,8480,72748,4764,38679,2931,29118,3253,4849,1114,102,123,177462,6448,97160,4351,70259,4663,9714,1801,329,286,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,6064,855,4553,1186,1862,672,851,564,20689,2403,4246,1038,972,363,2816,864,458,385,0,155,16443,2108,2282,621,10456,1493,3601,1052,104,90,312931,5166,257238,4717,175704,4004,67934,3289,12914,1620,686,372,55693,3548,18974,1958,9156,1060,8892,1579,926,532,0,155,36719,2782,17765,1414,17327,2078,1581,680,46,74,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,14797,1838,9361,1677,5209,1145,339,309,75018,3860,10968,1759,3988,880,5342,1300,1638,699,0,190,64050,3796,15734,1713,35307,2909,10965,1743,2044,865,1332389,10662,988423,10639,582843,7815,332272,6913,69146,3669,4162,941,343966,8179,95487,5145,51820,4191,39066,3613,4125,1079,476,507,248479,6365,134482,4832,101209,4837,12114,1994,674,421,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,17696,2111,11614,1958,6923,1554,313,232,99273,4800,12018,1897,3302,941,6960,1489,1756,727,0,195,87255,4642,17195,1988,53043,3765,15449,2129,1568,759,1463048,11274,1136741,11824,675701,10338,381014,8290,77832,4107,2194,784,326307,8189,91694,4700,57424,3479,31176,2992,2813,909,281,360,234613,6424,128604,4657,95444,4353,10306,1833,259,197,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,40639,2041,34512,2516,22012,2075,5013,953,210508,7357,33516,3065,11463,1358,17656,2039,3920,1201,477,418,176992,6459,38611,2488,100473,4824,34038,3248,3870,917,2169928,15432,1719739,13601,1098332,9925,487336,8576,125401,4132,8670,1384,450189,9731,133520,5226,74128,3061,51520,3492,7686,1230,186,160,316669,8486,177637,5981,125401,5477,12547,1683,1084,491,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,14288,1387,8034,1229,9265,1339,1573,527,71125,3969,11800,1578,3347,670,6690,1296,1506,579,257,204,59325,3615,8584,1493,37039,2695,12271,1600,1431,463,1270151,9399,1046649,9490,628455,7082,321782,6441,90290,3482,6122,901,223502,6922,78087,3988,37960,3295,34081,2343,5877,1184,169,137,145415,5451,62022,3177,71736,4220,10816,1828,841,457,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,16258,2077,13358,2257,6300,1291,1460,688,106134,6151,13972,2505,6131,1553,6014,1371,1750,718,77,95,92162,5335,29472,2887,41695,3371,19075,2559,1920,774,604110,8871,443656,8991,283902,6521,127700,5518,30370,3165,1684,771,160454,6349,43005,3668,24689,2574,17134,2300,1182,528,0,198,117449,4534,64409,3566,46660,3416,5969,1613,411,421,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,29454,2391,18921,2147,11564,1712,2055,674,115925,4949,19208,2466,6253,1282,9878,1757,2940,1034,137,136,96717,4374,18966,2154,56384,3987,19516,1966,1851,749,1339312,11908,1062209,12201,677297,9490,304544,8106,74565,3516,5803,926,277103,7732,81516,3680,41256,2766,37410,2942,2652,699,198,178,195587,6520,102567,4454,82833,4454,9457,1576,730,543,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,5119,779,3606,874,1866,599,745,357,15211,1533,3291,776,786,329,1955,698,379,300,171,169,11920,1418,2909,773,6477,1212,2363,678,171,168,233103,5160,194248,4503,127197,3482,50385,2723,15124,1697,1542,531,38855,3101,16082,1972,7641,1425,7530,1250,791,498,120,198,22773,2216,10981,1497,10979,1430,813,336,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,5475,805,4853,959,3339,760,1240,572,28399,2582,5396,1273,1448,573,3039,1091,816,496,93,117,23003,2242,3231,832,14002,1536,5452,1169,318,218,431258,6410,354431,5499,213825,4160,103554,4230,34099,2336,2953,608,76827,3273,26340,2219,11088,1548,12577,1432,2588,707,87,121,50487,2758,22562,2058,24446,1733,3392,934,87,87,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,9348,1430,12521,2013,8412,1547,1572,681,49952,3993,10707,1825,3488,1080,5228,1249,1604,673,387,303,39245,3417,7905,1572,22292,2417,7950,1478,1098,579,569028,9141,413459,8441,253327,6449,121796,5844,35347,3172,2989,779,155569,6304,54806,3840,29833,2954,21464,2130,3304,1074,205,215,100763,4620,48468,3122,45243,3770,6645,1390,407,311,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,3516,782,2275,843,2430,915,143,152,14698,2070,2638,913,915,489,1561,741,162,166,0,181,12060,1894,1571,591,7649,1567,2579,1038,261,246,318656,6051,260684,5826,167659,4511,78121,3442,14225,1664,679,367,57972,4064,19048,1776,9080,1362,9244,1380,724,345,0,181,38924,3522,19431,2129,17707,2346,1786,668,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,24092,2480,20561,2060,9116,1330,2192,782,126413,5496,18432,2319,6049,1432,10036,1614,2155,834,192,240,107981,5463,21994,2276,61958,3642,21145,2799,2884,819,2029268,11090,1570057,11264,881014,8805,566705,10526,116306,5283,6032,1065,459211,8643,135683,5214,85133,3635,44025,3642,6347,1278,178,259,323528,7037,183647,5556,125955,5468,13262,2024,664,418,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,15900,1768,10914,1574,6035,1129,827,351,50371,3002,8959,1341,3328,916,4371,1039,1243,415,17,28,41412,2738,10227,1259,21510,2474,9037,1470,638,457,417374,7998,313394,7202,205445,6140,85125,3734,20906,2302,1918,652,103980,4762,34742,3268,16936,2091,16168,2281,1519,568,119,130,69238,3705,36527,2532,27996,2494,4607,1359,108,135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,76879,4023,71532,4436,37694,2845,12175,1419,362468,8865,58483,4716,21095,2311,28121,2963,8679,1572,588,334,303985,7566,78715,3478,162942,5153,55342,3509,6986,1604,4027109,19840,2949632,18457,1763886,12857,970940,12771,199852,6689,14954,1701,1077477,14053,311152,8499,193463,6723,103964,5525,12754,1738,971,579,766325,11843,438400,8893,291966,8399,34224,2807,1735,723,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,47059,3621,38955,3413,23895,2385,2355,820,219578,7523,37600,3484,10739,1855,20411,2701,5908,1283,542,345,181978,6430,44438,2448,102449,4997,30512,3056,4579,1172,2140388,16167,1683668,14332,1050914,10439,528293,9748,98066,4210,6395,1189,456720,11370,133533,5611,72799,4366,54931,3869,5605,1339,198,193,323187,9856,168748,5971,139733,6672,13781,2222,925,456,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,2080,490,1001,429,751,328,101,74,8409,1280,1649,552,436,258,678,363,520,237,15,20,6760,1188,1053,363,4304,1114,1314,332,89,65,163038,3810,135974,3808,85694,2770,39427,2192,9593,1394,1260,593,27064,2255,10360,1344,4893,916,4809,1077,651,328,7,12,16704,1681,6473,842,8897,1335,1309,594,25,44,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,43662,2811,31890,2737,21150,2351,5722,1215,246657,8328,39114,3271,13357,1775,20382,2487,5001,1095,374,255,207543,7407,41391,2749,119490,5366,41640,3533,5022,1225,2564231,14280,2029001,15464,1300516,12970,568210,10159,148918,5646,11357,1833,535230,12142,163902,6516,85222,4096,69634,3978,8551,1217,495,326,371328,9669,198404,5894,152607,6494,19614,2660,703,547,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,19465,1701,15135,1262,10567,1204,1724,512,78157,3368,14062,1462,4830,933,7018,984,2053,597,161,118,64095,2967,14778,1402,35615,2291,12282,1482,1420,573,832019,7593,655374,6748,410048,5212,195458,4389,45957,2294,3911,831,176645,4919,59482,3162,30837,2334,24644,2213,3907,771,94,95,117163,3762,60592,2653,49356,2826,7022,1230,193,131,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
