GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US21,4224180,4348,938966,11557,36384,3273,232369,6001,254195,5851,143804,3167,72400,3494,95526,4682,58247,3552,46041,3167,169502,6724,18596,1806,34547,2667,34086,2758,20075,2068,12420,1750,19821,1978,15056,2034,14901,1586,3115712,10251,65458,3843,13788,1708,3836,956,4606,1001,35993,2842,190815,5305,488447,5957,2312769,5377,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4423331,4405,979241,10374,43621,3713,245469,7366,262064,7359,142445,3279,78379,3534,109145,4550,59838,3666,38280,2911,227935,8587,24634,2541,52463,4148,53295,3873,29286,2822,14790,1839,21811,2447,17312,2099,14344,1799,3216155,9098,62463,3776,9830,1699,5960,1565,9032,1874,40937,2872,211102,6115,567785,7955,2309046,6624,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292046,1728,257467,5355,6120,1166,66197,2968,69207,3243,42797,1164,21456,1730,22329,2195,15011,1955,14350,2069,49104,3832,6444,1020,6502,1190,4404,856,4962,865,7046,1227,9203,1698,4971,1343,5572,1012,985475,5118,16480,1669,4193,969,677,537,858,461,8395,1432,47759,2572,127369,2587,779744,2731,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5674843,5617,1266659,11217,33551,2972,303948,6827,316820,7102,193668,2727,100415,3674,133480,5297,99406,5116,85371,4929,314247,9492,42641,2858,56334,3741,48308,3546,30808,2501,22162,2323,41465,3275,33975,3020,38554,3371,4093937,11827,78713,4576,15681,1964,5105,1319,7638,1499,39861,2891,232110,5454,668245,5651,3046584,7006,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6439002,4912,1285166,11327,42791,3799,318689,7276,360266,8596,215238,2972,109666,4525,120033,5043,63435,4288,55048,3346,476475,10999,49136,3145,46543,3012,38951,3495,31720,2543,72186,3102,132209,5275,70469,4042,35261,2757,4677361,11616,64790,3937,13693,1784,6003,1474,6293,1298,34220,3145,219966,5496,752812,5983,3579584,5038,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9551345,4488,2292816,15116,79630,4136,523226,8179,583553,9084,369253,4041,191094,4158,281033,6682,143676,5778,121351,4770,359522,11104,38454,2393,72364,4723,67199,3936,33403,2728,27787,2410,46904,3424,34677,3534,38734,2759,6899007,11419,121546,4082,22928,2491,11527,1863,12525,1634,66867,2940,381034,6447,993936,6367,5288644,6011,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5177211,4744,1166894,8374,41253,2535,298350,5909,306604,6049,189617,2452,95737,3503,115564,4053,72689,3417,47080,2735,247630,8324,27469,1957,49334,3667,38215,3008,18813,1717,22643,1930,42653,3277,25870,2450,22633,2217,3762687,8395,76931,3455,17927,1989,5699,1089,5660,1016,28506,2410,195492,5048,638877,4871,2793595,4968,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2871033,3865,724055,10439,34618,2582,177985,6157,187221,6090,103590,2961,69053,4354,77178,4909,40504,3793,33906,3111,106883,5978,10025,1707,23086,2262,23058,2728,13905,1626,6268,1287,13320,2557,8977,1868,8244,1246,2040095,8980,43860,3693,9125,1580,2076,782,5227,1354,26875,2710,132595,5759,325048,7715,1495289,6033,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5805261,4494,1263218,12107,35541,2842,317993,7529,339183,6885,203529,2794,104114,3925,128745,5604,78504,4372,55609,3560,289224,8973,30908,2489,51214,3503,50630,3199,26122,2133,23071,1857,42863,3186,33654,3731,30762,3493,4252819,12242,91415,3820,25070,2582,6668,1640,8706,1572,45167,3133,250681,6004,678080,6906,3147032,6560,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,970811,1537,202245,4683,5007,927,54232,2769,51105,2883,32068,964,15908,1232,23109,2452,12415,1661,8401,1475,29389,2954,4194,858,7692,1446,5733,1063,2940,620,2365,878,2909,1074,1325,534,2231,567,739177,4284,15308,1282,4248,944,1605,567,1678,459,8246,1224,45694,3343,110210,2292,552188,2211,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776112,2553,422274,6701,14564,1793,104272,3357,109097,3104,63134,1432,35511,2412,48764,3231,27900,2330,19032,1526,88689,4721,10353,1277,21865,2189,15310,1618,7099,839,7451,1536,11876,1734,8542,1174,6193,989,1265149,5784,27671,2130,6277,941,1417,429,2330,624,10427,1384,71786,3171,212821,3767,932420,2714,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2655741,2802,604680,9445,14277,2065,158639,5541,167754,6282,102770,1850,39086,2079,53585,3951,37228,3607,31341,2912,76121,6189,10198,1765,16585,2378,12560,2535,4015,1047,3629,856,8975,1601,9510,1791,10649,1755,1974940,8261,55247,2823,11199,1945,4715,2211,3273,937,23021,2206,125571,4152,347266,4318,1404648,3940,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1283226,1953,253852,4431,7198,1319,60303,2806,74318,3308,46037,1300,24514,2226,22172,2263,9324,1442,9986,1520,70127,3580,7915,1238,9944,1654,7732,1400,4741,1092,8199,1464,16506,2160,7884,1622,7206,1260,959247,4455,12901,1671,3767,859,1118,447,1556,670,8084,1558,46338,3169,130847,2542,754636,2549,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8554824,4576,1847569,12437,73312,4741,462067,8036,518056,9050,308489,3639,144368,4319,184128,5445,86777,4518,70372,4610,447122,10585,68185,3573,75940,4116,58598,3635,40626,2827,39938,3492,71626,4211,47834,3988,44375,3026,6260133,12285,75324,4212,17959,2276,8530,1311,9886,1807,44607,3459,303833,5753,993955,6299,4806039,6085,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2002855,3440,512628,8495,16361,2335,126443,4851,126256,4433,75139,2006,40459,2529,48809,3290,41270,3260,37891,3179,60226,3912,8291,1257,13144,2197,10178,1166,5580,1157,4115,922,3950,1285,8192,1689,6776,1312,1430001,8008,35701,2879,9701,1908,2566,906,3805,923,21233,2107,90794,3234,225417,4001,1040784,4641,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18888881,7658,3852245,21597,150234,5504,951251,12228,1027029,13220,639889,4854,307093,5921,431031,9489,204159,7499,141559,5753,1177569,18422,132865,4783,160522,6541,152808,6319,91065,4231,142496,5524,247137,8754,150477,6701,100199,4125,13859067,16884,199843,6111,32149,3333,19211,2000,22764,2140,110818,4302,760915,11101,2400438,10992,10312929,8583,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9394913,7253,2190058,16223,57244,3564,545044,10268,578403,10106,330624,4576,178448,5281,230464,7795,136637,6339,133194,5544,360056,11444,51083,3002,69077,4310,56157,4336,27894,2623,31322,2601,50368,4435,34475,3208,39680,3474,6844799,14563,146265,6306,37183,3544,14082,2293,13786,2025,77941,4440,409645,8637,1081031,9601,5064866,8704,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,673208,1399,154366,3767,5106,1084,36196,2346,34670,2121,21959,726,17847,1394,24753,2160,8727,1435,5108,991,23218,2734,2348,628,6338,1332,4449,1226,1546,527,1220,497,3687,1017,1945,826,1685,681,495624,3400,11246,1066,2442,672,576,221,802,366,5588,1083,34531,2326,88080,1918,352359,2211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11145456,6313,2462650,20648,72640,4576,586188,10250,657914,9918,398313,4185,200995,5130,260081,8020,153710,5860,132809,5705,550650,14527,57962,3372,108956,6496,99012,6227,56293,3372,50038,3289,79283,4770,45436,3379,53670,3751,8132156,16123,160684,5596,39869,3208,10403,1476,12922,1789,74413,3731,448774,9399,1231055,7047,6154036,8192,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3658438,3486,878853,8452,34483,2244,234182,5414,235154,4837,131362,1948,69150,2873,82686,4048,51926,2706,39910,2620,106396,6108,11108,1451,19234,2021,19354,1816,9769,1186,7008,1084,16237,1996,12085,1583,11601,1375,2673189,8832,60188,2742,11906,1350,6229,1030,6933,827,34217,2157,181782,4532,452841,4240,1919093,4198,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3766381,3370,835253,10880,19440,2144,201653,5761,213079,6404,128575,2461,61028,3707,94396,4502,65224,4767,51858,3991,147422,6879,23566,2207,28863,2713,23135,2377,11809,1717,10854,1547,19054,2524,13892,2075,16249,1776,2783706,10602,56135,3441,12354,1931,2921,827,6244,1406,28660,2799,152843,5461,453841,6225,2070708,5827,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347792,4987,2354110,18198,68825,3570,584096,9185,655060,10276,419475,4418,196929,5349,236541,7609,104065,5314,89119,4000,754280,14911,80857,3487,122469,5074,107304,5827,57821,3907,100493,3974,150264,5948,75804,3759,59268,3347,9239402,15248,152890,4872,42257,3187,14254,1811,16402,1651,82793,3872,502745,7526,1392168,7057,7035893,6501,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018856,1905,202034,4912,5066,1318,46851,2730,57432,3082,33044,1195,18758,1611,20375,2135,10754,1560,9754,1716,73646,4191,7548,1347,6731,1665,6972,1377,5412,999,11629,1176,21471,2297,8077,1569,5806,1228,743176,5168,12097,1614,2531,805,859,425,983,457,6269,1255,42557,2373,110070,2453,567810,2361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4557631,4361,1034088,11742,32341,2703,262804,6531,276200,5678,153833,3072,86723,5208,104758,4856,63422,4417,54007,3918,167675,6634,25346,2538,30763,3118,22055,2294,14657,2020,14131,2170,27851,2656,13915,1788,18957,2047,3355868,10482,70758,4198,13569,2038,5743,1100,6815,1574,43774,3586,213894,8233,521788,7220,2479527,6087,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,799281,1721,190307,4261,5939,1049,47543,2373,48620,2056,29834,1108,19181,1796,22302,1652,9950,1686,6938,1068,26740,3078,2831,837,6704,1454,4484,1053,2406,729,2016,576,3447,865,2413,1045,2439,757,582234,4028,15840,1661,4517,939,788,405,643,355,5462,962,32432,2073,98267,2057,424285,2135,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6226632,5730,1332875,12544,41343,2955,346333,8689,366987,8493,215880,3507,96106,3938,135108,5851,71443,4150,59675,3899,272126,10199,28115,2584,46625,3909,47011,3553,30634,2180,25436,2361,41124,3485,25592,2730,27589,2587,4621631,11577,100954,5104,24387,2672,8475,1633,7862,1491,51871,3970,275908,6646,746414,6983,3405760,6483,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24937723,12884,6611148,30779,216327,8856,1730823,17093,1817898,17039,1021872,6562,495882,8167,649261,16064,398719,12627,280366,9193,778792,18931,132763,6349,146952,7364,117690,6817,63929,4304,52436,4099,104732,6090,80570,5957,79720,4804,17547783,29643,462278,10763,84782,5333,25557,2746,38824,3167,215973,8452,1169365,17981,3272226,15058,12278778,11843,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2703854,3298,802815,8481,22143,2238,220978,5619,228456,5297,121862,1916,47112,2639,73737,4272,54521,3433,34006,3344,129819,6549,21093,1905,19606,2394,12098,2053,6304,1275,12647,2021,30288,2942,16135,1863,11648,1822,1771220,9349,63260,3375,11966,1533,3385,1054,4604,1031,29820,2249,133160,4893,374458,4459,1150567,4182,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
