GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001MA,C08524_001EA,C08524_002MA,C08524_002EA,C08524_003EA,C08524_003MA,C08524_004MA,C08524_004EA,C08524_005EA,C08524_005MA,C08524_006MA,C08524_006EA,C08524_007MA,C08524_007EA,C08524_008EA,C08524_008MA,C08524_009MA,C08524_009EA,C08524_010EA,C08524_010MA,C08524_011EA,C08524_011MA,C08524_012MA,C08524_012EA,C08524_013MA,C08524_013EA,C08524_014EA,C08524_014MA,C08524_015EA,C08524_015MA,C08524_016EA,C08524_016MA,C08524_017MA,C08524_017EA,C08524_018MA,C08524_018EA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021EA,C08524_021MA,C08524_022EA,C08524_022MA,C08524_023MA,C08524_023EA,C08524_024MA,C08524_024EA,C08524_025MA,C08524_025EA,C08524_026MA,C08524_026EA,C08524_027MA,C08524_027EA,C08524_028MA,C08524_028EA,C08524_029EA,C08524_029MA,C08524_030MA,C08524_030EA,C08524_031MA,C08524_031EA,C08524_032MA,C08524_032EA,C08524_033EA,C08524_033MA,C08524_034EA,C08524_034MA,C08524_035MA,C08524_035EA,C08524_036MA,C08524_036EA,C08524_037MA,C08524_037EA,C08524_038EA,C08524_038MA,C08524_039MA,C08524_039EA,C08524_040MA,C08524_040EA,C08524_041MA,C08524_041EA,C08524_042MA,C08524_042EA,state
0400000US27,2754782,14087,1076301,13597,446036,8161,654151,11699,218059,6724,358682,8778,1553,660,2152143,14318,844439,12069,327910,7252,518175,9603,176378,5495,284057,7617,1184,607,246016,8420,82250,4001,44388,2960,50583,3274,26091,2230,42626,3628,78,117,89688,4920,35987,2946,17760,2020,23938,2564,2315,918,9688,1465,0,184,120707,4859,42401,3218,29526,2366,26638,2026,6306,904,15836,1672,0,184,146228,5027,71224,3629,26452,1971,34817,2610,6969,863,6475,1069,291,282,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,347680,8863,207898,7514,272161,8327,121276,5466,176862,7100,4427,1115,943004,12804,295908,9345,169509,7262,239918,8400,90762,4460,144505,6313,2402,816,121018,6574,30420,2936,26895,3446,19780,2517,21559,2904,22287,2740,77,95,4674,945,1380,632,770,381,574,287,411,405,1539,676,0,184,33377,2768,8219,1418,5772,1327,5163,1030,5581,1388,6767,1796,1875,705,28231,2626,11753,1591,4952,944,6726,1321,2963,942,1764,763,73,109,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,972098,14563,497258,12324,689941,11349,241585,6483,366302,7839,8258,1970,2254799,18335,809065,13496,384733,11249,578336,9173,192505,5915,285434,7262,4726,1127,271122,8547,76352,5071,52356,3408,56660,3607,33097,3275,52497,3981,160,158,39810,2792,9929,1676,14304,1821,8909,1687,1247,492,5421,1047,0,184,89472,4423,25690,2011,25563,2511,16074,2078,6343,1097,15279,2103,523,388,120239,5316,51062,3165,20302,2315,29962,3271,8393,1740,7671,2121,2849,1518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,171077,5276,90828,4708,107167,4051,57425,3797,43518,2809,1159,578,352003,6356,124205,4754,67560,4383,84531,3591,41506,3020,33398,2471,803,319,49543,3475,16501,2128,9445,1630,10236,1413,7693,1132,5472,1094,196,180,4406,1147,811,661,1420,494,744,383,1001,568,430,418,0,184,34155,3079,13704,1573,8681,1662,5463,1139,3780,846,2509,737,18,31,31067,2361,15856,1529,3722,693,6193,1168,3445,732,1709,481,142,391,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,339466,6960,160245,5665,232357,5499,97460,4374,127302,5808,2636,688,771010,8546,274211,6474,121143,4953,193501,5287,77908,4136,101774,4786,2473,688,95469,4462,28366,2072,17387,1907,20766,2011,12097,1780,16722,2094,131,117,6082,1492,1905,991,1532,576,1136,433,245,181,1264,618,0,184,40704,2791,13885,1492,10543,1436,6921,1041,4020,948,5335,938,0,184,46201,2718,21099,1439,9640,1461,10033,1315,3190,784,2207,527,32,55,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,326338,8252,344705,8540,317009,9467,108313,5784,119532,6125,4362,1050,952299,9695,264908,7026,261419,7641,249557,8459,82079,5135,90580,6359,3756,988,133133,6286,29412,2785,41511,3750,32926,3116,15399,2245,13608,2215,277,343,43828,3432,4071,865,17331,2139,12205,2009,5076,1229,4944,1176,201,214,53435,3891,10825,1604,16924,2194,12267,1860,4220,1152,9071,1644,128,125,37564,3975,17122,2364,7520,1692,10054,1534,1539,633,1329,501,0,184,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,247266,7119,109444,5022,160042,5791,56087,3637,69805,3937,875,383,524428,7690,202673,6824,85017,4146,133141,5387,45042,3359,58068,3478,487,371,49371,3874,15362,1450,11448,1999,10950,1716,5163,1151,6347,1209,101,399,2368,540,861,359,393,268,577,342,161,203,376,210,0,184,27867,2253,8312,1251,6823,1147,6483,1222,2091,859,4021,793,137,154,39485,3256,20058,2087,5763,1283,8891,1416,3630,1272,993,316,150,183,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3845302,22039,1468762,17768,669317,15583,992335,14367,276756,9078,435113,10244,3019,637,2937440,21852,1193308,16106,455394,11713,772306,12560,204020,7796,310320,10484,2092,507,329778,10386,92232,4796,72340,5309,74490,4638,36940,3390,53545,4495,231,200,206852,8632,50540,3483,58661,5121,55348,3724,11121,1958,31182,3761,0,184,202587,7981,41592,3074,65062,5174,44322,3017,15974,2151,35260,3549,377,262,168645,6305,91090,4545,17860,1966,45869,3305,8701,1844,4806,968,319,454,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,307317,8588,176095,5889,200079,7221,98078,4304,79521,5211,2945,740,680772,11160,243578,8640,132985,5171,163825,6197,73997,3851,63883,4588,2504,679,98435,5022,31632,2855,21554,2745,18728,2224,17211,1933,9088,1916,222,215,9732,1972,3703,1105,3002,1129,1849,709,414,362,764,531,0,184,35802,2859,11880,1472,9759,1418,7130,1344,3382,1067,3432,1059,219,173,39294,3079,16524,1821,8795,1439,8547,1541,3074,851,2354,652,0,184,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,3653830,24416,1820408,21257,2218604,20842,671423,12411,876060,14878,14602,1851,4855829,28386,1902579,18657,834764,13061,1170549,16942,408240,8802,531332,10600,8365,1245,627075,13446,193708,7327,131859,6140,147717,5982,73134,4109,79469,5053,1188,727,2677344,23130,1090528,16392,620539,12659,641831,13897,141686,6516,181935,7020,825,518,745146,14297,283353,9933,176669,7970,181450,7463,32471,3050,68495,4694,2708,802,349533,8358,183662,6900,56577,3568,77057,4320,15892,2036,14829,2118,1516,434,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,1505830,15553,751310,12645,993341,16265,415428,9516,556311,12021,42333,2919,3446130,23802,1250092,15051,592696,11940,822512,14888,299977,8270,450315,11410,30538,2502,443620,10107,105185,5719,93054,5974,82736,5304,85894,5605,73074,5259,3677,952,49090,3887,15405,2182,14069,2686,11548,1873,1823,661,6211,1393,34,56,134344,5226,38864,2795,31178,2749,25482,2933,16845,2558,18195,2323,3780,923,191369,7966,96284,4825,20313,2644,51063,4072,10889,1603,8516,1921,4304,1361,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,136531,4587,67658,2688,90258,4094,64378,3368,55715,3149,1710,604,328232,6347,105687,4158,50436,2492,76799,3878,47909,2846,46104,2791,1297,468,44169,3311,13429,1852,7260,1121,6212,1323,11062,1654,5875,1024,331,278,1928,488,631,353,276,189,450,257,371,264,200,197,0,184,20939,2239,5698,1068,5770,1206,3022,656,3431,943,2936,715,82,120,20982,1741,11086,1262,3916,810,3775,835,1605,443,600,217,0,184,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,1770348,15759,926085,13779,1276879,16875,403348,8014,813332,12621,3457,992,4328191,23357,1517868,15639,730733,12627,1077121,14345,325600,7335,674068,10834,2801,883,422014,11354,107346,5244,93389,5431,87862,4134,51300,3305,81828,4854,289,272,81864,4317,17497,1947,25861,2369,19996,1867,2094,596,16295,1868,121,118,182754,6301,46881,3026,50013,3641,41563,3091,13910,1901,30255,2992,132,144,178626,7286,80756,4685,26089,2657,50337,3642,10444,1785,10886,1747,114,134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1672379,10097,536689,9351,302400,7106,407688,7688,201587,5445,212229,5222,11786,1377,1376265,10223,454226,9008,237076,6449,347143,6765,157176,4888,173786,5012,6858,1252,174853,6616,43369,2754,38586,3160,32923,2758,32870,2999,26224,2037,881,470,7206,1154,2349,724,1634,670,1093,292,655,313,1355,552,120,174,58183,3244,13520,1580,15220,1895,12474,1666,6038,1110,8029,1248,2902,690,55872,2764,23225,1994,9884,1067,14055,1503,4848,747,2835,628,1025,479,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,622604,10805,333645,8301,420040,9182,152933,7530,215074,7828,652,327,1248489,14198,443214,9402,224033,8081,308030,7991,110541,5806,162282,6746,389,247,181779,7254,51983,3474,36410,3611,37295,3300,25923,3026,30059,3551,109,145,73888,4643,26255,2447,20646,2705,20814,2683,1412,747,4761,1164,0,184,136104,7772,47798,3597,34682,3607,30848,3450,9881,2628,12741,2189,154,157,104688,4946,53354,3292,17874,2521,23053,2135,5176,1217,5231,1118,0,184,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5753977,21345,2076654,19706,1024025,15064,1403781,17560,473040,9324,773791,14251,2686,644,4392947,22918,1606821,16958,726858,12616,1079123,15729,366384,8477,611485,11952,2276,563,513418,13260,138341,6164,106181,5235,112977,5558,63567,3925,92352,5217,0,184,321472,9086,119053,5579,80398,4783,88903,4959,7884,1661,25162,3478,72,117,299437,8806,93864,4861,79115,4924,69961,4416,21552,2263,34644,3206,301,194,226703,6524,118575,4624,31473,3137,52817,2867,13653,1685,10148,1470,37,46,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,180512,7342,98734,4998,114657,5464,35180,3364,48591,3566,1343,436,381828,7295,145560,6346,75516,4384,95025,4840,28340,3020,36589,3140,798,386,38526,3846,11474,1831,9687,1952,6585,1382,4685,1331,6000,1699,95,167,13507,2298,3438,945,4233,1117,3336,897,487,311,2013,1102,0,184,26991,2285,9749,1519,7030,1400,5302,1081,1061,468,3701,872,148,158,18165,2160,10291,1668,2268,828,4409,1053,607,424,288,178,302,153,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,637204,12904,356951,10127,484773,11239,179799,6853,280673,7769,21284,2729,1622593,18401,544552,12757,284198,9540,413678,10938,137205,6011,233969,7418,8991,1901,185944,9058,46254,3542,44264,3775,34626,3366,27974,2750,32148,3876,678,427,9063,1553,1998,672,2572,700,1841,731,1250,810,1324,564,78,99,74874,4412,14345,1991,20467,2508,13900,1918,8033,1623,8425,1727,9704,1332,68210,4616,30055,2585,5450,939,20728,2084,5337,1390,4807,968,1833,1360,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,149588,4159,72622,4132,100872,4051,45523,3229,56488,3532,765,428,336199,5547,117435,4093,55341,3440,84396,4061,34677,2531,43908,3149,442,347,38859,2682,11668,1177,6917,1328,8524,1269,5424,1056,6269,1238,57,76,1775,700,242,206,294,211,240,153,147,146,852,534,0,184,24735,2058,7410,1073,6779,1237,4167,862,2790,739,3364,908,225,189,24290,1628,12833,1160,3291,645,3545,602,2485,676,2095,681,41,71,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,945965,17218,468446,10545,717937,12852,253645,8461,419926,11480,4296,1028,2354156,18041,803726,15478,378726,9820,613144,12452,200533,7887,355207,10077,2820,830,261397,8119,73521,4527,52288,3555,55038,3925,36614,2995,43670,3891,266,210,21315,2202,4969,1135,6393,1264,5128,1234,1360,555,3465,1031,0,184,71729,5434,17543,2317,17209,2261,16575,2365,6947,1543,12403,1833,1052,479,101618,5144,46206,3479,13830,1729,28052,2758,8191,1330,5181,1017,158,248,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11604759,31349,3944968,34549,2091419,25150,2846362,24884,1289088,22588,1379996,19679,52926,3232,9298867,31614,3257086,32386,1574884,21378,2350286,22903,969047,15819,1115077,17816,32487,3025,1277522,20519,328835,10680,280655,10693,261683,10533,227947,10099,175000,7424,3402,1148,188019,8735,52414,3938,60505,4575,42414,3840,11565,2395,20986,2392,135,160,384697,12743,90561,4514,107699,6222,75471,5932,49417,4457,50386,3724,11163,1969,455654,11353,216072,7797,67676,4857,116508,6389,31112,3268,18547,2018,5739,1512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1295307,8791,474919,9926,202607,7646,342860,8664,117123,5592,156310,6627,1488,568,980183,9087,363546,9083,144681,5110,265611,7394,87163,4473,118132,5985,1050,451,157877,7060,47830,3478,27175,3526,35672,2899,23199,2599,23962,2336,39,64,32323,3274,12433,2030,7253,1486,8698,1652,469,228,3427,980,43,72,63111,4097,21469,2402,15265,1879,14865,2124,3598,1038,7558,1603,356,397,61813,3734,29641,2486,8233,1635,18014,2127,2694,843,3231,678,0,184,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316819,4944,126715,4149,54150,2824,69082,3847,32692,2336,33900,2084,280,209,231632,4470,93049,3649,37167,2462,51864,3083,23961,1801,25452,1836,139,117,33354,2609,10914,1406,6030,1140,6584,1079,5281,1078,4405,737,140,169,3561,862,1180,444,816,475,1081,514,13,23,471,328,0,184,25079,2166,8908,1293,6765,1175,5751,1161,1442,452,2212,629,1,5,23193,1919,12664,1514,3372,721,3802,744,1995,571,1360,400,0,184,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3873831,22202,1547986,18170,652775,13083,894111,15906,346539,8652,380227,9966,52193,4322,3053112,21424,1254217,16342,481602,10408,718618,15041,255416,6820,308026,8787,35233,3014,374866,10494,115171,5714,79268,6014,77090,4445,59198,4140,40985,3463,3154,785,116040,5512,45575,3438,30661,3371,24550,2812,7099,1737,6565,1342,1590,449,142063,5853,39656,2810,34884,3209,33288,3271,12613,2014,16199,2019,5423,1507,187750,6797,93367,4691,26360,2886,40565,3372,12213,1841,8452,1557,6793,2055,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3134874,16202,1187104,14420,562556,12209,709267,12935,304653,10011,349822,10983,21472,2178,2266439,18830,836102,12162,395383,11158,529473,11535,221654,8365,268326,9173,15501,2043,335565,10823,110281,5321,60761,4451,65222,4318,54263,5539,43746,4371,1292,413,181870,8218,85575,4645,34697,3553,42716,4025,6044,1410,12225,1604,613,425,175763,6631,68429,3841,41004,3684,34488,3216,12338,1836,16216,2193,3288,1038,175237,6460,86717,4414,30711,2901,37368,3188,10354,1944,9309,1855,778,357,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717978,10437,228039,7821,137478,5675,176717,6115,86560,4466,89001,4714,183,163,587773,9135,191789,6904,105587,5054,149039,5762,69201,3758,71974,4183,183,163,73562,4484,18565,2515,15899,2140,13571,1634,13798,1857,11729,1816,0,184,4412,911,911,427,1626,476,1356,477,29,49,490,394,0,184,31060,2715,7383,1215,9883,1604,7500,1476,2249,655,4045,1182,0,184,21171,2177,9391,1413,4483,1164,5251,1142,1283,578,763,354,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2747184,12053,946271,12609,462623,9478,646927,10389,224499,5725,465711,9448,1153,511,2197727,13099,760087,10811,352570,8324,531631,9367,179924,5067,372691,8663,824,435,245414,7738,72637,3885,43587,3087,49137,3421,24240,2275,55804,3618,9,16,49376,2939,13440,1622,14916,1713,12652,1835,932,355,7436,1230,0,184,145274,4784,49230,2669,33439,2460,28759,2243,10458,1431,23106,2267,282,225,109393,4430,50877,3005,18111,1825,24748,1798,8945,1164,6674,1127,38,23,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293039,5290,90316,4131,54270,3892,61747,3346,48901,2942,36571,2921,1234,565,221456,5321,67390,3862,39529,3299,48460,2833,36003,2719,29015,2727,1059,512,35336,2902,8738,1472,5784,1188,5942,1346,9925,1481,4808,1172,139,120,4562,973,880,470,1608,735,863,518,628,432,583,341,0,184,15897,2488,5650,1437,4200,1349,3990,1480,811,454,1210,470,36,73,15788,1997,7658,1496,3149,947,2492,684,1534,629,955,398,0,184,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1055024,12424,335504,8897,210485,7250,298281,9812,102710,4402,108044,6267,0,184,851316,10864,277201,8239,158839,6305,246956,9610,76091,4094,92229,5882,0,184,102133,5257,35656,3055,20786,2758,26786,2745,12360,1677,6545,1359,0,184,27066,2785,5286,1118,10122,1803,7118,1287,1986,705,2554,850,0,184,53302,4164,9877,1760,16974,2155,13200,1803,8408,1481,4843,1153,0,184,21207,2395,7484,1326,3764,941,4221,1240,3865,1139,1873,701,0,184,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1930539,17247,634720,11478,323502,10122,472229,10438,191811,6738,303998,8682,4279,945,1648084,16177,555511,11130,270318,9396,413815,9460,148186,6094,256829,7447,3425,843,182768,7185,43416,3077,35025,3413,33257,3091,36244,3447,34457,3667,369,233,7416,1374,997,434,2240,721,1978,746,713,440,1488,576,0,184,41316,3113,11539,1691,8986,1350,8979,1374,4259,1050,7103,1580,450,309,50955,3258,23257,2298,6933,1332,14200,1717,2409,804,4121,1089,35,57,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
