GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001MA,B12001_001EA,B12001_002EA,B12001_002MA,B12001_003EA,B12001_003MA,B12001_004EA,B12001_004MA,B12001_005EA,B12001_005MA,B12001_006MA,B12001_006EA,B12001_007EA,B12001_007MA,B12001_008EA,B12001_008MA,B12001_009EA,B12001_009MA,B12001_010EA,B12001_010MA,B12001_011EA,B12001_011MA,B12001_012EA,B12001_012MA,B12001_013EA,B12001_013MA,B12001_014MA,B12001_014EA,B12001_015EA,B12001_015MA,B12001_016EA,B12001_016MA,B12001_017MA,B12001_017EA,B12001_018MA,B12001_018EA,B12001_019MA,B12001_019EA,state
0400000US18,5218923,3385,2542270,3365,843285,10027,1337621,12681,1255866,13086,81755,4537,30345,2809,51410,3601,69048,3741,292316,8093,2676653,3016,726927,10135,1334039,14473,1245834,15503,88205,4638,44230,3024,43975,3493,244281,5519,371406,8566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,1215553,2362,382333,6725,673203,9041,641008,8847,32195,2670,12399,1687,19796,1965,31509,1815,128508,4614,1256766,2543,318365,5035,662003,7073,622449,7017,39554,3310,18899,1851,20655,2561,123051,3134,153347,5573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,1127129,2777,352894,6277,615463,7614,572782,7345,42681,3406,15058,1654,27623,2736,30431,2104,128341,5165,1154143,2389,289368,5848,612023,7406,569190,7635,42833,2810,20513,2302,22320,2105,103012,3118,149740,4719,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,1720998,3055,539738,7852,925151,9727,855663,9783,69488,4166,32201,2632,37287,3642,51424,2559,204685,6889,1809923,2829,441056,7084,922660,10858,845628,11273,77032,3848,45850,2993,31182,2468,185817,4856,260390,8062,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1771878,3292,668775,7762,855449,9784,765896,10414,89553,5263,43715,3705,45838,3820,53856,3520,193798,6684,1891654,3170,594189,8829,853505,11753,750047,11039,103458,4405,64008,3648,39450,3554,188928,5462,255032,8201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,538918,1691,161676,4218,287837,5232,275872,5146,11965,1397,5005,1000,6960,1102,16570,1509,72835,3657,572904,1456,142692,3565,289870,5093,272992,5008,16878,2307,8065,1361,8813,1606,55008,2281,85334,3929,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,2283540,2041,849000,9505,1182302,10283,1057990,11311,124312,6003,54195,3837,70117,4845,58898,3141,193340,5201,2490202,1916,817345,11141,1166526,11760,1038904,11520,127622,5116,67664,3928,59958,3694,219851,6120,286480,7003,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,2633255,1961,1016940,10353,1322320,12182,1212930,12086,109390,6018,47824,4145,61566,4258,68616,3868,225379,6843,2864885,1938,960603,9324,1318486,12039,1197176,13096,121310,6242,60641,4030,60669,4068,254064,5067,331732,8276,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,3903780,3370,1397772,12553,1981901,14618,1861020,14913,120881,4848,49029,2879,71852,4290,102806,3692,421301,9024,4127138,2744,1216379,9369,1994467,14643,1854076,14837,140391,4546,72369,3907,68022,3577,388988,6571,527304,8315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,2128478,2890,730632,7863,1156565,9618,1097419,10089,59146,3366,18930,1805,40216,2749,45052,2185,196229,6068,2186951,2529,618111,6901,1153707,10031,1088647,10777,65060,3686,29153,2865,35907,2651,172477,4645,242656,6003,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,1126405,2978,405014,7684,561833,8712,499587,9268,62246,4105,30489,2555,31757,2870,33415,2493,126143,5349,1233574,2826,383857,7564,559418,10049,486273,10394,73145,4489,45685,3251,27460,2981,135814,5308,154485,5048,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,2353637,3931,775598,9165,1241521,12065,1148590,12091,92931,5405,41289,3725,51642,4059,68733,3985,267785,8092,2503002,3702,675076,9009,1237407,13961,1135308,13952,102099,4259,55282,3242,46817,2999,249779,5060,340740,9083,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,409851,1741,129043,4013,222499,4584,209736,4636,12763,1548,4843,1061,7920,1092,11435,1348,46874,2880,411836,1429,97860,3093,221105,4350,206720,4619,14385,1590,5971,1232,8414,1442,38412,2026,54459,3363,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,723059,1533,240484,4835,395955,6026,373606,6292,22349,2327,7283,1159,15066,1904,19476,1574,67144,3777,742227,1484,192087,4683,395226,6211,370886,5968,24340,2201,10843,1506,13497,1861,69292,2449,85622,3981,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,1106923,1454,398862,7633,534849,10182,471559,9606,63290,4665,22445,2631,40845,3973,25848,2355,147364,5988,1097644,1466,312613,6422,522943,9035,455124,9208,67819,4094,29892,2864,37927,3490,86785,3756,175303,7148,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,536129,1767,175494,5396,287198,6133,272505,6371,14693,2023,4966,1102,9727,1721,13109,1685,60328,3639,561901,1726,149351,3784,290583,6166,273461,6404,17122,2170,8839,1504,8283,1529,47082,2225,74885,4119,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,3470727,2067,1297728,10779,1845387,12475,1687435,12450,157952,6394,57310,3798,100642,5580,88415,4181,239197,6105,3726126,2062,1151256,10777,1839475,13214,1666592,14278,172883,7476,86249,4337,86634,5102,358193,6639,377202,9082,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,813641,2404,293989,6062,402366,7666,364964,8178,37402,3065,10544,1523,26858,2964,22420,1876,94866,4654,840573,1945,253816,5861,390289,8005,351681,7647,38608,3101,18798,2492,19810,1966,73845,3864,122623,5042,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,7693458,4097,3159656,19468,3763334,21235,3302309,21009,461025,10942,169085,7329,291940,8931,200655,5810,569813,10953,8369511,3162,2951737,16827,3778100,17314,3238003,21612,540097,13941,278845,9459,261252,8880,789465,8779,850209,12987,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,3777517,5045,1285644,11482,2042417,15280,1832165,15770,210252,8111,106722,5554,103530,6397,97663,4239,351793,10140,4062858,3941,1123288,11510,2052807,17317,1823185,17780,229622,9161,141683,7073,87939,5090,392102,8034,494661,8964,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,290980,1205,104080,3723,152363,3934,142138,4216,10225,1808,2137,623,8088,1700,6989,824,27548,2130,278857,1290,75246,2834,148360,4021,140629,4161,7731,1238,2714,825,5017,964,27560,1340,27691,2257,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,4522537,3583,1549927,13175,2331068,17402,2176312,15729,154756,6541,69007,4131,85749,4700,127419,5102,514123,8186,4829291,2927,1369638,11974,2332994,18184,2149963,19089,183031,7327,103692,5395,79339,4763,475601,7322,651058,11722,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,1486394,2078,460031,6269,796514,7731,722581,7881,73933,3642,29502,2286,44431,3032,43341,2201,186508,4897,1540206,2087,372220,5066,786590,7340,710587,8824,76003,3484,37634,2480,38369,2474,157983,3778,223413,6488,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,1564026,2459,527989,7708,814971,9459,750559,8903,64412,4678,26323,2807,38089,3382,38022,3095,183044,6694,1621209,2527,434057,6429,806867,10272,737767,9960,69100,4518,33473,3012,35627,3480,135596,4076,244689,8409,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,5081824,3231,1846843,12545,2646960,14721,2446295,15306,200665,6592,97714,4276,102951,5958,156611,5332,431410,9477,5437956,2777,1646017,12602,2634917,15563,2418161,17053,216756,6127,128849,5177,87907,5014,592052,7686,564970,10424,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,416431,1086,163962,3974,203740,5488,187517,5756,16223,2255,6301,1264,9922,1715,9199,1243,39530,3364,456338,1009,146902,3547,202744,5456,182522,5052,20222,2645,9420,1479,10802,1964,45803,2356,60889,4747,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1833320,2910,634399,7786,966906,10656,859073,10755,107833,6469,57828,4180,50005,4597,56386,3321,175629,6808,1984732,3100,583658,8018,965905,11406,849147,12177,116758,6329,70571,4520,46187,4192,204013,5468,231156,6670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,330119,1568,112651,3245,172475,4174,161910,3916,10565,1351,3950,935,6615,1118,8150,1139,36843,2785,331896,1498,89401,3699,173429,4154,161705,3725,11724,1476,4911,1210,6813,987,33052,1936,36014,2500,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,2512605,3567,808819,10293,1338555,14210,1231703,15365,106852,5528,51462,3875,55390,3491,66918,3334,298313,8792,2703797,3404,713167,10385,1343730,13490,1223916,15489,119814,6382,68517,4022,51297,4712,268902,7673,377998,9772,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,9953055,7374,3469917,23903,5300193,24633,4707817,27982,592376,13968,232430,8558,359946,11856,217650,6983,965295,14889,10249598,6903,2914409,19329,5251151,26630,4603915,26764,647236,16331,331549,10765,315687,9480,822115,10869,1261923,17943,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,1048088,1685,340438,6576,601149,8201,563133,8001,38016,3184,14969,2033,23047,2497,17223,1802,89278,5046,1052781,1569,279786,5489,602974,7650,561411,7918,41563,3875,19914,2563,21649,2787,60463,2887,109558,4628,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,256714,1026,86346,2460,135366,3174,128591,3262,6775,1060,3374,792,3401,739,5998,843,29004,2026,268497,947,75169,2121,133845,3104,126649,3183,7196,1234,4109,924,3087,795,24901,1343,34582,2018,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,3227240,4134,1122846,13395,1743008,14982,1589208,14567,153800,5554,65006,3638,88794,5459,74840,3587,286546,7567,3415327,3966,987200,11399,1748860,14580,1567593,15907,181267,6784,96845,4859,84422,5093,291503,6248,387764,9437,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,2762858,2432,942136,10652,1461259,15075,1348537,15541,112722,6115,40634,2982,72088,5648,60532,3433,298931,9654,2813873,2415,768444,9867,1447701,12907,1325842,13374,121859,6094,51452,3845,70407,4708,213488,5374,384240,9273,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,749711,2264,232165,4846,397102,6897,368228,7045,28874,2493,11087,1643,17787,1969,25105,1732,95339,4550,785901,2046,188180,5268,393382,7922,366248,8568,27134,2694,12599,1941,14535,1903,96182,3283,108157,5026,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,2284469,2885,781943,9263,1211513,10682,1148561,10612,62952,3910,25709,2509,37243,2599,56339,2471,234674,4997,2349865,2373,665400,7446,1198439,10321,1130179,10293,68260,3647,31126,2502,37134,2823,212027,4903,273999,7054,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461254,1243,233110,1641,70774,3302,128692,4226,118891,4313,9801,1666,4029,1033,5772,1396,5612,925,28032,2548,228144,1461,54550,2647,123529,3940,114309,4565,9220,1555,4412,1049,4808,1111,19232,1871,30833,2807,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2978546,394,1402866,1978,587937,7168,605563,8522,537115,9460,68448,4420,35465,3128,32983,3290,39927,2756,169439,6316,1575680,1984,550748,9095,615072,10506,526840,10261,88232,5162,52725,4020,35507,3261,167414,4808,242446,7870,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3886060,2566,1858893,3124,599765,9074,984837,11102,905358,10465,79479,4763,34825,2937,44654,3695,56399,3392,217892,7617,2027167,2786,537885,8113,995577,11217,895262,11802,100315,5439,60921,4129,39394,3299,216425,5000,277280,7262,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,574398,969,300043,1307,117582,3747,141906,4199,124709,4410,17197,2141,4449,1056,12748,1807,5821,1034,34734,2702,274355,1371,78101,3111,143419,3989,128338,4011,15081,2187,6795,1679,8286,1503,16279,1486,36556,3015,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5203019,1460,2570325,1893,937330,9363,1287791,13643,1171175,13675,116616,5570,42520,3339,74096,4513,64720,3409,280484,8705,2632694,1840,766043,11526,1273439,15890,1146213,15787,127226,6855,59840,5269,67386,4254,223790,6667,369422,9941,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2353968,2778,1141359,2652,346371,7698,625229,8645,575951,9097,49278,3417,22615,2432,26663,2647,33664,2435,136095,5096,1212609,2478,287878,6180,618970,8273,561988,8572,56982,3491,32666,2777,24316,2734,129303,3944,176458,5933,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
