GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005EA,C17024_005MA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017EA,C17024_017MA,C17024_018MA,C17024_018EA,C17024_019MA,C17024_019EA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023MA,C17024_023EA,C17024_024MA,C17024_024EA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US18,6342423,3178,1562496,4283,163534,10077,185990,11731,94913,7192,271719,10940,285058,10947,232362,9675,134381,7742,194539,8651,3926478,3518,272683,8508,306933,9652,163887,7694,528378,14027,690997,12750,621879,13374,447360,12683,894361,18063,853449,2291,17575,1656,43610,3251,40100,3188,156213,5659,202617,6061,143440,5990,91851,5114,158043,5990,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2974225,2122,710171,3297,44889,4908,67684,5546,30653,3524,116266,5819,160177,7717,114940,5835,72514,4690,103048,4776,1818375,2484,104327,5325,125677,5124,63659,3825,216214,7335,331360,10207,290977,8686,216065,7319,470096,10479,445679,1853,10176,1299,24731,2264,20804,1800,80995,3518,94702,3851,70243,3362,45166,3024,98862,4394,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2802207,2002,709367,2595,48903,4761,86103,5169,42028,3938,128207,6983,136437,7210,98423,5900,63424,4807,105842,6080,1717177,2123,102134,5125,129482,5862,68978,5120,217281,8503,309445,10080,252338,9304,193471,8957,444048,11306,375663,1604,6746,1126,18366,1914,17900,1642,66132,3658,77351,3157,58181,3290,44016,3661,86971,4088,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4247103,3119,995294,3608,120997,8413,142822,9431,61904,5896,160799,7565,162415,8347,136208,7030,87113,6011,123036,5968,2660852,2691,206617,8084,280319,11500,124833,7238,379588,10798,443452,11923,381802,10926,291535,10798,552706,11565,590957,2104,14927,1723,57515,2862,42292,2908,118510,4263,120180,4359,90109,4564,51319,3527,96105,4438,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4471142,2830,1101862,3840,145553,9505,164500,10749,71172,7406,186483,10609,161794,8553,129217,9021,90218,5869,152925,6667,2792654,3180,225217,9110,283831,11514,141712,8067,399169,13049,435203,12932,361575,13992,280935,12359,665012,15410,576626,2669,14209,1501,58671,3711,38834,2773,109078,4250,112987,4744,83755,4091,49317,3648,109775,4798,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293457,1275,259100,1912,19820,2856,34245,4439,16088,3166,45551,4118,48592,4095,41264,3584,20692,2711,32848,3175,814916,1420,44615,3221,73014,4626,35640,3246,105109,5635,138466,6318,132326,7265,93826,5897,191920,6573,219441,883,4785,915,13307,1528,12081,1298,41594,2644,47160,2602,33147,2753,22829,2255,44538,2266,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5744445,2780,1324739,3004,89580,7173,93464,7577,50600,6257,175825,10806,206754,9470,173012,9204,132985,7618,402519,11081,3680874,2379,173647,8515,178064,9850,92536,7534,335737,13224,488439,14852,467923,15291,407074,13989,1537454,18968,738832,1877,17175,1791,38873,2648,29803,2656,89454,4208,113411,5396,94393,4381,74582,3757,281141,5303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6414762,2601,1383457,3039,100708,6965,112498,6362,50743,5422,159970,10287,183784,8575,176449,7820,160763,7900,438542,10677,4109361,2441,223547,8888,239760,9481,114183,8010,362623,12456,528601,15455,505644,15624,476062,13243,1658941,20977,921944,2148,24326,2161,61806,3484,46706,3150,139098,4756,155911,5804,121057,4850,95181,5019,277859,7014,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9663760,3870,2228071,4585,260835,11710,293318,13109,124903,7826,352787,12183,378108,11939,291453,9952,192432,8192,334235,8965,6031559,2982,475480,13169,538869,14911,252320,9909,765502,17338,996081,19990,856233,16969,660579,14229,1486495,19085,1404130,2134,32238,2456,84438,3724,63441,3487,243939,6673,314066,6806,231439,6360,147676,5107,286893,6804,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5257443,1790,1261005,2539,78169,6126,105594,8015,57890,5575,177559,8058,222471,8323,198332,7478,140964,6485,280026,9548,3296248,2421,163964,6918,195266,8526,105179,5796,329016,10308,487765,11608,509454,13669,417052,9374,1088552,18121,700190,1746,15944,1619,39434,2196,33713,2368,109379,3998,134907,4862,112153,4357,78897,4076,175763,5124,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2890890,1973,737398,2331,119109,8516,136730,9276,53956,5671,134114,9205,118721,7224,68826,5892,42638,3846,63304,5852,1764534,2146,164212,7739,219391,10617,104197,7335,284596,11682,312545,12231,220931,10661,158160,8759,300502,11026,388958,1880,12220,1511,46590,2796,30865,2620,77809,4491,70718,4171,52186,3435,31843,2546,66727,3956,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5838008,3872,1372076,4688,144982,8316,165247,10168,81856,7148,235593,9695,257047,11021,179125,9354,119530,6706,188696,8078,3618294,3716,254646,9132,306328,12201,150173,6744,486978,12867,656269,15102,519386,15779,401222,14726,843292,16415,847638,2876,17523,2085,59066,2827,50513,3309,151951,5317,183348,5836,132888,5628,86138,4609,166211,5039,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,980594,1227,215471,1817,16293,2499,27440,3439,14460,2523,42883,3634,39699,4425,32354,3153,17524,2386,24818,2730,611294,1292,42058,3943,53197,3906,30513,3316,90938,5012,106549,6242,87252,5054,67464,5433,133323,5662,153829,1055,2571,653,10640,1314,7486,1181,27203,2076,31568,2456,22509,1782,16823,1768,35029,2121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1800904,1635,452729,2228,31760,3478,49079,5245,27896,3487,73461,5207,89408,5842,70096,4891,42826,3594,68203,4475,1103658,1607,57377,3659,77643,5838,44028,3963,137230,6610,202042,7479,179055,7075,134543,6536,271740,7441,244517,1080,5996,1034,12118,1186,13171,1257,43257,2332,47602,2816,37086,2422,23925,2194,61362,3164,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2718565,3392,653420,3499,65583,6417,90940,8074,47796,6157,131015,8409,122850,8842,76333,6484,46609,4478,72294,6313,1710390,1461,119699,7224,141874,8460,84610,7321,245420,10916,325342,14256,242836,10555,168558,8746,382051,12762,354755,1386,8412,1881,20332,2346,16742,2003,56940,3916,71394,3811,52654,4018,34305,2528,93976,4779,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280027,1345,270216,1919,16616,3501,25453,5096,7877,2096,33875,3939,44239,3769,40773,3690,34062,3942,67321,4178,822925,1603,32729,3555,41379,4366,24039,2913,75703,5122,119427,5707,116799,6303,103538,5940,309311,8821,186886,1273,3795,991,8494,1494,6354,1139,29505,2371,36124,3126,30988,2736,19178,2476,52448,2741,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8691673,2911,2008358,3364,152777,9472,157449,10181,81683,7131,254076,10945,269207,12137,251305,12158,212398,9180,629463,14709,5471552,2161,257013,8518,271653,9869,158715,7882,525825,15957,698800,20705,673706,21423,627992,16033,2257848,25074,1211763,1727,28875,2498,67176,4292,48330,3455,160533,6047,204507,6794,155568,5753,135424,5958,411350,8806,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044778,1740,509439,2342,71463,5986,77941,5664,39225,5621,94428,6249,84306,7067,55119,4718,38688,4733,48269,3984,1245759,1848,108792,5808,133534,7051,64992,5316,190489,7918,216669,9410,159292,7663,116394,7269,255597,8100,289580,1281,7692,986,26823,2562,15830,1832,53615,3193,53680,3451,34390,3159,27748,2830,69802,3514,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19064064,4156,4199069,4636,439395,15168,519215,14748,224872,11046,613684,15984,631573,16191,488489,15978,368241,13443,913600,16128,12203665,3763,833607,17154,928448,18720,471544,14175,1406348,24854,1779759,27308,1523474,28864,1280778,26850,3979707,37386,2661330,2929,76994,4534,227357,7689,142007,5421,408038,9702,448222,10545,351194,10027,259567,7443,747951,11953,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9498993,3156,2254240,4414,267514,13254,318590,14976,165120,11024,387791,14470,365497,11447,260524,10159,169130,8226,320074,10653,5940178,4000,456625,13835,539539,18263,304335,11606,862550,19918,1033894,21284,807826,20466,589045,16489,1346364,23212,1304575,3023,30490,2718,100374,4696,82655,4342,240606,7892,242237,7995,186001,7446,124688,5800,297524,8927,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674852,714,150855,1223,9377,1499,10464,1519,6278,1761,18260,2285,29143,3055,29216,2968,19387,2666,28730,3128,428967,1194,23253,2533,22563,2126,13404,2099,42981,2881,71118,4831,71811,4978,54005,3893,129832,4761,95030,701,2688,566,7358,1271,5087,794,14109,1477,17806,1498,14789,1621,10899,1325,22294,1704,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11227482,4488,2612510,5046,308053,13222,312868,12614,152340,10394,409195,13364,454776,16781,345911,11713,226765,9459,402602,13334,6976468,4205,512435,12068,559394,12450,290507,10355,856278,19967,1178692,25140,1039903,18362,781313,18790,1757946,27989,1638504,3332,35064,2747,96814,4309,84566,4129,296189,8710,367409,7954,269493,7190,164238,6582,324731,9869,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3699653,1970,918995,2146,95168,6602,126455,6408,64950,5197,170801,6815,173778,7039,113447,6308,72425,4684,101971,4763,2263461,2208,166767,6046,197926,6270,110347,5713,332326,9585,405877,12100,327870,9834,234317,8103,488031,10211,517197,1980,11741,1424,39372,2659,33714,2273,95704,3795,104095,3810,73901,3541,52423,3132,106247,4557,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3826398,2672,847022,3056,85843,8086,109250,7994,53151,6180,148707,9091,150558,8814,107624,6734,70068,5412,121821,6240,2406932,2409,205075,10246,215504,8794,113227,6753,321003,11532,404640,13623,321582,12680,239175,9051,586726,12240,572444,1872,10317,1321,32370,2574,25236,2417,103936,4880,114766,4535,89601,5147,56240,3975,139978,5855,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353867,3236,2695837,3616,242526,13202,289640,13246,144427,7938,407781,13090,464726,12042,383740,11460,257485,9735,505512,12197,7697616,3217,458311,13969,539373,15715,274829,10148,881078,20173,1235350,24394,1132129,19077,920283,17643,2256263,28946,1960414,2769,44516,2699,118919,5166,98718,4073,367970,8800,421322,9686,294235,7822,197589,7781,417145,8901,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1010449,885,214020,1086,20220,3460,21415,3464,13060,3116,29452,3831,35337,4495,27520,3380,20203,2739,46813,3883,644909,875,37451,3878,45111,3927,23523,3901,70091,5331,100180,6952,85929,6422,70149,5012,212475,8650,151520,740,4385,1172,10325,1283,7687,1383,26087,2288,27947,2492,17142,2207,15926,2001,42021,3488,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4585454,2040,1068623,2806,136422,10173,151242,8755,71610,6614,195888,9939,177373,9089,120560,7134,85672,5996,129856,8090,2840215,2635,225056,9243,256669,9793,146846,7586,440863,14627,490503,15261,386572,11275,305297,13477,588409,15158,676616,1909,15453,1749,52928,3430,40463,3247,127031,5150,135140,4715,89645,4512,70380,3984,145576,5324,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,804310,815,199503,1427,18021,2175,16880,2476,11034,2275,38765,3711,41128,3649,32048,3513,16087,2198,25540,2885,490479,1279,29581,2635,31920,2907,18936,2250,66830,4250,91331,5241,77333,5011,59038,3709,115510,4664,114328,761,3218,849,8226,1040,6534,1052,19391,1784,21456,1894,17001,1510,12289,1358,26213,1924,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6295994,3016,1468555,3986,169786,10767,209533,12103,94014,9073,264507,11365,255780,12980,174038,8962,110035,6655,190862,10374,3934068,3328,294341,10603,366028,12088,190655,10972,583979,16027,714608,20001,559006,15805,394888,13627,830563,17471,893371,2925,19441,2348,70201,3548,50921,3288,176149,6467,183796,6552,124271,6069,91427,4741,177165,6680,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25450518,6257,6897741,7646,748745,23538,1027919,26995,487406,19065,1229334,33072,1108403,22989,761192,22065,518236,19517,1016506,21256,15798630,5619,1062429,20458,1403514,28084,796012,22594,2292913,37959,2640445,39743,2027513,31705,1542861,28623,4032943,41889,2754147,4459,84195,4957,235550,7647,153377,6577,455718,11186,515388,10800,352511,8481,254797,7964,702611,12442,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2806020,2814,872728,2991,55183,5071,76732,8777,55935,6481,178697,10597,205442,10023,135750,7920,69785,6693,95204,5543,1665371,1436,94213,6088,115714,7427,71625,5906,239856,10369,311435,11164,260359,9336,185682,9874,386487,10940,267921,1231,5045,1065,13130,1806,9070,1373,39949,3091,52849,3139,43357,3115,34053,2583,70468,3698,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
