GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010EA,B17012_010MA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014MA,B17012_014EA,B17012_015EA,B17012_015MA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027MA,B17012_027EA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US18,1648172,14329,186201,5877,60834,3397,21928,1917,21076,1863,14069,1681,3761,912,125367,5374,22829,2166,4642,1065,12674,1790,4441,1011,1072,740,102538,4952,11020,1393,63537,4377,24754,2501,3227,986,1461971,13691,1168272,12839,697798,10103,368731,8338,93481,4140,8262,1274,293699,7817,91943,4431,39140,3233,46745,3642,5763,905,295,265,201756,6920,84561,4521,103806,4686,12686,2113,703,360,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,10468,1241,7921,1394,4165,1043,1315,477,46468,3057,8759,1494,1394,515,5508,1414,1780,662,77,124,37709,2489,3538,689,24736,1775,8733,1407,702,288,726407,7311,602083,6637,366321,5516,179044,5154,52504,2571,4214,830,124324,4543,40978,3042,15768,1738,21324,2118,3576,1010,310,348,83346,3170,30684,1822,46552,2618,5884,1110,226,202,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,7088,1145,7676,1237,7406,1329,1554,541,44104,2935,9649,1467,1882,549,6087,1361,1216,500,464,400,34455,2583,3158,776,20785,1889,9385,1475,1127,517,659343,7039,539683,7243,311855,5614,175053,5107,47889,3208,4886,938,119660,5070,40620,2833,15822,1701,21402,2093,3282,862,114,112,79040,3883,28326,2681,43279,2746,7131,1201,304,263,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,26251,2213,23446,2596,8244,1234,2456,754,108751,4831,18236,1941,3923,880,11401,1587,2770,912,142,189,90515,4453,13704,1841,56552,3069,18133,2508,2126,828,971623,10148,774245,9492,472619,7451,249402,6450,49428,2925,2796,675,197378,5956,62897,3719,30946,2558,28749,2632,3202,1011,0,181,134481,4489,58425,3177,68335,3677,7114,1286,607,408,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,21601,2390,15146,2279,6191,1187,1185,546,130643,5405,17554,2020,4206,889,10071,1437,3174,1182,103,115,113089,5209,15257,1615,68241,4430,26620,2784,2971,940,950893,9486,700683,9685,413927,8286,234462,6763,48434,3547,3860,1077,250210,8480,72748,4764,32817,2819,33594,3372,6220,1309,117,125,177462,6448,75720,3724,88469,5136,12547,2257,726,447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,5557,752,4514,1165,2212,696,1047,625,20689,2403,4246,1038,622,324,3166,862,458,385,0,155,16443,2108,1335,557,11012,1463,3936,1101,160,131,312931,5166,257238,4717,171378,4178,71296,3419,13849,1699,715,374,55693,3548,18974,1958,8064,986,9889,1760,1021,532,0,155,36719,2782,15047,1290,19802,2215,1824,729,46,74,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,13479,1774,10378,1834,5450,1159,399,316,75018,3860,10968,1759,2554,736,6389,1385,2025,771,0,190,64050,3796,9191,1400,39557,3114,12980,1946,2322,919,1332389,10662,988423,10639,556913,7792,352948,7499,73349,3880,5213,1115,343966,8179,95487,5145,44643,3828,44668,3740,5387,1210,789,580,248479,6365,104426,4529,126036,4774,17013,2255,1004,498,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,16707,2042,12395,1920,7088,1541,356,241,99273,4800,12018,1897,2506,809,7603,1541,1864,726,45,74,87255,4642,13331,1829,55409,3764,16901,2153,1614,760,1463048,11274,1136741,11824,651860,9992,400000,8373,82283,4164,2598,809,326307,8189,91694,4700,51308,3215,36398,3145,3655,984,333,376,234613,6424,109079,4117,111991,4643,13038,2057,505,349,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,37040,1978,36838,2546,22758,1977,5540,1020,210508,7357,33516,3065,8376,1265,20273,2059,4312,1255,555,450,176992,6459,26277,2064,107231,4726,38918,3308,4566,925,2169928,15432,1719739,13601,1060841,9753,517267,8697,132237,4435,9394,1394,450189,9731,133520,5226,64968,2933,59862,3836,8453,1268,237,177,316669,8486,147686,5279,150409,5932,17252,1956,1322,510,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,13700,1358,8083,1202,9702,1359,1675,541,71125,3969,11800,1578,2834,646,6867,1278,1697,559,402,233,59325,3615,6017,1301,38754,2660,12523,1522,2031,603,1270151,9399,1046649,9490,614967,6693,332867,6337,92127,3463,6688,965,223502,6922,78087,3988,33146,2890,38283,2441,6422,1271,236,155,145415,5451,51960,2961,79043,4211,13365,1988,1047,513,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,13301,1847,15064,2285,7452,1333,1559,691,106134,6151,13972,2505,4376,1142,6937,1588,2582,1149,77,95,92162,5335,14371,1924,50590,3637,24712,2740,2489,915,604110,8871,443656,8991,265757,6490,142154,5824,33804,3275,1941,842,160454,6349,43005,3668,20312,2335,21156,2481,1404,597,133,146,117449,4534,50422,3187,58461,3785,8045,1782,521,430,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,27261,2195,19799,2260,12421,1784,2513,816,115925,4949,19208,2466,4557,1089,10929,1798,3473,1102,249,246,96717,4374,10852,1471,61422,3996,21822,2047,2621,868,1339312,11908,1062209,12201,651874,9317,325335,7995,78364,3627,6636,971,277103,7732,81516,3680,36430,2595,40937,2957,3669,849,480,314,195587,6520,83411,4089,99568,4663,11578,1696,1030,644,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,4684,766,3780,892,2108,639,764,353,15211,1533,3291,776,591,296,2073,711,436,311,191,170,11920,1418,1823,656,7019,1250,2841,785,237,190,233103,5160,194248,4503,124003,3540,52921,2831,15370,1672,1954,640,38855,3101,16082,1972,6631,1423,8373,1300,935,516,143,202,22773,2216,8827,1312,12859,1519,1050,362,37,64,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,4843,801,5294,1043,3512,791,1258,572,28399,2582,5396,1273,948,420,3469,1110,886,508,93,117,23003,2242,1832,566,14430,1619,6423,1295,318,218,431258,6410,354431,5499,208218,4137,108102,4150,35107,2346,3004,605,76827,3273,26340,2219,9759,1531,13697,1529,2784,727,100,121,50487,2758,19105,1922,27148,1878,4061,970,173,142,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,8391,1339,12761,2090,9129,1603,1572,681,49952,3993,10707,1825,2039,741,6553,1445,1687,676,428,308,39245,3417,5545,1414,22773,2413,9126,1721,1801,777,569028,9141,413459,8441,241734,6292,130564,6042,37494,3264,3667,912,155569,6304,54806,3840,25022,2654,25601,2523,3757,1080,426,418,100763,4620,39598,2829,52374,4149,8161,1635,630,400,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,3405,793,2386,862,2231,866,342,328,14698,2070,2638,913,640,441,1836,779,162,166,0,181,12060,1894,801,372,8139,1588,2815,1033,305,254,318656,6051,260684,5826,162789,4650,82296,3496,14893,1714,706,364,57972,4064,19048,1776,8005,1310,10242,1430,801,374,0,181,38924,3522,15743,1631,20559,2649,2622,859,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,22439,2338,21329,1998,9492,1362,2701,874,126413,5496,18432,2319,4591,1215,10972,1782,2677,888,192,240,107981,5463,14749,1697,66566,4096,23037,2934,3629,952,2029268,11090,1570057,11264,850085,8814,590796,10917,122296,5558,6880,1124,459211,8643,135683,5214,75842,3448,51845,4127,7699,1256,297,309,323528,7037,152516,5256,152837,5798,16336,2302,1839,756,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,14276,1682,11830,1668,6542,1147,1028,393,50371,3002,8959,1341,2900,890,4720,1084,1283,421,56,51,41412,2738,6113,1090,23948,2388,9971,1444,1380,647,417374,7998,313394,7202,193813,5886,94314,3929,22857,2390,2410,645,103980,4762,34742,3268,13556,1688,18798,2454,2253,718,135,133,69238,3705,28882,2518,34305,2905,5864,1527,187,165,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,70138,3915,76235,4421,39111,2926,12796,1541,362468,8865,58483,4716,17052,2092,30921,3111,9400,1602,1110,489,303985,7566,52387,2978,180069,5051,62595,3710,8934,1688,4027109,19840,2949632,18457,1693939,12654,1024910,13125,212138,7095,18645,1942,1077477,14053,311152,8499,169695,6134,124653,6111,15441,1815,1363,698,766325,11843,365324,7939,350873,8669,46544,3418,3584,944,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,39364,3362,44178,3288,25586,2460,3136,861,219578,7523,37600,3484,8124,1556,21978,2798,6607,1286,891,501,181978,6430,25194,2244,115378,5063,35464,3347,5942,1373,2140388,16167,1683668,14332,1009216,10302,562681,10047,104535,4157,7236,1251,456720,11370,133533,5611,64088,4154,61719,4135,7158,1347,568,544,323187,9856,135799,5178,167388,7160,18853,2734,1147,477,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,1921,472,1102,461,704,297,206,154,8409,1280,1649,552,353,242,756,401,497,243,43,51,6760,1188,660,277,4582,1147,1325,328,193,112,163038,3810,135974,3808,84171,2729,40625,2200,9846,1459,1332,599,27064,2255,10360,1344,4325,861,5319,1086,709,342,7,12,16704,1681,5432,849,9834,1353,1413,589,25,44,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,39415,2564,34108,2892,22595,2464,6306,1254,246657,8328,39114,3271,10016,1467,22341,2560,5989,1306,768,351,207543,7407,24689,2112,130638,5729,45819,3646,6397,1389,2564231,14280,2029001,15464,1248943,12863,611009,10194,156937,5990,12112,1831,535230,12142,163902,6516,73678,3733,79306,4390,10304,1411,614,341,371328,9669,166472,5112,179355,7295,24422,2766,1079,611,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,17590,1563,16327,1377,11049,1222,1925,528,78157,3368,14062,1462,3063,600,8191,1138,2618,672,190,130,64095,2967,8146,1146,39820,2445,14303,1475,1826,618,832019,7593,655374,6748,391374,5388,209529,4246,49987,2221,4484,971,176645,4919,59482,3162,25875,2154,28814,2086,4618,889,175,121,117163,3762,48636,2436,59045,3409,8923,1319,559,248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
