GEO_ID,B20017C_001E,B20017C_001M,B20017C_002E,B20017C_002M,B20017C_003E,B20017C_003M,B20017C_004E,B20017C_004M,B20017C_005E,B20017C_005M,B20017C_006E,B20017C_006M,B20017C_007E,B20017C_007M,NAME,B20017C_001EA,B20017C_001MA,B20017C_002EA,B20017C_002MA,B20017C_003MA,B20017C_003EA,B20017C_004MA,B20017C_004EA,B20017C_005MA,B20017C_005EA,B20017C_006EA,B20017C_006MA,B20017C_007EA,B20017C_007MA,state
0400000US06,22107,1145,25385,1865,36804,1551,10282,1181,20554,1133,35230,1991,9088,1163,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,19365,3286,23933,3982,39562,6448,9141,2196,14184,3343,32102,2436,7689,3009,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,24725,5952,26690,11326,50031,19704,7854,6493,22945,11247,47212,17152,11179,9364,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,26495,24226,45022,20967,46825,33602,4276,12355,12313,12873,34405,30979,6542,6468,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,22019,2085,22736,2307,38167,6653,11447,1532,21104,4011,31500,4311,8568,3904,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,17939,4339,15706,4148,31541,11787,8235,5345,22261,6836,26790,3842,7021,3463,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30620,12004,30713,11437,21377,20482,31730,19545,24250,31784,46213,16131,2499,-333333333,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,"2,500-",***,15
0400000US16,14643,4178,12052,6835,35273,9338,5229,1286,15735,3567,28030,9842,7949,2695,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,25415,3710,26567,3385,41111,11125,8514,3436,22688,5644,40289,7256,8498,2496,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,18207,4201,20339,4139,34925,14101,8119,4289,16797,3743,29205,7948,8846,1730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,12140,3045,14076,7311,31333,16048,10323,5611,10629,5123,20740,6400,6772,3412,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,21365,3506,26822,5154,39678,4799,8592,5129,17860,3180,27756,6605,7388,2884,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,18926,3124,22170,10954,40677,31310,6885,10416,15178,5945,19481,11055,4431,1660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,25957,4178,31510,10485,36339,10242,25115,18116,17368,5944,28844,5479,6901,4027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17013,3855,18415,12325,37231,5182,5161,9244,15962,3170,32841,6079,4589,1552,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,27163,7569,38082,7372,43343,7273,12557,16008,21652,7371,34489,16812,8032,2587,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,16976,5045,11825,3975,62500,29708,6378,2430,20723,5663,40428,11259,15064,8134,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,21059,1921,21358,3472,35960,2562,9385,2305,20838,2101,30847,2170,7467,1498,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,20694,1566,21264,2294,39037,4937,8302,2284,20220,2364,32054,2035,7699,1611,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18574,2743,22421,9803,32260,12375,15347,3476,15157,5766,18641,2338,5955,4932,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21699,2042,22636,8699,33242,4268,8658,7915,17163,7075,32179,5861,7457,1982,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20234,2119,20770,1809,30551,2648,6782,984,18794,4161,31131,1557,7375,2377,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,12480,5623,16259,6712,30157,3248,4930,3615,11775,2958,27543,1788,4850,1469,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22075,3827,24038,4402,35556,7298,6434,1586,19401,5681,30059,4567,8465,2236,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20396,31642,16613,2971,46850,34897,15914,8907,37221,30633,51075,2343,5855,36201,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,21936,7273,26823,11381,45123,2761,7660,10736,15702,9576,36102,10786,6802,1703,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20367,962,19264,2146,32151,1774,7328,1066,21089,1172,26997,1243,7897,1505,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,24184,4353,27536,5964,38419,6147,9756,3079,21721,3993,35696,3380,9598,2077,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,21114,1480,24263,3312,35918,5414,9029,1147,18923,2357,27939,2117,7360,1258,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,27571,3952,30391,3021,35045,3953,6558,1852,25719,4737,30908,1386,9209,2070,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,23921,3956,26221,5962,37983,9269,8194,4674,20908,5605,37129,10815,10067,2751,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22395,770,25688,1144,35428,1335,7999,1529,20646,733,30113,1565,8048,1172,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,19712,3690,24350,7059,34819,16338,11167,4213,16846,2085,31218,3402,8659,2564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,22577,5131,24259,6965,28872,5051,11983,6275,21181,5163,30468,5220,10596,2084,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26759,2376,27477,9088,51808,12866,25446,23211,25652,14630,38431,14561,7571,9304,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,22298,4353,29703,7715,37609,7399,8536,6028,17767,4261,20760,3653,5481,3757,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15316,2134,13637,3751,29375,4813,4567,813,16381,2128,26289,2139,5947,1711,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,23116,3500,24955,3113,30231,14061,9417,4707,17021,8255,32224,11681,7923,6494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23332,2029,24531,4498,38956,5427,8819,1886,21725,2443,31490,1718,7646,1541,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,19806,3250,20823,7242,32479,4453,8840,2163,19158,2747,27815,6929,8828,3904,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30209,4571,31639,6893,28974,2703,35197,6974,16250,10441,30575,20869,3188,1878,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,23604,3155,28055,8470,42118,11106,12022,3841,20601,3543,32596,3644,8547,2185,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,23898,2121,24992,5275,42653,5972,10782,1375,23470,1764,35229,3235,9443,1607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20114,18056,29393,19539,50348,39293,5412,3112,10889,12009,49946,2170,10264,14791,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,24507,2300,27315,4067,36559,3964,9592,3562,22049,2695,29738,3525,10121,1613,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,19280,2988,21343,3288,47652,23970,6254,2262,17226,3161,26290,7754,6337,3948,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,13228,2416,13570,2643,15373,1612,4498,10250,12960,3594,22242,3210,8155,2388,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,27978,7613,32509,6328,48791,18603,8032,5803,21966,6351,35460,3388,7663,1759,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
