GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001MA,B05010_001EA,B05010_002MA,B05010_002EA,B05010_003MA,B05010_003EA,B05010_004MA,B05010_004EA,B05010_005MA,B05010_005EA,B05010_006EA,B05010_006MA,B05010_007EA,B05010_007MA,B05010_008MA,B05010_008EA,B05010_009EA,B05010_009MA,B05010_010MA,B05010_010EA,B05010_011EA,B05010_011MA,B05010_012EA,B05010_012MA,B05010_013MA,B05010_013EA,B05010_014EA,B05010_014MA,B05010_015MA,B05010_015EA,B05010_016MA,B05010_016EA,B05010_017EA,B05010_017MA,B05010_018EA,B05010_018MA,B05010_019MA,B05010_019EA,B05010_020MA,B05010_020EA,B05010_021MA,B05010_021EA,B05010_022EA,B05010_022MA,B05010_023EA,B05010_023MA,B05010_024MA,B05010_024EA,B05010_025MA,B05010_025EA,state
0400000US18,1511563,6061,328714,11954,99930,7194,76577,6333,19276,3085,4077,1962,228784,11377,213337,10832,15447,3370,352292,11853,208143,11294,177326,10770,19974,3231,10843,2725,144149,8776,134113,8711,10036,2415,830557,14605,684351,13410,629422,13317,28386,4009,26543,3239,146206,6970,140224,6808,5982,1383,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693174,4566,106890,7411,31132,3694,22680,3252,6786,2162,1666,722,75758,5847,69298,5302,6460,2027,143598,6737,81433,6053,67899,5199,10063,1900,3471,1491,62165,5072,57484,4690,4681,1526,442686,8457,374055,8614,346503,8449,16743,2488,10809,2039,68631,5254,66671,5249,1960,666,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,689263,3903,128441,6930,45185,4759,25325,3253,15186,3562,4674,1905,83256,5581,73614,5579,9642,2348,163975,7162,98743,6024,70753,4900,21371,4043,6619,1779,65232,5094,55851,4591,9381,2436,396847,8823,330167,8701,298555,8675,16654,2320,14958,2588,66680,5158,63230,4949,3450,1499,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,942987,4771,240153,11126,72130,6293,57932,5303,12014,3205,2184,907,168023,9646,159589,9927,8434,2498,207570,9000,113600,7070,102161,6756,8681,2183,2758,1115,93970,6514,87579,6398,6391,1803,495264,10155,408390,9671,384272,9262,12146,2450,11972,2549,86874,5474,85133,5365,1741,786,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1046269,5757,288586,13324,44814,5059,37607,4265,5243,2166,1964,1205,243772,12562,235470,12520,8302,1966,242480,9788,103971,7754,90755,6995,9169,2133,4047,1528,138509,7986,134057,7889,4452,1525,515203,12688,396398,11362,371951,11098,11875,2530,12572,2388,118805,7574,115258,7290,3547,1324,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,251996,2552,51376,4732,17558,3542,13766,2739,2816,1936,976,725,33818,3670,31842,3426,1976,936,60003,4616,35455,3922,32500,4006,1204,778,1751,945,24548,3227,23784,3282,764,338,140617,5009,114370,4992,107861,4940,1072,575,5437,1716,26247,2873,25374,2907,873,610,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1281406,5323,169463,8906,36798,5124,17813,3156,17172,3513,1813,1356,132665,8012,108748,8165,23917,4408,216809,11700,96696,7874,49864,5583,41359,5201,5473,1505,120113,9699,91765,8824,28348,4059,895134,12856,688611,12386,508029,11710,115835,7038,64747,4991,206523,8899,178087,8589,28436,3231,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1352489,4407,201116,8332,42859,5814,21492,4416,18074,3464,3293,1291,158257,8516,120802,8536,37455,4578,204225,11444,96232,7142,49702,5776,36524,4609,10006,2129,107993,7831,76468,7128,31525,4007,947148,11012,778359,10240,584498,11166,107229,5862,86632,6626,168789,8670,140516,7370,28273,4148,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2163729,5889,525921,14395,166688,9979,105948,7748,46673,5206,14067,2781,359233,13052,341358,13248,17875,3181,461342,13988,262885,11251,219735,10017,29317,3461,13833,3537,198457,9579,187107,9523,11350,2671,1176466,14130,971630,14744,849001,14707,69161,5141,53468,4748,204836,8661,194251,7932,10585,2412,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235902,3637,172548,8099,52631,4768,26886,3561,21459,3292,4286,1677,119917,7046,95353,5378,24564,4210,229915,10216,124234,8391,84909,6762,28202,4143,11123,2404,105681,8305,90818,7569,14863,2898,833439,11757,704981,13301,620973,12426,41898,4266,42110,3716,128458,6760,118252,6434,10206,2097,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,694285,5103,236075,12911,51173,5753,45359,5405,4466,2067,1348,864,184902,11054,180446,10700,4456,1620,177166,9943,86805,8729,81595,8662,3158,1285,2052,1009,90361,6117,89454,6011,907,679,281044,10308,219004,10125,211487,10033,3077,920,4440,1534,62040,4852,61726,4814,314,332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1325990,5620,291352,10789,86714,7554,68286,6192,11490,2895,6938,2242,204638,8493,196133,8187,8505,2237,304291,10907,167547,9001,149091,8793,11323,2023,7133,2175,136744,7774,131899,7514,4845,1509,730347,12610,602252,13184,557696,12123,24563,3379,19993,3119,128095,7978,124726,7776,3369,1081,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205930,2091,39533,3892,15235,2454,13649,2199,151,183,1435,1010,24298,3199,24031,3146,267,214,54935,3885,34668,3499,33561,3546,276,304,831,476,20267,2487,19814,2466,453,428,111462,4593,94957,4668,89902,4476,605,389,4450,1525,16505,2257,16461,2261,44,53,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,442956,2936,76741,5642,26163,4392,16076,3529,8297,2509,1790,704,50578,5185,38317,4489,12261,2639,99462,5645,58913,4341,41194,3564,13478,2584,4241,1968,40549,3976,35839,3902,4710,1527,266753,6487,226614,6223,206870,6206,10862,1499,8882,1974,40139,3440,36666,3122,3473,1316,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634076,4821,149367,9467,59914,6737,19447,4783,31951,5119,8516,2400,89453,7746,58800,6685,30653,4830,173038,10064,95616,9278,40491,7623,40766,5196,14359,3389,77422,6092,50998,5297,26424,4383,311671,11228,232062,10668,155130,8768,43006,3602,33926,4266,79609,7416,63017,6496,16592,2961,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,263652,2691,38771,5443,12929,3453,10089,3043,1720,1170,1120,901,25842,4065,22926,3644,2916,1971,40919,4022,20094,3306,17697,3255,1627,698,770,450,20825,3415,18591,3116,2234,995,183962,5706,150567,6374,132540,6249,7405,1650,10622,2211,33395,3703,32059,3482,1336,742,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1960687,6130,291921,12182,76849,7095,34649,5598,34494,4021,7706,2317,215072,10615,138814,9189,76258,6726,324187,12165,170515,9969,66860,5787,82255,7057,21400,3819,153672,8462,96579,7483,57093,4867,1344579,15891,1116862,14141,741357,11857,249421,9032,126084,7944,227717,9495,175401,8901,52316,4275,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488544,3599,141516,7319,46095,4810,24096,3324,15600,3465,6399,2019,95421,6724,82879,7438,12542,2743,127457,7581,64169,6293,42070,4873,14902,3171,7197,2114,63288,5399,56162,5046,7126,1906,219571,7220,165461,6644,139362,6725,9843,2289,16256,2841,54110,4380,50880,4393,3230,1178,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4082490,6051,909037,18417,320623,12854,144909,8921,145327,9433,30387,5085,588414,16373,393566,13963,194848,10916,813152,17299,417583,13555,180633,9853,194538,9022,42412,5199,395569,13270,265842,11563,129727,8288,2360301,18966,1857331,16300,1274954,15791,367165,11484,215212,11783,502970,15628,371356,13072,131614,7568,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2168092,8525,550590,15134,166843,10972,95691,8724,58185,7780,12967,2865,383747,14765,326000,12832,57747,7120,527473,16377,304111,13063,216119,10132,69039,6480,18953,3680,223362,10648,192135,9896,31227,5181,1090029,15925,884848,14869,766413,14220,62160,5426,56275,4889,205181,10245,193891,9776,11290,2443,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147988,1420,18487,1732,4635,1306,3506,1131,1088,726,41,46,13852,1624,13465,1637,387,345,24030,2529,12656,1883,11900,1816,530,570,226,151,11374,1872,11096,1855,278,255,105471,2940,89914,3286,86040,3264,1675,902,2199,989,15557,2113,15557,2113,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2520666,7969,579398,16217,156917,9816,127747,9348,23963,4475,5207,1912,422481,15183,406368,14766,16113,3489,540364,16251,291075,12383,261345,11178,21402,3703,8328,2200,249289,12191,237995,11304,11294,3575,1400904,21364,1150147,21182,1067394,19679,42503,4004,40250,4313,250757,9883,241724,9746,9033,2172,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,878570,3320,205377,6748,72935,4382,50520,4494,16827,2380,5588,1418,132442,6423,119701,6049,12741,2307,222663,7501,133387,6341,99215,5756,25320,2909,8852,2019,89276,5131,82842,5140,6434,1040,450530,8881,361595,7600,329543,7499,15981,2306,16071,2538,88935,5397,84829,5242,4106,1097,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,819094,4691,184972,10032,70731,6262,38657,4902,22346,4040,9728,3200,114241,8987,86198,7175,28043,4924,195548,9696,120697,7925,78332,7068,27974,3718,14391,3646,74851,6535,62852,6136,11999,3157,438574,10605,356745,10432,286273,9436,36453,3742,34019,4657,81829,5673,73618,5511,8211,2337,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2613007,6111,498477,14774,132353,8559,99679,7871,26091,4274,6583,1959,366124,12558,339365,12704,26759,4298,532401,13837,277312,9950,228873,9432,34341,5041,14098,2916,255089,11054,231220,10493,23869,4041,1582129,13317,1299647,14671,1161119,14104,75220,5138,63308,5217,282482,9958,267322,9776,15160,2386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207495,1873,38716,4244,7577,1907,3969,1704,2539,947,1069,788,31139,4256,24330,4114,6809,2259,41573,4821,16967,3154,6718,1839,8541,2332,1708,1109,24606,4189,18909,3803,5697,2065,127206,5030,99596,4842,79367,4471,11727,2312,8502,1888,27610,3229,24138,3104,3472,1331,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1019411,5163,268932,12199,62924,5662,43652,4735,17286,3138,1986,939,206008,10902,193813,10735,12195,2675,252277,12560,124623,9097,102934,8066,14806,3415,6883,1850,127654,8506,122114,8308,5540,1750,498202,11752,395047,11145,357663,10769,16532,3065,20852,3529,103155,6667,99847,6520,3308,1027,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192726,1648,31508,2723,7163,1565,6432,1555,372,297,359,312,24345,2659,22234,2482,2111,999,47891,4324,25928,3476,24402,3316,738,487,788,624,21963,2951,21370,2870,593,456,113327,4288,94393,4579,90924,4445,1684,726,1785,800,18934,2335,18401,2336,533,472,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1401624,6577,352019,13049,113671,7780,83320,6710,25218,4811,5133,1870,238348,11882,213420,10972,24928,4651,339594,14381,193420,10009,160763,8817,24032,3929,8625,2400,146174,9453,138567,9434,7607,1875,710011,14331,576144,14722,529576,14390,24424,3528,22144,3211,133867,9965,129418,9906,4449,1435,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6630350,13583,1670517,29507,642372,24343,189527,12368,349566,17965,103279,8861,1028145,28183,693194,21980,334951,16615,1647028,33957,974461,26752,438921,17734,382298,15710,153242,9767,672567,23038,519261,19924,153306,11468,3312805,33951,2657311,30915,1947335,27333,397991,13810,311985,14431,655494,15747,563223,14572,92271,7180,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,852833,4459,126297,9611,67850,8812,37329,4945,24429,5271,6092,2405,58447,5457,41552,4419,16895,3932,228937,12437,173803,10654,136835,9464,21528,3677,15440,3506,55134,6070,43423,5703,11711,3038,497599,11847,438693,11306,394518,10393,16535,2646,27640,3648,58906,5926,54817,5955,4089,1266,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117991,1354,17198,2327,4812,1476,4473,1456,301,257,38,67,12386,1995,12052,2016,334,374,26322,2771,14713,2551,13470,2485,692,319,551,276,11609,1863,11485,1838,124,130,74471,3073,60634,3019,55496,3194,1333,606,3805,871,13837,1891,13639,1842,198,222,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1770830,5883,262752,10992,75316,6695,48318,5328,22734,4113,4264,1604,187436,8239,159998,7640,27438,4486,338672,12482,190338,10594,120442,8194,56110,5724,13786,2917,148334,7898,123679,7209,24655,4562,1169406,14254,952143,14543,731510,14193,132554,6772,88079,6714,217263,10364,190667,9836,26596,3656,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1515522,5198,272549,14134,102322,8708,44100,6043,48615,6096,9607,2687,170227,11202,124336,10581,45891,6071,328435,12222,204909,11074,120564,7964,67576,6722,16769,3221,123526,9486,95821,7708,27705,4823,914538,14406,749776,14718,566730,12842,103711,6331,79335,5956,164762,8914,142846,7627,21916,3438,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,360444,3193,87034,6143,28399,4135,27594,4162,401,350,404,412,58635,5606,58266,5573,369,461,86526,6750,51561,5392,50058,5346,1013,1008,490,371,34965,4242,34965,4242,0,182,186884,7402,155183,7414,149981,7331,1801,623,3401,1195,31701,3414,31559,3447,142,109,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1260474,4764,222424,9095,63918,5745,40347,4203,16916,3044,6655,1783,158506,8484,142050,7751,16456,2808,263033,10927,145956,9059,113435,8187,23671,3762,8850,2302,117077,7022,108139,7204,8938,1912,775017,11373,645541,12044,596874,11306,24211,3372,24456,3022,129476,7139,123178,6885,6298,1798,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129604,2227,21300,3243,6294,1946,5219,1772,548,489,527,586,15006,2852,13903,2752,1103,790,27118,3520,17692,2787,15032,2864,1772,697,888,747,9426,2231,9345,2241,81,114,81186,4044,64667,4113,59906,3959,1461,727,3300,1087,16519,2896,14972,2662,1547,872,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
