GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016MA,B24021_016EA,B24021_017MA,B24021_017EA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026MA,B24021_026EA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,state
0400000US23,39880,886,51276,690,52277,1526,54333,3981,49253,4082,58356,4760,60599,6461,63654,6282,41290,3768,41829,1259,37663,3243,70027,14197,42197,1812,36018,5260,60214,4211,66828,4234,40604,3966,26517,723,27436,1256,50973,3001,45957,5572,54076,4802,20634,1342,27246,1541,22847,1995,35032,1166,40206,1994,31851,690,38045,1919,31202,1603,37355,2082,40764,1268,37032,1501,39128,3827,37487,3774,32270,2201,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,52407,391,75078,864,80120,1699,83510,3037,72491,1802,88520,1657,90430,1285,88167,3489,81303,2343,57452,2017,47190,1695,101176,4299,53993,1511,61384,1582,67806,2020,77059,2320,45586,2637,30377,601,30968,755,56647,2293,46731,2498,65988,3171,23176,1062,25915,704,25462,1008,42217,436,46054,1263,41449,435,45149,1616,23950,4598,42013,710,51018,976,40013,1464,41552,1140,41981,1383,28252,2189,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,53051,712,71498,431,77360,1344,82136,1328,70771,1416,81488,1046,86749,2056,80776,1712,64680,5077,55665,1278,46579,2251,100082,13283,55233,1793,52643,2968,72423,2328,81944,1561,51289,1911,32206,440,31872,693,62363,2924,54990,3803,70503,2851,26328,793,31854,709,27050,1412,44743,1009,51698,1174,41401,393,50475,703,32108,7160,49425,2760,51755,955,39969,1193,39614,1813,42604,2814,34386,3590,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42506,377,60997,322,62181,654,66471,1428,56735,1020,71539,902,66887,1523,79467,2233,56528,3323,50986,539,41841,945,67381,5515,53621,2049,50053,2779,60114,1333,68123,2050,40110,1846,25454,298,26607,682,52343,1439,40193,4237,60228,1921,18993,569,26102,671,20966,656,36093,357,40299,701,34567,649,44660,1470,26634,1083,44285,2287,47068,1227,36467,499,37066,581,40091,1203,30778,936,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,46001,335,60980,355,64372,1988,70106,2176,59119,2269,70763,1237,73545,2097,71804,1652,56118,2849,47820,1008,42157,1072,78351,8509,47372,1538,47648,2695,61549,923,71784,1508,40585,1161,28243,827,28506,1873,50724,1891,40319,3536,55979,1815,22466,981,31465,755,25408,973,40485,360,48573,1854,37141,420,44268,1352,30506,1860,46384,1085,45508,1371,37075,556,36224,620,42480,1398,32778,1694,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34896,598,48616,1397,54190,3393,56524,2317,50620,1713,58330,4616,54637,8398,67467,6198,48958,5595,39561,1394,36117,4316,57118,12852,37269,1103,47847,6008,51492,954,56892,2539,36342,2710,22070,518,20963,895,30579,1238,29570,2098,31154,1592,17474,1471,20793,739,22461,1922,29889,870,31709,836,28068,1075,37200,1647,24600,3284,35229,3165,41709,1173,31325,587,31231,700,35827,2415,25453,1712,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38684,510,51461,388,55567,1014,58198,3432,51623,803,66078,1610,66385,2292,72413,3467,49734,2856,41721,623,34937,1151,68960,6189,41057,838,46639,2446,51018,652,59517,3164,36309,1392,24162,604,22942,876,34560,1565,32437,3390,35368,1938,20201,807,24102,1588,21991,1270,32411,362,37423,1522,31332,269,40817,636,26010,2845,41210,739,41481,1252,32701,927,33761,1246,37283,2960,27164,898,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37045,530,46974,1491,47384,2996,49482,4217,45669,3552,55867,2223,56678,4019,65820,9829,47159,11130,40099,1625,32177,3390,65371,8947,41239,1939,36807,9722,50629,1522,57816,5251,32798,3650,25062,1141,26273,2039,49274,6238,51346,11399,47374,4507,17805,1396,25064,1628,21577,2232,31765,796,36099,1572,29783,1557,40692,1557,27027,1808,41939,3222,42268,3368,35441,2434,33396,4588,40679,1977,29004,2206,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39347,631,50722,574,51888,902,55077,2873,50064,1830,59936,4207,61047,2536,62892,4265,48726,6749,41832,742,35640,2247,76534,19441,42419,1773,40432,4066,52200,1786,60283,3190,34770,3943,24264,1134,25128,1111,44830,3737,39453,4206,47347,3457,17427,1375,25792,1573,20779,776,34165,1171,40296,984,31262,439,39413,1677,35636,2838,36640,805,42753,2813,35435,594,34187,1601,41945,1336,29969,1799,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40044,525,58333,2453,56811,1911,60832,1691,51969,1705,63991,3565,61375,3618,67742,5066,60027,8973,50794,1363,44984,5691,77271,10534,51110,1355,46878,3861,70924,1479,78650,5788,46818,6276,31027,483,30038,4067,42371,3779,37082,1873,66096,9594,26923,905,28714,1159,34519,2333,36086,634,36730,1040,35694,820,44709,2687,28313,7891,45728,3576,44926,2655,32910,1714,34528,2816,36287,3090,27482,3335,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,48731,1139,63365,2355,68897,3373,72939,3515,61503,3340,74136,4263,75196,4896,74978,6708,68781,8543,50394,1608,42479,4768,64320,7837,50687,1963,51191,5658,63509,3783,70938,4274,50072,4787,29731,1667,31828,2130,59557,3317,53440,6049,61423,2985,22899,1829,29896,2300,25579,1743,40502,1042,50766,1793,36346,784,45117,2369,31358,8079,45168,2691,49112,7630,39634,1742,39034,2148,46514,5103,33814,2775,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,53633,684,77378,773,85457,1406,91679,1011,75725,1404,87031,1734,90874,820,82737,2476,79558,5928,60097,987,49881,1630,101568,1901,55966,805,61994,2273,75554,1723,84694,2557,49288,2490,31599,400,31695,670,76746,6708,46773,4896,89662,2988,23577,938,31749,627,27585,1506,45082,663,51524,519,41709,383,51115,617,30774,6649,50926,759,51801,1135,37024,596,37384,2537,42124,871,27602,1773,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37707,776,52225,630,55087,2459,57226,3671,51712,1169,70167,3384,64315,7261,76446,6902,69563,10066,43633,1853,39649,1693,62250,7792,43612,1669,39271,7549,56995,4082,67334,5467,37229,3216,22007,463,22157,1395,42424,2697,39041,3796,45355,4183,18192,1525,20464,1244,19973,1446,30949,550,30744,1321,31052,622,35618,1276,23345,1313,35277,1869,40757,2718,32351,3294,31867,2930,38418,4490,28938,2814,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,47943,491,67172,399,72245,526,76360,803,67266,1354,71714,746,73514,2639,72096,1073,64005,4609,59358,1316,44983,1495,100720,1928,58879,1697,58777,3528,67381,1173,76711,775,45170,1403,30865,266,29951,622,61844,994,42331,1922,73491,2776,23423,668,31748,548,25875,487,40738,275,45448,963,38941,503,42347,582,28119,2971,41791,430,46262,885,35695,494,35363,697,40047,1688,30743,876,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,38545,405,52504,674,60002,1431,62256,1424,53226,1618,70650,892,73672,2951,69960,3986,60785,4387,41066,519,40730,807,58885,7845,38959,1159,44285,3642,52434,1503,61817,844,36801,1220,24782,535,26064,671,36676,714,36161,1426,36989,826,19414,709,22249,515,21969,919,34393,755,39001,1599,32094,335,34996,909,22350,1630,31890,644,40416,792,31189,359,31035,439,37065,1274,26132,649,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,40722,408,50987,787,53354,2900,57399,4388,47379,4242,60516,3374,60047,7349,62492,3968,48011,5028,41362,855,36882,2609,60738,4361,42351,1796,33389,7060,52277,4876,61851,6803,34737,4569,24849,1287,25293,1792,41094,5736,31536,7053,49529,8331,21968,1700,24784,2954,22219,2414,35427,1086,41240,1474,32368,1120,41172,1109,32279,3148,45468,3809,40622,1781,40477,696,38152,1519,45476,3613,38303,3865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41490,182,56968,475,60707,580,64452,2024,54225,1756,66398,1071,66946,1469,68207,2494,59085,4136,48431,1236,40341,606,73124,5052,50499,645,47237,2105,55663,782,62430,1288,38949,1641,25840,393,25344,531,50112,2614,42836,3459,51480,864,20364,506,26878,752,22700,990,35461,330,40451,517,33216,524,41550,387,25856,1170,41498,634,42210,449,36202,358,36833,473,41000,677,30686,543,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
