GEO_ID,C15002H_001E,C15002H_001M,C15002H_002E,C15002H_002M,C15002H_003E,C15002H_003M,C15002H_004E,C15002H_004M,C15002H_005E,C15002H_005M,C15002H_006E,C15002H_006M,C15002H_007E,C15002H_007M,C15002H_008E,C15002H_008M,C15002H_009E,C15002H_009M,C15002H_010E,C15002H_010M,C15002H_011E,C15002H_011M,NAME,C15002H_001EA,C15002H_001MA,C15002H_002MA,C15002H_002EA,C15002H_003MA,C15002H_003EA,C15002H_004EA,C15002H_004MA,C15002H_005EA,C15002H_005MA,C15002H_006EA,C15002H_006MA,C15002H_007MA,C15002H_007EA,C15002H_008MA,C15002H_008EA,C15002H_009EA,C15002H_009MA,C15002H_010EA,C15002H_010MA,C15002H_011EA,C15002H_011MA,state
0400000US06,11183681,4882,5509400,2886,330785,8460,1053872,13846,1808667,17376,2316076,15788,5674281,3004,322220,8740,1125749,14140,2034582,17707,2191730,19006,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2572176,2398,1266079,1898,56650,3489,261880,6953,389233,6891,558316,7891,1306097,1130,48213,3093,265578,6021,437267,8589,555039,8798,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1834631,1697,873769,1265,62547,3497,242201,5728,206221,5131,362800,6304,960862,901,63145,3600,255297,5543,254514,6461,387906,6245,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,428493,1313,204107,813,20584,2038,64619,2843,54215,2671,64689,3054,224386,596,18349,2044,71095,2947,64179,3455,70763,3453,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,168481,669,84863,559,587,370,1540,596,6284,1142,76452,1664,83618,298,479,274,3754,937,5154,995,74231,1364,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8334192,4171,4027051,2298,380623,11747,1142488,16740,1214480,15563,1289460,14717,4307141,2467,347166,10278,1338079,17002,1408577,13974,1213319,15103,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3817561,3168,1845758,1977,223834,7795,518596,9025,493418,8957,609910,10916,1971803,2298,212495,6644,569462,9235,574649,10835,615197,9008,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,245417,431,133278,401,4334,899,27764,2547,46596,2532,54584,2724,112139,252,3510,924,22432,2315,38222,2387,47975,2308,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,882251,1238,433668,974,32233,2678,120604,5031,155078,5408,125753,5191,448583,558,30929,2764,126258,5253,177634,5471,113762,5505,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5788704,3114,2784242,2637,194368,6108,764463,10236,825078,12400,1000333,10853,3004462,1502,204655,5964,837095,12986,916551,10674,1046161,10505,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3613880,1533,1741944,1207,192309,6135,636732,8970,492665,8829,420238,8451,1871936,749,196425,5577,669721,9429,555261,9466,450529,8268,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1860750,1163,900678,753,66566,3180,311777,5364,286623,4979,235712,4839,960072,695,57698,2677,300061,5709,339704,5976,262609,5129,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1529790,1258,739378,961,50942,3225,212523,5418,234649,6001,241264,5479,790412,518,48768,2957,210592,5111,270691,4834,260361,4726,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2594384,1260,1247729,966,213286,5923,450440,8180,315551,7406,268452,5787,1346655,758,195946,5203,447396,5705,398961,7040,304352,6221,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1909813,2091,925021,1284,127332,4898,322504,8444,237279,7022,237906,7240,984792,1322,114967,4885,340020,7140,272798,7901,257007,6294,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,907242,364,434994,173,39902,2657,161742,4105,117343,3843,116007,3951,472248,261,32513,2248,156970,4259,143888,4205,138877,4450,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2280772,721,1095392,398,83736,3796,281261,6648,258368,6355,472027,6544,1185380,608,82311,4080,307320,7416,312841,6860,482908,7241,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3610881,2736,1713582,1769,131513,5720,460061,8689,400379,9377,721629,9567,1897299,1681,126634,4813,482299,8931,500388,7876,787978,9878,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5277318,1425,2557565,887,242962,6272,794864,9085,818560,10116,701179,9469,2719753,899,231606,5732,855148,9608,907028,10059,725971,8953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3117142,934,1521240,574,89325,3521,422898,6211,499086,8016,509931,7956,1595902,574,71011,3306,417166,7187,551782,7257,555943,7966,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1187846,2881,571519,1969,85197,4316,175462,5570,172251,6096,138609,5471,616327,2126,76229,4308,186952,6784,203566,7115,149580,5335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3364493,1716,1622628,1366,176858,5651,537953,8296,465325,8541,442492,7738,1741865,841,179862,5409,551120,9555,528634,8752,482249,7866,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,618517,837,307421,684,22204,1976,96765,3167,95483,3056,92969,3560,311096,401,16377,1516,87560,3310,109768,3687,97391,3305,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1035140,1075,502350,728,30632,2052,148057,4287,173117,4195,150544,4195,532790,621,28907,1920,147585,3793,189675,4182,166623,3705,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094605,999,555554,771,41715,3051,151516,4477,204286,5442,158037,4563,539051,517,40426,2923,160868,5713,204857,6273,132900,5403,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,861199,256,418213,174,36346,3097,129427,4358,111051,4398,141389,4153,442986,183,29018,2916,125664,4750,131369,4660,156935,4255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3732807,3198,1777106,1837,129365,5863,494193,9256,420356,9238,733192,10033,1955701,1851,138017,4549,599948,9378,460381,9387,757355,9558,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,632587,1603,308603,1368,19507,2142,65512,3673,103392,4533,120192,4111,323984,986,16832,1697,71097,3538,114012,3851,122043,4200,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8082071,3997,3873805,2050,309570,8305,1041852,14644,1004051,11842,1518332,12050,4208266,2524,308038,7906,1156808,14367,1097259,15276,1646161,16190,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4484315,2767,2144605,1940,262078,8008,576789,11873,633959,10985,671779,9660,2339710,1779,226469,6023,615016,10377,771916,11597,726309,11113,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,417999,607,209346,461,16831,1203,62534,2556,74673,2604,55308,2815,208653,318,14561,1056,55187,2434,75683,2799,63222,2598,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6501596,2298,3122227,1350,317523,6721,1122104,12588,850439,11628,832161,10240,3379369,1436,323502,7448,1199920,13564,993016,11044,862931,12037,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1831385,715,885290,430,95684,3705,284710,5591,273091,5833,231805,4387,946095,545,95323,3303,299016,6350,303667,5848,248089,5617,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2209365,1693,1069728,1056,80427,4687,271323,7431,376084,7547,341894,6984,1139637,1038,72187,4237,288835,6396,425338,8150,353277,6684,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7206425,2182,3451850,1444,322800,8095,1296490,10828,803296,9600,1029264,11660,3754575,1121,333431,7194,1428608,11224,924115,11225,1068421,12881,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,574245,954,269912,699,30045,2494,78212,4431,68454,3779,93201,3934,304333,541,31017,2151,81673,4014,89056,3924,102587,3651,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2140856,1393,1027416,760,127170,4925,284229,7638,305291,6481,310726,7609,1113440,1088,121570,4815,318720,6661,354883,7869,318267,8096,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,480012,824,236859,634,20317,1792,83608,2589,69371,2750,63563,2937,243153,494,15970,1528,75370,3164,81954,3171,69859,2987,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3409561,1932,1631974,1224,228047,6011,550869,9770,428726,8612,424332,7396,1777587,1292,224980,6614,594114,8790,508166,9150,450327,7055,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8249714,4285,4023048,3538,292357,9181,967785,12998,1287442,15119,1475464,16168,4226666,2396,311640,9700,1063121,15210,1414189,15464,1437716,14474,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1362851,833,672855,515,35731,2812,148288,5358,245518,5358,243318,5557,689996,598,34574,2554,160880,5219,289369,5621,205173,5454,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,416186,159,201310,140,18564,1559,69174,3128,46830,1965,66742,2625,214876,96,14216,1423,60212,2516,58768,2401,81680,2687,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3713418,2544,1801522,1677,177307,4851,456451,7174,452461,7988,715303,8272,1911896,1419,160362,5534,478156,8187,550529,7702,722849,9511,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3556359,1636,1744657,1067,110448,3908,418949,8503,618318,10768,596942,8841,1811702,947,97545,3982,434121,7992,692486,8936,587550,9401,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1222457,1555,590185,1325,98046,4437,254554,6305,131971,4828,105614,4569,632272,643,92229,3854,246937,5918,173085,5781,120021,4247,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3353670,614,1638792,413,123830,3957,554852,8283,507709,7630,452401,7135,1714878,406,109183,3670,545247,7092,555198,9630,505250,8596,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,335161,451,169270,398,11502,1515,54746,3111,59516,2967,43506,2420,165891,331,10101,1546,45992,2660,65715,2951,44083,2866,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
