GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001EA,B07401_001MA,B07401_002EA,B07401_002MA,B07401_003EA,B07401_003MA,B07401_004EA,B07401_004MA,B07401_005MA,B07401_005EA,B07401_006MA,B07401_006EA,B07401_007EA,B07401_007MA,B07401_008EA,B07401_008MA,B07401_009EA,B07401_009MA,B07401_010MA,B07401_010EA,B07401_011MA,B07401_011EA,B07401_012EA,B07401_012MA,B07401_013EA,B07401_013MA,B07401_014EA,B07401_014MA,B07401_015MA,B07401_015EA,B07401_016MA,B07401_016EA,B07401_017MA,B07401_017EA,B07401_018EA,B07401_018MA,B07401_019EA,B07401_019MA,B07401_020MA,B07401_020EA,B07401_021MA,B07401_021EA,B07401_022EA,B07401_022MA,B07401_023EA,B07401_023MA,B07401_024EA,B07401_024MA,B07401_025EA,B07401_025MA,B07401_026MA,B07401_026EA,B07401_027EA,B07401_027MA,B07401_028MA,B07401_028EA,B07401_029EA,B07401_029MA,B07401_030EA,B07401_030MA,B07401_031MA,B07401_031EA,B07401_032MA,B07401_032EA,B07401_033EA,B07401_033MA,B07401_034EA,B07401_034MA,B07401_035EA,B07401_035MA,B07401_036EA,B07401_036MA,B07401_037MA,B07401_037EA,B07401_038EA,B07401_038MA,B07401_039MA,B07401_039EA,B07401_040EA,B07401_040MA,B07401_041EA,B07401_041MA,B07401_042EA,B07401_042MA,B07401_043MA,B07401_043EA,B07401_044MA,B07401_044EA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049MA,B07401_049EA,B07401_050MA,B07401_050EA,B07401_051EA,B07401_051MA,B07401_052EA,B07401_052MA,B07401_053EA,B07401_053MA,B07401_054MA,B07401_054EA,B07401_055MA,B07401_055EA,B07401_056EA,B07401_056MA,B07401_057EA,B07401_057MA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060MA,B07401_060EA,B07401_061MA,B07401_061EA,B07401_062EA,B07401_062MA,B07401_063EA,B07401_063MA,B07401_064EA,B07401_064MA,B07401_065MA,B07401_065EA,B07401_066MA,B07401_066EA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069EA,B07401_069MA,B07401_070MA,B07401_070EA,B07401_071MA,B07401_071EA,B07401_072MA,B07401_072EA,B07401_073EA,B07401_073MA,B07401_074EA,B07401_074MA,B07401_075MA,B07401_075EA,B07401_076MA,B07401_076EA,B07401_077EA,B07401_077MA,B07401_078EA,B07401_078MA,B07401_079EA,B07401_079MA,B07401_080EA,B07401_080MA,state
0400000US06,37391472,34906,2064671,12133,6681545,9068,1111518,6985,2879819,9846,2745572,9409,2666021,7727,2525165,20995,2624309,18507,2604095,5711,2616479,5694,2326062,17389,1964505,18294,1476721,11093,1050237,11153,2054753,3818,31777868,67939,1650877,15064,5772524,23966,839497,8180,2133255,14683,2025276,15136,2096957,15820,2106319,19629,2266046,18069,2307221,9452,2355215,9570,2119976,17047,1816602,18067,1379723,10926,989464,11221,1918916,6521,3989910,57306,318788,10540,725508,20697,134770,5777,497486,11917,489594,13529,406131,12646,304284,10732,267659,9608,215396,8424,184924,7618,143280,6307,101309,6322,63509,4889,41308,2948,95964,4498,1056708,26852,58914,5201,114873,9086,93267,5114,164208,7330,151158,6678,106762,6400,75043,4955,57523,4559,56899,3931,48230,4171,39565,3794,29654,3363,20068,2100,12717,1822,27827,3120,566986,19755,36092,3878,68640,6479,43984,3927,84870,5300,79544,5391,56171,4071,39519,4053,33081,4098,24579,2471,28110,3250,23241,2506,16940,2208,13421,2298,6748,1505,12046,2217,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5044808,17818,268299,4140,884921,6627,140259,3991,351821,4926,363771,5364,363366,4448,343534,7413,357066,7035,349124,3336,373248,3907,350485,6677,288828,6459,220509,4626,138326,4214,251251,2237,4131357,21752,204777,5071,746448,9513,91764,3691,198393,7247,233245,6752,281381,5708,278416,6601,303983,7558,306677,3618,329184,3978,318675,6470,268403,5914,207125,4680,129392,4056,233494,2383,492637,16457,36961,3210,83445,6976,16976,1970,89603,5683,68492,4747,43771,3585,36246,3478,27514,2913,23764,2466,20719,2566,15692,1946,9641,1625,6428,1157,4157,1156,9228,1172,259284,10801,16318,2276,32055,4207,19684,1778,43592,4182,39429,3468,25703,2903,18002,2936,14059,2018,10659,1729,14280,2164,9208,1604,5616,1012,2927,890,2798,913,4954,1125,161530,10348,10243,1887,22973,4280,11835,1641,20233,2918,22605,2848,12511,1682,10870,2070,11510,2105,8024,1620,9065,1873,6910,1394,5168,1207,4029,1144,1979,603,3575,1484,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3536881,9647,153673,3054,595020,3741,109731,2548,228873,3707,218616,3330,213238,2701,202933,5567,247781,5615,279535,2321,286872,2050,255488,5775,214019,5232,168659,3440,113304,3319,249139,1254,3114940,16188,126591,3458,533014,6127,85212,2564,173659,4077,161244,4353,167254,3525,177788,5051,219596,5771,255572,2370,267297,2453,241057,5784,202365,4979,161415,3414,108938,3334,233938,2352,270801,12487,20977,2668,47642,4694,8315,1330,27447,2886,34262,3907,29866,2996,16771,2361,20823,2788,17011,2149,13473,1827,9028,1835,6825,1160,4390,975,2905,842,11066,1860,64117,5802,3162,961,6717,1708,5992,1229,10917,2117,8568,1563,7650,1737,4700,1323,3465,924,2973,783,3356,944,2370,856,1276,418,768,441,281,180,1922,582,87023,5968,2943,1024,7647,1971,10212,1328,16850,2400,14542,2717,8468,1331,3674,1110,3897,1158,3979,1116,2746,881,3033,832,3553,744,2086,652,1180,473,2213,706,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,893368,6530,46582,1957,146729,1731,24321,1750,65478,2463,58764,1979,53734,1232,52344,3235,56442,2637,64654,1306,66874,1357,62785,2635,53483,2609,45940,2309,34733,2117,60505,1270,782216,9177,37873,2131,129730,3002,18676,1688,47006,2421,42949,2490,45662,1727,45392,2879,49772,2656,59755,1357,62156,1669,58394,2854,50429,2599,43859,2278,33613,2065,56950,1116,78219,7541,5856,1535,13335,2504,3828,974,12623,2113,10664,2046,6187,1236,5533,1456,5167,1364,3298,867,3202,994,3312,1184,1800,648,1053,523,474,231,1887,691,7784,2008,348,332,1045,823,402,375,875,637,892,463,424,311,304,253,729,639,811,558,212,169,319,243,534,393,518,387,124,120,247,209,25149,3775,2505,1082,2619,849,1415,494,4974,1544,4259,1238,1461,580,1115,478,774,346,790,437,1304,594,760,476,720,369,510,303,522,388,1421,903,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,621772,8154,32430,1427,73710,2467,19927,2091,54354,3181,71991,2705,63716,2146,46645,2654,41712,2534,39095,1407,38123,1136,34929,1838,32461,1958,23123,1533,17195,1342,32361,632,500267,6225,25201,1677,62548,1968,13686,1371,32352,2256,50499,2399,49050,1895,36154,2196,34773,2437,33764,1177,33689,1022,29750,1655,29694,1712,21461,1487,16729,1321,30917,630,61992,5668,4190,1509,5164,1510,2292,1076,13081,2172,11565,2032,7309,1722,4179,1217,3487,1047,2069,712,2097,765,3190,910,1864,616,455,233,305,199,745,369,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,0,184,59513,6154,3039,866,5998,2097,3949,1218,8921,1654,9927,1499,7357,1741,6312,1683,3452,1133,3262,1000,2337,700,1989,726,903,452,1207,579,161,166,699,382,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18841230,31746,853057,8668,2888053,10680,489027,6473,1306616,11602,1200044,6969,1161414,8206,1130290,16581,1237353,15028,1335349,6540,1366951,5217,1259256,12818,1164939,11863,1030820,12194,824219,12070,1593842,5429,16032617,49245,668790,10576,2449870,17135,368273,6052,948801,12722,867604,10352,910131,9706,939764,15208,1056469,16470,1167344,9469,1219779,8669,1138900,11542,1065990,11635,960659,11095,782119,11055,1488124,7424,1810664,39338,131760,8098,312576,14201,53432,4501,217002,9750,207560,8607,157525,7099,127446,6953,123195,7514,110479,6552,96556,6103,75580,5496,62457,3652,44494,3929,25941,2825,64661,4624,569624,22145,28868,3910,71129,7592,44794,3987,81941,5072,70306,5290,52624,5404,38249,4613,30975,3427,35654,4013,28561,2858,27146,3189,20673,3570,12764,2277,7431,1269,18509,2595,428325,18406,23639,2644,54478,6244,22528,2239,58872,4390,54574,4041,41134,3763,24831,3166,26714,3114,21872,2072,22055,2326,17630,2460,15819,2200,12903,1732,8728,1366,22548,2278,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9719948,20440,539644,7783,1809887,10340,300122,6667,706140,9741,662324,8396,672571,7541,658604,10901,724400,12014,705553,5452,675717,4860,610609,8448,521937,8913,401341,8164,279514,7636,451585,4195,8231384,34188,432058,6794,1546156,15295,214599,6765,498146,9467,481386,8480,525238,7979,547491,10323,627666,11950,627754,6757,613490,5728,559628,8646,482605,8893,381100,7502,267094,7136,426973,4144,776217,30392,62024,4979,155402,11356,32539,3149,103597,6946,90243,5768,75182,6207,57126,5285,49954,4923,40381,3794,31112,2970,28410,3597,21258,2766,8845,1472,6783,1389,13361,1633,460085,18753,28429,3204,69729,7615,37224,3582,66884,4999,57094,4200,49158,4430,34066,3898,30241,3190,24782,3103,20388,2622,13126,2082,11616,2045,6684,1390,3105,811,7559,1325,252262,12868,17133,2918,38600,5125,15760,1897,37513,3941,33601,4139,22993,2266,19921,2783,16539,2707,12636,1949,10727,1921,9445,1551,6458,1469,4712,996,2532,838,3692,894,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1360481,8891,69943,2253,215195,3107,36308,2018,97286,2599,100035,3169,92693,2134,84601,3711,88734,3734,88111,1475,94960,1656,92661,3175,89462,3107,67169,2108,43995,2265,99328,1144,1164145,10466,54875,2360,186846,3478,26155,1463,72179,2920,73046,2760,70141,2529,70679,3636,76258,3277,79852,1689,85035,1786,86764,3074,83149,3352,63512,2193,42312,2178,93342,1273,128363,9721,9644,1701,17718,3337,3647,897,17278,2270,17196,2281,15796,2141,10310,2002,7200,1570,6367,1236,6966,1530,4144,990,4682,1197,2142,738,1221,459,4052,1046,6464,2446,357,351,1014,963,718,352,766,382,274,321,1411,916,253,246,482,378,420,371,124,108,8,17,312,289,201,210,10,17,114,123,61509,6100,5067,1115,9617,2590,5788,985,7063,1405,9519,2164,5345,1231,3359,989,4794,1520,1472,615,2835,1117,1745,777,1319,505,1314,676,452,373,1820,801,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1562317,8611,90596,2818,307554,3579,43536,2266,112741,3843,107893,3444,102848,2543,99372,4413,94337,4509,97311,2174,104857,1942,95969,3433,95879,3794,71872,3175,49377,3166,88175,1221,1296975,12998,70313,3177,262205,5309,29030,2210,63165,4306,70035,3671,81955,3202,82237,4406,81034,4448,86837,2776,95736,2243,90393,3409,88823,3488,68085,3252,46363,3095,80764,1588,152985,9897,12506,1977,29824,4298,6001,1318,27748,3425,19443,2268,12233,1866,10790,1881,8929,1622,7696,1765,4477,1356,2646,870,2956,1181,1875,501,1131,442,4730,1317,57166,5994,4692,1645,9122,1860,4658,1227,9898,1819,9717,2203,4050,1398,3051,993,2488,827,1591,630,1994,631,1481,618,1664,649,635,330,1106,621,1019,443,55191,6257,3085,914,6403,1523,3847,926,11930,2127,8698,1615,4610,1172,3294,1225,1886,625,1187,552,2650,1085,1449,512,2436,942,1277,500,777,337,1662,787,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12728465,16113,662867,6329,2253207,6137,375111,5550,886776,7883,880984,6207,880921,5170,825057,10813,873657,10058,891355,3773,933863,3653,843436,10227,720305,9964,537777,6579,392112,6565,771037,2306,11009321,31714,541499,7929,1991795,11981,269141,4838,628392,8547,654224,7658,709814,6496,701242,10811,774141,11171,808227,5694,867711,4579,786879,9597,675145,9639,507486,6680,373886,6322,719739,3704,1112540,23723,84906,5898,190085,9317,38517,3002,156314,7146,146881,6793,111250,5167,86528,5045,67514,4609,56510,3654,44610,3191,36343,3094,29075,3072,18205,2005,10853,1559,34949,2579,328651,12905,21667,2867,36443,4135,34895,2881,59912,4870,45657,3558,33295,3250,19847,2231,17041,2695,14190,2144,11894,1849,9540,1762,6350,1151,5057,1095,2946,750,9917,1953,277953,12722,14795,2577,34884,4169,32558,2593,42158,3809,34222,3662,26562,3303,17440,2245,14961,2032,12428,1670,9648,1972,10674,1527,9735,1512,7029,1423,4427,1390,6432,1101,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
