GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001EA,C18101_001MA,C18101_002EA,C18101_002MA,C18101_003MA,C18101_003EA,C18101_004MA,C18101_004EA,C18101_005MA,C18101_005EA,C18101_006EA,C18101_006MA,C18101_007EA,C18101_007MA,C18101_008MA,C18101_008EA,C18101_009MA,C18101_009EA,C18101_010MA,C18101_010EA,C18101_011EA,C18101_011MA,C18101_012EA,C18101_012MA,C18101_013EA,C18101_013MA,C18101_014MA,C18101_014EA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018EA,C18101_018MA,C18101_019EA,C18101_019MA,C18101_020MA,C18101_020EA,C18101_021MA,C18101_021EA,state
0400000US20,2825416,2092,1391359,3671,365907,2249,17861,1904,348046,2907,858686,3378,90363,3723,768323,4974,166766,1405,59889,2296,106877,2645,1434057,3294,354010,2408,10264,1406,343746,2879,871150,2218,87625,3993,783525,4321,208897,1411,71782,2607,137115,2648,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,37367,2783,483770,4080,1312286,3160,210209,7068,1102077,8257,258587,1428,109792,2927,148795,3012,2200708,3991,494889,3001,22784,2389,472105,4151,1373449,2430,206463,5651,1166986,5849,332370,1942,141858,3522,190512,3599,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,40188,3708,528420,5161,1350133,3164,186781,6258,1163352,6839,249757,1748,103535,3358,146222,3749,2330386,4247,548819,3506,23989,2840,524830,4024,1454698,2702,188917,7181,1265781,8044,326869,2005,142862,4094,184007,3749,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,11590,2212,125239,2753,407162,1759,57094,3339,350068,3476,99228,833,36589,1685,62639,1728,672484,2098,128666,1260,7166,1501,121500,1876,423605,1328,55185,3114,368420,3363,120213,813,41149,1947,79064,2023,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,28858,2617,653634,3353,1777886,2905,148334,5946,1629552,6497,318729,1490,98265,3494,220464,3499,3009089,3422,658626,2282,20181,2513,638445,3675,1930360,2180,158686,5974,1771674,6762,420103,1837,143659,4440,276444,4443,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,42043,3568,671018,3716,2064653,2069,187416,7858,1877237,7808,394944,1935,125705,4411,269239,4653,3394193,2443,684911,1887,22368,2413,662543,3280,2182282,1844,189778,5676,1992504,6083,527000,1981,185013,5057,341987,5083,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,73746,3366,1085003,4681,2997541,3167,371620,8491,2625921,8246,618925,1602,215971,4429,402954,4772,4997335,4207,1104922,3074,41066,2533,1063856,3836,3107208,2399,363751,7808,2743457,8045,785205,2188,289564,5304,495641,5460,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,31175,2773,619697,3582,1672402,2683,143944,4954,1528458,5779,311827,1371,100590,2759,211237,3106,2684682,3147,624637,2559,17272,2016,607365,3135,1671682,2476,130415,4972,1541267,5487,388363,1791,121368,3690,266995,3890,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,23697,2716,354447,4112,846611,2937,133957,6193,712654,6285,165059,1346,72496,3013,92563,3118,1528591,4162,367459,3611,14366,2343,353093,3755,937233,3081,136178,5092,801055,5789,223899,1441,100423,3449,123476,3316,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,45231,4248,674985,5494,1784694,3323,225820,7546,1558874,8193,373563,2172,143957,4566,229606,4663,3030296,4618,679458,3551,24390,2300,655068,4357,1876763,3298,228902,7301,1647861,6990,474075,2571,177715,4895,296360,4870,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,5348,1138,106844,1489,308349,1747,32755,2437,275594,2851,73417,713,28123,1724,45294,1761,495865,1890,107006,1355,3106,901,103900,1613,308447,1508,30589,2441,277858,2522,80412,884,27383,1818,53029,1872,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,9853,1560,227369,2036,559297,1512,50521,3167,508776,3399,108610,909,37895,1562,70715,1545,921703,1912,224087,1365,6492,1048,217595,1487,561709,1590,43599,2390,518110,2834,135907,980,44701,1892,91206,1819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,15893,1962,325381,2657,854575,1999,88213,4511,766362,4545,167777,901,60747,2974,107030,3240,1360339,2115,322207,1491,10506,1944,311701,2331,851154,1552,89311,4383,761843,4286,186978,1156,66329,2846,120649,2650,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,9024,1453,129717,1819,416032,1768,42564,2978,373468,3204,84833,996,25308,1794,59525,1942,666420,1903,135822,1398,5745,1197,130077,1810,428545,1538,37917,2837,390628,3186,102053,1042,33305,1837,68748,1943,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,48912,3864,982894,4394,2702001,2234,204094,7929,2497907,7946,515235,1537,155901,4153,359334,4393,4507500,2870,992344,2192,25241,2028,967103,3075,2818628,1888,221392,7109,2597236,7255,696528,1639,240372,4778,456156,4938,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,14238,2354,250054,2892,612080,2213,82000,3853,530080,4323,132052,978,54999,2455,77053,2355,1043381,2668,251049,2372,8601,1324,242448,2507,634804,1586,78703,3858,556101,3932,157528,796,64784,3020,92744,3027,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,98572,5496,2073072,5740,6025148,4193,511041,10233,5514107,11284,1124423,2650,339885,7073,784538,7245,9995513,4792,2081177,3245,56810,3769,2024367,5094,6377429,3680,532562,11629,5844867,11919,1536907,2613,560588,8820,976319,8859,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,62965,4161,1101674,6125,2864925,4952,333867,10419,2531058,11391,567402,2452,194566,4643,372836,4961,4955563,5581,1116905,5044,36521,3133,1080384,6044,3101485,3496,335155,8535,2766330,9428,737173,2261,283353,5487,453820,5743,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,3033,718,76419,1232,226211,1456,19775,1850,206436,2111,42716,565,14367,1108,28349,1199,336397,1508,74253,978,2237,793,72016,1239,209830,1345,15861,1766,193969,2300,52314,661,16628,1151,35686,1336,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,81524,5005,1276970,6147,3464129,4505,417757,9659,3046372,10289,711372,2471,241047,4777,470325,5268,5837771,5222,1298206,3738,48808,3081,1249398,4258,3612354,3854,417456,8138,3194898,8371,927211,2888,336671,6703,590540,6976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,27830,2404,450780,3218,1121876,2633,157692,4587,964184,4695,228907,1640,97684,3027,131223,3003,1903665,3529,456007,2627,18483,2213,437524,3567,1159368,2321,154788,4555,1004580,5211,288290,1645,113522,2939,174768,3429,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,25784,3051,417890,4187,1202707,2581,142807,5852,1059900,6716,257227,1279,97834,2922,159393,3024,1956844,3619,416172,2995,12798,1795,403374,3504,1225455,1914,141261,6019,1084194,6175,315217,1434,116559,3432,198658,3347,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,86432,4292,1309359,5668,3857911,3237,425561,9706,3432350,9800,843327,2274,277811,5346,565516,5369,6462286,4014,1335198,3178,52025,3494,1283173,4878,4010001,2897,435634,8299,3574367,8786,1117087,2897,400445,6325,716642,5722,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,5294,1254,105333,1398,323062,1232,34829,3068,288233,3247,64420,546,19924,1352,44496,1342,536786,1493,106048,1022,2724,832,103324,1106,343638,1102,35862,2738,307776,2990,87100,829,30753,2073,56347,2108,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,27643,2673,522259,4437,1371194,3320,170083,7315,1201111,7973,296098,1624,107714,3723,188384,3680,2405977,4849,528120,3426,15841,2232,512279,4018,1497339,2629,184206,6291,1313133,6801,380518,1548,143466,4098,237052,4008,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,4901,973,98596,1801,252094,1466,28170,2163,223924,2547,51956,717,19643,1231,32313,1359,408878,1895,99536,1415,2424,793,97112,1528,246970,1533,22831,1909,224139,2365,62372,638,20227,1246,42145,1246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,43142,3581,717172,5276,1921123,3706,264844,8180,1656279,8766,391617,1905,152346,4026,239271,4011,3281575,4661,729935,4350,25529,2462,704406,4691,2049886,2901,272332,6975,1777554,7319,501754,2247,202832,5352,298922,5130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,184493,7913,3375773,9370,7791211,7663,794878,14613,6996333,13898,1221982,3601,466000,7350,755982,7200,13011040,9203,3411612,6473,113715,6913,3297897,9369,8067263,6331,795201,14135,7272062,14837,1532165,3752,611152,7861,921013,8183,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,15726,1922,437437,2828,839068,1844,68831,4146,770237,4357,123202,791,43906,1966,79296,2152,1413568,2385,430849,2030,12710,2048,418139,2819,838000,1611,69023,3691,768977,3984,144719,1109,48849,2651,95870,2551,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,4180,732,59932,1184,198534,1002,25618,1847,172916,2056,43524,528,14067,1142,29457,1198,313758,993,59451,666,2640,713,56811,1015,202541,865,20783,1693,181758,1774,51766,469,15860,1283,35906,1260,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,41322,3058,901772,5914,2452560,5736,216495,7676,2236065,9241,451854,2244,144886,4594,306968,4727,4125958,7170,908751,5626,25004,2578,883747,5982,2632901,4531,227659,7067,2405242,7292,584306,2333,203722,5340,380584,5667,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,35029,2993,777587,3767,2146456,3595,227329,7960,1919127,8179,402601,1491,141919,3914,260682,4015,3431405,3078,770979,2622,22778,2595,748201,3466,2175199,2553,214622,6238,1960577,6917,485227,1728,170629,5219,314598,5225,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,13537,1691,180799,2442,563357,2189,99944,4518,463413,5006,135561,1037,58434,2623,77127,2478,933258,3383,188644,2342,7933,1141,180711,2485,577616,2375,93999,4320,483617,4530,166998,1062,72861,2673,94137,2995,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,34366,2304,639671,3398,1766245,2742,172827,5518,1593418,6227,352515,1225,112256,3417,240259,3509,2859288,3667,641239,2782,18723,2204,622516,3369,1776143,2362,158859,5570,1617284,5780,441906,1580,142736,3286,299170,3462,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,3864,850,66081,1714,181804,1371,17720,2227,164084,2692,34402,689,13356,1165,21046,1246,280931,2040,66187,1479,1240,490,64947,1660,176224,1332,16900,1760,159324,2237,38520,780,13346,1154,25174,1320,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,43193,2928,393716,4112,1051021,796,194632,5826,856389,5986,250347,548,114285,3733,136062,3683,1903485,2859,411821,2729,26858,2810,384963,4013,1167194,529,205981,6100,961213,6136,324470,740,179894,4069,144576,4071,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,30675,2593,543031,4324,1409189,3506,215854,6450,1193335,8264,292835,1524,122474,3379,170361,3509,2465968,4141,549294,3173,19366,2107,529928,3820,1528146,2593,220949,7049,1307197,7372,388528,1745,168725,4700,219803,4528,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,3087,859,93676,1746,236095,1783,26282,2185,209813,2925,29603,624,12271,1138,17332,1186,346485,1896,90309,1470,1551,423,88758,1553,224851,1305,22600,2511,202251,2600,31325,890,12173,1414,19152,1202,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,36143,3933,791392,4374,1901266,2562,192202,7292,1709064,7567,440120,1161,148848,4526,291272,4401,3274733,2925,789845,2129,21373,2537,768472,3348,1965428,2242,182218,7396,1783210,7841,519460,1302,175213,5074,344247,5166,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,25613,2803,340358,4003,858849,2671,133759,5427,725090,6104,189771,1505,78900,3037,110871,2991,1481706,3739,343436,3019,14195,2045,329241,4085,902516,2423,124559,4827,777957,5028,235754,1834,97416,3505,138338,3453,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
