GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001EA,B18130_001MA,B18130_002EA,B18130_002MA,B18130_003MA,B18130_003EA,B18130_004EA,B18130_004MA,B18130_005EA,B18130_005MA,B18130_006EA,B18130_006MA,B18130_007EA,B18130_007MA,B18130_008MA,B18130_008EA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011EA,B18130_011MA,B18130_012EA,B18130_012MA,B18130_013EA,B18130_013MA,B18130_014EA,B18130_014MA,B18130_015EA,B18130_015MA,B18130_016EA,B18130_016MA,B18130_017EA,B18130_017MA,B18130_018EA,B18130_018MA,B18130_019MA,B18130_019EA,B18130_020MA,B18130_020EA,B18130_021EA,B18130_021MA,B18130_022EA,B18130_022MA,B18130_023EA,B18130_023MA,B18130_024EA,B18130_024MA,B18130_025MA,B18130_025EA,B18130_026MA,B18130_026EA,B18130_027MA,B18130_027EA,B18130_028EA,B18130_028MA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031MA,B18130_031EA,B18130_032MA,B18130_032EA,B18130_033EA,B18130_033MA,B18130_034EA,B18130_034MA,B18130_035MA,B18130_035EA,B18130_036MA,B18130_036EA,B18130_037MA,B18130_037EA,B18130_038MA,B18130_038EA,B18130_039EA,B18130_039MA,B18130_040EA,B18130_040MA,B18130_041MA,B18130_041EA,B18130_042MA,B18130_042EA,B18130_043MA,B18130_043EA,state
0400000US18,6338934,3430,417180,2734,4216,1168,1763,723,2453,916,412964,2946,111777,6129,301187,5728,1145316,4176,69641,4537,26021,2948,43620,3786,1075675,5677,209963,7947,865712,9142,1394602,4297,85777,5178,31351,2748,54426,4105,1308825,6295,270654,6863,1038171,9471,2528387,4852,354996,7302,95651,4181,259345,6405,2173391,8137,181960,6346,1991431,10932,485367,2062,127547,4604,14478,1733,113069,4224,357820,4772,16892,1778,340928,5093,368082,2308,180810,4305,18230,1796,162580,4297,187272,4262,11585,1474,175687,4335,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2972496,2113,193600,2381,654,339,323,285,331,199,192946,2393,37760,3225,155186,3227,516571,3179,26928,2392,7258,1384,19670,1993,489643,3982,67232,5244,422411,6662,650057,2694,37100,2833,12218,1556,24882,2255,612957,4015,119045,5511,493912,6029,1166589,3222,132748,5184,33882,2715,98866,4336,1033841,5563,64838,4182,969003,6382,236942,1622,53240,2701,5886,959,47354,2797,183702,2772,9372,1204,174330,2775,208737,1161,89715,2573,10787,1177,78928,2323,119022,2562,8862,1087,110160,2464,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2787112,2864,198458,1836,2186,728,1115,634,1071,475,196272,1969,43277,2754,152995,3234,510909,2716,25145,2142,8814,1439,16331,1685,485764,3502,81800,5391,403964,6624,633552,3442,39154,2729,14281,1577,24873,2377,594398,4210,116723,5280,477675,6363,1068530,3428,137144,4506,34302,2413,102842,4116,931386,5229,66111,4011,865275,5923,204387,1589,46747,2429,5692,1068,41055,2225,157640,2697,5939,1086,151701,2759,171276,1686,84924,2736,7813,1062,77111,2698,86352,2938,5668,932,80684,2892,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4236038,3438,270708,2474,1617,641,556,347,1061,494,269091,2487,82648,4706,186443,4758,724586,3182,56552,4187,22819,2888,33733,3316,668034,4866,157796,7973,510238,8936,917212,4045,81790,5305,35610,3485,46180,3658,835422,6257,194555,8399,640867,9534,1732575,3877,331399,7893,108415,5111,222984,6868,1401176,8860,147585,5546,1253591,9764,350513,1708,115724,3826,20303,1854,95421,3536,234789,3972,18591,1730,216198,3969,240444,1447,135926,3206,21498,1666,114428,3169,104518,3368,12050,1498,92468,3066,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4459300,3222,304529,2701,4281,1209,2182,762,2099,929,300248,2904,90553,5325,209695,5629,797333,3750,58637,4544,20461,2620,38176,3780,738696,6045,196857,9294,541839,11150,1057434,4643,76695,5276,29309,3908,47386,3964,980739,7739,221302,8397,759437,10176,1723378,5521,297013,7635,88446,4557,208567,7203,1426365,9545,169847,7142,1256518,11218,337927,2468,113376,4090,18507,2187,94869,4165,224551,4465,21078,2476,203473,4682,238699,2578,133021,3518,19986,1656,113035,3553,105678,3469,13309,1666,92369,3207,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292494,1341,64620,865,455,361,371,333,84,82,64165,940,16984,2064,47181,2200,194480,1918,17676,2639,5592,1316,12084,2328,176804,3043,31118,3259,145686,3580,243242,1681,23579,2596,10519,1591,13060,1786,219663,2831,42925,3575,176738,4426,570711,1872,87807,3611,25904,2576,61903,2851,482904,3395,38265,2919,444639,4272,123858,776,30869,1985,3852,780,27017,1782,92989,2183,5515,1116,87474,2304,95583,880,46869,1824,5331,873,41538,1936,48714,1926,3394,722,45320,1899,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5723762,3451,359354,2343,2463,983,285,224,2178,974,356891,2504,57461,4592,299430,4614,965385,2808,45725,3487,11650,1825,34075,3378,919660,4511,113648,6922,806012,8742,1284481,4013,65788,4596,17830,2452,47958,3834,1218693,6342,154998,8648,1063695,8581,2375710,3665,240282,7151,52623,4136,187659,6842,2135428,7657,125983,6046,2009445,9588,425090,1791,92322,4080,11825,1511,80497,3761,332768,4291,15425,1650,317343,4451,313742,1791,149602,3880,15701,1666,133901,3715,164140,4083,13097,1565,151043,4104,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6411047,2596,358762,2060,2861,865,967,572,1894,772,355901,2200,61056,4068,294845,4656,1024695,2221,60505,4411,19849,2555,40656,3377,964190,4683,131334,7009,832856,7683,1417100,2554,80117,5206,25970,2877,54147,4291,1336983,5785,197605,7749,1139378,9325,2688546,3085,292158,8314,81734,5297,210424,6741,2396388,8215,157893,6479,2238495,9678,502924,1549,107903,4259,16521,1545,91382,4066,395021,4391,24381,2127,370640,4394,419020,2107,202815,6090,24740,2386,178075,5930,216205,6029,20490,2062,195715,5800,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9660591,4013,559908,2843,5899,1167,3125,892,2774,761,554009,2779,159725,6394,394284,6130,1668163,3828,106558,4495,42388,3493,64170,3802,1561605,5583,348915,10521,1212690,11124,2058228,4043,144328,5734,56679,3808,87649,4696,1913900,5859,443655,10300,1470245,10732,3970162,4555,588656,9774,177578,5770,411078,8398,3381506,10753,336025,9727,3045481,14011,787331,2376,201525,4837,28372,2016,173153,4943,585806,4992,31192,2117,554614,5577,616799,2211,304010,5047,34251,2427,269759,4472,312789,5396,22861,1783,289928,5511,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5254437,1964,344197,1805,1740,502,778,384,962,400,342457,1817,57919,3375,284538,3525,916808,2745,45473,3635,14453,2322,31020,2807,871335,4294,110613,6069,760722,7165,1174635,3207,58770,3863,20643,1983,38127,3349,1115865,4830,177047,7069,938818,7955,2118607,3380,214096,6297,54701,3572,159395,5246,1904511,7731,106839,4850,1797672,8242,387066,1736,80173,2924,9902,1199,70271,2917,306893,2925,13596,1411,293297,2861,313124,1698,141785,3720,18927,1787,122858,3609,171339,3912,12953,1210,158386,3783,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883981,2214,199558,2369,1777,750,591,420,1186,631,197781,2397,76717,5038,121064,4848,537840,2876,35558,3658,15787,2264,19771,2443,502282,3924,162744,9091,339538,9692,645656,5233,50561,3891,20918,2998,29643,3053,595095,5522,165248,6697,429847,7966,1111969,5429,218754,7370,74144,4300,144610,6780,893215,8733,123077,5504,770138,9325,228749,2066,82330,3430,16739,1805,65591,3101,146419,3382,15539,1966,130880,3299,160209,2172,90589,3619,17105,1842,73484,3520,69620,3548,9427,1471,60193,3438,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5828445,4223,365729,2993,3049,833,1046,606,2003,657,362680,3168,97770,4968,264910,5158,1006347,4182,64434,4255,22385,3038,42049,3541,941913,6390,189028,8508,752885,8397,1293854,4533,83984,5375,29074,2602,54910,4568,1209870,6516,249515,7621,960355,8232,2314877,4960,368244,9535,111725,5567,256519,7504,1946633,10525,170548,7452,1776085,12404,481881,2402,133995,4290,16680,1680,117315,4505,347886,4276,21490,2368,326396,4270,365757,2289,187677,4824,23905,1877,163772,4530,178080,5082,14514,1591,163566,5028,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,977860,1617,57563,1096,160,139,55,63,105,124,57403,1106,13587,1695,43816,1798,157908,1710,7693,1342,2016,824,5677,1047,150215,2088,28075,3003,122140,3368,208480,2036,10753,1587,3167,811,7586,1460,197727,2353,43286,3178,154441,2994,400080,1886,52524,3113,16268,2051,36256,2510,347556,3715,32534,3218,315022,4771,88817,833,23049,1668,2745,634,20304,1731,65768,1751,4027,792,61741,1786,65012,831,32457,1718,3575,697,28882,1768,32555,1723,2864,567,29691,1837,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1796119,1898,129858,1688,532,281,95,116,437,266,129326,1723,26796,2538,102530,2546,322871,2356,15288,1857,3882,838,11406,1564,307583,2993,50066,4218,257517,4708,405285,2402,21049,2095,5997,1277,15052,1682,384236,2988,68608,4473,315628,4911,693588,2440,72578,3561,17138,2077,55440,3063,621010,4490,43193,3160,577817,5598,130878,1189,28475,1785,2572,590,25903,1809,102403,2099,4309,697,98094,1997,113639,1057,54121,2192,6747,1081,47374,2002,59518,2157,4486,802,55032,2139,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2710585,3306,180157,1960,2284,960,976,618,1308,787,177873,2152,48134,4066,129739,4700,473263,3196,23164,2499,8206,1709,14958,1829,450099,4096,99207,6641,350892,8134,628133,2711,36844,3995,9847,1847,26997,3196,591289,4861,111527,6645,479762,8121,1074277,2551,140542,5514,35723,3251,104819,4885,933735,5628,104418,7017,829317,7899,220389,1169,60125,2938,5824,1028,54301,2687,160264,3110,11699,1734,148565,3261,134366,977,66951,2717,5847,1133,61104,2944,67415,2710,5374,1078,62041,2661,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
