GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001EA,C17003_001MA,C17003_002MA,C17003_002EA,C17003_003MA,C17003_003EA,C17003_004EA,C17003_004MA,C17003_005EA,C17003_005MA,C17003_006EA,C17003_006MA,C17003_007MA,C17003_007EA,C17003_008MA,C17003_008EA,C17003_009MA,C17003_009EA,C17003_010EA,C17003_010MA,C17003_011EA,C17003_011MA,state
0400000US18,4195684,5060,483432,11351,138438,6977,179553,5767,124634,4997,40807,3209,3712252,12905,369727,8117,1296088,15001,1092069,15280,954368,15067,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1997424,3407,187372,6550,36603,2584,70452,4084,61004,3812,19313,2215,1810052,6921,125419,5050,568240,9748,602668,7871,513725,7909,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1824350,3422,180885,6250,43938,3421,62898,3528,54764,3920,19285,2388,1643465,7044,129369,6578,431376,8591,539590,9166,543130,9100,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2871447,3003,439863,11176,148400,7122,161920,7287,102017,4282,27526,2979,2431584,11718,305986,7246,814764,11238,703998,11882,606836,10119,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2928215,4654,458279,12194,154847,7614,162925,6829,107905,5549,32602,2887,2469936,12780,325466,10962,837335,13162,683875,12346,623260,12119,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,936103,1415,110880,5339,20747,2185,49145,3688,29467,2488,11521,1573,825223,5497,56290,3177,274912,6128,241582,5932,252439,7188,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3911425,3570,320421,10890,86254,5683,109665,5874,80362,5381,44140,3684,3591004,11837,329839,9327,901258,14457,943449,11485,1416458,15895,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4485982,3283,437281,11269,115761,5782,146239,6820,99818,5494,75463,4623,4048701,11777,335638,9369,1009179,15853,1000855,15119,1703029,18223,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6526452,4323,853963,16397,209295,6759,312202,10662,255550,7839,76916,4088,5672489,16904,481799,9128,1669304,15402,1881577,15467,1639809,17117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3549836,3190,304085,9049,68039,4254,104017,5190,95125,5008,36904,3179,3245751,9932,188926,5736,827289,11377,1074922,12646,1154614,14254,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1863279,4966,342535,10584,115271,5560,120193,6305,85885,5786,21186,2509,1520744,10268,204328,7844,446315,9746,498608,12472,371493,10399,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3939766,5259,492497,12943,131947,5975,176495,6849,137932,5963,46123,3694,3447269,13811,325895,8778,1063423,14706,1048037,14371,1009914,13343,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676561,1794,81821,4257,12479,1444,28966,2571,30246,2491,10130,1654,594740,4639,34765,2577,170590,5075,198310,5562,191075,5822,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1186013,2108,112822,5268,27977,2663,34398,2516,37579,3559,12868,1932,1073191,5452,81045,3529,291205,5616,365741,6428,335200,5664,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1818622,1912,232457,9603,67253,4663,76653,5359,64326,5079,24225,2985,1586165,9599,204003,7271,445970,10293,549766,10939,386426,8568,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,906869,1783,68041,5316,13179,2263,25076,2479,19560,2602,10226,1790,838828,5811,58901,4480,240729,6751,234155,7531,305043,7581,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5961663,2792,515929,12201,150116,6095,180212,7459,109337,5372,76264,4910,5445734,12402,534648,13664,1513505,16564,1289103,16679,2108478,18801,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1339014,2885,219360,7501,69189,5259,64520,3992,65667,4876,19984,2324,1119654,8318,135233,4930,289427,9165,361145,8374,333849,7324,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13102075,5226,1655791,21757,547982,13454,522470,11811,354053,10131,231286,8503,11446284,21648,1339412,19098,2975965,30123,2942528,27711,4188379,27953,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6384908,6308,873265,19563,286289,10817,276189,9261,238221,7646,72566,4695,5511643,19882,639925,14585,1448518,19850,1726789,18202,1696411,19662,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448903,1897,36439,2409,7838,1061,13459,1597,10854,1278,4288,1097,412464,3156,27427,1869,111370,4222,151246,4411,122421,4667,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7622182,4703,926251,15481,234756,8186,354340,7339,259093,7962,78062,4706,6695931,15671,593306,9659,2273005,20493,1956860,16936,1872760,18284,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2429881,3240,322983,7725,87068,4383,117956,4510,89959,3834,28000,2543,2106898,8516,226701,5977,648273,9124,675338,9074,556586,8676,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2640757,3831,355564,12495,77835,5544,100292,6632,133037,5852,44400,3499,2285193,13243,188213,7526,558166,11628,787312,11989,751502,12034,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8580431,4285,891259,14936,228262,6998,371910,10352,197272,7090,93815,5078,7689172,15086,690608,12876,2765728,20601,1904288,15811,2328548,19871,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,700423,1166,74932,4843,21877,2446,26358,2934,18607,1988,8090,1500,625491,5045,72099,4789,168156,8011,171014,5408,214222,6630,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3093029,4852,427516,11304,136907,5694,149283,6721,110291,5722,31035,3068,2665513,12212,317861,8053,768670,14847,823710,13280,755272,14893,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,531644,2048,51900,3312,11843,1522,20275,2002,14483,1735,5299,1076,479744,3738,35603,2442,152578,4904,154669,5207,136894,4675,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4261877,5263,594830,14663,188882,7075,218669,9354,139337,6832,47942,4444,3667047,14262,428879,9568,1184993,15655,1054282,13738,998893,13082,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16058102,8932,2148847,30317,874335,16792,601056,16299,488649,14858,184807,7023,13909255,29798,2050597,30534,3406678,26380,4270962,36774,4181018,30492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1624282,2263,156810,9043,37114,4034,41669,3716,54743,4549,23284,2596,1467472,9322,107587,5725,331117,8795,549426,9902,479342,8607,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,429472,1101,37906,2514,8835,1401,13601,1573,8884,1218,6586,1167,391566,2670,25671,1912,116772,4272,101004,3178,148119,3918,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5407017,6017,493227,13343,152169,6354,162483,6383,114429,5836,64146,5063,4913790,14596,486010,11913,1190624,13567,1357168,13980,1879988,17563,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4591908,4087,474920,15130,113332,6587,137060,6005,162473,7599,62055,5085,4116988,15824,321990,9882,946117,13425,1444895,17601,1403986,16489,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1270974,2658,182179,6958,59711,3971,75735,4756,36485,2873,10248,1714,1088795,7329,133135,5309,440203,9481,285295,7243,230162,7185,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3789364,3395,360676,9239,84182,4966,135506,5269,107404,4170,33584,2594,3428688,10374,254672,5694,1083906,12593,1082560,13217,1007550,14135,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375073,2024,33644,3203,5725,1278,11750,1781,11811,1688,4358,1106,341429,3500,24866,2469,101451,4824,125712,4856,89400,4404,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2411163,2859,957665,15990,404785,9861,296714,9755,179667,7587,76499,5325,1453498,15907,250523,8677,347667,10265,343752,8956,511556,10793,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3150426,5270,457005,12061,152206,7060,155401,6372,116915,6159,32483,3436,2693421,13745,338447,9554,829441,13239,813790,14683,711743,11749,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,457852,1959,36348,2740,7395,1136,13673,1698,11112,1415,4168,985,421504,3423,28485,2692,114009,4777,153533,5136,125477,5211,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4202067,2697,583864,13028,187262,7082,170449,7485,163629,7453,62524,4167,3618203,13700,398248,11137,843002,14158,1273520,15418,1103433,16342,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1907614,4425,287821,7893,85295,4953,110922,4861,74085,4291,17519,2325,1619793,9075,198528,6870,556101,11244,475446,9598,389718,9626,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
