GEO_ID,C14006_001E,C14006_001M,C14006_002E,C14006_002M,C14006_003E,C14006_003M,C14006_004E,C14006_004M,C14006_005E,C14006_005M,C14006_006E,C14006_006M,C14006_007E,C14006_007M,C14006_008E,C14006_008M,C14006_009E,C14006_009M,C14006_010E,C14006_010M,C14006_011E,C14006_011M,C14006_012E,C14006_012M,C14006_013E,C14006_013M,C14006_014E,C14006_014M,C14006_015E,C14006_015M,C14006_016E,C14006_016M,C14006_017E,C14006_017M,NAME,C14006_001EA,C14006_001MA,C14006_002EA,C14006_002MA,C14006_003EA,C14006_003MA,C14006_004MA,C14006_004EA,C14006_005MA,C14006_005EA,C14006_006EA,C14006_006MA,C14006_007EA,C14006_007MA,C14006_008EA,C14006_008MA,C14006_009MA,C14006_009EA,C14006_010MA,C14006_010EA,C14006_011EA,C14006_011MA,C14006_012EA,C14006_012MA,C14006_013EA,C14006_013MA,C14006_014EA,C14006_014MA,C14006_015MA,C14006_015EA,C14006_016MA,C14006_016EA,C14006_017EA,C14006_017MA,state
0400000US18,6097118,6064,922181,19529,358351,10681,41268,3606,83841,4758,66547,3934,60881,3928,105814,5128,563830,13020,5174937,19596,1293553,12898,144584,5958,266090,6869,286483,7269,291333,6253,305063,8490,3881384,16371,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2860398,3571,355113,12368,141659,7551,16778,1783,26305,2822,20987,2162,18658,2107,58931,3964,213454,7774,2505285,12816,611319,9210,78682,3777,131357,3970,138454,4784,137056,3604,125770,4884,1893966,9111,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2686519,3797,365345,11823,153808,7784,18735,2352,30592,2965,26150,2822,24817,2360,53514,3933,211537,7320,2321174,12381,610841,9442,77182,3944,122782,4308,130992,4970,133638,3582,146247,5268,1710333,9611,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4093558,4873,776018,21771,269705,11832,36501,2911,56573,4535,58606,4305,49169,3251,68856,5410,506313,14410,3317540,22150,783458,13593,93452,4714,154445,6245,172867,5574,174026,4926,188668,7510,2534082,16027,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4294505,5088,839111,21454,315068,12449,40381,3975,77102,4221,72614,4985,50949,4116,74022,5413,524043,13667,3455394,22724,850622,14670,105416,5174,171077,7115,187133,7156,184109,4839,202887,7016,2604772,15921,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1257261,2427,180371,9176,55266,3937,6928,1127,13811,2095,11309,1740,8683,1388,14535,2259,125105,6755,1076890,9095,228898,6338,23707,2092,45055,2720,46303,3055,58160,2164,55673,3599,847992,7420,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5537208,6187,557518,18711,199142,10211,25691,3029,37351,3535,35728,3485,35869,2748,64503,5860,358376,12420,4979690,19133,1314965,13623,152253,5613,246165,6369,247212,6012,275736,5095,393599,9606,3664725,13908,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6210896,5262,728278,17327,263469,10617,29388,3369,47453,3435,42523,3618,50708,3766,93397,7044,464809,12605,5482618,17877,1342228,11437,161217,6544,255229,6734,276464,7080,287638,5562,361680,7697,4140390,14998,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9338443,5558,1588668,28048,626753,14668,72026,4421,122361,4926,119102,5153,117164,5790,196100,6853,961915,19030,7749775,28816,1915162,16603,197070,6122,366069,8015,397480,7636,437331,7206,517212,9124,5834613,19156,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5056968,5205,562891,16229,220293,9004,24806,2394,39299,3043,37042,2842,37539,2471,81607,4530,342598,9941,4494077,17215,1127583,10000,144129,4559,242021,6020,235328,4812,248847,4101,257258,6390,3366494,13877,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2777858,4559,654048,21014,257789,12031,40205,3372,57987,4944,54440,4475,49938,4533,55219,4228,396259,13132,2123810,21030,534534,13668,59867,4007,106779,6035,113494,5302,115748,4518,138646,7008,1589276,13299,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5624768,5539,887836,19095,323643,10578,38491,3339,69848,4152,62852,3954,54349,3668,98103,5883,564193,14182,4736932,20626,1145651,14287,127626,5474,232636,6445,248694,6008,252824,5595,283871,8951,3591281,17612,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,947061,1866,143763,7457,48040,3864,5756,1040,11260,1685,7795,1560,6923,1021,16306,2104,95723,5074,803298,7795,171449,4470,20984,1843,38957,2536,36906,2502,39346,1665,35256,2589,631849,6617,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1722784,3058,217907,10044,90481,6087,11571,1762,17652,2177,14931,1931,16183,1941,30144,2956,127426,6100,1504877,10497,390124,7395,48816,2521,83502,3140,81838,3212,83404,2547,92564,3625,1114753,7589,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2617337,4155,417305,17663,141061,7642,14358,2198,34274,3465,30367,3105,32439,3478,29623,2861,276244,12928,2200032,17912,525893,9792,54308,3560,109097,4796,110779,5199,118564,4421,133145,5071,1674139,13373,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1243096,2390,121726,10086,45186,5333,6141,2025,8494,1603,8374,1947,9208,1865,12969,2125,76540,6421,1121370,10122,252519,6049,27889,2343,48364,2555,56195,3189,59806,2561,60265,3570,868851,7368,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8385046,5300,876253,20742,315591,10877,42909,3842,67462,3970,62179,3917,68851,4395,74190,5127,560662,14045,7508793,20699,1907304,16447,241541,6379,374970,7597,395028,8524,414009,6973,481756,9856,5601489,15675,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1962843,3928,398207,13124,151280,8208,18619,2512,36913,3302,26680,2468,27616,2987,41452,3732,246927,8077,1564636,13137,406243,8567,41174,2913,81266,3872,79900,4408,87628,3540,116275,5599,1158393,10970,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18392598,7730,2854989,34833,1036217,22480,120691,5330,215244,7518,202538,7066,208221,7316,289523,11354,1818772,22075,15537609,35332,3721942,21610,416205,9402,693736,10065,737446,10486,819274,10331,1055281,13923,11815667,28324,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9145883,7124,1608405,30151,604416,17086,72663,4530,132155,6378,121480,6956,108753,5565,169365,8060,1003989,21700,7537478,29681,1828359,20716,206494,7406,365133,8209,389411,9558,397642,7621,469679,12092,5709119,21768,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,648697,1530,70517,3922,28776,2599,2290,632,4206,778,3450,610,3650,632,15180,2166,41741,2724,578180,4194,134709,3719,18384,2238,28345,2211,27439,1804,29013,1669,31528,2362,443471,4257,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10834875,7614,1711092,26967,660469,16275,79055,4314,143340,7240,119630,5954,124022,5709,194422,9240,1050623,17410,9123783,26571,2197744,18128,247064,7609,428865,9002,477075,10162,498303,7129,546437,9891,6926039,21347,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3546269,3841,594239,13010,216581,8137,29352,2301,50620,3068,44334,3224,36673,2572,55602,3780,377658,9188,2952030,14328,724256,10089,88110,3716,161085,3963,156121,4618,155277,3724,163663,5900,2227774,10581,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3695662,4435,621832,20605,238148,11812,24265,2877,44100,4222,38414,3905,34819,3297,96550,6408,383684,13686,3073830,21725,707737,12806,81329,3808,141524,4142,149705,5878,154936,4577,180243,6813,2366093,16632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11942318,5625,1596176,28544,573174,15499,61777,4865,112739,5541,112778,5342,110728,5093,175152,7231,1023002,18864,10346142,29170,2318515,18476,278957,7017,468900,8620,497339,10178,525203,6265,548116,9675,8027627,20435,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979338,2121,131511,8027,47393,4269,4995,1257,7731,1614,10103,1550,8573,1297,15991,2393,84118,5767,847827,8622,200693,5660,22709,2379,35226,2598,40460,2943,44157,2208,58141,3984,647134,6115,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4420419,4814,785820,20796,287513,11533,38827,3505,65322,4804,57290,4184,52982,4540,73092,4507,498307,13672,3634599,21369,851905,13046,97574,5110,175347,5589,182905,6716,181995,5912,214084,7476,2782694,15907,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,770835,1811,100097,4838,38211,2905,5162,890,7778,1331,5210,958,6784,1195,13277,2029,61886,3891,670738,5185,164360,3477,18966,1714,37007,1889,35918,2237,38237,1711,34232,2603,506378,5165,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6069414,5817,1063704,26444,374807,15279,44545,3656,88406,6369,79949,5448,71028,4860,90879,6300,688897,17353,5005710,26689,1154878,17904,128400,4783,238086,8282,245794,6337,261790,5900,280808,9398,3850832,18857,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24344790,13874,4239170,55683,1717281,27540,218072,8301,417149,11955,382246,11086,314207,9481,385607,12710,2521889,36686,20105620,54442,5461907,36883,641709,13388,1144928,14739,1176780,14725,1179523,15689,1318967,21586,14643713,37727,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2656442,4133,336031,17207,148765,9376,16405,1964,26876,2833,27232,3143,25589,3171,52663,4418,187266,10387,2320411,18083,755603,11989,92969,3978,165432,4925,164109,5395,150005,4658,183088,6670,1564808,13297,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584239,1210,67744,4273,25164,2741,2354,670,4646,794,3795,904,3857,826,10512,1599,42580,2744,516495,4702,110941,3294,12829,1268,21564,1443,23921,1652,27715,1451,24912,1780,405554,3674,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7639140,5809,880884,21979,323832,10608,32836,3068,64446,4142,56016,3958,55428,4418,115106,6281,557052,14052,6758256,22351,1733141,16612,195269,5413,337835,6297,356817,8832,361106,7668,482114,10315,5025115,18654,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6512424,5163,862109,28702,328114,15636,34213,3237,64034,5307,55189,4537,60180,4269,114498,7187,533995,17006,5650315,28773,1325918,19679,151235,5721,261167,7296,299830,8047,296545,6408,317141,9946,4324397,20332,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1740631,3447,303359,12397,98594,5953,10125,1463,19669,2222,19569,2448,17289,1864,31942,3504,204765,8528,1437272,12814,292887,7199,30526,2441,63781,3509,63084,3826,66074,3087,69422,3939,1144385,9253,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5372597,4513,692737,16348,284164,10626,32797,2684,52395,4105,46311,4022,46087,2962,106574,6067,408573,10986,4679860,15919,1134553,9874,136068,4996,229598,5198,240557,5423,258923,4345,269407,6500,3545307,11101,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,539773,1944,66898,5813,28358,3314,3245,808,5137,1154,4491,1403,4168,910,11317,1833,38540,3556,472875,6399,118029,4741,14338,1422,24663,2062,24100,1972,25428,1665,29500,2757,354846,4313,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515730,4185,1558855,25575,495242,11334,58070,4029,108941,5549,109719,5812,106665,4646,111847,5629,1063613,18717,1956875,25662,477988,12702,44450,3554,79559,4070,91832,5130,99366,4824,162781,6682,1478887,18251,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4533845,4822,837400,19327,308698,10165,39144,3483,69470,4197,65645,4245,50542,4121,83897,6146,528702,13829,3696445,19047,866468,10791,90423,4477,178129,6707,188088,7271,200660,5511,209168,6724,2829977,16554,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,683213,1476,67121,4888,22441,2583,3603,856,5630,1008,4475,970,4475,867,4258,987,44680,2932,616092,4738,168171,4906,17699,1714,34446,2294,35565,2282,35628,2284,44833,3828,447921,5284,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6152188,6073,1121134,23703,426799,13158,39165,2829,97775,4870,91034,5661,84472,5409,114353,6500,694335,15746,5031054,24442,1273697,16906,121979,5314,258196,8142,271637,7971,274728,6307,347157,10529,3757357,21798,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2754795,4063,533733,15763,200056,8904,29714,3206,47623,3330,40635,3526,32905,2880,49179,4040,333677,10582,2221062,15937,515273,11419,60303,3709,109343,5199,112738,5653,114647,4493,118242,6600,1705789,11922,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
