GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006MA,B17014_006EA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009MA,B17014_009EA,B17014_010MA,B17014_010EA,B17014_011MA,B17014_011EA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015EA,B17014_015MA,B17014_016MA,B17014_016EA,B17014_017MA,B17014_017EA,B17014_018EA,B17014_018MA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021MA,B17014_021EA,B17014_022MA,B17014_022EA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029EA,B17014_029MA,B17014_030EA,B17014_030MA,B17014_031EA,B17014_031MA,B17014_032MA,B17014_032EA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035EA,B17014_035MA,state
0400000US18,1648172,14329,186201,5877,60834,3397,15929,1920,27964,2153,14664,1791,2277,678,125367,5374,22829,2166,5731,1229,15143,2004,1587,454,368,302,102538,4952,34810,2987,60591,3913,6383,1223,754,455,1461971,13691,1168272,12839,162235,4115,276749,7812,589760,10304,139528,5271,293699,7817,91943,4431,5248,971,53261,3691,27025,3076,6409,1259,201756,6920,16768,1588,114931,4958,58622,3903,11435,1488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,7554,961,9417,1429,5868,1214,1030,423,46468,3057,8759,1494,2832,688,5175,1164,620,449,132,183,37709,2489,10892,1540,24302,2092,1907,632,608,268,726407,7311,602083,6637,78688,2491,114632,4763,338216,6001,70547,2830,124324,4543,40978,3042,1764,514,24826,2314,12950,1530,1438,450,83346,3170,5535,862,47727,2694,24715,2218,5369,1164,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,4882,968,10993,1476,6174,1262,1675,587,44104,2935,9649,1467,2738,755,6223,1335,688,314,0,165,34455,2583,8928,1198,21934,2336,2863,700,730,448,659343,7039,539683,7243,64265,2545,123249,4305,284218,6317,67951,3127,119660,5070,40620,2833,1960,598,23983,2336,11887,1672,2790,830,79040,3883,5698,975,45673,2951,22437,2334,5232,892,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,25582,2323,23035,2097,10628,1538,1152,433,108751,4831,18236,1941,7324,1089,9634,1431,1278,613,0,181,90515,4453,39498,3144,44976,3392,5407,1249,634,309,971623,10148,774245,9492,120375,3162,194888,5613,377145,7043,81837,3551,197378,5956,62897,3719,7403,1032,35558,2762,16998,1994,2938,1032,134481,4489,18310,1569,74392,3465,34368,2666,7411,1290,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,16460,1963,18169,2329,8806,1611,688,408,130643,5405,17554,2020,6159,1159,9535,1627,1628,813,232,202,113089,5209,39706,2883,65013,4836,7560,1408,810,362,950893,9486,700683,9685,93496,3589,187925,5987,341121,8147,78141,4056,250210,8480,72748,4764,6165,1131,43489,3677,19144,2369,3950,1109,177462,6448,15896,1826,99908,4302,51224,4028,10434,1612,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,4092,683,5986,1137,3019,787,233,202,20689,2403,4246,1038,1622,522,2279,878,316,177,29,34,16443,2108,6725,1413,8590,1545,989,587,139,132,312931,5166,257238,4717,40655,2335,55738,2815,131320,4191,29525,2124,55693,3548,18974,1958,1569,520,10337,1599,6023,1015,1045,391,36719,2782,4274,933,20008,2227,10966,1662,1471,467,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,10913,1554,11249,1653,6689,1382,855,347,75018,3860,10968,1759,3798,928,5954,1207,911,617,305,311,64050,3796,25064,2383,33272,2850,4886,1220,828,404,1332389,10662,988423,10639,98927,3123,212819,5445,520283,10211,156394,6079,343966,8179,95487,5145,5743,1080,49625,3351,27457,3183,12662,1984,248479,6365,15731,2104,129275,5108,78481,5182,24992,2565,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,15052,1843,14011,2100,6208,1331,1275,616,99273,4800,12018,1897,5072,1093,6064,1197,797,497,85,115,87255,4642,38584,2986,41548,3136,5992,1561,1131,561,1463048,11274,1136741,11824,125663,3806,236118,6163,590822,9652,184138,6313,326307,8189,91694,4700,7811,1338,41731,3252,31294,2882,10858,1863,234613,6424,20634,1978,112977,4991,75489,4242,25513,2698,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,32629,2298,45463,2568,20967,1978,3117,673,210508,7357,33516,3065,12560,1761,17768,2047,2833,706,355,269,176992,6459,66284,3727,97242,4189,11445,1544,2021,705,2169928,15432,1719739,13601,292083,5218,417397,6998,792474,11162,217785,5494,450189,9731,133520,5226,11782,1187,74392,4335,40270,2515,7076,1085,316669,8486,36629,2531,174517,5956,84838,4120,20685,2351,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,10160,1110,13761,1548,8076,1232,1163,505,71125,3969,11800,1578,2641,762,7381,1336,1650,532,128,171,59325,3615,19046,2016,36292,2915,3530,768,457,300,1270151,9399,1046649,9490,126914,3520,189437,5126,583256,8162,147042,4333,223502,6922,78087,3988,3570,608,43418,2873,24310,2353,6789,1294,145415,5451,8261,1213,81078,3445,44321,3079,11755,1629,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,11738,1634,16107,1990,8523,1579,1008,542,106134,6151,13972,2505,5290,1270,6842,1657,1738,992,102,130,92162,5335,37765,3094,47012,4481,6639,1164,746,388,604110,8871,443656,8991,66716,2739,121769,4713,210904,7266,44267,3896,160454,6349,43005,3668,4041,861,25819,2800,11307,1863,1838,720,117449,4534,11699,1567,67741,3981,30943,2507,7066,1409,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,19832,1826,27552,2777,13302,1786,1308,526,115925,4949,19208,2466,6181,1221,11458,1854,1416,734,153,161,96717,4374,36693,3157,51675,3215,7621,1587,728,390,1339312,11908,1062209,12201,157560,4265,235555,6251,537738,9845,131356,5479,277103,7732,81516,3680,5509,969,49662,3180,22436,2243,3909,907,195587,6520,16612,1567,109864,4869,57528,3770,11583,1506,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,3171,662,5280,933,2602,682,283,197,15211,1533,3291,776,584,300,2273,711,376,272,58,96,11920,1418,3221,707,7661,1229,844,419,194,204,233103,5160,194248,4503,28865,1675,42545,2937,103314,3425,19524,1600,38855,3101,16082,1972,740,250,9378,1457,5274,1246,690,382,22773,2216,1360,480,13299,1722,7151,1444,963,367,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,3637,689,5780,1036,4809,995,681,344,28399,2582,5396,1273,549,251,4207,1272,640,293,0,149,23003,2242,4296,952,15955,1704,2559,774,193,200,431258,6410,354431,5499,38054,1991,66217,3074,203075,4806,47085,2512,76827,3273,26340,2219,1334,459,15061,1444,8468,1425,1477,599,50487,2758,2862,594,26763,2213,17110,1901,3752,828,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,6733,1324,17554,2442,6552,1259,1014,415,49952,3993,10707,1825,2873,822,6997,1573,732,409,105,171,39245,3417,16036,2287,19578,2446,3155,913,476,385,569028,9141,413459,8441,63448,3181,111801,4956,191455,6811,46755,3338,155569,6304,54806,3840,3489,704,30957,2845,16159,1984,4201,1235,100763,4620,7802,1306,57522,3947,27116,2448,8323,1582,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,3835,968,2689,823,1541,522,299,244,14698,2070,2638,913,1501,661,915,509,222,202,0,181,12060,1894,5130,1430,6348,1261,522,288,60,62,318656,6051,260684,5826,33480,1899,51816,3049,136595,4792,38793,2245,57972,4064,19048,1776,1033,526,10109,1327,6642,1228,1264,616,38924,3522,2088,560,20999,2493,12037,1621,3800,1107,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,20220,2250,24993,2127,8842,1392,1906,566,126413,5496,18432,2319,6890,1349,9184,1604,2121,844,237,307,107981,5463,46519,3602,54022,4012,6518,1038,922,468,2029268,11090,1570057,11264,172347,4737,388734,8530,755741,10416,253235,6782,459211,8643,135683,5214,8406,1313,66659,4368,44474,3174,16144,2171,323528,7037,24972,2274,170637,6840,93236,4644,34683,2811,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,10648,1375,15710,1836,6205,1165,1113,619,50371,3002,8959,1341,4021,901,4141,1026,779,491,18,21,41412,2738,14589,1904,22214,2311,4374,1191,235,154,417374,7998,313394,7202,53855,2482,84501,4763,143746,5088,31292,2509,103980,4762,34742,3268,1877,740,21950,2860,8611,1632,2304,806,69238,3705,6539,1132,37381,2993,20651,2313,4667,1076,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,57451,3366,95430,3916,40213,3574,5186,1046,362468,8865,58483,4716,21059,2499,31864,3366,4499,1028,1061,581,303985,7566,128073,5171,150446,5608,22595,2210,2871,809,4027109,19840,2949632,18457,359600,7388,711406,10560,1428745,15692,449881,9750,1077477,14053,311152,8499,23048,2416,157745,6242,97351,5025,33008,2589,766325,11843,61655,3300,395468,9523,230545,7808,78657,4113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,32451,2903,50869,3709,25947,2619,2997,825,219578,7523,37600,3484,11949,1779,22140,2727,3117,974,394,308,181978,6430,70865,4436,94950,5079,14410,1906,1753,731,2140388,16167,1683668,14332,244589,6510,441517,8674,835476,13151,162086,6419,456720,11370,133533,5611,11491,1753,77453,4489,36540,2776,8049,1428,323187,9856,31446,2541,184316,6249,91212,4862,16213,1725,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,1444,469,1627,520,744,287,118,115,8409,1280,1649,552,160,89,1208,454,281,227,0,141,6760,1188,1621,547,4477,892,662,343,0,141,163038,3810,135974,3808,14321,1102,23958,1685,81069,3200,16626,1707,27064,2255,10360,1344,271,145,6266,1290,2884,734,939,470,16704,1681,486,270,9884,1344,5245,955,1089,439,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,32032,2429,43424,2638,24707,2833,2261,510,246657,8328,39114,3271,13878,1787,21202,2330,3765,937,269,234,207543,7407,81318,4726,112294,5944,12739,1807,1192,438,2564231,14280,2029001,15464,296732,5628,486334,10062,988570,11186,257365,7253,535230,12142,163902,6516,14186,1424,93064,4399,46977,3345,9675,1482,371328,9669,34654,2362,206086,7973,107099,5508,23489,2068,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,14153,1363,20889,1939,10796,1491,1053,447,78157,3368,14062,1462,5052,940,8198,999,812,336,0,149,64095,2967,23012,1784,36480,2520,4295,680,308,216,832019,7593,655374,6748,93690,2699,168995,4544,331049,5814,61640,3078,176645,4919,59482,3162,4711,809,31762,2318,18687,1654,4322,877,117163,3762,10563,1223,66747,2603,32739,2176,7114,1133,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
