GEO_ID,B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,NAME,B13014_001EA,B13014_001MA,B13014_002EA,B13014_002MA,B13014_003MA,B13014_003EA,B13014_004MA,B13014_004EA,B13014_005MA,B13014_005EA,B13014_006MA,B13014_006EA,B13014_007EA,B13014_007MA,B13014_008MA,B13014_008EA,B13014_009MA,B13014_009EA,B13014_010MA,B13014_010EA,B13014_011MA,B13014_011EA,B13014_012EA,B13014_012MA,B13014_013MA,B13014_013EA,B13014_014MA,B13014_014EA,B13014_015MA,B13014_015EA,B13014_016EA,B13014_016MA,B13014_017MA,B13014_017EA,B13014_018MA,B13014_018EA,B13014_019MA,B13014_019EA,B13014_020MA,B13014_020EA,B13014_021EA,B13014_021MA,B13014_022MA,B13014_022EA,B13014_023MA,B13014_023EA,B13014_024MA,B13014_024EA,B13014_025MA,B13014_025EA,B13014_026EA,B13014_026MA,B13014_027EA,B13014_027MA,state
0400000US18,1559984,4116,89436,4735,53004,3439,7338,1228,9070,1561,16256,1796,14030,1572,6310,1140,36432,3022,9581,1705,11150,1544,14191,2189,1394,493,116,116,1470548,6366,657612,8811,53889,2774,172234,5820,223883,7538,149579,5501,58027,3300,812936,10398,216396,4525,184954,6383,290210,7361,91499,5200,29877,2659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,705777,3188,40484,2467,26415,2194,1808,621,3813,820,8586,1236,8646,1364,3562,876,14069,1411,1988,611,4512,1040,6976,998,372,270,221,180,665293,3792,316244,5372,17527,2038,61565,3004,123658,3984,81981,3520,31513,2311,349049,5868,81004,2849,64661,4152,142774,3993,47403,3396,13207,1611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,670688,3131,44946,3280,30779,2863,3017,905,5861,1089,9871,1301,8188,1361,3842,890,14167,2082,3159,904,3950,1019,6099,1345,841,492,118,94,625742,4948,298162,5401,25967,2493,59311,3168,101100,4328,74380,3100,37404,2663,327580,6637,80539,2775,61470,2851,127514,4362,42522,2718,15535,1514,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1041455,3146,58231,3647,37923,3016,4216,957,6857,1082,13201,1758,8061,1255,5588,1186,20308,2437,3976,863,8493,1632,7512,1332,218,175,109,130,983224,4778,463925,7210,39309,3285,126032,4772,164033,5277,81369,3923,53182,3291,519299,7954,126395,4106,129565,4958,183580,6659,56135,3786,23624,2109,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1121744,3376,57981,4707,28858,2865,2460,944,6357,1339,7535,1458,8897,1427,3609,767,29123,3290,7402,1510,9941,2028,10089,1717,1319,642,372,265,1063763,5393,430259,8680,42269,4249,120768,5514,141966,6900,86907,4632,38349,2642,633504,9121,167420,5732,158581,6967,212280,6945,69977,4245,25246,2698,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,299334,2171,13845,1738,8677,1231,282,275,1914,643,2543,634,2576,618,1362,460,5168,1085,956,491,1873,632,2010,816,329,274,0,155,285489,2646,127123,4276,5062,1137,36009,2685,42230,2729,29458,2219,14364,1721,158366,4512,31891,1932,38589,2917,59020,3684,21947,2513,6919,1369,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1476743,3684,77612,4412,48805,3463,3410,926,7378,1677,11341,1893,13919,1469,12757,1777,28807,2725,6038,1301,9497,1649,10127,1791,2415,781,730,367,1399131,5451,582836,9516,38832,3820,113145,4584,161675,6420,148117,5144,121067,4869,816295,9776,166631,4705,173776,7298,271228,7624,133656,5881,71004,4178,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1667892,4223,72166,4068,50548,3435,2472,827,6055,1347,11312,1556,16724,2080,13985,1744,21618,2242,3281,1038,6950,1454,8976,1392,1355,515,1056,488,1595726,5682,640640,8792,35104,3465,118230,5470,164457,6629,180464,5579,142385,5997,955086,10005,187195,4126,186754,6494,307560,7628,186808,6856,86769,4554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2324778,3855,114104,4449,68496,3395,5051,1110,12762,1521,21829,1668,19828,1967,9026,1279,45608,2980,9076,1727,14863,1768,18869,1945,1952,754,848,440,2210674,5942,937142,10015,62705,3621,206379,6036,335125,6949,211962,5718,120971,4605,1273532,10728,303840,5046,271600,8269,493353,8594,152683,6237,52056,3736,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1276539,3057,71893,3374,53555,3179,3565,973,6715,1429,15611,1966,18311,1627,9353,1208,18338,1861,4727,1043,5165,1114,6915,1172,1368,497,163,179,1204646,4498,554209,7035,25576,2111,87212,3251,195763,5367,171550,4484,74108,3878,650437,7540,146949,3694,114676,4600,247250,6039,109380,4470,32182,2542,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,727586,3675,40594,3345,20377,2482,1819,690,4224,1165,7788,1483,4426,1255,2120,676,20217,2590,3693,891,6260,1590,8140,1480,1885,791,239,212,686992,4854,280483,7203,23765,2302,67631,3859,110912,5485,55017,3982,23158,2254,406509,8288,103849,4642,97365,5349,152909,6947,36287,3260,16099,2556,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1425470,4822,80558,4313,47801,3149,3485,809,8356,1441,15177,2012,14516,1707,6267,1074,32757,3593,7795,1549,10955,1914,11101,2081,1969,788,937,481,1344912,6576,598498,10246,48673,3426,140883,5707,198578,6465,137497,5453,72867,3977,746414,11253,176706,4785,167737,6462,267435,7735,97320,5801,37216,3435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222047,1738,11359,1486,7032,1104,573,333,1446,496,2740,650,1700,482,573,289,4327,961,1084,466,833,415,2066,692,302,235,42,72,210688,2248,101634,2713,4559,990,22345,2032,37785,2313,27973,1976,8972,1382,109054,3183,25995,1821,23484,2338,40186,2667,14541,2062,4848,1136,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431222,1861,26172,2235,18528,2010,1498,663,2507,674,5706,1083,6240,1151,2577,614,7644,1266,1962,632,2136,648,3051,898,340,223,155,135,405050,3027,193518,4575,15413,1856,33048,2499,69264,3406,51284,2696,24509,1644,211532,4503,51062,2192,35901,2382,84449,3098,30668,2420,9452,1540,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,667070,2473,37096,3056,23150,2475,5355,1287,3784,1033,7345,1439,5151,1106,1515,503,13946,2040,3813,1123,4788,1274,4269,1087,743,502,333,276,629974,3607,272482,7254,42767,3522,72049,4196,91483,4957,45203,2973,20980,1915,357492,7472,96905,3859,89062,5449,117905,6099,40605,3583,13015,2051,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,311200,1937,12822,1894,8862,1500,409,348,1680,568,3030,945,1729,577,2014,635,3960,968,667,461,1563,698,1228,416,491,312,11,19,298378,2114,136506,4310,6139,1520,29324,2912,41582,2662,39767,2803,19694,2054,161872,4252,33981,1828,34822,3694,58750,3631,25929,2932,8390,1350,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2150607,4772,110951,5420,75931,4336,4577,939,11947,2036,16640,1997,24081,2186,18686,2107,35020,3137,6463,1609,12467,1927,11414,1764,3335,727,1341,694,2039656,6945,913149,9312,62809,3969,194659,6997,222718,6003,270798,6703,162165,6386,1126507,10420,260579,4733,243719,8069,345331,9161,200422,6630,76456,4417,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481018,2574,27244,2194,14894,2057,2149,784,3568,1188,4712,1080,2936,935,1529,454,12350,1642,3326,879,2941,889,5172,1114,778,503,133,119,453774,3319,184014,5459,25451,2572,41268,3282,63911,3415,33741,2672,19643,1909,269760,5658,69584,3615,57330,3930,103555,4807,25404,2856,13887,1745,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4921388,6035,236344,7104,153049,5661,15311,2042,26602,2621,32757,2988,38897,2945,39482,3006,83295,4134,22029,2233,22934,2443,29092,3249,6684,1253,2556,827,4685044,9392,1866420,15340,198938,6049,411416,11285,509777,12199,411218,9816,335071,8794,2818624,13365,615182,10248,505843,10141,903571,12399,539967,11014,254061,8513,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2385018,5852,135270,6849,85321,4547,11289,2207,15210,2209,27156,2628,20958,2001,10708,1369,49949,4441,11629,1905,14319,2059,19941,3032,3483,988,577,399,2249748,9496,1038043,11665,96267,4803,207505,7576,369716,9365,248945,6107,115610,4649,1211705,12788,298997,7944,239844,7911,454165,10576,167535,6331,51164,3711,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,160042,1576,11465,1561,7843,1256,201,153,937,306,2359,613,3413,1078,933,502,3622,873,367,418,1391,600,1618,506,246,249,0,141,148577,2251,68546,2884,1729,589,12618,1606,27384,1887,19493,2155,7322,1291,80031,3248,15937,1129,14833,1888,34188,2208,11036,1852,4037,1097,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2701115,4989,151327,6210,87045,5201,7684,1220,17536,2148,26878,2777,21182,2307,13765,1791,64282,4295,13361,2091,20145,2485,26564,2945,3364,1018,848,502,2549788,7920,1096538,11460,68703,3313,283084,7845,371466,9366,241115,6970,132170,4905,1453250,13389,346704,6621,338691,8107,524054,12096,179481,7420,64320,3766,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895347,3214,53664,2795,34778,2541,3430,622,7880,1050,12318,1339,8710,1175,2440,608,18886,1786,5002,1053,6188,1245,6378,1065,1062,396,256,168,841683,3959,396604,5406,43143,2788,107915,3570,133883,3814,80688,3499,30975,1872,445079,6319,111355,3295,105822,4491,161345,4469,50030,3466,16527,1604,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,918114,3533,45389,3593,30422,2827,1956,674,6302,1397,9951,1486,6167,1168,6046,1424,14967,2126,3575,1024,3299,792,6642,1582,1226,623,225,140,872725,4949,384808,6557,37360,3299,79097,5182,136505,5455,84075,4045,47771,2884,487917,7658,103244,3757,97673,5049,185036,6474,72049,3915,29915,2583,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2990114,5017,148217,5960,89884,4892,7900,1295,16272,1902,22453,2133,25891,2651,17368,1931,58333,3708,13498,2060,21620,2245,18565,2302,3549,939,1101,564,2841897,8010,1213697,9683,68936,3586,327498,7361,353077,9097,286839,7659,177347,5786,1628200,11205,359310,6864,414464,10783,526988,10886,235602,7931,91836,4756,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257485,1717,11002,1562,6558,1200,173,177,592,298,1379,495,2595,881,1819,738,4444,1148,1255,498,663,403,1817,883,586,471,123,116,246483,2547,93862,3596,8117,1337,17664,2030,29592,2630,24620,2129,13869,1748,152621,3798,29156,2015,32983,2736,56321,3663,23624,2316,10537,1617,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1135674,3711,60734,3675,30681,2754,2516,867,5393,948,12436,1951,6152,1114,4184,952,30053,2805,7102,1448,9460,1823,12150,1902,1070,580,271,233,1074940,5111,465100,7916,39833,3239,110493,6189,167165,6336,96034,4739,51575,4065,609840,8280,143744,5164,146195,6170,220719,7087,72168,4822,27014,2717,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187230,1978,14187,1927,8737,1392,526,291,1565,523,2985,931,2804,894,857,355,5450,1134,2170,865,1362,448,1759,579,135,144,24,46,173043,2332,78585,3118,3495,787,16219,1667,31565,2347,20109,1610,7197,1183,94458,3175,23917,1307,22422,2272,33215,2157,10662,1561,4242,1138,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1565928,4201,83431,5064,51169,3686,5002,1243,11519,2220,15309,1895,12619,1701,6720,1183,32262,3457,5771,1202,13846,2237,9735,1860,2575,1233,335,263,1482497,6792,671730,9990,60918,3718,185182,7384,210809,7585,147355,5573,67466,3398,810767,10696,192278,5726,208344,7454,276417,8086,97773,5311,35955,3068,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6528380,8911,405286,11458,263766,8763,41690,3367,54239,5199,78167,5624,61571,4603,28099,3188,141520,6565,40097,3481,45215,3656,46205,4174,7506,1725,2497,1312,6123094,14198,2892116,22454,484368,11462,642960,12871,898359,18494,609854,11725,256575,8563,3230978,22027,901942,13033,667907,15772,1111935,16780,414790,12188,134404,5951,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,712927,2289,54990,3144,45448,2799,2273,772,7126,1157,19367,1916,13616,1646,3066,775,9542,1756,2440,932,2854,769,3849,1265,187,189,212,198,657937,3754,335662,5515,25898,2783,71593,3813,137854,4696,77197,3227,23120,2318,322275,5914,90322,3153,63267,3864,120164,5012,37210,3696,11312,1923,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143854,997,5996,1044,3647,601,336,294,370,165,889,350,1155,393,897,338,2349,792,575,400,489,301,1017,572,234,155,34,39,137858,1469,58077,2114,1966,463,12906,1369,18385,1603,16060,1439,8760,1082,79781,2111,15897,994,16498,1402,28507,1813,14168,1721,4711,872,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2048640,4951,108748,5594,75883,4423,4693,1064,11488,1595,22538,2662,21338,2787,15826,1722,32865,3483,6010,1310,12423,2020,11402,2191,2266,811,764,454,1939892,7446,899891,10433,59966,4108,179861,6508,275568,8331,233590,7549,150906,5686,1040001,10901,230316,5653,215898,7496,347322,9128,165752,6515,80713,4738,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1658331,4757,90561,4956,64969,3436,4904,1472,13100,1967,23125,2360,15384,1824,8456,1303,25592,2933,4983,1134,8678,1874,9448,1750,1882,758,601,345,1567770,7284,723336,9693,59735,4258,145790,5980,262528,6835,168474,7058,86809,3671,844434,10544,200033,5152,171403,7630,301595,8857,127417,5519,43986,3255,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
