GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001MA,C25095_001EA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004EA,C25095_004MA,C25095_005EA,C25095_005MA,C25095_006MA,C25095_006EA,C25095_007MA,C25095_007EA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012MA,C25095_012EA,C25095_013MA,C25095_013EA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016MA,C25095_016EA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019MA,C25095_019EA,C25095_020EA,C25095_020MA,C25095_021MA,C25095_021EA,C25095_022MA,C25095_022EA,C25095_023EA,C25095_023MA,C25095_024MA,C25095_024EA,C25095_025EA,C25095_025MA,C25095_026EA,C25095_026MA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029MA,C25095_029EA,state
0400000US18,1720780,14241,56411,3638,3698,640,42945,2982,9768,1394,129412,4356,50066,2794,79346,3825,0,184,260822,6894,158923,5218,101899,4153,0,184,270609,6518,209053,6240,61556,3097,0,184,376653,5974,339866,5863,36787,2709,0,184,263133,5978,254640,6380,8493,1481,0,184,363740,7420,358608,7526,5132,1052,0,184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,882584,7833,25594,1930,1562,340,19619,1693,4413,888,62530,2718,26764,1902,35766,2357,0,151,126831,4827,82372,3945,44459,2557,0,151,127220,4283,100048,3930,27172,2361,0,151,199964,4843,176970,4523,22994,2098,0,151,140035,4417,134699,4355,5336,1053,0,151,200410,4345,197612,4406,2798,749,0,151,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739191,7686,21998,1846,1589,460,17026,1653,3383,628,50228,2576,20226,1625,30002,2081,0,165,104329,4221,63445,3181,40884,3151,0,165,103117,3421,77393,2844,25724,2292,0,165,159853,5411,136913,4999,22940,2236,0,165,110053,3929,103551,3861,6502,1045,0,165,189613,4352,186089,4290,3524,820,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1144309,10967,64931,3867,11726,1635,44875,3199,8330,1258,115817,3956,59937,2974,55880,3107,0,181,184778,5476,124681,4733,60097,3403,0,181,167474,5652,132013,4886,35461,2769,0,181,231058,6784,207077,6503,23981,2233,0,181,156847,5739,149951,5755,6896,1069,0,181,223404,5813,219968,5774,3436,714,0,181,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130134,10390,68223,3995,11199,1652,45822,3674,11202,1508,120121,4583,66390,3160,53731,4049,0,193,174355,5852,116563,4764,57792,3510,0,193,150135,5442,115227,4630,34908,2583,0,193,207034,5862,181713,5227,25321,2597,0,193,149744,6067,141614,5769,8130,1469,0,193,260522,6804,256309,6695,4213,1010,0,193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396014,5199,15154,1535,1498,562,11112,1287,2544,551,34758,2065,10464,1354,24294,1761,0,155,60912,3208,31573,2392,29339,2180,0,155,58881,3345,37192,2520,21689,2285,0,155,88373,3650,71303,2863,17070,1904,0,155,57348,2903,52456,2890,4892,795,0,155,80588,3333,78477,3304,2111,585,0,155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1433937,10091,34309,2232,683,346,25575,1950,8051,1055,64734,2805,13353,1730,51381,2609,0,190,119817,4598,48397,2896,71420,4149,0,190,130084,5757,63479,3658,66605,4163,0,190,233954,6490,140554,5411,93400,4860,0,190,208467,5983,154753,5009,53714,3403,0,190,642572,9310,591065,8560,51507,2992,0,190,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570055,10932,38649,2811,571,375,29392,2383,8686,1461,73021,4954,9436,1507,63585,4441,0,195,144007,5581,47249,2845,96758,4669,0,195,146367,5178,67524,3393,78843,3953,0,195,259021,7624,145951,4961,113070,5295,0,195,232289,6310,172477,5566,59812,3061,0,195,676701,9152,626682,9018,50019,3169,0,195,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2713964,15597,116115,4441,4622,717,89688,3824,21805,1929,222761,5619,64169,2849,158592,4537,0,161,412744,7592,231088,5398,181656,4980,0,161,406521,6668,285896,4976,120625,4205,0,161,565257,8982,476874,8674,88383,3530,0,161,381754,7646,354842,7647,26912,1942,0,161,608812,9039,592296,8769,16516,1540,0,161,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1508810,9302,39696,1990,1924,452,31070,1883,6702,935,79707,3128,25618,1579,54089,2685,0,139,161319,4789,86496,3018,74823,3229,0,139,189707,4819,120212,3705,69495,3852,0,139,314815,6180,245634,6371,69181,3405,0,139,254929,4690,229768,4608,25161,2041,0,139,468637,7852,452185,7919,16452,1277,0,139,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743611,9469,53773,3279,7670,1176,38687,2938,7416,1345,95925,4399,48800,3040,47125,3568,0,198,131092,5527,87707,4254,43385,3282,0,198,113286,5778,88303,4880,24983,2986,0,198,144716,5044,131947,5303,12769,1592,0,198,82773,4477,79373,4457,3400,883,0,198,122046,4897,119729,4962,2317,685,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1591686,12609,62831,3750,5166,1159,47274,3500,10391,1515,132690,4663,55741,2782,76949,4172,0,177,244873,6450,146495,5306,98378,4049,0,177,237097,6554,175034,5516,62063,3770,0,177,341950,8288,294956,7437,46994,3532,0,177,226993,6700,213378,6627,13615,1902,0,177,345252,7173,338012,7317,7240,1057,0,177,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274196,4635,12069,1476,1382,460,9091,1437,1596,415,23353,2094,10744,1363,12609,1563,0,157,44444,2448,27267,2214,17177,1536,0,157,40305,2185,27991,1919,12314,1686,0,157,58240,2959,49307,2686,8933,1228,0,157,39808,2520,37132,2415,2676,937,0,157,55977,2665,54603,2661,1374,643,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,486642,6333,13149,1293,899,372,9614,1150,2636,498,33218,2330,13355,1464,19863,1726,0,149,62297,2811,37711,2076,24586,2045,0,149,67937,3320,47898,2670,20039,1948,0,149,110373,4243,95647,4014,14726,1552,0,149,78800,3372,75090,3383,3710,622,0,149,120868,3828,118818,3818,2050,575,0,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552324,7892,19663,2363,890,368,14166,2104,4607,1053,35430,2620,10656,1349,24774,2309,0,200,77198,3788,31930,2454,45268,3072,0,200,76379,4052,41472,2570,34907,2763,0,200,115312,5453,81438,4614,33874,2805,0,200,83176,4282,70917,3904,12259,1592,0,200,145166,5040,136421,4901,8745,1427,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,367863,5474,9050,1059,128,159,7236,926,1686,557,18490,2359,2861,720,15629,2137,0,181,36866,2827,12248,1539,24618,2184,0,181,41349,2423,20055,1423,21294,1958,0,181,69643,3329,41305,2590,28338,2650,0,181,61421,3165,46238,2681,15183,1734,0,181,131044,3558,122425,3597,8619,1317,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2081481,13198,47930,2880,362,210,35955,2215,11613,1527,97046,4037,7110,1201,89936,4053,0,192,181588,6783,33854,2071,147734,6561,0,192,187489,6185,69029,3623,118460,5266,0,192,331508,8036,153818,5396,177690,6126,0,192,302955,8647,183024,6463,119931,5394,0,192,932965,11737,810354,11172,122611,5612,0,192,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,518106,7759,32729,2338,4998,1014,21031,2269,6700,1116,55727,3045,25895,2267,29832,2518,0,185,85506,4242,51744,3114,33762,2841,0,185,68462,3325,48660,2985,19802,2154,0,185,97208,4578,82399,4029,14809,1802,0,185,68297,3531,64334,3408,3963,812,0,185,110177,4231,107447,4214,2730,727,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3883893,16541,110173,4627,3771,744,78887,3835,27515,2648,231729,6337,48533,2633,183196,5492,0,185,415157,9163,159502,5221,255655,7212,0,185,417603,8673,227807,6117,189796,5992,0,185,700796,10962,461520,8247,239276,7297,0,185,567820,9295,410297,7107,157523,5843,0,185,1440615,14674,1253687,12876,186928,5884,0,185,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441626,15846,108914,4989,8859,1435,78335,4424,21720,2180,227242,6854,97750,5266,129492,4845,0,193,377319,8066,213049,5404,164270,6286,0,193,351759,7564,241878,6771,109881,4971,0,193,490402,11346,417449,10828,72953,3752,0,193,341529,8285,315854,7366,25675,2750,0,193,544461,10535,528089,10310,16372,1770,0,193,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,189193,3576,5991,933,602,174,4432,826,957,276,10796,1117,5561,802,5235,765,0,141,21933,1792,15610,1324,6323,1143,0,141,24929,2502,20070,1980,4859,1250,0,141,39500,2579,36447,2241,3053,769,0,141,32165,2046,31443,2006,722,387,0,141,53879,2532,53558,2475,321,238,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3019382,13908,99160,3997,6591,920,76408,3682,16161,1638,237363,6105,86780,3559,150583,4853,0,182,433800,8644,248361,6298,185439,5906,0,182,442347,9254,317986,7505,124361,5409,0,182,642922,10140,551265,9195,91657,4098,0,182,449172,9578,421777,8948,27395,2287,0,182,714618,11058,699716,10890,14902,1726,0,182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,960369,7142,43732,2527,4773,738,30963,2204,7996,1118,88719,3530,43913,2400,44806,2529,0,149,150337,4857,98816,3573,51521,2784,0,149,145200,4410,113421,3595,31779,2376,0,149,201055,5169,181405,4593,19650,1923,0,149,134891,4709,129301,4592,5590,852,0,149,196435,4820,192724,4800,3711,842,0,149,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,933775,9126,32555,2389,1555,519,25118,2188,5882,1106,65674,2790,20767,1873,44907,2529,0,193,122688,4922,60561,3411,62127,3601,0,193,130141,4447,72798,3188,57343,3177,0,193,198566,6820,138961,5330,59605,3899,0,193,141637,5259,119673,4923,21964,2475,0,193,242514,6040,229608,5535,12906,1681,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3416499,15135,117212,4010,5184,897,90534,3767,21494,1975,255997,6445,79085,3055,176912,5560,0,165,465200,8413,258497,6612,206703,5538,0,165,455346,7707,314554,6501,140792,5308,0,165,691596,10099,555803,9525,135793,4747,0,165,516302,8781,458794,8060,57508,3261,0,165,914846,10646,876461,10229,38385,2559,0,165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,247790,4277,7274,1316,0,200,5482,1068,1792,717,14316,1829,1156,458,13160,1746,0,200,25157,2302,8943,1335,16214,1801,0,200,28996,2449,12952,1483,16044,1978,0,200,47489,3030,28760,2490,18729,2088,0,200,39783,2907,31177,2742,8606,1213,0,200,84775,3770,80934,3667,3841,778,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217692,9732,66041,3585,7688,1425,43553,2714,14800,1615,121035,5403,59645,3788,61390,3680,0,197,192441,5906,120556,4526,71885,3687,0,197,183883,6061,133999,5094,49884,3635,0,197,248490,6492,212315,5782,36175,3297,0,197,158781,5547,148475,5485,10306,1514,0,197,247021,7683,239418,7588,7603,1203,0,197,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217200,3814,7401,1099,780,301,5273,889,1348,438,13532,1174,6091,833,7441,960,0,147,30976,2089,20237,1560,10739,1417,0,147,33438,2504,26240,2167,7198,1195,0,147,49052,2457,44538,2387,4514,856,0,147,36663,2289,35049,2247,1614,499,0,147,46138,2247,45155,2283,983,371,0,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1654001,14531,77604,4905,8944,1248,55078,3384,13582,2035,160527,5756,68481,3639,92046,4344,0,193,271005,8235,163920,6421,107085,4500,0,193,251823,7849,184084,6883,67739,3845,0,193,337716,7125,295817,7465,41899,2722,0,193,221254,6959,208162,6720,13092,1698,0,193,334072,8481,324947,8273,9125,1392,0,193,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5586856,26359,235149,7622,23598,2302,164513,6628,47038,3444,423704,8517,178800,5721,244904,7631,0,206,733676,12707,408393,8421,325283,8912,0,206,714333,14585,474437,12613,239896,9062,0,206,1047872,15629,858963,14216,188909,7441,0,206,778993,15214,719727,14302,59266,3883,0,206,1653129,15541,1599809,14744,53320,3860,0,206,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623589,6650,16401,1679,872,323,12329,1359,3200,772,31809,2385,10205,1305,21604,2105,0,181,66984,3340,31827,2255,35157,2412,0,181,84955,4222,45573,2975,39382,2976,0,181,144658,5499,111237,4582,33421,2510,0,181,105885,4637,94921,4377,10964,1561,0,181,172897,4977,165816,4959,7081,1108,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183563,2872,5895,676,346,282,4852,644,697,277,13999,1156,1929,487,12070,1116,0,143,22609,1656,8884,1042,13725,1392,0,143,25239,1965,15050,1531,10189,1198,0,143,40152,2209,29024,2046,11128,1416,0,143,29569,1828,25942,1691,3627,627,0,143,46100,1858,43567,1835,2533,611,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
