GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001MA,B05009_001EA,B05009_002MA,B05009_002EA,B05009_003MA,B05009_003EA,B05009_004EA,B05009_004MA,B05009_005EA,B05009_005MA,B05009_006MA,B05009_006EA,B05009_007MA,B05009_007EA,B05009_008MA,B05009_008EA,B05009_009MA,B05009_009EA,B05009_010MA,B05009_010EA,B05009_011EA,B05009_011MA,B05009_012MA,B05009_012EA,B05009_013MA,B05009_013EA,B05009_014MA,B05009_014EA,B05009_015EA,B05009_015MA,B05009_016EA,B05009_016MA,B05009_017MA,B05009_017EA,B05009_018MA,B05009_018EA,B05009_019MA,B05009_019EA,B05009_020EA,B05009_020MA,B05009_021MA,B05009_021EA,B05009_022MA,B05009_022EA,B05009_023MA,B05009_023EA,B05009_024MA,B05009_024EA,B05009_025EA,B05009_025MA,B05009_026EA,B05009_026MA,B05009_027MA,B05009_027EA,B05009_028MA,B05009_028EA,B05009_029MA,B05009_029EA,B05009_030MA,B05009_030EA,B05009_031EA,B05009_031MA,B05009_032MA,B05009_032EA,B05009_033MA,B05009_033EA,B05009_034MA,B05009_034EA,B05009_035MA,B05009_035EA,B05009_036EA,B05009_036MA,B05009_037EA,B05009_037MA,state
0400000US18,1511563,6061,495233,5655,311398,9181,308469,9231,2929,909,273040,7959,22945,3271,20821,3087,2124,866,15413,2257,15289,2240,124,141,183835,8357,183351,8263,484,429,171414,7815,12421,2441,12119,2372,302,348,1016330,6891,681026,10957,665009,10420,16017,2167,610285,10849,44691,4232,33985,4109,10706,1863,26050,3534,24615,3624,1435,675,335304,10891,328672,11031,6632,1758,316260,10580,19044,2755,13502,2156,5542,1657,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693174,4566,229559,3493,159964,3895,158353,3953,1611,624,141113,3944,11890,1882,10583,1800,1307,608,6961,1326,6922,1328,39,64,69595,3797,69033,3728,562,421,64758,3578,4837,1273,4275,1214,562,421,463615,3931,326656,6464,318546,6540,8110,1532,295969,6077,21702,2240,15661,1876,6041,1355,8985,1647,8452,1607,533,423,136959,6017,134711,5864,2248,669,128695,6092,8264,1422,6883,1356,1381,534,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,689263,3903,235904,3279,159225,4386,157210,4513,2015,784,131942,4197,17808,2345,16256,2141,1552,720,9475,1782,9475,1782,0,165,76679,4350,76443,4349,236,185,67323,4167,9356,1662,9136,1639,220,181,453359,4097,314870,6128,305693,6384,9177,1489,262691,6087,35403,3408,27606,3033,7797,1328,16776,2752,16542,2760,234,198,138489,5504,136607,5489,1882,685,125372,4828,13117,2311,11664,2147,1453,602,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,942987,4771,315985,4581,192645,5705,190383,5637,2262,645,171428,5223,13496,2555,12094,2375,1402,566,7721,1945,7674,1930,47,84,123340,4923,122764,4857,576,489,116815,5014,6525,1706,5949,1431,576,489,627002,5315,401475,8049,390644,8171,10831,2151,372937,7788,19345,2806,12249,2061,7096,1815,9193,1757,8577,1659,616,598,225527,8706,221778,8857,3749,1298,215486,8895,10041,2190,6541,1510,3500,1266,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1046269,5757,357776,4863,172600,5757,171734,5747,866,445,156295,5212,9075,1974,8748,1971,327,243,7230,1388,6961,1349,269,227,185176,6387,185139,6387,37,61,178095,5981,7081,1495,7044,1491,37,61,688493,6555,372583,9743,366666,9791,5917,1258,344018,9794,17212,2277,12677,2194,4535,1144,11353,2080,10635,2083,718,515,315910,9139,313298,9179,2612,1012,306690,9071,9220,2243,7314,2006,1906,799,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,251996,2552,78111,2037,52556,2589,52179,2493,377,281,48874,2791,1425,551,1279,531,146,171,2257,956,2257,956,0,155,25555,2398,25466,2388,89,107,24810,2415,745,336,656,332,89,107,173885,2928,114827,4371,112355,4182,2472,1037,105253,4068,3667,1924,1932,1518,1735,950,5907,1460,5810,1456,97,102,59058,3767,57512,3725,1546,617,56190,3819,2868,1030,1791,877,1077,485,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1281406,5323,431149,4744,269636,6245,262863,6216,6773,1612,174581,5845,65170,4461,59561,4279,5609,1501,29885,3320,29351,3333,534,586,161513,6412,160259,6455,1254,624,131255,6134,30258,3289,29131,3145,1127,617,850257,5939,552469,9961,519269,9775,33200,3646,401125,9223,109196,6332,82188,5669,27008,3464,42148,4086,39749,3956,2399,1003,297788,9423,285614,9205,12174,2300,247345,9075,50443,5053,39351,4375,11092,2281,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1352489,4407,428070,5044,292415,6139,285874,6253,6541,1345,195213,5463,58317,4191,53115,4120,5202,1207,38885,4238,38362,4097,523,431,135655,5552,133839,5460,1816,850,105174,5440,30481,3498,29075,3409,1406,823,924419,5581,625035,8230,592031,8338,33004,2869,460479,8755,103510,5732,76805,4848,26705,2656,61046,4671,58821,4579,2225,735,299384,9111,281879,8904,17505,2715,232612,8480,66772,4314,51112,3902,15660,2631,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2163729,5889,664684,6464,410658,8308,403510,8363,7148,1107,335725,8440,46094,2911,40735,3004,5359,1045,28839,3456,28507,3407,332,282,254026,7415,253330,7445,696,444,240904,7306,13122,2355,12484,2363,638,443,1499045,7563,990545,13388,952422,13204,38123,3540,838959,12547,99057,5617,71423,5302,27634,3055,52529,4779,50085,4546,2444,828,508500,12605,502773,12505,5727,1159,481812,12175,26688,2901,22108,2711,4580,1123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235902,3637,414355,3962,292566,6440,287677,6547,4889,1051,232400,5327,35296,2948,31428,2846,3868,956,24870,2935,24778,2921,92,93,121789,5878,120774,5890,1015,481,101475,5224,20314,2480,19440,2440,874,475,821547,5041,589280,9132,564732,9003,24548,2700,500368,9282,56263,4183,39552,3494,16711,2359,32649,3049,30714,2797,1935,904,232267,8180,223824,8197,8443,1836,202948,7857,29319,3544,22933,2981,6386,1611,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,694285,5103,231540,4593,111588,5842,111252,5877,336,258,105349,5841,3621,981,3285,975,336,258,2618,973,2618,973,0,198,119952,5973,119924,5974,28,51,117634,5910,2318,1000,2318,1000,0,198,462745,5324,245394,8026,242440,8064,2954,1102,233092,8162,7080,1868,4749,1244,2331,1022,5222,1439,5045,1391,177,209,217351,8124,216029,8097,1322,781,213992,7840,3359,1354,2623,1119,736,523,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1325990,5620,434117,5375,268983,7170,266413,7047,2570,701,237067,6555,18527,2305,16544,2219,1983,622,13389,2550,13368,2553,21,35,165134,7047,165044,7045,90,97,159845,6987,5289,1264,5221,1249,68,89,891873,5597,587530,9584,573586,9905,13944,2044,538006,8969,28849,3385,19226,2981,9623,1847,20675,3242,19401,3147,1274,559,304343,9766,300637,9812,3706,1396,292913,9695,11430,2365,8303,1914,3127,1373,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205930,2091,69532,1936,48127,2238,48099,2238,28,39,45820,2246,140,142,140,142,0,157,2167,827,2167,827,0,157,21405,2009,21398,2012,7,20,21101,1999,304,369,304,369,0,157,136398,2269,96733,3723,95693,3708,1040,443,91292,3699,892,474,556,355,336,250,4549,1304,4455,1298,94,113,39665,3388,39465,3359,200,148,39205,3342,460,305,316,249,144,124,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,442956,2936,154605,2471,108999,3730,107887,3611,1112,599,92256,3373,10357,1547,9936,1507,421,293,6386,1571,5912,1346,474,473,45606,2947,45479,2934,127,213,38177,2847,7429,1880,7302,1885,127,213,288351,3455,202691,5046,195297,4993,7394,1341,171884,4794,22280,3181,16831,2540,5449,1272,8527,1812,7644,1675,883,570,85660,4802,82115,4537,3545,1002,72645,4362,13015,2568,9706,2052,3309,1033,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634076,4821,216495,3908,132888,5015,131731,5015,1157,437,73153,4798,35169,3390,34203,3393,966,403,24566,3309,24480,3324,86,111,83607,4678,82875,4644,732,419,61479,4578,22128,3332,21487,3314,641,421,417581,4547,254704,8212,239536,7978,15168,2295,141915,7129,80554,5623,67126,5069,13428,2255,32235,4030,30831,4079,1404,557,162877,7535,154695,7523,8182,1577,111336,6317,51541,5587,43602,5360,7939,1606,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,263652,2691,77491,2308,52203,3232,51365,3300,838,483,44309,3180,3520,825,2883,683,637,452,4374,1138,4374,1138,0,181,25288,2915,25119,2955,169,273,23774,2917,1514,699,1345,704,169,273,186161,2822,131387,4605,127229,4577,4158,1028,116017,4888,7232,1638,5029,1311,2203,833,8138,1776,7551,1676,587,487,54774,4466,53285,4404,1489,1005,49802,3970,4972,1956,3648,1700,1324,996,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1960687,6130,620856,5243,430884,7562,419679,7430,11205,2043,252205,5838,120214,5870,110655,5619,9559,1946,58465,4302,57492,4139,973,615,189972,6571,186036,6571,3936,1572,128383,5368,61589,4166,57728,4024,3861,1569,1339831,7275,933342,13068,873175,13324,60167,4059,590661,9077,245956,7731,196126,7188,49830,4048,96725,6833,92495,6829,4230,800,406489,11948,377241,11617,29248,3416,282411,9847,124078,6429,97603,5772,26475,2888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488544,3599,166590,3095,91931,4810,90689,4747,1242,891,67188,4558,14303,2705,13493,2565,810,829,10440,1865,10259,1878,181,229,74659,4172,74319,4147,340,345,68626,4375,6033,1854,5693,1820,340,345,321954,3415,183794,6676,174747,6581,9047,1748,138340,6336,26042,3071,18444,2440,7598,1620,19412,2745,18662,2575,750,588,138160,6470,134777,6543,3383,1163,121295,6926,16865,2675,14171,2555,2694,1120,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4082490,6051,1344060,7224,844071,11046,826004,11221,18067,2342,505042,8706,227833,8090,211566,7966,16267,2213,111196,8146,110055,8087,1141,620,499989,9637,491241,9451,8748,1686,356314,9767,143675,6855,135953,6911,7722,1671,2738430,8180,1751466,13664,1634904,13776,116562,5166,1095454,13889,479197,9321,378641,9451,100556,5292,176815,8995,168718,8821,8097,1542,986964,15898,922153,15540,64811,5184,674450,14144,312514,10808,254116,10353,58398,4760,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2168092,8525,719530,6877,434661,8456,428690,8562,5971,1369,339067,8087,63580,4817,59185,4595,4395,1303,32014,3258,31514,3200,500,388,284869,8550,282724,8513,2145,1274,244485,8356,40384,4210,38836,4070,1548,1090,1448562,9994,921141,14328,881757,13796,39384,3691,739156,12839,125804,7483,93763,6270,32041,3289,56181,5272,53554,5209,2627,928,527421,13795,513629,13091,13792,2841,467541,13229,59880,6478,48656,6097,11224,2728,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147988,1420,53735,1368,38063,1938,37626,1931,437,339,36365,2023,1138,647,761,482,377,358,560,265,500,236,60,110,15672,1713,15633,1720,39,72,15054,1730,618,380,579,379,39,72,94253,1805,69142,2602,67434,2543,1708,634,65081,2428,2155,810,769,582,1386,569,1906,877,1873,861,33,64,25111,2139,25092,2138,19,35,25064,2140,47,59,28,44,19,35,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
