GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002EA,C17013_002MA,C17013_003EA,C17013_003MA,C17013_004MA,C17013_004EA,C17013_005MA,C17013_005EA,C17013_006MA,C17013_006EA,C17013_007EA,C17013_007MA,C17013_008EA,C17013_008MA,C17013_009EA,C17013_009MA,C17013_010MA,C17013_010EA,C17013_011MA,C17013_011EA,state
0400000US18,1648172,14329,186201,5877,66985,3586,80966,4079,28923,2718,9327,1498,1461971,13691,728426,12277,569914,9541,143412,5696,20219,2104,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,28264,2138,30381,2744,9539,1562,2153,612,726407,7311,388194,6152,258203,5838,73534,3471,6476,1075,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23108,2411,28111,2725,13327,1834,3282,824,659343,7039,328627,5660,249114,6465,72300,3703,9302,1362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,66457,3275,76834,4247,21087,2047,4770,989,971623,10148,500181,8814,382596,7553,80572,4069,8274,1430,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,61658,4133,83194,5327,24933,2247,4981,1086,950893,9486,464358,8077,385491,8128,90135,4524,10909,1850,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,14735,1569,13731,1880,3980,990,1573,672,312931,5166,178849,5355,110433,4112,21537,2211,2112,675,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,38455,2797,47766,3745,15834,2037,2669,816,1332389,10662,595218,10733,574225,9210,142921,5818,20025,2400,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,54574,4105,60887,3626,17750,2473,2608,873,1463048,11274,661177,10553,631311,8010,154718,5654,15842,1820,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,115695,5470,132473,5230,51902,3474,12614,1475,2169928,15432,1098885,11950,831076,10448,215372,5670,24595,2209,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,43798,3220,38175,2436,17878,1856,4434,863,1270151,9399,633332,6779,488108,6761,132811,4196,15900,1506,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,42790,3265,70508,4327,24845,2743,5367,1260,604110,8871,300350,7339,240379,7274,56204,3851,7177,1474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,67331,3838,78360,4507,26520,2462,5708,1146,1339312,11908,696057,9211,509843,10061,118849,4389,14563,1616,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11484,1157,10094,1590,3612,742,1357,461,233103,5160,131568,4225,77283,3312,21223,1806,3029,894,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,15984,1743,18233,2042,7266,1348,1823,591,431258,6410,219378,4245,158471,4691,47159,2576,6250,914,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,24290,2408,36199,3353,17110,2301,4206,1112,569028,9141,271823,6879,218465,7620,68657,4628,10083,1503,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,9197,1373,9446,1748,3897,1097,522,384,318656,6051,163754,4570,125364,4218,26745,2026,2793,686,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,65902,3862,81908,3950,28135,2508,6429,1536,2029268,11090,829498,9675,925378,11598,242419,7358,31973,3137,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,31446,2588,35847,2541,14098,1749,2656,816,417374,7998,213350,6368,154747,4789,43395,3170,5882,985,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,186909,6638,252168,7538,96200,5052,25471,2235,4027109,19840,1772129,15065,1719398,15353,457241,10434,78341,4371,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,119477,6137,147941,5404,53189,3487,11235,1781,2140388,16167,1092354,12887,847872,11270,179414,5671,20748,2357,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,5433,1096,4796,925,1649,444,464,214,163038,3810,88548,3106,59155,2702,13338,1571,1997,722,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,133225,4976,151202,6051,51868,3385,12786,1836,2564231,14280,1302841,12253,989195,12313,244503,6887,27692,2335,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,48793,2499,51202,2477,20603,1440,4450,970,832019,7593,424335,6409,319274,5532,77776,2854,10634,1389,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,47825,3760,46336,3489,19470,2215,3571,904,847690,8772,443006,6659,317768,7230,74362,4170,12554,1813,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,121465,5115,128292,5461,44628,3103,10274,1587,2897430,15690,1443738,14291,1162068,13553,258373,6625,33251,2471,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,9538,1552,10027,1510,3626,963,519,491,233709,5060,113123,3865,96357,4029,21268,1813,2961,905,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,66892,4351,74426,4061,24399,2897,4049,1070,1034275,12278,536412,8467,404077,8921,84344,4743,9442,1670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,7188,999,6420,1033,2685,763,1484,420,188891,3737,102894,3106,65512,3037,18316,1866,2169,446,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,89792,4322,96013,5454,31312,2881,7605,1353,1416943,12805,722520,10617,557360,8716,122005,5705,15058,2074,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,254044,7039,372461,9485,197613,6916,51267,4091,5363810,23248,2311980,21660,2261202,19715,682791,14465,107837,5487,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,19290,2485,25044,2559,13951,2014,5774,1322,602602,7131,233468,6122,224977,5851,117146,4590,27011,2260,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,4745,814,5723,1017,1191,466,198,152,149021,3255,81112,2948,55654,2550,11585,1073,670,208,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,66827,4029,78629,4706,25115,2690,4459,1034,1869392,14307,882345,10343,772492,11590,189450,6694,25105,2192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,59230,4098,62115,4464,27215,2845,7851,1486,1531375,14981,750213,11057,605777,10973,151880,5927,23505,2493,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25547,2167,26313,2417,7623,1555,1441,591,410612,7533,222943,5441,156123,4660,29017,2403,2529,793,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,50555,3194,55582,3300,19894,1679,4433,874,1331109,10318,693356,8113,498579,7579,123676,4561,15498,1541,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4493,944,5285,1057,2062,730,585,379,134320,3718,74450,2893,45354,2760,12827,1724,1689,563,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,140547,5164,176879,6602,41962,3299,4347,992,531645,9801,238257,7070,249003,7270,40943,3008,3442,842,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,68885,3998,83621,4730,24235,2522,4132,1114,1053064,10642,539125,9240,417769,9261,85381,4478,10789,1708,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,4290,884,5067,972,2155,560,1030,263,153858,3775,69052,3326,63110,2931,16798,2117,4898,861,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,69470,4212,82431,4732,45385,3398,15348,2166,1348053,14877,693035,12567,480285,10533,148321,4810,26412,2467,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,39901,3219,50095,3206,16049,1873,4893,1074,647663,8295,344171,6983,242170,6662,54729,3681,6593,1342,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
