GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001MA,B07001_001EA,B07001_002MA,B07001_002EA,B07001_003EA,B07001_003MA,B07001_004EA,B07001_004MA,B07001_005EA,B07001_005MA,B07001_006MA,B07001_006EA,B07001_007MA,B07001_007EA,B07001_008EA,B07001_008MA,B07001_009EA,B07001_009MA,B07001_010EA,B07001_010MA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016EA,B07001_016MA,B07001_017EA,B07001_017MA,B07001_018EA,B07001_018MA,B07001_019MA,B07001_019EA,B07001_020MA,B07001_020EA,B07001_021MA,B07001_021EA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024EA,B07001_024MA,B07001_025MA,B07001_025EA,B07001_026MA,B07001_026EA,B07001_027EA,B07001_027MA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030MA,B07001_030EA,B07001_031MA,B07001_031EA,B07001_032EA,B07001_032MA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035MA,B07001_035EA,B07001_036MA,B07001_036EA,B07001_037EA,B07001_037MA,B07001_038EA,B07001_038MA,B07001_039EA,B07001_039MA,B07001_040MA,B07001_040EA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043EA,B07001_043MA,B07001_044EA,B07001_044MA,B07001_045MA,B07001_045EA,B07001_046MA,B07001_046EA,B07001_047EA,B07001_047MA,B07001_048EA,B07001_048MA,B07001_049EA,B07001_049MA,B07001_050MA,B07001_050EA,B07001_051MA,B07001_051EA,B07001_052EA,B07001_052MA,B07001_053EA,B07001_053MA,B07001_054EA,B07001_054MA,B07001_055MA,B07001_055EA,B07001_056MA,B07001_056EA,B07001_057MA,B07001_057EA,B07001_058EA,B07001_058MA,B07001_059EA,B07001_059MA,B07001_060MA,B07001_060EA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063EA,B07001_063MA,B07001_064MA,B07001_064EA,B07001_065MA,B07001_065EA,B07001_066MA,B07001_066EA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069MA,B07001_069EA,B07001_070MA,B07001_070EA,B07001_071MA,B07001_071EA,B07001_072EA,B07001_072MA,B07001_073MA,B07001_073EA,B07001_074EA,B07001_074MA,B07001_075MA,B07001_075EA,B07001_076MA,B07001_076EA,B07001_077MA,B07001_077EA,B07001_078MA,B07001_078EA,B07001_079MA,B07001_079EA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082MA,B07001_082EA,B07001_083EA,B07001_083MA,B07001_084MA,B07001_084EA,B07001_085EA,B07001_085MA,B07001_086MA,B07001_086EA,B07001_087MA,B07001_087EA,B07001_088MA,B07001_088EA,B07001_089MA,B07001_089EA,B07001_090EA,B07001_090MA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093MA,B07001_093EA,B07001_094EA,B07001_094MA,B07001_095MA,B07001_095EA,B07001_096EA,B07001_096MA,state
0400000US06,37572738,10274,2068118,10104,6702496,2897,1104946,4484,2917394,5343,2784831,3409,2689487,3649,2539625,19868,2635563,18834,2609549,3868,2618343,3547,2331466,17696,1971527,17650,1482785,10708,1054369,11315,2062239,2670,31777868,67939,1650877,15064,5772524,23966,839497,8180,2133255,14683,2025276,15136,2096957,15820,2106319,19629,2266046,18069,2307221,9452,2355215,9570,2119976,17047,1816602,18067,1379723,10926,989464,11221,1918916,6521,3989910,57306,318788,10540,725508,20697,134770,5777,497486,11917,489594,13529,406131,12646,304284,10732,267659,9608,215396,8424,184924,7618,143280,6307,101309,6322,63509,4889,41308,2948,95964,4498,1056708,26852,58914,5201,114873,9086,93267,5114,164208,7330,151158,6678,106762,6400,75043,4955,57523,4559,56899,3931,48230,4171,39565,3794,29654,3363,20068,2100,12717,1822,27827,3120,493641,19652,29691,3279,53570,5257,25118,2479,83340,5739,81955,5977,54404,4985,33990,3358,28647,3302,18710,2320,21424,2726,18682,2416,14319,2234,11827,1854,5751,1221,12213,1848,254611,13204,9848,1674,36021,4091,12294,2253,39105,3897,36848,4339,25233,2933,19989,2828,15688,2737,11323,1683,8550,1389,9963,1815,9643,1415,7658,1606,5129,1219,7319,1285,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5123944,2939,273357,3235,894312,2284,146300,3163,365321,3590,378242,2973,378322,2949,349741,7206,358991,6883,350427,2373,375240,2590,352012,6470,290740,6089,219755,4502,138401,4109,252783,1558,4131357,21752,204777,5071,746448,9513,91764,3691,198393,7247,233245,6752,281381,5708,278416,6601,303983,7558,306677,3618,329184,3978,318675,6470,268403,5914,207125,4680,129392,4056,233494,2383,492637,16457,36961,3210,83445,6976,16976,1970,89603,5683,68492,4747,43771,3585,36246,3478,27514,2913,23764,2466,20719,2566,15692,1946,9641,1625,6428,1157,4157,1156,9228,1172,259284,10801,16318,2276,32055,4207,19684,1778,43592,4182,39429,3468,25703,2903,18002,2936,14059,2018,10659,1729,14280,2164,9208,1604,5616,1012,2927,890,2798,913,4954,1125,205060,11855,13975,2631,26375,3981,15908,1861,28284,2503,32032,3626,22139,2829,14278,2460,11721,2176,7633,1627,10085,1703,7370,1436,6307,1471,2797,887,1497,480,4659,1122,35606,4299,1326,601,5989,1716,1968,716,5449,1375,5044,1142,5328,1376,2799,1053,1714,640,1694,569,972,528,1067,450,773,357,478,313,557,346,448,274,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3555319,2447,158042,2548,599696,1056,109208,1548,230395,1806,217721,1284,214888,1598,207241,5484,250800,5529,279639,1629,287414,1422,255006,5661,213245,5415,168575,3311,113209,3288,250240,776,3114940,16188,126591,3458,533014,6127,85212,2564,173659,4077,161244,4353,167254,3525,177788,5051,219596,5771,255572,2370,267297,2453,241057,5784,202365,4979,161415,3414,108938,3334,233938,2352,270801,12487,20977,2668,47642,4694,8315,1330,27447,2886,34262,3907,29866,2996,16771,2361,20823,2788,17011,2149,13473,1827,9028,1835,6825,1160,4390,975,2905,842,11066,1860,64117,5802,3162,961,6717,1708,5992,1229,10917,2117,8568,1563,7650,1737,4700,1323,3465,924,2973,783,3356,944,2370,856,1276,418,768,441,281,180,1922,582,80311,6574,5240,1515,8492,2002,8182,1662,14450,2044,9778,1311,8128,1437,6642,1622,5593,1589,3021,1076,2745,1083,1509,561,1777,1124,1181,579,859,413,2714,669,25150,4381,2072,877,3831,1891,1507,593,3922,1027,3869,1178,1990,901,1340,642,1323,728,1062,580,543,322,1042,446,1002,427,821,477,226,212,600,345,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,906576,1624,45669,1661,148735,513,27824,1447,65736,1566,58692,915,55156,914,54342,3129,57879,2805,65441,797,68274,1015,63733,2666,54282,2655,46232,2243,34743,2147,59838,729,782216,9177,37873,2131,129730,3002,18676,1688,47006,2421,42949,2490,45662,1727,45392,2879,49772,2656,59755,1357,62156,1669,58394,2854,50429,2599,43859,2278,33613,2065,56950,1116,78219,7541,5856,1535,13335,2504,3828,974,12623,2113,10664,2046,6187,1236,5533,1456,5167,1364,3298,867,3202,994,3312,1184,1800,648,1053,523,474,231,1887,691,7784,2008,348,332,1045,823,402,375,875,637,892,463,424,311,304,253,729,639,811,558,212,169,319,243,534,393,518,387,124,120,247,209,34757,4691,1376,720,4133,1473,4597,886,4764,1170,3764,1223,2294,619,3095,1319,2013,881,1378,816,2519,808,1473,681,1419,827,735,404,497,454,700,321,3600,1007,216,244,492,312,321,277,468,326,423,363,589,363,18,30,198,201,199,169,185,177,235,171,100,123,67,110,35,56,54,92,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,624847,948,31526,924,70450,4,23631,1924,59709,2042,75158,483,63720,57,44527,2484,41069,2439,37918,346,37710,436,34811,1864,32717,1852,22363,1428,17492,1407,32046,370,500267,6225,25201,1677,62548,1968,13686,1371,32352,2256,50499,2399,49050,1895,36154,2196,34773,2437,33764,1177,33689,1022,29750,1655,29694,1712,21461,1487,16729,1321,30917,630,61992,5668,4190,1509,5164,1510,2292,1076,13081,2172,11565,2032,7309,1722,4179,1217,3487,1047,2069,712,2097,765,3190,910,1864,616,455,233,305,199,745,369,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,53830,5001,1802,1030,2506,1041,7291,2188,12814,2153,10444,1695,5749,1129,3694,1082,2648,952,1639,722,1869,724,1485,633,895,577,447,375,261,413,286,377,8758,1942,333,245,232,194,362,337,1462,616,2650,1054,1612,682,500,296,161,137,446,481,55,97,386,315,264,239,0,197,197,200,98,119,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19114620,6877,867397,7144,2930628,3674,493211,5227,1319637,6205,1211812,5271,1169205,4554,1149664,16131,1259140,15064,1356874,3813,1382993,3779,1278635,12173,1186597,11887,1057965,11510,841117,11249,1609745,4018,16032617,49245,668790,10576,2449870,17135,368273,6052,948801,12722,867604,10352,910131,9706,939764,15208,1056469,16470,1167344,9469,1219779,8669,1138900,11542,1065990,11635,960659,11095,782119,11055,1488124,7424,1810664,39338,131760,8098,312576,14201,53432,4501,217002,9750,207560,8607,157525,7099,127446,6953,123195,7514,110479,6552,96556,6103,75580,5496,62457,3652,44494,3929,25941,2825,64661,4624,569624,22145,28868,3910,71129,7592,44794,3987,81941,5072,70306,5290,52624,5404,38249,4613,30975,3427,35654,4013,28561,2858,27146,3189,20673,3570,12764,2277,7431,1269,18509,2595,537148,19784,28923,3564,72091,7584,21060,2400,58180,6000,51478,4067,36376,4071,32196,4124,36538,4215,32974,3344,28297,3357,30593,3371,29257,3154,31186,2964,18325,2915,29674,3007,164567,10910,9056,1994,24962,3340,5652,1545,13713,2294,14864,2880,12549,2008,12009,2166,11963,2578,10423,2453,9800,1979,6416,1273,8220,1526,8862,1396,7301,1756,8777,1730,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9796547,5863,547707,6350,1824642,4576,304751,6719,715609,7415,668830,5566,681071,5845,662703,11222,729857,11561,707149,4262,680704,4267,612028,8390,522140,8393,403208,8104,280703,7445,455445,3772,8231384,34188,432058,6794,1546156,15295,214599,6765,498146,9467,481386,8480,525238,7979,547491,10323,627666,11950,627754,6757,613490,5728,559628,8646,482605,8893,381100,7502,267094,7136,426973,4144,776217,30392,62024,4979,155402,11356,32539,3149,103597,6946,90243,5768,75182,6207,57126,5285,49954,4923,40381,3794,31112,2970,28410,3597,21258,2766,8845,1472,6783,1389,13361,1633,460085,18753,28429,3204,69729,7615,37224,3582,66884,4999,57094,4200,49158,4430,34066,3898,30241,3190,24782,3103,20388,2622,13126,2082,11616,2045,6684,1390,3105,811,7559,1325,277466,14075,21812,3428,45233,5380,17478,2022,39202,3826,33904,3316,24543,3246,19876,2677,18896,2795,12207,2144,14192,2384,9309,1329,5427,1240,5938,1430,3067,847,6382,1240,51395,6804,3384,1182,8122,1994,2911,994,7780,2020,6203,1081,6950,1725,4144,1259,3100,1078,2025,660,1522,582,1555,563,1234,619,641,519,654,497,1170,641,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374852,1662,71552,1747,213868,402,34025,1440,103126,1736,103361,781,95947,1109,87501,3607,87641,3533,89748,769,95950,1074,92442,3092,89268,3069,67300,2169,44641,2319,98482,645,1164145,10466,54875,2360,186846,3478,26155,1463,72179,2920,73046,2760,70141,2529,70679,3636,76258,3277,79852,1689,85035,1786,86764,3074,83149,3352,63512,2193,42312,2178,93342,1273,128363,9721,9644,1701,17718,3337,3647,897,17278,2270,17196,2281,15796,2141,10310,2002,7200,1570,6367,1236,6966,1530,4144,990,4682,1197,2142,738,1221,459,4052,1046,6464,2446,357,351,1014,963,718,352,766,382,274,321,1411,916,253,246,482,378,420,371,124,108,8,17,312,289,201,210,10,17,114,123,55145,5749,5310,1133,6052,1145,2480,716,9206,1765,10188,1943,6200,1311,4182,1239,2956,941,1697,603,2742,1007,1156,457,912,378,891,475,692,381,481,330,20735,2663,1366,685,2238,789,1025,483,3697,822,2657,714,2399,849,2077,868,745,349,1412,853,1083,581,370,221,213,136,554,311,406,280,493,292,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1573036,2184,91044,2548,311016,1857,45249,2024,112941,2685,106557,2361,103872,1612,100301,4666,96138,4599,98042,1893,104233,1450,96922,3412,95689,3564,73338,3138,49677,3075,88017,747,1296975,12998,70313,3177,262205,5309,29030,2210,63165,4306,70035,3671,81955,3202,82237,4406,81034,4448,86837,2776,95736,2243,90393,3409,88823,3488,68085,3252,46363,3095,80764,1588,152985,9897,12506,1977,29824,4298,6001,1318,27748,3425,19443,2268,12233,1866,10790,1881,8929,1622,7696,1765,4477,1356,2646,870,2956,1181,1875,501,1131,442,4730,1317,57166,5994,4692,1645,9122,1860,4658,1227,9898,1819,9717,2203,4050,1398,3051,993,2488,827,1591,630,1994,631,1481,618,1664,649,635,330,1106,621,1019,443,59283,6040,3453,1185,9471,2553,4756,1041,9678,1831,6625,1405,4624,1438,3977,1264,3387,1455,1792,641,2026,844,2338,719,2220,757,2575,823,969,620,1392,535,6627,1610,80,107,394,340,804,441,2452,1133,737,402,1010,585,246,201,300,332,126,133,0,187,64,107,26,45,168,184,108,118,112,143,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12725119,5939,663891,5968,2249024,2964,360782,4275,892527,4511,895138,3702,886950,3375,826049,10149,873730,10275,891573,2737,933290,2745,840601,10223,715852,9747,535995,6372,390034,6505,769683,1989,11009321,31714,541499,7929,1991795,11981,269141,4838,628392,8547,654224,7658,709814,6496,701242,10811,774141,11171,808227,5694,867711,4579,786879,9597,675145,9639,507486,6680,373886,6322,719739,3704,1112540,23723,84906,5898,190085,9317,38517,3002,156314,7146,146881,6793,111250,5167,86528,5045,67514,4609,56510,3654,44610,3191,36343,3094,29075,3072,18205,2005,10853,1559,34949,2579,328651,12905,21667,2867,36443,4135,34895,2881,59912,4870,45657,3558,33295,3250,19847,2231,17041,2695,14190,2144,11894,1849,9540,1762,6350,1151,5057,1095,2946,750,9917,1953,208755,10844,11584,1968,23607,3933,15365,1757,36679,3720,35419,3248,26211,3150,12678,2024,11530,1966,9671,1885,6871,1373,5779,1217,3833,940,4145,1051,1228,491,4155,989,65852,6243,4235,1336,7094,1818,2864,751,11230,1690,12957,2000,6380,1599,5754,1663,3504,995,2975,1028,2204,632,2060,831,1449,624,1102,519,1121,499,923,362,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
