GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011MA,B24010A_011EA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061MA,B24010A_061EA,B24010A_062MA,B24010A_062EA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066MA,B24010A_066EA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US18,2615821,15440,1380878,10013,384907,8348,190952,5855,147190,5051,43762,3309,80532,3835,31389,2379,39809,2996,9334,1351,82574,4063,13955,1521,9608,1118,41773,3102,17238,1940,30849,2816,22807,2033,8042,1526,161436,5394,5786,1230,33194,2818,17349,2145,15845,1945,53376,3284,57159,2777,11921,1597,227464,7271,137587,5606,89877,4211,239372,8080,9093,1195,127305,6318,102974,4735,367699,9414,204651,7667,88553,4674,74495,3568,1234943,10560,448433,8921,140103,5438,82142,4540,57961,3816,24148,2400,11149,1746,6084,1246,6915,1227,159518,5339,23729,2321,13040,1870,106323,4360,16426,1702,124664,4453,82636,4001,42028,2838,259641,7571,52598,3255,7944,1327,5177,961,2767,874,98704,5161,36399,2912,63996,3239,404526,9364,137835,5149,266691,7134,10413,1599,1986,694,3995,928,4432,1061,111930,5079,76221,4211,12154,1618,23555,2289,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1451773,8313,753094,6924,233839,6287,126489,4813,99794,3834,26695,2820,47080,2624,21354,1780,20088,1891,5638,1051,42896,3080,7975,1228,3890,803,21843,2071,9188,1130,17374,1722,14138,1505,3236,826,74861,4168,2914,632,13623,1747,7096,1277,6527,1080,23126,2605,26558,2204,8640,962,127373,4312,77498,3372,49875,2914,134783,4688,13981,1363,69359,3710,51443,2653,182238,5707,88127,4355,56583,3988,37528,2482,698679,5707,266312,5396,83739,3691,45061,2903,38678,2773,14471,1478,7931,1116,2240,548,4300,783,99967,3510,17211,1830,6306,1059,65127,2821,11323,1182,68135,2917,48627,2661,19508,1826,153959,5227,33441,2595,3778,728,2644,634,1134,392,52567,3828,18697,1670,45476,3133,223740,5452,70263,3166,153477,4699,6741,1145,2636,568,2162,683,1943,629,47927,2819,32497,2281,4962,918,10468,1307,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1228635,7223,651891,5578,212780,5810,110358,4555,86106,3973,24252,2129,40504,2699,19128,1912,16970,1668,4406,879,47032,2714,7928,1109,6371,1028,23995,1983,8738,1288,14886,1522,11315,1388,3571,738,82086,4271,3984,1042,17563,1785,8009,1070,9554,1544,25401,2654,27477,2617,7661,1241,111274,4681,66787,3631,44487,3074,117476,4592,8904,1291,63862,3698,44710,2719,128275,5807,64282,4017,36032,2591,27961,2548,576744,5953,235787,6094,74798,4225,43628,3056,31170,2826,12028,1381,7085,1145,2019,500,2924,653,93434,3895,12637,1657,6677,1176,63848,3295,10272,1660,55527,2778,38113,2192,17414,1771,118499,4560,29135,2602,4795,840,2842,733,1953,604,38029,2839,17317,1684,29223,2443,188674,5578,58015,3352,130659,4863,4512,948,1288,446,1282,464,1942,700,29272,2179,18913,1749,4231,781,6128,1099,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1666404,11827,866729,8439,243341,5933,119952,5098,93161,4299,26791,2399,43493,2723,19067,1865,19261,1995,5165,1144,55697,3723,11452,1505,6808,1065,26399,2635,11038,1512,24199,2055,17627,1947,6572,1260,104435,4600,4065,1209,25943,2123,14006,1726,11937,1540,32922,2753,31390,2828,10115,1952,144687,5427,85325,3497,59362,4192,161204,5173,5935,1173,93260,4212,62009,3601,213062,6133,102540,4600,61687,3464,48835,3670,799675,8200,306213,7011,86452,4397,50639,3136,35813,3144,15288,1501,7867,1047,2598,688,4823,943,115681,4502,17689,1898,8049,1216,80176,3937,9767,1442,88792,4560,59691,3760,29101,2741,156229,5584,35859,2645,6450,1185,4816,974,1634,654,54913,3595,19412,1941,39595,3465,269021,6897,90199,5019,178822,5246,6507,1052,1517,483,2619,768,2371,678,61705,3639,39209,2483,9815,1627,12681,2072,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1350426,10420,734647,6540,231793,7172,112787,4753,86856,3972,25931,2526,43447,3214,10716,1671,25041,2521,7690,1415,50190,3355,7072,1431,11130,1408,19418,2013,12570,1769,25369,2489,20815,2297,4554,1024,80621,4421,2862,1028,26051,2598,10001,1480,16050,2113,25750,2980,18569,2018,7389,1157,109689,5052,71971,3793,37718,2896,184614,7415,9158,1826,111843,5820,63613,3954,127930,6232,65382,4360,40417,3202,22131,2301,615779,7623,252944,7649,76325,4193,45736,3141,30589,2902,13315,1917,4445,1204,4458,1048,4412,1079,98119,5035,9110,1467,9466,1297,68071,4102,11472,1899,65185,4197,43699,3712,21486,2030,116841,5315,18129,2165,6166,920,2893,709,3273,844,43690,3657,16657,2222,32199,3012,222157,6601,74054,3776,148103,5734,4681,1153,496,299,2524,970,1661,625,19156,2489,10307,1827,6714,1494,2135,680,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,622237,6908,318273,4423,92606,3757,43093,2807,32611,2358,10482,1357,18293,1742,6714,1198,8520,1184,3059,706,22808,2138,3475,786,2289,579,11409,1593,5635,1158,8412,1073,6369,1013,2043,532,44575,2956,2054,596,8487,1313,4222,931,4265,862,14352,1829,14382,1803,5300,1053,54571,3712,33022,2786,21549,2159,67233,3023,7864,1145,38448,2925,20921,1883,59288,3207,26592,2263,20489,1986,12207,1583,303964,4276,119636,4497,35987,2267,22438,1949,13549,1333,6922,1237,2825,822,1389,566,2708,797,47572,2663,9225,1681,3182,728,30018,2050,5147,1208,29155,2094,20225,1777,8930,1203,68520,3706,19184,2220,1644,426,1104,396,540,277,20949,2024,7740,1460,19003,1958,99587,3744,36359,2714,63228,3348,3110,791,1322,514,1369,564,419,232,13111,1540,7715,1179,3111,767,2285,705,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1776600,11881,928652,8311,424689,8194,190804,5628,140126,4961,50678,2752,122517,6011,64099,4074,39319,3323,19099,1874,85573,4797,7718,1046,20765,2109,34785,3207,22305,2346,25795,2251,20476,1887,5319,1316,104172,5360,3384,1043,30667,2527,14976,1686,15691,1921,30897,2923,28625,2921,10599,1461,150021,5989,91109,4472,58912,3624,147709,6523,4783,1204,88690,5240,54236,4025,102061,5277,40074,2990,40616,2986,21371,2589,847948,7648,429955,8188,151747,5880,90846,4736,60901,3523,49250,3171,23810,2341,8162,1128,17278,1863,150777,5312,18931,2127,17075,1732,92437,4814,22334,1946,78181,4237,58976,4100,19205,1734,136050,6054,21150,2271,8025,1368,5391,1116,2634,752,46025,3879,17946,2237,42904,3354,253076,7788,80756,4268,172320,6244,4751,1137,944,422,2315,876,1492,482,24116,2168,12663,1663,6590,1308,4863,1020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2740516,15888,1384546,9810,567318,8237,270527,7095,187562,6416,82965,3943,133119,5243,65513,3975,48505,3373,19101,1880,125476,4392,14475,2017,23400,2401,57858,3017,29743,2436,38196,2419,29027,2394,9169,1616,195100,6704,6920,1381,50791,3614,28017,2258,22774,2540,60760,4747,55237,3316,21392,1969,251314,8348,150515,6954,100799,4719,203451,6334,4837,1452,126456,5247,72158,4474,167363,5429,72565,3976,65936,4644,28862,3054,1355970,10856,666608,10320,221164,7121,132564,5597,88600,4176,55322,3534,23199,2244,8186,1368,23937,2281,237914,6411,36244,2579,20281,2253,146016,5145,35373,2806,152208,5692,113102,4851,39106,2938,234222,6402,53193,3494,9727,1381,6378,1075,3349,967,76717,4699,23169,2478,71416,4056,400507,9108,141143,6359,259364,7241,6832,1369,1555,870,2970,821,2307,731,47801,3502,27992,2581,12288,1785,7521,1353,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3588016,14907,1878091,10633,610693,10009,279932,8252,208272,7352,71660,3436,153490,5199,55903,2701,83686,4329,13901,1576,122449,3963,19577,1487,17257,1691,54355,3274,31260,2266,54822,3693,40377,2823,14445,1840,251209,6431,11717,1674,47724,3374,23435,2355,24289,2140,84315,4538,83172,4006,24281,2190,313546,7263,195665,6644,117881,4252,285839,5936,17178,1662,151466,4896,117195,4425,416804,8481,234973,7307,104764,4190,77067,4027,1709925,11525,636231,10253,212652,6629,126252,5147,86400,3596,40024,3073,17451,1564,11902,1998,10671,1528,219668,5823,33506,2013,13413,1276,143514,4436,29235,2635,163887,5375,111488,4452,52399,3178,386853,8960,84048,3725,12683,1438,8352,1296,4331,791,142536,6515,47922,2653,99664,4405,564596,8753,195276,5128,369320,7796,11798,1570,4126,904,3867,1016,3805,780,110447,4584,78128,3911,16859,1703,15460,1747,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2472612,12218,1280341,8362,460288,7394,233221,5974,171441,5030,61780,3135,106881,3868,50802,3116,43407,2762,12672,1268,89353,3688,15845,1553,11272,1381,39058,2544,23178,2004,30833,2097,24044,1999,6789,1156,149011,4829,7621,1418,23399,1886,10703,1276,12696,1443,50513,3070,49201,3167,18277,1901,230172,6397,142812,4761,87360,3940,201366,5887,14356,1377,110096,4380,76914,3586,239504,6077,119280,4190,75104,3581,45120,2985,1192271,7588,524436,7281,187584,5898,103125,4291,84459,3908,36747,2004,18165,1560,6541,978,12041,1396,184189,5495,32837,2540,12795,1312,110946,4724,27611,2287,115916,3710,79066,3150,36850,2333,227840,6094,47564,2681,8795,1544,5755,1313,3040,665,70675,3003,27043,2042,73763,3223,365597,6812,122363,4200,243234,5582,8683,1039,2325,377,3359,730,2999,740,65715,3280,42227,2713,10222,1310,13266,1672,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,769145,8427,420566,6666,128071,4858,61973,3905,48601,3557,13372,1838,21745,2356,6850,1388,10570,1712,4325,1058,29118,2793,7610,1387,4076,955,12975,1969,4457,983,15235,1759,10801,1489,4434,1017,46491,3597,1191,642,13787,1914,7068,1264,6719,1301,11746,1991,14504,2343,5263,1219,62790,4379,40565,3626,22225,2419,98174,5096,6211,1437,52409,4373,39554,3090,85040,4688,40486,3282,30823,2789,13731,1978,348579,5658,145312,5153,39729,3037,23531,2426,16198,2043,4623,1154,2513,755,1123,495,987,599,53063,3244,5301,1196,3748,1233,39499,2777,4515,1095,47897,3415,31884,2685,16013,2081,56433,3596,10484,1711,1783,643,1226,589,557,324,20070,2219,6484,1436,17612,2330,125898,5375,38633,3094,87265,4588,2865,906,811,454,1022,557,1032,556,18071,2271,11509,1751,4096,1150,2466,723,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2366777,12529,1229365,8615,383654,9012,185434,6264,139737,5221,45697,3587,78260,4282,39991,3116,28448,2117,9821,1551,87325,4707,18347,2290,12978,1448,37227,3491,18773,1825,32635,2738,21273,2211,11362,1556,165379,6379,5428,1066,36589,3006,19683,2480,16906,1612,55638,4182,51443,3347,16281,2012,215493,7341,132134,6447,83359,4363,214000,5620,11606,1242,117760,5295,84634,3992,250839,6975,120602,5124,79874,4537,50363,2906,1137412,8217,451196,9177,148552,5331,83231,4435,65321,3640,28004,2440,15216,1766,4776,942,8012,1333,163902,5478,25998,2283,13406,1575,108022,4419,16476,1691,110738,5267,74880,4359,35858,2967,231933,7543,54298,3566,10683,1685,5208,1337,5475,1081,75190,4435,29913,2512,61849,3359,381228,7707,131569,5140,249659,6465,8156,1463,1770,649,2931,900,3455,988,64899,3794,42745,3164,9869,1487,12285,1558,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,444472,4985,235471,3554,81403,3532,42606,2691,35751,2657,6855,1187,15308,1658,5468,1120,5888,963,3952,862,16758,1992,3233,727,2690,722,6635,1236,4200,999,6731,1228,5567,1105,1164,452,32065,2426,865,367,6921,1269,3611,1004,3310,782,10616,1497,10510,1718,3153,790,34164,2684,21403,2303,12761,2108,52265,3271,4738,793,32660,2715,14867,1874,35574,2411,12542,1629,16040,1837,6992,1342,209001,3716,82925,3339,29486,2092,18665,1652,10821,1601,6320,987,2386,576,634,260,3300,772,29729,2178,5455,867,2340,782,18305,1764,3629,860,17390,1864,11520,1512,5870,1207,49387,3282,9150,1495,1383,493,813,420,570,346,18886,2152,7356,1263,12612,1652,66600,2995,20155,2096,46445,2458,2659,719,827,361,1055,450,777,467,7430,1112,3325,662,1762,546,2343,856,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,866520,6481,455318,4208,150646,4474,81255,3930,63560,3102,17695,1976,30648,2720,15781,1793,10346,1531,4521,1050,28334,2147,5311,1064,3453,771,13417,1471,6153,1127,10409,1421,8264,1288,2145,682,54215,3029,2653,808,10769,1378,5690,942,5079,943,15815,1666,19851,1864,5127,1155,78782,3222,46419,2821,32363,2570,86919,3820,11186,1315,44883,2631,30850,2470,84756,4351,39737,3232,27893,2390,17126,1748,411202,4333,163285,4565,53139,2731,30346,2106,22793,1940,9429,1297,4210,858,2035,561,3184,823,59424,3304,8488,1301,3989,755,40729,2700,6218,1123,41293,2570,29292,2196,12001,1396,87192,3676,18557,2051,3185,886,2163,816,1022,340,27868,2266,11120,1416,26462,2303,133330,3955,43509,2900,89821,3419,3845,822,2039,605,791,331,1015,383,23550,1981,16559,1621,2889,669,4102,808,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,876506,9521,479528,5697,130554,4367,64318,3531,47365,3093,16953,2145,21685,2105,9944,1377,8741,1389,3000,727,32931,3385,3432,907,5046,886,13817,1890,10636,2045,11620,1867,8032,1451,3588,1011,112915,4851,1443,568,24777,2509,16924,1955,7853,1628,37247,3788,27840,2513,21608,2354,89340,4497,52286,3140,37054,2850,82227,4315,1128,492,47946,3641,33153,3003,64492,4542,24589,3065,26753,2589,13150,1737,396978,6005,132769,4852,48873,2883,30076,2799,18797,1923,9058,1420,3506,938,2603,822,2949,812,51464,4347,7036,1410,6444,1593,29347,2773,8637,1412,23374,2043,16315,1872,7059,1285,103001,4923,11754,1832,4942,1251,3907,1073,1035,460,36931,3663,21775,2577,27599,2613,142189,5865,59537,4541,82652,4275,2777,652,526,396,1303,594,948,450,16242,2408,6824,1281,5074,1161,4344,1327,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
