GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009EA,B15002_009MA,B15002_010EA,B15002_010MA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019MA,B15002_019EA,B15002_020EA,B15002_020MA,B15002_021MA,B15002_021EA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028MA,B15002_028EA,B15002_029EA,B15002_029MA,B15002_030MA,B15002_030EA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034EA,B15002_034MA,B15002_035MA,B15002_035EA,state
0400000US18,4278945,5178,2062112,4211,21482,2144,6222,1324,16661,1818,43007,2728,33359,2575,53487,3404,54821,3450,38454,3055,742429,10535,137882,5274,287652,8011,147311,5825,307098,7567,112144,4483,34404,2543,25699,2526,2216833,2923,20087,1742,7194,1281,12390,1718,44633,2443,34959,2752,56733,3423,55874,3288,33155,2468,768373,10224,145137,5719,315239,7870,200295,6518,336112,7948,147726,5307,21468,1991,17458,1953,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036993,3233,992212,2515,6905,1037,2869,765,7513,1397,17878,1771,10245,1190,15627,1824,18741,2027,12336,1622,336523,5864,75717,3377,134816,3929,97834,3686,171647,4336,51452,2604,19868,1895,12241,1650,1044781,2816,5631,915,2191,709,5592,1140,17242,1430,9263,1153,15094,1649,14869,1591,9342,1166,321119,6098,82809,3610,151870,4410,128647,4542,196684,4695,66056,3514,9875,1366,8497,1385,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863224,3312,909844,2470,5559,1006,4873,1119,10614,1521,14365,1674,13440,1664,15134,1953,19297,1884,11829,1506,259721,5790,69353,3332,148347,5434,64635,3657,173470,4892,66013,4301,20999,2027,12195,1356,953380,2362,5827,950,3811,966,8660,1389,14909,1679,12444,1573,13511,1653,17142,1841,10784,1264,249683,5822,80086,3559,157727,5594,85231,4069,189429,4418,83855,4143,12379,1377,7902,1236,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2935461,3011,1414070,2545,16915,1741,10118,1094,17361,2153,65626,3869,32625,2372,42726,2788,40447,2938,22818,1985,505625,8653,87139,4156,193650,6737,79458,3982,183014,5118,73429,3961,26304,2420,16815,1722,1521391,2562,13409,1545,6778,1176,13939,1531,60484,3249,31204,2464,42249,2887,40123,2935,19983,1882,495131,6660,104982,4102,221292,6866,132234,5659,195965,5697,111877,4308,20298,1896,11443,1684,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006605,4606,1439279,3614,19376,2412,10356,1692,21379,2811,46991,3978,37558,3061,48011,3498,58241,3711,28204,2791,507773,9479,72295,3726,229183,7180,57683,3920,197350,6931,59764,3500,28623,2790,16492,1849,1567326,3443,18945,2044,9715,1613,15595,1737,38940,2958,29380,2458,48661,3405,57971,3579,21367,1943,522192,9080,85343,3909,258998,8191,102380,4960,235873,5563,95518,4802,16823,1741,9625,1268,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947017,1426,454932,1402,2843,670,1201,486,1807,551,10018,1364,6829,955,7943,1304,7610,1247,5619,967,167191,4165,28068,2227,60057,3555,35271,2525,78199,3398,26727,2190,9559,1414,5990,873,492085,1166,3056,878,1403,525,1304,550,6387,1068,4891,1027,8016,1153,6128,1118,4673,719,162076,4187,31302,2414,68134,3226,50461,2809,93250,3465,39184,2609,6534,1087,5286,1197,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3972135,2905,1872632,2585,17258,1861,14129,2364,25719,3178,31113,3057,28781,2606,38006,2870,37289,2780,29905,2566,501432,9938,102499,4902,256981,8052,97874,4504,371394,8374,199872,6377,63186,2864,57194,3271,2099503,2514,22183,2124,10827,2296,21004,2267,30895,3035,23809,2430,35931,2604,39004,3450,27980,2666,533621,10334,133922,4598,291148,6357,153838,6189,424536,9800,261079,7366,52036,3601,37690,2359,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4556609,2420,2160406,1873,26519,2360,16378,2070,18033,2433,37026,3525,25412,2726,36409,2597,38713,3054,33054,2854,581099,10058,102705,4889,257008,8108,136755,5151,484809,9820,234016,6702,70443,3839,62027,3489,2396203,1846,33779,2501,20183,1950,21696,2264,39140,2980,26932,2308,31741,2926,34672,2772,31637,2607,600823,10434,127045,4319,279279,7579,210626,5771,526904,8931,307307,7498,62051,3681,42388,2819,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6621018,3783,3183949,3394,35685,2825,7929,1353,17571,2046,46057,2860,41240,2519,76030,3400,84954,4104,54547,3192,994283,11056,232697,6006,523816,10164,239380,6481,504741,8450,218583,5500,64048,3338,42388,2385,3437069,2949,34994,2106,9419,1297,19567,1881,42238,2502,36589,2585,73476,3939,83381,3563,51881,3339,1029912,10229,270859,6225,554575,8172,336535,6689,557369,8272,271442,6720,39800,2458,25032,2299,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3600744,3144,1764221,2564,14959,1736,5034,1231,8687,1707,25836,1643,15845,1751,22433,1898,27130,2180,23040,1870,483005,6951,114026,4239,275605,6730,173058,5020,384404,8333,120912,4557,43832,2731,26415,2160,1836523,2673,20606,1618,4979,1088,7460,1115,23662,1946,11804,1260,17112,1519,22804,2001,18779,1594,469136,7605,131926,4571,279941,6333,208537,6269,423222,8033,151866,4713,28271,2052,16418,1905,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1911968,4922,899289,3526,12449,1710,5377,1025,10847,1490,29096,2462,22783,2080,35880,3460,38109,3238,21722,2069,285761,7456,48530,3504,152707,6553,62305,4227,109502,5065,40043,2836,13985,1744,10193,1608,1012679,3264,12366,1612,5009,971,7890,1205,26458,2280,20381,2061,32541,3082,39146,2896,18311,1879,298381,7748,57387,3336,175652,6315,97864,5458,139817,6240,65903,3799,10044,1816,5529,898,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4023641,5425,1929629,3802,16454,1653,4368,1085,10104,1538,43437,2921,30260,2725,47914,3688,54609,3290,33001,2773,627552,9941,141996,5344,294735,7973,125902,4804,313348,7728,119892,4848,38885,2480,27172,2578,2094012,3788,15099,1718,5140,1129,8605,1190,53553,3774,31392,2576,47690,3235,53760,3380,29018,2312,645225,10462,162523,6061,316866,6888,161768,5440,357040,8234,164739,6345,26436,2437,15158,1787,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686770,1762,339863,1651,1094,499,441,335,972,420,5677,928,3442,786,4952,1027,6743,1396,3793,796,106937,3337,23008,2085,60746,3277,24219,2058,65824,3256,19119,1853,8024,1249,4872,1110,346907,1576,566,237,137,169,498,292,4691,853,2903,727,4859,971,5548,939,3151,683,97278,3313,23892,1783,65923,3508,33371,2581,73038,3423,23500,2258,4998,941,2554,591,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1206908,2006,589926,1487,7782,1143,3200,797,5941,1157,8667,1324,8600,1483,9048,1340,10132,1412,7809,1198,168705,4351,45179,2504,92509,3621,56677,2919,109434,3857,36185,2170,12085,1432,7973,1113,616982,1638,5955,854,2838,831,4924,1070,9277,1311,6157,1021,7718,1341,10282,1472,6293,969,165645,3972,50470,2700,102396,3868,61042,2819,123620,3856,47677,2548,7945,933,4743,848,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1840642,1913,919682,1585,13128,1742,7234,1336,20017,3040,12732,2150,17199,2340,18627,2393,27717,2927,22982,2071,262676,7350,59532,3655,181313,6785,67064,4254,137460,5045,44504,2515,17065,1687,10432,1745,920960,1758,12014,1612,7239,1410,21962,2011,15953,2325,17914,2133,17829,2116,24952,2367,20703,1773,266859,6990,69922,3935,172307,5055,70970,4061,135386,4830,51155,3828,10756,1527,5039,842,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919883,1661,446699,1468,2931,820,661,379,1550,597,5524,1096,5184,1094,9868,1611,9083,1610,5946,1161,137779,4712,23742,1976,54860,3558,38187,2607,94731,3898,39660,2784,8879,1295,8114,1204,473184,1466,2633,824,476,355,1658,744,6245,1164,4932,1189,6959,1322,6401,1433,5246,1170,132911,4935,30648,2315,59730,3738,48838,2773,107073,3818,47496,2866,6485,1186,5453,1118,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6049352,2508,2878194,1990,35574,3246,23971,2669,44352,3277,48561,3494,39895,3210,49843,3403,49602,3888,53876,4386,821845,12572,148175,5571,351336,7704,151343,6124,649505,10611,268683,8007,87826,3977,53807,3595,3171158,1814,39476,3200,26535,2353,47442,3292,55578,3912,38017,2659,45156,3386,57237,3123,54636,3545,915729,11265,155788,5305,381714,9708,221488,7682,710104,9618,328746,7969,60121,3622,33391,2776,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1360330,2783,662702,2346,9110,1261,7733,1217,15488,2062,14684,1918,13353,1936,16497,2059,20304,2266,13577,1854,181098,5825,36148,3140,116023,4448,47905,4009,96457,5398,47276,3510,12834,1581,14215,1685,697628,1881,8681,1142,6840,1136,14350,1753,16495,2287,12647,1615,12615,1463,20219,2405,9195,1329,179229,5633,41832,3006,126972,4342,64047,4288,106095,5137,59691,3458,9410,1601,9310,1417,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13309761,4587,6295064,3969,99867,4910,54965,3984,127148,6458,132884,6596,105493,4850,131094,5973,141281,5765,155099,6468,1724884,21288,296572,8112,777579,13807,478887,11108,1215612,13615,545726,10382,201655,6966,106318,5097,7014697,3470,121870,5370,66850,4075,132868,5282,150861,5905,106742,5620,126588,5588,151926,5650,149183,5288,1855092,18909,316918,8057,811639,14267,649709,11414,1315762,16132,825835,12670,157457,5807,75397,4610,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6489883,6226,3084024,5349,43403,3308,25178,3228,55647,4345,80862,4283,87767,4313,94756,5462,85341,4814,42941,3544,873476,15279,186073,5812,462208,10588,221304,8288,534009,10037,187659,6176,54866,2876,48534,3028,3405859,3970,34340,2359,18602,2265,44006,3821,71965,4671,64450,4047,88464,4623,83656,4445,41073,3026,887228,11783,230033,7134,550507,11833,340745,9284,636047,11068,248399,6832,37284,2995,29060,2562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,457904,1859,230495,1348,1188,394,278,150,709,238,7874,866,1051,341,3153,690,3633,574,2487,587,68874,2735,14553,1668,37515,2040,29445,2120,40451,2579,11019,1630,5060,1045,3205,795,227409,1082,861,437,274,233,473,266,6493,715,1291,378,2102,445,4074,851,2024,570,59436,2515,15415,1604,40048,2257,26778,1832,49178,2554,14144,1824,2443,690,2375,703,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7770716,4393,3717746,3729,31966,2378,6986,1339,16758,2005,64994,3484,55002,3317,86624,3842,106392,5474,67169,3788,1308084,14687,249888,6166,525743,9766,246173,7661,599529,8762,232368,7362,72103,3670,47967,3021,4052970,3201,32592,2684,8557,1261,14414,1636,64275,3182,52812,2574,92554,4748,110010,4906,60146,3066,1379313,13689,292628,7589,556514,11823,379810,9057,641218,12269,296041,7957,44442,2810,27644,2184,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
