GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001EA,B16009_001MA,B16009_002EA,B16009_002MA,B16009_003MA,B16009_003EA,B16009_004MA,B16009_004EA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007EA,B16009_007MA,B16009_008EA,B16009_008MA,B16009_009MA,B16009_009EA,B16009_010MA,B16009_010EA,B16009_011MA,B16009_011EA,B16009_012EA,B16009_012MA,B16009_013EA,B16009_013MA,B16009_014MA,B16009_014EA,B16009_015MA,B16009_015EA,B16009_016MA,B16009_016EA,B16009_017EA,B16009_017MA,B16009_018EA,B16009_018MA,B16009_019MA,B16009_019EA,B16009_020MA,B16009_020EA,B16009_021MA,B16009_021EA,B16009_022EA,B16009_022MA,B16009_023EA,B16009_023MA,B16009_024MA,B16009_024EA,B16009_025MA,B16009_025EA,B16009_026MA,B16009_026EA,B16009_027MA,B16009_027EA,state
0400000US19,2780625,2588,339401,11643,74490,5835,63215,5302,7119,1874,1918,859,803,463,1435,870,264911,8196,235819,7100,15664,2439,4920,1766,5430,1358,3078,1075,2441224,11969,442081,6480,404634,6298,24212,2488,6788,1275,5503,1016,944,406,1999143,8535,1873958,9142,63587,3432,30004,3333,25023,2089,6571,1534,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2603749,2699,347342,11124,90614,5665,67562,5570,20021,3034,1121,554,1528,1056,382,274,256728,7897,211767,7328,32143,3892,3796,1290,6707,1602,2315,1121,2256407,11592,420295,6423,372304,6540,35500,3471,5362,1111,6256,1507,873,532,1836112,8268,1660222,9805,109331,5342,26951,2718,31935,2887,7673,1876,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3976395,2952,739993,20063,180615,8470,166251,8342,8635,2059,1923,908,1319,641,2487,1659,559378,14275,526210,13649,19219,2876,5240,1139,3623,1002,5086,2060,3236402,20644,543971,8714,514646,9017,15828,2369,7036,1592,5499,1112,962,369,2692431,14733,2577211,14716,55404,4151,30337,2778,23883,2352,5596,1716,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4166613,3250,799246,20190,217318,9769,205086,9748,8411,1945,1089,752,2070,1140,662,656,581928,14131,526114,12990,23354,2960,20047,2824,11362,2305,1051,420,3367367,20627,580015,10455,545667,10091,18572,2535,8835,1678,5975,1114,966,489,2787352,14359,2538777,15230,97778,5658,110523,5422,34532,2772,5742,1573,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1228837,1465,172431,8339,36710,3430,31369,3098,1111,1328,1490,1227,1362,607,1378,717,135721,6443,123561,6147,2331,1039,5956,1339,1738,879,2135,702,1056406,8303,157770,3627,150334,3761,2088,746,3541,1127,1204,600,603,364,898636,6637,836935,8255,6651,1481,45871,3732,7125,1193,2054,770,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5385091,2542,533057,18109,125298,7060,103811,6699,12853,2808,3141,1447,2069,1015,3424,1563,407759,14041,328587,11794,36111,4782,17059,2979,14561,2717,11441,2471,4852034,18846,840087,7967,695150,8844,70763,4091,36615,3646,27613,2701,9946,1889,4011947,14280,3321286,17488,268485,8465,190955,9588,157624,6264,73597,7020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6056000,1732,700622,16625,151183,7042,93068,5539,41816,3574,7746,2224,5064,1427,3489,1322,549439,13383,344098,9959,109674,6504,47732,4986,35694,4323,12241,2463,5355378,16733,873512,7035,707874,9162,67017,4414,60920,4643,28304,2460,9397,2192,4481866,13735,3552879,18265,290888,7756,427824,14008,162584,6390,47691,5035,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9103852,3751,1522328,26893,391303,10965,328164,9875,26884,3248,10736,1854,3708,1326,21811,3234,1131025,20127,983837,18766,53356,4619,28488,2813,16288,2540,49056,4973,7581524,27743,1276860,11153,1157530,11525,48824,4168,36202,3193,17715,1731,16589,2769,6304664,20519,5779984,18942,147724,5910,208476,8256,87087,3861,81393,6946,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4913246,2149,539674,15659,125066,6524,89794,5467,12043,1976,2227,533,9052,1750,11950,2991,414608,11159,336041,9261,29260,3239,9084,1679,18432,2308,21791,3022,4373572,16203,791742,6711,697342,7681,42886,3023,15220,2094,25841,2515,10453,2061,3581830,11687,3252192,12923,105688,4749,81052,5052,97052,4423,45846,4515,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2691332,2835,620944,20391,178531,9921,170145,9595,6472,1768,645,627,674,710,595,503,442413,12358,422105,12187,14265,2554,2491,1025,2435,910,1117,711,2070388,20248,359309,9763,348554,9663,6900,1658,1498,589,1766,616,591,372,1711079,12565,1658041,13459,26760,2760,10742,1566,11929,2375,3607,1062,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5472279,3950,848976,18530,211413,8415,191098,7815,11956,2472,4143,1341,1190,653,3026,1401,637563,15003,583234,14190,26908,3478,10384,1926,10699,1938,6338,1772,4623303,19529,794934,8198,743881,8012,22126,2708,15966,2404,9626,1469,3335,1245,3828369,15376,3623954,15000,74826,4932,66548,4768,47983,3387,15058,2956,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,923031,1418,138557,7106,30091,3173,28598,3171,497,366,535,375,15,27,446,205,108466,4931,101633,4996,2161,651,1993,771,523,420,2156,870,784474,7221,127817,3237,122672,3161,2043,595,1550,735,519,249,1033,595,656657,5246,631076,5510,9382,1676,8533,1323,3118,767,4548,1022,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1671046,1898,207082,9390,53948,4252,37899,4078,10989,1915,1080,767,680,423,3300,1606,153134,6777,122447,6170,20425,2932,3025,1277,3798,1133,3439,1039,1463964,9888,268923,4609,234837,4880,26070,2505,3352,839,3580,908,1084,513,1195041,7011,1087517,6903,67313,3748,19192,2039,16964,1979,4055,1078,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538408,3102,397730,16659,107413,7102,57122,5028,46281,4868,506,320,2687,1456,817,1036,290317,11809,182274,8910,88186,5874,5634,1252,10659,2584,3564,1312,2140678,17235,365850,7957,258096,7363,87135,5830,5790,1219,12146,2434,2683,1143,1774828,11950,1270890,11908,315928,8715,53563,5202,118285,5921,16162,3307,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1215712,1492,116855,9495,30458,4290,26103,3758,2841,1609,684,469,38,64,792,917,86397,6562,77626,5704,3112,1442,3690,1435,1202,615,767,644,1098857,9420,175443,4335,161733,4255,3274,1012,5590,1574,2892,965,1954,964,923414,6935,853319,7085,15368,2441,38765,3333,12756,2014,3206,1279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8170386,2636,838487,19739,213770,9304,121496,7733,73955,5364,10189,1909,3918,1207,4212,1247,624717,13404,357205,11010,179624,9945,49041,4162,22944,3283,15903,2743,7331899,20056,1273301,9824,937609,11509,182252,6591,85106,5978,49736,3253,18598,2910,6058598,13422,4250941,21859,857674,13509,562689,16249,305423,8981,81871,7186,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1903397,1900,378254,12611,101413,5857,63260,5370,30421,3505,189,260,96,123,7447,1398,276841,8797,146152,7463,97086,6543,2882,853,2167,758,28554,2344,1525143,12761,266645,6239,198522,5995,55608,4940,2405,825,2062,825,8048,1423,1258498,9031,823442,9148,345031,7722,20633,2399,14634,1517,54758,3205,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17916882,3242,2732619,33706,666213,14886,358962,11504,181954,8303,78617,6344,25594,3400,21086,3584,2066406,25964,1133142,19638,523502,14410,218992,11678,143792,9092,46978,4780,15184263,33329,2385674,14380,1774128,15724,309338,8954,184138,8069,81584,4939,36486,4584,12798589,25821,9155286,29405,1693352,20091,1160267,19671,616453,15413,173231,10981,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8895701,4294,1531206,29826,404178,12759,309135,11249,84552,7258,3332,1561,4321,1107,2838,1222,1127028,23028,953003,19453,133013,7561,14304,2864,17052,2954,9656,2512,7364495,29355,1246770,12807,1098589,11838,103767,7240,19573,2841,20113,2207,4728,1419,6117725,22732,5537543,22004,344567,10156,112043,6887,98098,5777,25474,4029,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630580,874,68431,3815,12569,1474,11300,1328,98,83,251,236,28,44,892,728,55862,3352,49488,3305,1514,724,2156,663,763,538,1941,716,562149,4188,94014,1834,90023,1654,1296,423,1445,649,813,503,437,535,468135,3620,442727,4234,7074,1083,12926,2214,2723,771,2685,1070,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10549267,4110,1630583,25825,426876,12706,387399,12688,19721,2696,9508,2212,2548,1023,7700,2689,1203707,17846,1093798,17329,43614,3468,27018,3520,17197,2607,22080,3341,8918684,25750,1507419,12981,1409273,12559,38575,3823,36163,3237,14389,2132,9019,2479,7411265,18158,6954701,20037,137651,6353,191385,8214,81003,4431,46525,5250,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3443282,2427,565164,12710,149358,5782,121860,5611,24555,2734,907,495,1444,684,592,260,415806,9280,361645,9146,39324,3171,4816,1259,5919,1089,4102,849,2878118,13275,513266,6131,462216,6149,38202,2978,3358,900,6103,886,3387,1023,2364852,9265,2163790,10567,127362,3623,22632,2604,32938,2285,18130,2348,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3598569,3125,595501,19917,132235,7989,92187,6587,33038,4125,1649,916,2265,1094,3096,1770,463266,14909,376487,13393,60446,5862,7998,2089,13152,2072,5183,1972,3003068,20850,486958,8688,402195,8383,51693,4116,14717,2540,15944,1834,2409,1284,2516110,15290,2197342,16862,164054,5878,67036,5506,75495,4096,12183,2310,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11642317,3176,1530907,27524,369788,12163,297815,11416,47078,4704,14141,2744,6855,1674,3899,1888,1161119,19016,957432,17693,112667,5121,49808,4517,31283,3448,9929,2223,10111410,27524,1614499,12123,1452949,12900,71364,4693,58238,5121,24522,2581,7426,1991,8496911,19350,7698083,22207,298018,7543,315985,11386,141673,6277,43152,4639,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,954804,1148,125647,7741,28375,3409,17045,2914,9448,1965,780,432,419,370,683,697,97272,5980,64083,4868,23404,3392,5615,1272,3123,898,1047,503,829157,7846,130000,3673,105957,3406,15184,2244,5542,1525,1937,622,1380,893,699157,5989,566382,6564,59862,4085,54298,4309,13484,1629,5131,1638,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4293278,2916,744903,19728,194797,9520,174645,8806,17441,2393,1503,748,1091,626,117,147,550106,13786,506064,13637,33273,3454,6036,1634,3310,931,1423,821,3548375,19905,581650,9456,539334,9664,28608,2937,7930,2102,4798,1226,980,445,2966725,14110,2776514,15113,109288,5545,46930,4876,28428,2405,5565,1656,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746645,1171,95002,4558,22057,2199,19809,2048,1057,652,243,224,87,145,861,419,72945,3633,62478,3168,3008,1023,1408,492,363,299,5688,1156,651643,4694,119781,1991,113489,2014,2503,790,1311,519,719,447,1759,617,531862,3716,504201,4003,7260,1366,9246,1631,4362,1178,6793,1398,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5901919,3564,1015573,24921,265562,12268,228330,10992,28734,3553,3312,1652,1962,878,3224,1193,750011,17024,676540,16342,47587,4362,10343,2438,7200,1667,8341,2226,4886346,25086,808918,12214,756110,11812,33810,3595,9318,2346,6725,1274,2955,1115,4077428,17337,3844142,17907,120513,6020,56359,5983,39736,3393,16678,3160,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23545402,6642,4014390,51195,1228702,22585,557593,15689,637650,16975,11739,2560,14237,2718,7483,2843,2785688,36193,1434639,25105,1209920,24661,48006,5472,63441,5922,29682,5736,19531012,50236,3763923,23032,2612451,22596,989766,21380,62370,5310,80821,4712,18515,4630,15767089,35527,10608615,41168,4208582,31058,370736,13365,464828,11669,114328,9414,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550692,2743,317877,16053,89775,7042,56717,5646,27702,3940,1315,776,2500,929,1541,785,228102,10716,162845,7450,44037,5417,7414,1627,9740,2038,4066,1028,2232815,16714,527625,7979,473158,7059,40426,4044,4965,959,7407,1417,1669,611,1705190,10943,1483451,10001,142209,6114,35588,3262,34447,3189,9495,1336,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570919,939,65572,4046,13304,1950,12446,1921,220,186,257,198,147,185,234,348,52268,2988,49185,2975,692,343,1432,492,522,369,437,402,505347,4331,77604,2028,74298,1942,835,403,1871,523,400,226,200,217,427743,3180,404653,3568,4134,853,13783,1818,3731,833,1442,1023,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7434303,3967,844994,20745,192088,8782,158005,7212,19969,3683,5351,1619,3433,927,5330,2153,652906,15504,540915,12530,57585,6228,19079,3029,20352,4101,14975,3442,6589309,21303,1133886,9856,962336,10488,83523,4529,38701,3600,33525,2886,15801,3400,5455423,15764,4610543,18348,341432,8344,211673,7809,213853,7565,77922,7110,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
