GEO_ID,C27003_001E,C27003_001M,C27003_002E,C27003_002M,C27003_003E,C27003_003M,C27003_004E,C27003_004M,C27003_005E,C27003_005M,C27003_006E,C27003_006M,C27003_007E,C27003_007M,C27003_008E,C27003_008M,C27003_009E,C27003_009M,C27003_010E,C27003_010M,C27003_011E,C27003_011M,C27003_012E,C27003_012M,C27003_013E,C27003_013M,C27003_014E,C27003_014M,C27003_015E,C27003_015M,C27003_016E,C27003_016M,C27003_017E,C27003_017M,C27003_018E,C27003_018M,C27003_019E,C27003_019M,C27003_020E,C27003_020M,C27003_021E,C27003_021M,NAME,C27003_001MA,C27003_001EA,C27003_002MA,C27003_002EA,C27003_003EA,C27003_003MA,C27003_004EA,C27003_004MA,C27003_005MA,C27003_005EA,C27003_006EA,C27003_006MA,C27003_007MA,C27003_007EA,C27003_008EA,C27003_008MA,C27003_009EA,C27003_009MA,C27003_010MA,C27003_010EA,C27003_011EA,C27003_011MA,C27003_012MA,C27003_012EA,C27003_013EA,C27003_013MA,C27003_014EA,C27003_014MA,C27003_015EA,C27003_015MA,C27003_016EA,C27003_016MA,C27003_017EA,C27003_017MA,C27003_018EA,C27003_018MA,C27003_019EA,C27003_019MA,C27003_020EA,C27003_020MA,C27003_021MA,C27003_021EA,state
0400000US18,6437142,986,3151875,3967,811985,3384,274068,8278,537917,8113,1966997,3612,235366,7096,1731631,8207,372893,1829,364134,1936,8759,1403,3285267,3952,773450,3192,267827,7750,505623,7816,2031261,3030,273416,7913,1757845,8008,480556,1774,471534,2341,9022,1533,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,117740,4570,251466,4401,934508,2170,115285,4886,819223,5272,196158,1233,192162,1502,3996,784,1528992,3772,351221,2776,116656,4982,234565,4576,928245,2381,129516,5372,798729,5462,249526,1767,246053,1821,3473,585,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,114632,4471,251275,4499,858686,3378,84222,3452,774464,4451,166766,1405,162496,1692,4270,783,1434057,3294,354010,2408,112926,5114,241084,5303,871150,2218,83593,4080,787557,4139,208897,1411,203978,1607,4919,753,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,202151,6555,318986,6070,1312286,3160,218134,6109,1094152,7104,258587,1428,254110,1786,4477,959,2200708,3991,494889,3001,203660,6401,291229,6452,1373449,2430,229082,6903,1144367,6589,332370,1942,327382,2131,4988,794,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,285393,7905,283215,7538,1350133,3164,197348,7146,1152785,7187,249757,1748,239592,2273,10165,1692,2330386,4247,548819,3506,278464,8641,270355,8110,1454698,2702,248999,7518,1205699,7602,326869,2005,314434,2666,12435,1650,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,59411,3730,77418,3740,407162,1759,87093,4003,320069,4293,99228,833,96564,1046,2664,716,672484,2098,128666,1260,55961,3186,72705,2948,423605,1328,98976,3979,324629,4064,120213,813,117167,1091,3046,786,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,218909,7692,463583,7745,1777886,2905,204456,7774,1573430,7770,318729,1490,299434,2036,19295,1663,3009089,3422,658626,2282,206545,6582,452081,6569,1930360,2180,266801,8010,1663559,8508,420103,1837,399854,2853,20249,1955,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,239357,6683,473704,6564,2064653,2069,394402,9741,1670251,9662,394944,1935,372351,2631,22593,1984,3394193,2443,684911,1887,213406,6285,471505,6513,2182282,1844,478491,10636,1703791,10419,527000,1981,504140,2918,22860,2111,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,466192,9312,692557,9169,2997541,3167,469406,9465,2528135,9896,618925,1602,606318,1781,12607,1367,4997335,4207,1104922,3074,446979,7539,657943,7688,3107208,2399,568813,11222,2538395,10995,785205,2188,772413,2412,12792,1580,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,170950,6048,479922,5726,1672402,2683,223575,6600,1448827,7043,311827,1371,302413,1885,9414,1338,2684682,3147,624637,2559,156125,5934,468512,5638,1671682,2476,251326,5717,1420356,5996,388363,1791,380036,2239,8327,1121,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,193592,5760,184552,5929,846611,2937,146329,5874,700282,6087,165059,1346,161301,1382,3758,828,1528591,4162,367459,3611,191323,6008,176136,5201,937233,3081,185403,4918,751830,5691,223899,1441,220502,1755,3397,784,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,252479,6785,467737,7333,1784694,3323,238563,7268,1546131,8108,373563,2172,364799,2285,8764,1071,3030296,4618,679458,3551,235026,7456,444432,6599,1876763,3298,262305,7296,1614458,7688,474075,2571,463888,2894,10187,1106,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,41943,3030,70249,2775,308349,1747,39659,2830,268690,3323,73417,713,72006,823,1411,450,495865,1890,107006,1355,41721,3047,65285,2932,308447,1508,37093,2858,271354,3109,80412,884,78961,936,1451,399,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,69261,3930,167961,3585,559297,1512,57384,2871,501913,3000,108610,909,105235,1146,3375,696,921703,1912,224087,1365,66253,3347,157834,3051,561709,1590,58461,3444,503248,3893,135907,980,131942,1262,3965,995,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,96223,5795,245051,5527,854575,1999,87647,5138,766928,5238,167777,901,161719,1481,6058,1299,1360339,2115,322207,1491,96967,5575,225240,5773,851154,1552,88511,4886,762643,5131,186978,1156,175007,2093,11971,1703,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,42151,3627,96590,3771,416032,1768,41103,3150,374929,3524,84833,996,81874,1244,2959,815,666420,1903,135822,1398,39644,3042,96178,2993,428545,1538,42271,3071,386274,3560,102053,1042,98487,1065,3566,907,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,302348,8611,729458,8398,2702001,2234,260930,8004,2441071,8525,515235,1537,488203,2428,27032,2283,4507500,2870,992344,2192,293930,7492,698414,7315,2818628,1888,348567,10166,2470061,9953,696528,1639,665390,3111,31138,2416,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,137351,4677,126941,4877,612080,2213,106528,4752,505552,4999,132052,978,126942,1486,5110,1134,1043381,2668,251049,2372,131250,4981,119799,4888,634804,1586,124289,4889,510515,4791,157528,796,151731,1345,5797,1014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,877366,12193,1294278,11846,6025148,4193,1091457,17746,4933691,17983,1124423,2650,1072914,3791,51509,3134,9995513,4792,2081177,3245,825652,11759,1255525,12182,6377429,3680,1368639,16562,5008790,16525,1536907,2613,1478310,4152,58597,3484,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,481272,9629,683367,9659,2864925,4952,383048,10346,2481877,11366,567402,2452,553085,3115,14317,1957,4955563,5581,1116905,5044,468923,9724,647982,8802,3101485,3496,457942,10189,2643543,11109,737173,2261,722856,2932,14317,1832,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,16138,1738,63314,2045,226211,1456,19575,1463,206636,2235,42716,565,41381,660,1335,492,336397,1508,74253,978,14385,1555,59868,1640,209830,1345,17028,1817,192802,2249,52314,661,51379,663,935,385,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,502907,10200,855587,11061,3464129,4505,482279,10321,2981850,11304,711372,2471,691145,3034,20227,2045,5837771,5222,1298206,3738,485117,10243,813089,9948,3612354,3854,616687,11260,2995667,12088,927211,2888,901451,3408,25760,2352,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,203273,4630,275337,4937,1121876,2633,147373,4750,974503,5194,228907,1640,222699,1724,6208,927,1903665,3529,456007,2627,191909,4751,264098,4892,1159368,2321,162619,4732,996749,5023,288290,1645,280855,2115,7435,1185,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,174660,7210,269014,7253,1202707,2581,171713,6048,1030994,6617,257227,1279,251018,1752,6209,1108,1956844,3619,416172,2995,159457,5748,256715,5852,1225455,1914,182450,5261,1043005,5436,315217,1434,309462,1837,5755,1129,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,503600,9024,892191,8999,3857911,3237,522980,11413,3334931,11758,843327,2274,814463,3725,28864,2669,6462286,4014,1335198,3178,473270,9968,861928,9416,4010001,2897,635898,10445,3374103,10845,1117087,2897,1088013,3618,29074,2640,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,37657,2478,72970,2507,323062,1232,44399,3673,278663,3782,64420,546,62323,806,2097,604,536786,1493,106048,1022,36058,3037,69990,3066,343638,1102,57338,3419,286300,3541,87100,829,83922,1145,3178,896,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,234287,6793,315615,6823,1371194,3320,196816,7240,1174378,8147,296098,1624,288681,1989,7417,1321,2405977,4849,528120,3426,219834,7898,308286,6953,1497339,2629,242461,8721,1254878,9194,380518,1548,371285,2094,9233,1474,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,32778,2646,70719,2394,252094,1466,29786,1940,222308,2367,51956,717,51486,758,470,181,408878,1895,99536,1415,33332,2278,66204,2020,246970,1533,29073,2073,217897,2292,62372,638,61311,665,1061,390,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,295959,8779,464355,8367,1921123,3706,293482,9005,1627641,9339,391617,1905,380637,2421,10980,1476,3281575,4661,729935,4350,292017,9313,437918,8826,2049886,2901,374597,8929,1675289,9560,501754,2247,492241,2707,9513,1621,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,1461510,18322,2098756,18483,7791211,7663,828814,17004,6962397,16970,1221982,3601,1161997,5627,59985,3867,13011040,9203,3411612,6473,1413839,20358,1997773,19386,8067263,6331,921190,15271,7146073,15239,1532165,3752,1461480,5519,70685,4429,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,92259,5390,360904,5275,839068,1844,71590,3829,767478,4212,123202,791,118712,1174,4490,830,1413568,2385,430849,2030,89289,5517,341560,5566,838000,1611,77303,4593,760697,4973,144719,1109,139844,1366,4875,1001,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,30200,2081,33912,2061,198534,1002,42058,2546,156476,2805,43524,528,42510,579,1014,348,313758,993,59451,666,26799,1842,32652,1902,202541,865,45959,2545,156582,2703,51766,469,50846,523,920,298,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,252376,8224,690718,8623,2452560,5736,227636,7234,2224924,8448,451854,2244,431833,2913,20021,2169,4125958,7170,908751,5626,234582,7039,674169,8458,2632901,4531,256464,7713,2376437,8149,584306,2333,561844,2898,22462,2018,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,300075,7272,512541,7741,2146456,3595,249852,6387,1896604,7150,402601,1491,387343,2283,15258,1714,3431405,3078,770979,2622,279187,8813,491792,8825,2175199,2553,275639,7648,1899560,7886,485227,1728,469084,2308,16143,1868,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,81903,4143,112433,4317,563357,2189,106992,4198,456365,4539,135561,1037,133433,1170,2128,668,933258,3383,188644,2342,81411,4490,107233,4384,577616,2375,104596,5092,473020,5013,166998,1062,164808,1162,2190,723,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,225126,6311,448911,6264,1766245,2742,243054,7401,1523191,7594,352515,1225,343599,1483,8916,965,2859288,3667,641239,2782,215025,5740,426214,5842,1776143,2362,300662,8487,1475481,8099,441906,1580,433672,1909,8234,1105,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,21575,2081,48370,2334,181804,1371,21450,2342,160354,2822,34402,689,33773,763,629,286,280931,2040,66187,1479,21511,2658,44676,2553,176224,1332,19766,2084,156458,2488,38520,780,37636,867,884,528,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,256130,7094,180779,6581,1051021,796,487091,9489,563930,9532,250347,548,242910,1272,7437,1202,1903485,2859,411821,2729,242026,6334,169795,6122,1167194,529,578381,9919,588813,9909,324470,740,312586,1723,11884,1509,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,253140,6823,320566,7131,1409189,3506,220189,6979,1189000,7872,292835,1524,285120,1951,7715,1280,2465968,4141,549294,3173,247128,8234,302166,8368,1528146,2593,254710,7558,1273436,7571,388528,1745,381423,1961,7105,1250,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,32704,2414,64059,2694,236095,1783,32027,2443,204068,3079,29603,624,28430,681,1173,291,346485,1896,90309,1470,29734,2603,60575,2863,224851,1305,28400,2580,196451,2653,31325,890,30400,889,925,334,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,312747,9555,514788,9747,1901266,2562,304426,8483,1596840,8773,440120,1161,423497,1945,16623,1734,3274733,2925,789845,2129,297757,7716,492088,8226,1965428,2242,359091,9289,1606337,9385,519460,1302,501823,2175,17637,1921,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,184900,6371,181071,5646,858849,2671,136269,5794,722580,6361,189771,1505,186287,1630,3484,951,1481706,3739,343436,3019,171013,5486,172423,5499,902516,2423,145162,5965,757354,5909,235754,1834,231466,2033,4288,894,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
