GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001EA,C27012_001MA,C27012_002MA,C27012_002EA,C27012_003MA,C27012_003EA,C27012_004MA,C27012_004EA,C27012_005EA,C27012_005MA,C27012_006EA,C27012_006MA,C27012_007EA,C27012_007MA,C27012_008MA,C27012_008EA,C27012_009MA,C27012_009EA,C27012_010EA,C27012_010MA,C27012_011EA,C27012_011MA,C27012_012EA,C27012_012MA,C27012_013MA,C27012_013EA,C27012_014MA,C27012_014EA,C27012_015EA,C27012_015MA,C27012_016EA,C27012_016MA,C27012_017EA,C27012_017MA,C27012_018MA,C27012_018EA,C27012_019MA,C27012_019EA,C27012_020EA,C27012_020MA,C27012_021EA,C27012_021MA,C27012_022EA,C27012_022MA,C27012_023MA,C27012_023EA,C27012_024MA,C27012_024EA,C27012_025EA,C27012_025MA,C27012_026EA,C27012_026MA,C27012_027EA,C27012_027MA,C27012_028EA,C27012_028MA,C27012_029EA,C27012_029MA,C27012_030MA,C27012_030EA,C27012_031MA,C27012_031EA,C27012_032MA,C27012_032EA,C27012_033EA,C27012_033MA,C27012_034EA,C27012_034MA,C27012_035MA,C27012_035EA,C27012_036MA,C27012_036EA,C27012_037MA,C27012_037EA,C27012_038MA,C27012_038EA,C27012_039EA,C27012_039MA,C27012_040EA,C27012_040MA,C27012_041MA,C27012_041EA,C27012_042MA,C27012_042EA,C27012_043MA,C27012_043EA,C27012_044EA,C27012_044MA,C27012_045EA,C27012_045MA,C27012_046MA,C27012_046EA,state
0400000US18,4851707,3062,2043523,16554,1984929,16221,1720252,16805,1593920,16901,139264,6271,5829,1079,40835,3587,264677,8571,58594,2863,57943,2933,34716,2515,16125,1644,48852,2789,3360,738,651,355,1277716,13704,1168996,13316,847676,11716,635783,10215,117944,5406,20277,2007,111577,5427,321320,10245,108720,3886,107909,3853,41858,2376,44403,2808,106320,3875,6553,882,811,379,1530468,14796,844333,15028,648313,12914,327108,9331,79671,3983,138302,5424,209205,8172,196020,7820,686135,5006,683668,5015,242632,6157,277532,7145,679690,4964,80435,4169,2467,779,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1074174,9278,1040739,9087,954618,9757,851598,9864,119091,5532,3902,998,27905,2662,86121,4737,33435,2359,33419,2357,17865,1775,12136,1176,28739,2150,1957,546,16,28,612064,9022,539085,8835,445719,8163,313045,7355,76741,3841,12437,1424,74293,4461,93366,4716,72979,2830,72592,2826,22228,1873,37724,2125,71506,2831,5820,963,387,247,622199,7609,282929,6864,237683,6427,111184,4741,41139,2696,47069,3203,89989,4635,45246,3345,339270,3699,338823,3679,93150,3414,185297,3921,337480,3707,49916,2593,447,283,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,980426,7898,940059,7911,832950,8863,750027,9357,84355,4091,3569,888,13013,1396,107109,4741,40367,2010,39874,2075,22594,1844,12688,1333,34349,1955,1711,468,493,333,540294,7602,484593,6965,355091,6883,266587,6265,56316,3384,9555,1498,32065,2688,129502,5250,55701,3007,55562,3010,16901,1723,26422,1878,54458,2916,4684,802,139,161,584779,7806,305184,7474,235891,6856,117309,4966,40656,2852,44918,2979,65358,3299,69293,4005,279595,3056,278425,3123,71899,3711,136912,3838,277327,3119,33178,2496,1170,479,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1306953,12792,1266856,13093,1113936,11782,1018196,11540,106874,5489,4931,999,22552,2411,152920,7562,40097,2555,39944,2542,24731,1964,11476,1533,34936,2464,2118,537,153,155,767495,10570,706234,9938,487557,9813,359658,9376,74941,4507,12110,1406,57085,3740,218677,6656,61261,3221,61035,3227,28058,2101,22264,1915,60023,3109,5447,995,226,165,1202244,12281,712645,11173,546410,8652,215242,5847,63894,3411,146461,4821,226366,7262,166235,6544,489599,4091,488708,4035,166066,4961,171382,4808,485265,3994,85950,3774,891,382,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1432807,12937,1381182,12916,1130658,13740,993331,14676,136707,6690,7244,1208,40928,3157,250524,8865,51625,3212,51387,3216,31847,2617,14165,1910,41675,2783,3251,880,238,168,780230,13839,717859,13158,462162,9512,312393,7628,85835,5092,13739,2018,77491,4839,255697,8258,62371,3495,61541,3470,25413,2133,19189,2384,59649,3325,5273,836,830,497,1168420,11253,705790,11295,515415,10846,209621,7909,77738,4192,112134,5108,217087,8198,190375,8242,462630,4100,459738,4236,143644,4946,138978,4648,451792,4337,89504,4258,2892,1076,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,419005,6073,403114,5650,357648,5929,312687,6360,29378,2441,2047,609,26375,2726,45466,3267,15891,1600,15780,1578,9707,1338,3792,721,13106,1389,907,374,111,117,295470,6492,261724,6033,206001,5674,133090,4789,26849,2352,5833,1221,49882,3531,55723,3805,33746,2074,33565,2081,12659,1319,12809,1517,32587,2080,3457,649,181,184,335733,7244,165929,6316,145015,5815,45375,2319,17418,1618,39264,3159,80330,5028,20914,2190,169804,2560,169730,2555,53154,2680,69795,3096,167785,2587,34873,2205,74,59,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2146693,16245,2066399,15827,1858591,15586,1677570,17201,174554,6763,8700,1511,59773,4069,207808,8855,80294,3873,78860,3775,58178,3024,17392,1722,62519,3450,4586,860,1434,591,1043681,13585,938750,13780,746090,11699,540701,12001,104023,5215,14171,1691,112893,5777,192660,8266,104931,3820,103866,3795,57476,2679,32867,2566,99832,3722,6413,996,1065,525,1256704,11674,703097,10715,566522,10558,290412,8635,77804,4449,81299,4421,190333,6110,136575,6956,553607,5604,547046,5482,265711,6168,177610,5320,535717,5643,80828,3704,6561,1326,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2217725,17332,2131383,17001,2052420,17412,1828810,16667,162702,8401,6663,1220,145589,6978,78963,4985,86342,3825,85783,3863,62531,3279,17060,1963,63426,3352,5128,1103,559,359,1446010,14137,1310611,13278,1206391,13861,816163,13412,180305,6422,22539,1931,285001,9284,104220,6476,135399,4361,134782,4416,68554,3200,49125,3305,128699,4441,11590,1473,617,495,1505144,13966,804941,12947,757258,12644,317895,8257,97898,5223,114272,5708,369243,11075,47683,3678,700203,5702,698156,5872,268015,7386,238479,5768,683497,6033,146435,5011,2047,669,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,2781762,18950,2709207,18191,2422538,17982,2212409,18445,208124,7349,9465,1378,89833,3696,286669,8246,72555,3112,71990,3091,47538,2633,21066,1826,61052,2775,3336,639,565,294,2010792,17797,1853399,16837,1418643,15589,1031373,14043,189316,5874,32796,2898,238533,7332,434756,10721,157393,4494,156701,4479,77966,3049,59903,2933,154223,4440,12546,1436,692,370,2716325,15530,1542143,15227,1243945,13804,609992,9385,148126,5970,252440,6372,499430,11407,298198,7930,1174182,5678,1170786,5513,586386,7206,430790,8046,1162836,5691,165263,4855,3396,730,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1868746,13975,1819376,13560,1681138,14342,1503371,14912,165353,6119,4825,930,65262,4352,138238,5667,49370,2255,49035,2246,28796,1881,16074,1121,39680,1954,2265,464,335,256,1158019,12545,1050449,11895,896411,11630,627531,11850,135413,5648,23879,2155,158271,5484,154038,5564,107570,3746,107097,3713,35350,2318,55274,2765,104321,3544,7541,1178,473,268,1017509,10372,474259,8696,412547,7683,181396,5068,66278,3380,73392,3803,151711,5498,61712,4153,543250,4519,541869,4537,156190,4247,294745,5000,537859,4459,63370,3245,1381,513,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,850069,11268,821053,10522,691609,10950,619008,11165,76997,4516,5675,1348,24490,2651,129444,6009,29016,2352,28951,2357,16693,1817,9806,1671,25772,2108,1660,574,65,91,474620,10317,434069,9942,272457,7711,191338,5956,44120,3749,7507,1329,42899,3408,161612,6549,40551,2443,40376,2435,14491,1927,15636,1891,38926,2500,4197,873,175,164,848113,10272,528722,9321,378166,8270,129784,5946,46479,3732,104167,4678,179144,5760,150556,5414,319391,3945,318474,3924,71949,4187,109133,4018,316476,4023,74653,3512,917,489,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4509095,3242,1926963,15339,1861213,15033,1630368,15136,1477369,14777,155621,6824,7083,1338,36026,3225,230845,8041,65750,4080,65197,4058,37340,2955,19075,2153,56471,3759,2945,1096,553,300,1130155,13655,1023113,12977,734027,12385,533056,11244,126517,6081,19154,2352,86857,4952,289086,8224,107042,4139,106327,4147,38133,2231,41811,2776,103890,4150,5857,922,715,360,1451977,12623,777131,10936,597232,10908,258982,7607,83649,4435,150399,5017,217050,7680,179899,6550,674846,5519,672597,5501,211834,6056,259960,6186,667710,5489,82432,4129,2249,695,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,770625,1617,315201,5809,302060,5841,249656,5563,215439,5542,36982,2871,1784,817,5397,1138,52404,3281,13141,1398,12887,1400,6771,1063,4566,692,11547,1389,1061,484,254,198,221351,5915,198446,5697,131965,4274,86491,3865,31125,2483,4559,1036,13969,2236,66481,4325,22905,1481,22812,1485,8018,960,8895,1079,22484,1488,1317,339,93,105,234073,4251,116290,4139,81865,3700,32875,2186,14420,1859,18056,1871,28133,2521,34425,2948,117783,1992,117430,2005,31415,2130,50652,2522,116781,1963,14557,1734,353,259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
