GEO_ID,B15002A_001E,B15002A_001M,B15002A_002E,B15002A_002M,B15002A_003E,B15002A_003M,B15002A_004E,B15002A_004M,B15002A_005E,B15002A_005M,B15002A_006E,B15002A_006M,B15002A_007E,B15002A_007M,B15002A_008E,B15002A_008M,B15002A_009E,B15002A_009M,B15002A_010E,B15002A_010M,B15002A_011E,B15002A_011M,B15002A_012E,B15002A_012M,B15002A_013E,B15002A_013M,B15002A_014E,B15002A_014M,B15002A_015E,B15002A_015M,B15002A_016E,B15002A_016M,B15002A_017E,B15002A_017M,B15002A_018E,B15002A_018M,B15002A_019E,B15002A_019M,NAME,B15002A_001EA,B15002A_001MA,B15002A_002EA,B15002A_002MA,B15002A_003MA,B15002A_003EA,B15002A_004MA,B15002A_004EA,B15002A_005EA,B15002A_005MA,B15002A_006EA,B15002A_006MA,B15002A_007EA,B15002A_007MA,B15002A_008MA,B15002A_008EA,B15002A_009MA,B15002A_009EA,B15002A_010EA,B15002A_010MA,B15002A_011EA,B15002A_011MA,B15002A_012EA,B15002A_012MA,B15002A_013EA,B15002A_013MA,B15002A_014MA,B15002A_014EA,B15002A_015MA,B15002A_015EA,B15002A_016MA,B15002A_016EA,B15002A_017MA,B15002A_017EA,B15002A_018MA,B15002A_018EA,B15002A_019MA,B15002A_019EA,state
0400000US30,628979,1383,312474,1234,6727,943,16109,1815,80391,3033,17770,1761,75758,3154,21868,1884,63074,3155,30777,2023,316505,984,4599,846,12621,1479,75841,3204,13850,1596,81352,3636,29917,2396,68589,3124,29736,2314,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1093621,3223,532656,1989,18504,1719,27180,2163,135097,3953,20271,1763,125480,3979,52692,2816,102767,3764,50665,2570,560965,1852,16385,1834,24315,2034,138184,3768,14834,1367,140069,4127,56927,2663,115249,3583,55002,2773,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1347724,7507,684569,4382,34120,4197,58013,3666,159125,5553,31829,2580,181292,6191,51967,3636,107859,4369,60364,2942,663155,4293,33632,3241,53915,3458,174702,6100,23086,2419,179141,6064,52271,3310,94599,4663,51809,3732,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,876252,1438,425063,950,9770,1301,28086,2711,110389,4823,21530,2410,75474,3760,36887,2617,90774,3803,52153,2675,451189,1050,8625,1436,21880,2341,113592,4407,14203,1732,87460,4264,46760,2657,102120,3674,56549,3384,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4327852,11386,2064589,7018,89116,5010,117417,5722,532394,10394,62228,4435,369627,8694,113411,5030,484479,9252,295917,7585,2263263,6583,102476,5208,121043,4471,647742,10606,41316,2779,371742,9116,163038,5472,514429,8353,301477,8121,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1022734,6739,494302,4390,29752,2220,40464,3208,99437,4857,25215,2415,113748,5258,37138,3226,82275,4749,66273,3935,528432,4184,29478,2607,34457,2812,110351,4902,21264,2221,125314,4334,50376,3941,89660,4474,67532,3508,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9034634,18725,4332876,10882,179515,7654,272403,8385,993526,13981,184321,7075,742886,11733,358902,8279,918003,11803,683320,9467,4701758,11295,201303,6764,259712,7750,1150932,13858,127391,4623,744410,11840,466107,9400,917867,13560,834036,12670,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4753084,9520,2287172,6265,130636,6575,200287,7146,493270,11685,118484,5295,480339,8802,176706,7351,447290,8924,240160,6442,2465912,5182,105558,4802,173698,5633,540815,9467,102603,4827,541820,10318,255206,7884,499027,9246,247185,6562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,422546,1026,212118,786,9047,772,8246,1050,54697,2480,8841,1198,48182,2272,27352,2087,38291,2283,17462,1713,210428,584,7297,791,7444,829,50525,2348,5326,938,51078,2470,25286,1836,46434,2456,17038,1868,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6623054,4299,3182278,3286,95995,4194,240039,5904,999268,10776,141262,5333,643861,10939,218618,7151,537740,8385,305495,7226,3440776,2643,94568,3801,243917,6418,1107664,13640,108983,4597,691659,11157,318902,7671,562440,11218,312643,7091,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1936370,4324,940371,2782,42384,2269,78319,3284,250747,5761,48724,3254,219803,5268,63089,3086,155262,3780,82043,3621,995999,2313,36225,2195,78966,3221,267081,6488,45291,2773,241714,5083,74207,3434,171609,5025,80906,3412,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2350319,5696,1142395,3715,33433,3379,75724,4630,229493,7304,60361,3836,301220,7557,89398,4637,220138,7079,132628,5306,1207924,3120,30370,3080,64121,4013,259514,6644,45692,3587,338976,6947,105828,5686,226805,5896,136618,4692,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7428183,7591,3562336,4632,111617,5044,246923,6946,1178028,11663,154197,5293,564461,8936,259668,5769,655642,11016,391800,7932,3865847,4434,111490,4164,249722,6596,1342172,12225,120170,5098,613818,9647,338169,7470,667386,10864,422920,9357,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,607430,3855,285019,2556,13881,2237,20969,2143,69113,4236,14210,1766,48298,3499,22968,2144,58188,3437,37392,2559,322411,1992,13507,1843,22164,1903,74520,3853,12789,1543,61185,3133,32615,2663,60839,3311,44792,2510,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2219562,4361,1068330,2865,48684,3489,92158,4768,234177,7652,59095,3343,221663,6614,93203,4452,205710,6390,113640,4536,1151232,2574,43870,3091,89178,4106,279455,6665,49212,3385,247174,6722,116378,5467,208151,6406,117814,5464,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,485680,1447,240009,1178,9837,1299,11434,1495,72275,2590,12100,1512,48157,2683,22163,2062,43953,2474,20090,2019,245671,718,7932,965,8645,1312,68691,3049,6961,1051,55257,2522,27784,2227,50327,2756,20074,2056,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3506573,5718,1686327,3914,102463,4579,147917,5376,449113,10254,116077,4971,342566,7996,95894,4746,278014,6327,154283,5036,1820246,2864,94958,4628,145293,5166,490763,8934,114595,4913,384836,7869,132576,5945,300398,6967,156827,5548,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12566630,26604,6151795,16710,552777,14763,563715,12052,1229350,15821,313417,8394,1385060,16264,381569,11344,1127026,17255,598881,11719,6414835,13460,565343,11344,542562,12025,1344859,17914,270073,8844,1507629,18318,448302,12149,1194127,14781,541940,11222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1474714,5112,729523,2897,14290,2006,40019,3130,137045,5421,26578,2388,197958,5321,62156,3141,154189,5297,97288,3638,745191,2976,13294,1662,36839,2690,155820,5183,19286,1778,217472,5384,86899,4125,156814,4625,58767,3615,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,419610,525,203087,454,5516,801,13291,1431,60941,2730,8462,1289,31848,1721,15591,1452,41144,2259,26294,1918,216523,434,5189,829,9091,1164,54304,2418,6207,971,36821,2205,22406,1720,50357,2473,32148,1850,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3949036,8955,1923771,5439,88233,4356,124830,5313,394831,8504,91615,4674,361162,7342,116242,5502,417852,8638,329006,6953,2025265,5125,76180,4406,112435,4520,439334,8940,64508,3778,409771,7645,168896,4724,452644,8336,301497,7191,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3785482,6635,1861059,4258,54215,4332,100896,4112,361877,8123,86344,4015,470906,10770,174189,5845,390734,8864,221898,6245,1924423,3720,45969,2982,86801,3863,400140,8514,61246,3277,520203,10288,204936,7331,395562,7402,209566,6562,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1231313,1873,594607,1418,35559,1984,63217,4277,213940,5626,41875,3169,103649,4271,29470,2534,66828,3799,40069,2882,636706,1073,34882,2465,58352,3143,209010,5670,39271,2904,125387,4889,48898,3469,73587,3549,47319,3136,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3463721,4766,1696529,3314,49488,2894,96459,3868,504374,7927,69175,3962,353031,7326,165148,3892,300169,6124,158685,4597,1767192,2749,45995,2771,80681,3861,518776,7492,41660,2550,375028,7907,191828,5965,348036,6889,165188,5105,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,354718,1894,178620,1290,2934,825,10623,1511,47817,2957,10930,1598,44407,2719,17043,2130,30006,2415,14860,1572,176098,1166,3443,1060,9124,1387,41228,2810,7777,1309,50635,2952,18600,1680,31628,2709,13663,1743,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1698558,16154,773803,9377,144132,5349,81497,4439,203433,7027,21309,2265,103189,4960,61473,3710,112941,4802,45829,3295,924755,9574,162409,5130,74914,4723,202136,7009,20487,2277,109995,5685,85798,4587,198381,6489,70635,4151,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2317483,4282,1115920,3171,59667,3603,111113,5375,270380,7122,72902,3812,232722,7712,73655,4536,188260,5508,107221,4176,1201563,2505,51892,3475,108547,5362,303554,7903,68078,3245,272512,7559,99442,5122,187663,6175,109875,4852,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,333404,1683,175614,1022,2421,548,6161,1092,37873,2659,9323,1372,52890,3335,14907,1740,31038,2453,21001,2115,157790,1084,2767,969,5406,1273,29062,2351,5421,1162,42050,2905,15708,1769,34497,2546,22879,1964,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3514989,10334,1715188,6373,95732,4240,126768,6149,319626,9363,82358,4701,438985,9954,138861,6057,313782,7985,199076,6704,1799801,5671,97220,5118,121840,5848,395639,8553,57386,3179,480310,8800,159005,6033,314315,7360,174086,5617,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1586042,3765,766236,2328,39791,2774,72756,3630,223846,7426,54275,3425,170221,5185,39917,2916,108068,4313,57362,3231,819806,2256,36080,2546,68704,3651,233436,5355,48926,3215,189356,5274,58526,3945,124069,5652,60709,4170,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
