GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002MA,B27006_002EA,B27006_003EA,B27006_003MA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009EA,B27006_009MA,B27006_010EA,B27006_010MA,B27006_011EA,B27006_011MA,B27006_012MA,B27006_012EA,B27006_013MA,B27006_013EA,B27006_014EA,B27006_014MA,B27006_015EA,B27006_015MA,B27006_016EA,B27006_016MA,B27006_017EA,B27006_017MA,B27006_018MA,B27006_018EA,B27006_019MA,B27006_019EA,B27006_020EA,B27006_020MA,B27006_021EA,B27006_021MA,B27006_022EA,B27006_022MA,B27006_023MA,B27006_023EA,B27006_024MA,B27006_024EA,B27006_025EA,B27006_025MA,B27006_026EA,B27006_026MA,B27006_027EA,B27006_027MA,B27006_028EA,B27006_028MA,B27006_029MA,B27006_029EA,B27006_030MA,B27006_030EA,B27006_031EA,B27006_031MA,B27006_032EA,B27006_032MA,B27006_033EA,B27006_033MA,B27006_034MA,B27006_034EA,B27006_035MA,B27006_035EA,B27006_036EA,B27006_036MA,B27006_037EA,B27006_037MA,B27006_038EA,B27006_038MA,B27006_039EA,B27006_039MA,B27006_040MA,B27006_040EA,B27006_041MA,B27006_041EA,B27006_042EA,B27006_042MA,B27006_043EA,B27006_043MA,B27006_044EA,B27006_044MA,B27006_045MA,B27006_045EA,B27006_046MA,B27006_046EA,B27006_047EA,B27006_047MA,B27006_048EA,B27006_048MA,B27006_049EA,B27006_049MA,B27006_050MA,B27006_050EA,B27006_051MA,B27006_051EA,B27006_052MA,B27006_052EA,B27006_053EA,B27006_053MA,B27006_054EA,B27006_054MA,B27006_055MA,B27006_055EA,B27006_056MA,B27006_056EA,B27006_057MA,B27006_057EA,state
0400000US18,6437142,986,3151875,3967,261958,3523,2228,1078,259730,3625,550027,4607,3142,1061,546885,4759,330439,3175,2428,1069,328011,3358,399099,3474,5150,1038,393949,3705,398428,3013,11206,1792,387222,3432,450112,2682,21776,2228,428336,3434,388919,1813,41089,2752,347830,3378,227287,1455,219306,1645,7981,1304,145606,1527,144057,1581,1549,553,3285267,3952,252619,3797,902,756,251717,3968,520831,4027,1851,664,518980,4028,327777,2848,2432,758,325345,2818,412304,2890,4828,994,407476,3143,411335,2445,10150,1358,401185,2824,463483,2124,23729,2194,439754,2798,416362,1975,41620,2409,374742,3096,258080,1336,251022,1796,7058,1393,222476,1733,220477,1852,1999,736,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,119250,2421,591,403,118659,2383,249956,3011,1177,450,248779,3019,158842,1794,1189,517,157653,1820,193291,2467,2269,685,191022,2550,178048,1863,3805,802,174243,2027,210403,1920,8306,1319,202097,2153,193924,1228,14972,1669,178952,1867,112566,980,108450,1314,4116,805,83592,868,83222,929,370,209,1528992,3772,117017,2711,837,476,116180,2718,234204,3060,971,368,233233,3017,152865,1663,1167,473,151698,1730,190974,1727,2478,721,188496,1799,177428,1998,5002,1038,172426,2198,210864,1480,9220,1409,201644,2011,196114,1091,15000,1551,181114,1664,124381,1295,121204,1389,3177,588,125145,1220,124849,1239,296,168,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,124893,2756,1617,598,123276,2758,241014,2760,2580,908,238434,2872,148813,2479,887,370,147926,2436,184437,2443,1716,499,182721,2473,167216,2079,3859,1057,163357,2108,188610,1619,7563,1242,181047,1965,169610,1174,13101,1435,156509,1896,97143,1305,92847,1485,4296,783,69623,1110,69355,1111,268,184,1434057,3294,119012,2379,1930,953,117082,2505,234998,2189,3105,1162,231893,2360,142642,1933,708,387,141934,2007,185298,1969,2200,703,183098,1964,169316,1679,2998,693,166318,1661,195909,1489,8629,1263,187280,1959,177985,1476,16381,1782,161604,2022,107244,1218,103116,1356,4128,677,101653,1410,100816,1421,837,364,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,172651,2978,1167,494,171484,2995,348486,3103,2750,913,345736,2984,205384,2414,2071,800,203313,2436,262621,2585,4213,962,258408,2820,272065,2406,10760,1414,261305,2891,302594,2475,25288,1929,277306,2905,269622,1612,43010,2449,226612,2758,163277,980,158560,1534,4717,1030,95310,1105,94533,1084,777,372,2200708,3991,165547,3294,541,286,165006,3282,329342,3111,2489,841,326853,3131,207551,2032,1191,524,206360,2067,277573,2394,5120,1075,272453,2295,281209,1886,10670,1412,270539,2477,317930,1791,22468,1906,295462,2617,289186,1444,38711,2776,250475,2795,187236,1323,182588,1618,4648,898,145134,1321,144543,1352,591,317,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,186694,3966,971,550,185723,4091,381914,4781,1976,590,379938,4695,227413,3154,2876,1088,224537,3371,297070,4227,4064,909,293006,4150,260729,3715,7564,1474,253165,4104,298181,3268,19615,2343,278566,3959,266740,1937,35337,2527,231403,3002,156033,1727,146380,2263,9653,1628,93724,1658,92456,1724,1268,533,2330386,4247,188482,3978,1200,654,187282,3957,360337,3939,2745,828,357592,3984,235615,2984,2130,701,233485,3079,321355,3846,4030,972,317325,3764,283951,3055,9004,1470,274947,3373,320953,2750,14767,1990,306186,3567,292824,1583,33730,2593,259094,3111,181894,1519,171454,2113,10440,1540,144975,1832,142826,1932,2149,665,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,42223,1529,295,245,41928,1519,94606,1606,492,350,94114,1606,57230,1000,637,482,56593,1060,71355,1036,2125,812,69230,1437,78552,913,2773,715,75779,1153,102475,942,6266,1016,96209,1326,97550,925,10875,1339,86675,1637,59704,523,57082,845,2622,726,39524,722,39229,722,295,153,672484,2098,39141,1214,228,164,38913,1197,89525,1529,372,251,89153,1572,57549,980,428,388,57121,1059,73910,1154,2625,819,71285,1545,82260,876,3166,833,79094,1204,106726,723,7678,1462,99048,1476,103160,827,10571,1472,92589,1584,64154,608,61414,911,2740,751,56059,638,55753,665,306,187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,230225,3442,1671,746,228554,3483,452267,3635,2276,725,449991,3558,278847,2716,1878,776,276969,2616,375163,2880,4448,1104,370715,3125,361403,2963,6850,1513,354553,3422,418637,2535,14357,1844,404280,2907,343836,1412,20683,2214,323153,2540,195122,1297,178083,1914,17039,1654,123607,1366,120233,1378,3374,759,3009089,3422,216993,3107,1531,794,215462,3270,441633,3350,1634,663,439999,3258,274832,2038,2340,857,272492,2289,403694,2273,4516,1201,399178,2528,399876,2132,5876,1186,394000,2479,464560,1791,15571,2126,448989,2507,387398,1455,27651,2530,359747,2910,229968,1299,213787,2317,16181,1611,190135,1479,185965,1762,4170,1048,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,224046,3220,1133,628,222913,3247,489015,3561,1842,736,487173,3698,338606,1996,2138,594,336468,2022,429216,1756,7348,1315,421868,2127,411745,1855,8972,1557,402773,2075,483380,1766,19004,1958,464376,2959,401706,1385,30662,2684,371044,2890,232348,1223,211899,2237,20449,1991,162596,1484,159583,1724,3013,674,3394193,2443,214079,3201,889,433,213190,3267,470832,3506,1736,726,469096,3465,343558,1751,2199,675,341359,1829,446883,1459,6812,1227,440071,1962,437773,1329,10743,1774,427030,2289,512755,1306,20366,1972,492389,2400,441313,1234,35230,2938,406083,3063,270576,1069,252188,1905,18388,1807,256424,1781,251952,1902,4472,985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,354079,4491,1498,531,352581,4399,804670,4537,3837,1225,800833,4542,494097,2706,4555,937,489542,2757,567048,3181,11547,1547,555501,3340,594278,2751,21809,2025,572469,3424,706105,2369,42692,2359,663413,3254,636013,1583,71495,3320,564518,3538,371082,1386,359653,1667,11429,1290,247843,1377,246045,1454,1798,471,4997335,4207,334756,3538,1817,749,332939,3614,770166,4488,3300,1035,766866,4664,488217,1996,3532,951,484685,2333,584254,2559,9001,1495,575253,2951,616574,2025,20223,2102,596351,2792,738028,1886,39298,2844,698730,3786,680135,1499,70549,3135,609586,3187,416249,1670,406665,1966,9584,1501,368956,1921,365748,1924,3208,684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,214319,3067,200,140,214119,3075,436553,3421,1869,565,434684,3430,250257,1864,991,431,249266,1908,366139,2489,4009,968,362130,2634,334362,2048,6811,1135,327551,2399,388672,1817,12582,1385,376090,2309,332972,1310,24566,1722,308406,2209,184341,1040,175657,1461,8684,1284,127486,1285,126293,1234,1193,455,2684682,3147,208405,2984,416,330,207989,3043,416232,2904,1294,609,414938,2829,246251,1730,1666,695,244585,1828,362614,2178,4701,926,357913,2297,330327,2011,6370,990,323957,2245,393787,1966,15405,1619,378382,2590,338703,1489,24995,1969,313708,2325,202725,1229,195505,1533,7220,982,185638,1575,184405,1654,1233,501,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,124443,3359,1139,663,123304,3289,253701,4089,1636,665,252065,4237,153624,3306,1771,753,151853,3353,165974,4647,4219,1120,161755,4663,173903,4058,8076,1365,165827,4162,183519,2441,15329,2078,168190,2845,169591,1229,29257,2485,140334,2660,104963,1631,101324,1613,3639,843,60096,1356,59348,1424,748,343,1528591,4162,124292,3604,1314,701,122978,3689,243167,4000,3027,1370,240140,4075,160412,3521,2053,826,158359,3442,191865,3036,3554,1002,188311,3059,189759,3202,6735,1228,183024,3442,205720,2308,15637,1859,190083,2575,189477,1436,30718,2173,158759,2478,123786,1451,121077,1554,2709,728,100113,1654,99425,1731,688,379,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,232102,3546,2229,1188,229873,3663,488114,4719,1887,576,486227,4696,285487,2940,2335,898,283152,3035,377214,3184,5448,1054,371766,3108,350865,2564,12171,1563,338694,3339,411193,2106,25184,2299,386009,2726,359935,1717,43246,2485,316689,2897,226071,1425,217818,1614,8253,1002,147492,1710,146365,1763,1127,449,3030296,4618,222269,3488,1431,716,220838,3461,457189,3770,2276,724,454913,3823,290389,2593,2091,631,288298,2685,393322,3266,4940,1212,388382,3323,366870,2627,10606,1573,356264,3133,431349,2421,26261,2290,405088,3267,394833,1706,44354,2730,350479,3179,255810,1607,247160,1822,8650,1033,218265,2027,216728,2238,1537,552,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,37313,1321,355,247,36958,1288,74879,1477,409,269,74470,1429,48539,1286,750,483,47789,1250,61346,1363,1466,647,59880,1435,56670,1261,816,407,55854,1356,68493,1008,3158,676,65335,1220,73301,777,5673,1052,67628,1218,44939,546,43639,732,1300,464,28478,496,28212,508,266,159,495865,1890,35347,1188,31,51,35316,1190,71659,1445,197,208,71462,1489,47116,1106,238,265,46878,1153,59683,1008,605,284,59078,1018,56011,1161,1337,496,54674,1094,71237,1099,3987,985,67250,1408,74400,1078,6369,985,68031,1415,43878,679,42840,767,1038,317,36534,703,36121,652,413,272,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,83824,2015,428,297,83396,2047,153398,2060,625,366,152773,2132,92313,1201,981,564,91332,1188,122825,1784,1570,484,121255,1883,109440,1683,2421,696,107019,1874,122746,1584,4238,1006,118508,1701,111973,951,9320,1140,102653,1566,63033,684,59558,982,3475,743,45577,713,45316,743,261,139,921703,1912,75635,1787,233,168,75402,1814,148452,1583,671,335,147781,1632,90721,1295,171,122,90550,1303,121483,1602,1085,417,120398,1650,109729,1592,2213,728,107516,1749,125290,1165,5979,871,119311,1324,114486,963,8391,1148,106095,1483,67845,866,64690,1106,3155,818,68062,985,67252,841,810,509,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,116848,2484,452,328,116396,2513,224426,2808,692,363,223734,2793,125428,1398,776,390,124652,1507,192220,2001,2981,1107,189239,2303,187545,1513,3786,1059,183759,1863,188954,1453,5328,1203,183626,1793,160428,1071,11228,1389,149200,1468,107204,919,101423,1508,5781,1245,60573,603,59493,783,1080,458,1360339,2115,107811,2077,673,506,107138,2245,214396,2254,1597,837,212799,2311,122991,1410,868,562,122123,1562,190813,1812,1648,740,189165,1937,186092,1492,3052,1064,183040,1849,182653,1285,6347,1289,176306,1613,168605,933,14094,1869,154511,2075,113185,728,103616,1607,9569,1486,73793,906,71391,1193,2402,781,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,40691,1479,85,184,40606,1483,98050,1828,459,398,97591,1862,61557,1116,566,319,60991,1143,72938,1334,1723,691,71215,1398,82294,1477,2342,845,79952,1658,107166,1227,4443,1075,102723,1650,92077,749,5550,979,86527,1083,52253,828,49514,1130,2739,738,32580,548,32176,564,404,281,666420,1903,39481,1591,235,312,39246,1608,96341,1742,450,422,95891,1820,63192,1428,750,576,62442,1551,72891,1107,1500,648,71391,1392,84665,1027,2747,837,81918,1322,111195,1128,4185,875,107010,1554,96602,762,8180,1282,88422,1444,55737,721,52795,916,2942,778,46316,790,45676,774,640,482,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,326820,3861,3473,1471,323347,4259,704986,3884,4045,1161,700941,3835,395524,1941,2549,769,392975,1997,549609,2720,8461,1735,541148,3013,576918,2148,9899,1500,567019,2512,657340,1837,20790,2363,636550,3227,522610,1491,38054,2785,484556,2913,304129,1707,280606,2263,23523,1992,211106,1716,207252,1910,3854,913,4507500,2870,312172,3581,2840,921,309332,3679,680172,3690,5089,1628,675083,3836,378011,1495,3078,956,374933,1588,561092,1742,6925,1443,554167,2155,607884,1324,11130,1669,596754,2122,698802,1282,23034,2231,675768,2464,572839,1220,41137,3122,531702,3178,361836,1309,335988,2463,25848,2104,334692,1813,329370,2160,5322,1037,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,88045,2400,518,401,87527,2345,176247,2822,1588,952,174659,3007,101204,2280,1359,671,99845,2282,133099,2755,2092,669,131007,2758,118655,2387,4452,1303,114203,2467,132036,2183,7873,1349,124163,2382,127086,1037,15005,1871,112081,1911,79458,1126,75230,1545,4228,1027,52594,1097,51238,1128,1356,467,1043381,2668,85581,2357,1135,756,84446,2672,165468,2461,1057,509,164411,2457,101241,1869,636,416,100605,1898,132462,2259,2525,701,129937,2446,122187,1773,3654,1131,118533,2107,140997,1459,5471,1316,135526,1939,137917,674,13599,1641,124318,1794,88470,976,83967,1155,4503,820,69058,1061,67764,1208,1294,475,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,709872,4742,4358,1218,705514,4875,1461772,4992,10554,1999,1451218,5686,983323,3254,8303,1552,975020,3671,1328369,3489,17549,1971,1310820,3876,1219386,3004,28535,2666,1190851,4169,1356367,2835,53450,3962,1302917,4940,1137703,2179,98187,4756,1039516,4983,661643,1741,616940,3598,44703,3005,462780,2186,453885,2643,8895,1818,9995513,4792,681687,5550,4868,1082,676819,5448,1399490,5697,9048,1694,1390442,6010,982870,3342,7688,1341,975182,3725,1386964,3042,15860,2113,1371104,3770,1288737,2367,27065,2442,1261672,3122,1456240,2529,58755,3907,1397485,4136,1262618,2088,110011,3893,1152607,3894,804810,1925,756177,3421,48633,2839,732097,2562,721987,2982,10110,1567,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,383250,5471,1580,757,381670,5561,781389,6500,3476,857,777913,6690,456701,5019,3392,1174,453309,5119,572027,5297,8971,1824,563056,5754,628186,4498,16574,2508,611612,4967,648671,4850,37641,3102,611030,5268,559340,2542,66318,3292,493022,4030,358171,2508,345348,2724,12823,1940,209231,2555,206878,2597,2353,762,4955563,5581,364958,5453,1696,781,363262,5412,751947,5245,2598,912,749349,5085,474218,3312,2275,743,471943,3443,625554,4343,6867,1444,618687,4351,673623,4000,16576,2195,657047,4741,699433,3497,41623,3229,657810,4649,628657,1950,77844,3289,550813,3725,415897,2355,404367,2707,11530,1620,321276,2277,318355,2411,2921,744,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,29078,1198,52,52,29026,1195,50374,1571,50,49,50324,1575,44746,1214,301,306,44445,1266,49512,1145,448,296,49064,1145,39664,1123,1344,614,38320,1224,47374,866,1574,455,45800,984,44915,650,3377,850,41538,1118,24361,409,22940,474,1421,514,18355,454,18334,449,21,25,336397,1508,25996,1034,40,57,25956,1038,48257,1223,0,141,48257,1223,39762,1358,333,371,39429,1230,46408,1111,281,210,46127,1148,36423,685,273,159,36150,673,44752,457,1308,331,43444,532,42485,424,2343,475,40142,666,26031,477,25217,531,814,359,26283,454,26152,461,131,139,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
