GEO_ID,B10052_001E,B10052_001M,B10052_002E,B10052_002M,B10052_003E,B10052_003M,B10052_004E,B10052_004M,B10052_005E,B10052_005M,B10052_006E,B10052_006M,B10052_007E,B10052_007M,B10052_008E,B10052_008M,B10052_009E,B10052_009M,B10052_010E,B10052_010M,B10052_011E,B10052_011M,NAME,B10052_001EA,B10052_001MA,B10052_002MA,B10052_002EA,B10052_003MA,B10052_003EA,B10052_004EA,B10052_004MA,B10052_005MA,B10052_005EA,B10052_006EA,B10052_006MA,B10052_007MA,B10052_007EA,B10052_008MA,B10052_008EA,B10052_009EA,B10052_009MA,B10052_010EA,B10052_010MA,B10052_011EA,B10052_011MA,state
0400000US28,93393,5163,31555,2831,16454,2017,9288,1677,7166,1161,15101,2070,61838,4480,35848,3361,26191,2953,9657,1471,25990,2937,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,112192,6245,33835,2715,12750,1633,8338,1341,4412,801,21085,1938,78357,5199,33405,3158,21882,2625,11523,1415,44952,3606,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14972,1860,3780,825,2111,637,1029,375,1082,475,1669,571,11192,1670,6124,1283,4022,1146,2102,581,5068,1060,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24365,2437,5717,1072,2748,716,1716,663,1032,421,2969,724,18648,1986,8691,1469,5844,1195,2847,890,9957,1470,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,66279,4691,17961,2175,7006,1538,2823,968,4183,1181,10955,1782,48318,3900,16646,1999,10608,1621,6038,1415,31672,3293,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20179,2457,4616,1136,1855,728,1134,550,721,411,2761,931,15563,1925,4849,1098,3240,931,1609,539,10714,1594,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,184314,7178,46785,3386,12431,1694,5511,1119,6920,1366,34354,2902,137529,6996,36119,2734,22078,2542,14041,1858,101410,6478,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54669,3742,16595,1995,7173,1562,3650,935,3523,1075,9422,1496,38074,3207,21935,2756,15589,2340,6346,1149,16139,2016,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426680,11094,104961,4963,29452,2727,14721,1709,14731,1959,75509,4003,321719,9884,98761,6341,59048,4266,39713,3767,222958,8258,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,201559,8346,59625,3869,26839,2783,14121,1934,12718,1786,32786,3033,141934,7032,74117,5128,53457,4377,20660,2279,67817,5332,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7263,1314,1548,570,850,492,307,178,543,470,698,294,5715,1123,2713,591,1741,457,972,533,3002,893,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,217143,7828,60416,4170,27805,2900,16967,2211,10838,1431,32611,2806,156727,6262,77088,5156,54571,4430,22517,2377,79639,4292,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81126,3810,25582,2157,12956,1500,6205,1041,6751,952,12626,1514,55544,2929,30040,2204,19294,1860,10746,1416,25504,2140,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70167,5316,19515,2734,6847,1643,3716,1049,3131,1314,12668,2143,50652,4402,20128,2865,12725,2436,7403,1377,30524,3354,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242115,9987,67211,4515,23567,2566,14024,2034,9543,1405,43644,4002,174904,7786,67920,4195,48677,3466,19243,1826,106984,5817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,3671,900,1257,521,593,322,664,391,2414,747,14700,2058,5026,1122,3817,1137,1209,465,9674,1759,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,37536,3209,17871,2184,8417,1611,9454,1629,19665,2492,86434,5149,42420,3774,29259,3510,13161,1788,44014,4051,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,3520,843,1312,418,611,336,701,285,2208,765,7697,1088,3999,796,2918,664,1081,409,3698,845,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,47464,3712,21684,2437,11723,1971,9961,1378,25780,2763,106243,6632,56233,4411,38747,3785,17486,2045,50010,4661,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739414,17584,190116,7187,76984,4992,41151,3844,35833,2794,113132,6398,549298,15914,240111,9240,174943,8134,65168,3740,309187,12742,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57807,3897,15537,1873,5470,1304,2619,730,2851,1088,10067,1474,42270,3392,13606,1852,8753,1589,4853,1006,28664,2764,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8895,1435,2501,897,1041,517,931,501,110,97,1460,641,6394,1108,2958,725,2162,654,796,381,3436,950,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,174200,7401,43190,3602,14822,2107,7264,1310,7558,1531,28368,2953,131010,6417,50622,3680,33457,3120,17165,1991,80388,5835,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,129354,5133,31376,2595,10212,1716,4607,1259,5605,1125,21164,2216,97978,4554,33424,3112,23498,2738,9926,1831,64554,4416,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33428,2959,13162,1653,7467,1329,3656,894,3811,897,5695,1110,20266,2194,11468,1770,8532,1594,2936,797,8798,1462,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71600,3948,17931,1734,6219,933,3376,800,2843,645,11712,1348,53669,3434,21168,2058,14990,1974,6178,1079,32501,2741,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7733,1391,2364,615,1101,418,305,199,796,404,1263,469,5369,1198,2710,768,1555,507,1155,580,2659,826,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,108183,5625,37642,2845,14245,1936,6327,1091,7918,1331,23397,2302,70541,4449,35542,3098,22865,2444,12677,1819,34999,3194,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,119715,6690,37668,3217,20075,2223,11368,1584,8707,1451,17593,2062,82047,5181,49667,3926,34785,3348,14882,1632,32380,3128,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16935,1972,5134,1055,2285,785,875,293,1410,725,2849,889,11801,1808,5483,1251,4301,1195,1182,328,6318,1188,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,160657,6109,39661,3204,15204,2004,7521,1414,7683,1364,24457,2652,120996,5600,51030,3982,36729,3801,14301,1613,69966,5521,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,72556,4390,23778,2285,11962,1762,6844,1356,5118,1106,11816,1774,48778,3627,28551,2855,20684,2341,7867,1578,20227,2358,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
