GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002MA,B17010A_002EA,B17010A_003EA,B17010A_003MA,B17010A_004EA,B17010A_004MA,B17010A_005EA,B17010A_005MA,B17010A_006MA,B17010A_006EA,B17010A_007MA,B17010A_007EA,B17010A_008EA,B17010A_008MA,B17010A_009EA,B17010A_009MA,B17010A_010EA,B17010A_010MA,B17010A_011MA,B17010A_011EA,B17010A_012MA,B17010A_012EA,B17010A_013EA,B17010A_013MA,B17010A_014EA,B17010A_014MA,B17010A_015EA,B17010A_015MA,B17010A_016EA,B17010A_016MA,B17010A_017MA,B17010A_017EA,B17010A_018MA,B17010A_018EA,B17010A_019EA,B17010A_019MA,B17010A_020EA,B17010A_020MA,B17010A_021EA,B17010A_021MA,B17010A_022MA,B17010A_022EA,B17010A_023MA,B17010A_023EA,B17010A_024EA,B17010A_024MA,B17010A_025EA,B17010A_025MA,B17010A_026EA,B17010A_026MA,B17010A_027EA,B17010A_027MA,B17010A_028MA,B17010A_028EA,B17010A_029MA,B17010A_029EA,B17010A_030EA,B17010A_030MA,B17010A_031EA,B17010A_031MA,B17010A_032EA,B17010A_032MA,B17010A_033MA,B17010A_033EA,B17010A_034MA,B17010A_034EA,B17010A_035MA,B17010A_035EA,B17010A_036EA,B17010A_036MA,B17010A_037EA,B17010A_037MA,B17010A_038MA,B17010A_038EA,B17010A_039EA,B17010A_039MA,B17010A_040MA,B17010A_040EA,B17010A_041MA,B17010A_041EA,state
0400000US19,748635,6827,57928,3351,20157,1861,10543,1572,2468,788,3521,895,4554,927,9614,1196,37771,2855,7325,1482,6336,1500,1063,574,1985,801,3288,1002,989,402,30446,2161,27280,2046,8316,1400,5206,1046,13758,1506,3166,618,690707,7121,577689,6419,220840,5218,42292,2589,43858,2534,134690,4556,356849,5162,113018,4645,36913,3088,22919,2261,6070,1177,2292,715,14557,1543,13994,1658,76105,3080,47267,2602,6331,1115,5892,1122,35044,2490,28838,1802,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,642510,5534,51600,3215,18985,2095,13018,1795,2285,743,5131,993,5602,1075,5967,1094,32615,2602,7118,1197,5883,1117,1602,615,942,475,3339,924,1235,405,25497,2384,23729,2251,5909,923,7013,1192,10807,1381,1768,469,590910,5870,491382,6186,202277,4683,39210,2658,40635,2648,122432,3933,289105,5264,99528,4840,34647,2562,21500,2201,4880,912,2074,820,14546,1877,13147,1574,64881,3686,41220,2757,6181,1301,4796,1043,30243,2561,23661,2275,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1026031,10020,136209,4762,54846,3755,30390,2865,6531,1544,8582,1366,15277,1777,24456,2146,81363,3872,14933,1739,11304,1659,2907,1046,2181,742,6216,1251,3629,826,66430,3711,55230,3223,12020,1722,12457,1869,30753,2720,11200,1577,889822,9845,726171,9139,280385,6363,54502,3795,49968,3245,175915,5433,445786,6940,163651,5619,54024,3457,26813,2724,7550,1556,2118,810,17145,2053,27211,2377,109627,4157,60146,3524,7916,1377,7194,1353,45036,2872,49481,3056,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,749980,6715,67821,4310,26140,2614,12376,2130,2351,802,3744,935,6281,1426,13764,1885,41681,3192,6496,1209,5151,1085,1219,633,1375,643,2557,743,1345,507,35185,3108,30500,3076,6685,1570,6879,1638,16936,2185,4685,945,682159,7467,556255,8378,222377,5676,41437,2808,40297,2808,140643,4807,333878,6938,125904,5312,46124,3338,26106,2716,6597,1586,2961,980,16548,2151,20018,2121,79780,4145,44813,3384,6942,1534,4857,1104,33014,2848,34967,2480,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,335354,5207,31600,2499,12520,1481,7121,1360,1100,576,2998,923,3023,847,5399,750,19080,2368,3998,1038,3421,987,1212,502,206,146,2003,808,577,320,15082,1964,13768,1896,3991,1027,3218,1044,6559,1252,1314,556,303754,5107,250443,4506,82984,3569,15094,1366,13119,1636,54771,2968,167459,3847,53311,3439,18500,1922,10633,1755,1893,668,690,280,8050,1524,7867,966,34811,2713,20216,2272,2495,677,1726,579,15995,1939,14595,1258,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,887516,8464,40672,3216,16032,1992,8673,1417,1130,546,2582,647,4961,1086,7359,1235,24640,2232,4080,989,2801,854,817,585,647,377,1337,583,1279,544,20560,2122,17766,1861,3839,1005,4363,1154,9564,1275,2794,748,846844,8525,696814,9267,278919,6621,57118,3842,46728,2937,175073,5252,417895,6982,150030,6131,52071,3610,27386,2578,5632,1535,4000,998,17754,2008,24685,2758,97959,4727,50904,3791,7761,1441,5446,1382,37697,2971,47055,3082,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1319314,10922,80481,4369,23829,2408,11910,1848,2887,1017,2699,895,6324,1274,11919,1567,56652,3795,6650,1194,4854,1003,1452,585,657,405,2745,697,1796,685,50002,3698,42088,3213,6656,1317,12199,2016,23233,2484,7914,1475,1238833,10541,996355,10308,402283,7118,78196,4069,62995,3805,261092,5654,594072,9745,242478,6662,69277,3720,30786,2552,5939,1450,1861,633,22986,2512,38491,2841,173201,5835,86156,4595,11106,1692,8819,1545,66231,3721,87045,3538,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2052154,12509,191515,4946,79430,3517,49419,2864,8280,1212,17102,1715,24037,2210,30011,1757,112085,4575,20241,1931,15367,1670,4460,968,2100,634,8807,1221,4874,920,91844,4148,78129,3836,16744,1758,17803,2019,43582,2806,13715,1551,1860639,13401,1537230,12072,570524,7783,96750,4419,98805,4275,374969,6106,966706,8916,323409,8120,107254,4929,55923,3723,12412,1514,5875,1162,37636,2993,51331,2775,216155,6915,112183,4995,18078,1847,12051,1476,82054,4260,103972,4508,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1221950,8309,66455,3544,23450,2070,11878,1463,1617,500,5942,1174,4319,802,11572,1265,43005,2972,7556,1220,5660,1086,1935,722,940,352,2785,633,1896,489,35449,2724,31614,2486,8846,1101,7631,1038,15137,1831,3835,930,1155495,7812,972555,8238,383732,6310,76215,3617,72521,3253,234996,5021,588823,6197,182940,5712,65290,3616,36998,2724,8565,1399,4722,877,23711,2213,28292,2457,117650,4734,72403,3878,11705,1629,8355,1383,52343,3478,45247,2935,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,474342,6802,54026,4195,24792,2410,15183,1991,3144,967,4176,1237,7863,1636,9609,1702,29234,3293,6468,1855,4061,1515,703,418,1302,986,2056,937,2407,894,22766,2748,18218,2460,4380,1051,3762,1077,10076,1901,4548,1150,420316,6676,344729,7016,132723,5495,25485,2523,24609,2495,82629,4129,212006,5123,75587,4305,23748,2204,12071,1759,2744,900,1337,538,7990,1242,11677,1483,51839,3525,28846,2909,4003,1020,3644,1125,21199,2400,22993,2002,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1304339,11606,122598,5340,51289,3395,27786,2554,5277,1039,9501,1471,13008,1732,23503,1924,71309,3648,12548,1976,9513,1587,2820,923,1489,505,5204,1189,3035,922,58761,3319,51631,2989,11330,1541,11230,1420,29071,2514,7130,1165,1181741,11164,972344,11361,367338,8293,69692,3689,69235,3656,228411,6630,605006,8772,209397,6437,68360,3629,38776,3199,7403,1285,4780,1135,26593,2728,29584,2333,141037,4888,80185,4018,16823,1904,6973,1197,56389,3280,60852,3445,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,238563,4669,20909,2198,9083,1307,4838,972,692,369,1847,607,2299,704,4245,746,11826,1519,2390,742,1995,717,211,231,385,329,1399,628,395,292,9436,1402,7950,1348,2168,796,1784,566,3998,897,1486,634,217654,4993,184025,4438,64986,3164,13115,1620,12725,1450,39146,2119,119039,3467,33629,2982,14214,1901,8444,1420,1860,674,676,381,5908,1143,5770,1362,19415,2106,11726,1597,1738,616,972,391,9016,1366,7689,1181,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,428595,5492,31200,2157,12003,1326,7777,1240,1631,622,2982,717,3164,744,4226,820,19197,1972,3609,982,2825,927,707,493,588,424,1530,549,784,381,15588,1657,14420,1464,3498,764,3580,752,7342,1098,1168,483,397395,5909,333451,5233,133453,3909,25483,2004,29475,2010,78495,3239,199998,4087,63944,2993,22428,2111,14385,1647,3241,993,1895,533,9249,1339,8043,1463,41516,2301,25448,1922,3839,969,3180,714,18429,1412,16068,1773,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,480349,8503,50323,3759,22623,2305,15589,2105,1352,597,7064,1346,7173,1600,7034,1265,27700,3196,6336,1652,5004,1427,1640,878,880,501,2484,871,1332,645,21364,2491,18242,2215,3252,915,5527,1282,9463,1508,3122,977,430026,8196,325833,7003,123188,5152,22048,2266,26767,2409,74373,4177,202645,5725,104193,5236,37500,2793,20292,2361,4624,1331,3176,1014,12492,1860,17208,2005,66693,3670,39512,3439,5781,1208,5392,1359,28339,2807,27181,2280,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,325108,5852,21035,2280,7481,1382,4236,1062,229,164,1492,724,2515,816,3245,772,13554,1944,2086,778,1569,642,390,313,210,183,969,486,517,410,11468,1824,10759,1844,2163,744,2954,969,5642,1232,709,343,304073,5775,249488,5653,91483,3674,15079,1624,12956,1614,63448,3153,158005,4442,54585,3787,17605,1642,9868,1436,1894,710,1007,476,6967,1374,7737,1306,36980,3320,21906,2726,3138,1135,1440,559,17328,2390,15074,1487,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1589409,10632,92316,4979,36080,2679,20651,2154,3351,816,7337,1541,9963,1600,15429,2054,56236,3814,8190,1625,5972,1408,1234,613,1344,751,3394,1027,2218,810,48046,3788,40943,3633,7350,1302,8316,1459,25277,2872,7103,1071,1497093,10564,1211215,10262,511669,9425,87936,4001,88278,4055,335455,7573,699546,7984,285878,7124,91368,4217,37155,3040,7328,1541,4579,1283,25248,2415,54213,3462,194510,5511,92814,3867,12532,1895,8734,1587,71548,3680,101696,4128,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
