GEO_ID,B27001G_001E,B27001G_001M,B27001G_002E,B27001G_002M,B27001G_003E,B27001G_003M,B27001G_004E,B27001G_004M,B27001G_005E,B27001G_005M,B27001G_006E,B27001G_006M,B27001G_007E,B27001G_007M,B27001G_008E,B27001G_008M,B27001G_009E,B27001G_009M,B27001G_010E,B27001G_010M,B27001G_011E,B27001G_011M,B27001G_012E,B27001G_012M,B27001G_013E,B27001G_013M,B27001G_014E,B27001G_014M,B27001G_015E,B27001G_015M,B27001G_016E,B27001G_016M,B27001G_017E,B27001G_017M,B27001G_018E,B27001G_018M,B27001G_019E,B27001G_019M,B27001G_020E,B27001G_020M,B27001G_021E,B27001G_021M,B27001G_022E,B27001G_022M,B27001G_023E,B27001G_023M,B27001G_024E,B27001G_024M,B27001G_025E,B27001G_025M,B27001G_026E,B27001G_026M,B27001G_027E,B27001G_027M,B27001G_028E,B27001G_028M,NAME,B27001G_001EA,B27001G_001MA,B27001G_002MA,B27001G_002EA,B27001G_003MA,B27001G_003EA,B27001G_004EA,B27001G_004MA,B27001G_005EA,B27001G_005MA,B27001G_006EA,B27001G_006MA,B27001G_007MA,B27001G_007EA,B27001G_008MA,B27001G_008EA,B27001G_009EA,B27001G_009MA,B27001G_010EA,B27001G_010MA,B27001G_011EA,B27001G_011MA,B27001G_012EA,B27001G_012MA,B27001G_013MA,B27001G_013EA,B27001G_014MA,B27001G_014EA,B27001G_015EA,B27001G_015MA,B27001G_016EA,B27001G_016MA,B27001G_017EA,B27001G_017MA,B27001G_018MA,B27001G_018EA,B27001G_019MA,B27001G_019EA,B27001G_020EA,B27001G_020MA,B27001G_021EA,B27001G_021MA,B27001G_022EA,B27001G_022MA,B27001G_023EA,B27001G_023MA,B27001G_024MA,B27001G_024EA,B27001G_025MA,B27001G_025EA,B27001G_026EA,B27001G_026MA,B27001G_027EA,B27001G_027MA,B27001G_028EA,B27001G_028MA,state
0400000US47,116881,6739,22158,2540,21725,2597,433,418,36256,3382,33687,3116,2569,1411,12701,2371,9758,2065,2943,1032,12297,2032,8680,1552,3617,1123,11597,1830,8970,1401,2627,975,7673,1351,5618,1103,2055,678,7947,1329,6479,1184,1468,668,4137,1062,4137,1062,0,193,2115,607,2036,590,79,136,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,603332,18835,106594,7414,97082,7105,9512,2503,180180,9099,163991,8854,16189,2628,69581,4995,49131,4137,20450,3116,66759,5133,44366,3967,22393,2738,60589,4236,43040,3832,17549,2391,53721,4347,38195,3555,15526,2321,35312,2870,25677,2419,9635,1654,19559,2012,18715,1887,844,605,11037,1613,10496,1538,541,538,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,68919,5864,16341,2379,15596,2387,745,545,21614,2610,19649,2651,1965,737,9765,1838,6645,1485,3120,1056,6730,1150,4795,899,1935,655,5321,1230,3520,747,1801,961,4521,981,3485,951,1036,525,2596,680,2109,640,487,266,1469,583,1469,583,0,181,562,302,562,302,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12470,1162,2616,822,2616,822,0,143,2624,514,2446,538,178,155,2089,529,1691,516,398,260,997,438,606,358,391,234,1094,375,857,348,237,190,1275,405,1044,403,231,166,1402,475,1363,470,39,51,175,85,175,85,0,143,198,167,198,167,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,257726,11433,54364,4012,52402,4023,1962,657,75615,5638,72411,5616,3204,1183,32091,3739,24926,3273,7165,1637,30564,3010,22468,2495,8096,1649,22037,2610,17684,2323,4353,1150,19870,2237,15020,2118,4850,1164,13124,1956,10635,1637,2489,917,6864,1123,6213,1117,651,442,3197,817,3085,829,112,175,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,337604,11320,62879,4364,60719,4373,2160,792,98594,5513,92744,5549,5850,1606,40984,3606,30846,2817,10138,2097,45795,3709,34956,3122,10839,1681,33712,2884,28296,2718,5416,1369,27988,2167,22321,2024,5667,1148,16680,1715,14013,1561,2667,946,7669,1104,7561,1073,108,175,3303,767,3303,767,0,192,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35117,3401,5496,1315,5226,1275,270,244,9009,1511,8896,1517,113,147,5725,1494,4070,1178,1655,824,3032,734,1949,653,1083,344,2865,712,2447,661,418,246,3291,874,2822,827,469,269,2889,629,2289,611,600,381,2161,565,2161,565,0,182,649,334,649,334,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,111656,6244,25953,2310,24587,2236,1366,520,35283,3074,33908,3163,1375,616,16722,1646,13832,1503,2890,851,11852,1499,9196,1345,2656,836,8356,1384,6950,1410,1406,442,6075,1139,5403,1037,672,422,4060,945,2972,774,1088,428,2468,534,2468,534,0,145,887,352,887,352,0,145,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,17105,2333,2816,990,2746,985,70,86,5260,1344,4841,1319,419,290,2224,757,1795,676,429,311,2485,988,1423,830,1062,564,1290,567,753,394,537,375,1257,463,976,427,281,184,964,458,654,390,310,270,767,457,767,457,0,185,42,42,42,42,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,442629,15418,35342,2923,34787,2825,555,506,79471,4785,77454,4608,2017,1056,52539,4279,49225,3984,3314,1175,61966,4289,55408,4097,6558,1606,59550,3869,54671,3787,4879,1406,56522,3992,51687,3811,4835,1188,45362,3443,42037,3444,3325,901,33117,2938,32702,2962,415,303,18760,1842,18486,1816,274,372,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,75177,5568,13679,2457,13235,2440,444,351,22994,3473,22171,3343,823,433,7256,1446,5135,1122,2121,770,8134,1408,5563,1222,2571,1089,5352,1321,3817,1051,1535,629,6998,1302,5996,1267,1002,408,5624,1161,4889,1076,735,433,3308,877,3308,877,0,184,1832,501,1832,501,0,184,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,57274,4055,10894,1254,9062,1281,1832,663,16847,2212,13218,1993,3629,1175,8033,1297,5356,1284,2677,790,6119,1012,3495,865,2624,662,6516,1266,5075,1192,1441,534,3833,858,2728,759,1105,410,3482,820,2268,537,1214,586,836,314,836,314,0,143,714,363,714,363,0,143,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,186517,9669,34461,3607,30370,3066,4091,1550,59222,4814,52113,4108,7109,2034,20821,2583,15975,2404,4846,1348,21319,2027,16579,1774,4740,976,16364,2027,11755,1674,4609,1386,14079,1965,11123,1767,2956,693,12001,1851,9828,1625,2173,724,5573,931,5368,908,205,179,2677,719,2621,720,56,94,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57229,4547,10733,1668,10476,1657,257,166,16795,2615,15685,2457,1110,726,5500,1142,4580,1119,920,461,4724,1250,3259,963,1465,690,4582,1083,3766,1011,816,448,5286,913,4203,813,1083,472,4000,932,3417,879,583,286,3617,928,3571,924,46,82,1992,636,1992,636,0,184,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
