GEO_ID,C25116_001E,C25116_001M,C25116_002E,C25116_002M,C25116_003E,C25116_003M,C25116_004E,C25116_004M,C25116_005E,C25116_005M,C25116_006E,C25116_006M,C25116_007E,C25116_007M,C25116_008E,C25116_008M,C25116_009E,C25116_009M,C25116_010E,C25116_010M,C25116_011E,C25116_011M,C25116_012E,C25116_012M,C25116_013E,C25116_013M,C25116_014E,C25116_014M,C25116_015E,C25116_015M,NAME,C25116_001EA,C25116_001MA,C25116_002EA,C25116_002MA,C25116_003MA,C25116_003EA,C25116_004MA,C25116_004EA,C25116_005MA,C25116_005EA,C25116_006MA,C25116_006EA,C25116_007EA,C25116_007MA,C25116_008MA,C25116_008EA,C25116_009MA,C25116_009EA,C25116_010EA,C25116_010MA,C25116_011MA,C25116_011EA,C25116_012EA,C25116_012MA,C25116_013EA,C25116_013MA,C25116_014MA,C25116_014EA,C25116_015EA,C25116_015MA,state
0400000US18,2480077,10833,1720780,14241,391107,8997,217112,6935,173995,5056,1329673,13851,1041515,12675,288158,4995,759297,12471,300411,9084,231273,7582,69138,3553,458886,10611,433103,10423,25783,2366,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,204241,5284,112218,3741,92023,2861,678343,6934,527594,6657,150749,2318,344464,7798,146824,5356,105999,4855,40825,2274,197640,5126,186126,5170,11514,1138,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,165680,4571,92539,3847,73141,2609,573511,6718,448487,6972,125024,2611,374720,6600,155889,5060,117836,4676,38053,2195,218831,6137,205669,5956,13162,1359,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,264400,7001,143338,5144,121062,4331,879909,10479,681961,9310,197948,3320,562695,7784,211972,6116,159004,5288,52968,2814,350723,7990,330583,7684,20140,2041,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,276982,7314,155296,5109,121686,4899,853152,10491,660979,9329,192173,4173,589339,11722,226364,6678,182926,5883,43438,2812,362975,8864,343013,8455,19962,1844,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,92256,3803,49174,3105,43082,2400,303758,5475,233587,4643,70171,2114,158529,4335,71399,3548,49226,3053,22173,1847,87130,4044,80656,3661,6474,908,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,324256,6958,189166,6567,135090,4324,1109681,10367,877274,9612,232407,4178,723780,9709,269735,6218,200019,5638,69716,3356,454045,8652,423149,8587,30896,2577,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,340859,7990,183305,5440,157554,5413,1229196,9696,964766,8893,264430,4325,952339,10308,388514,8604,264783,7332,123731,4788,563825,10076,516770,9719,47055,3208,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,662509,10014,368524,8139,293985,5856,2051455,15549,1576776,14698,474679,5318,1105104,13859,454386,10519,334330,9766,120056,4618,650718,10377,610311,10866,40407,2680,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,330143,6977,199398,5759,130745,3727,1178667,9080,945133,8518,233534,3193,603133,9212,262111,6266,186220,5438,75891,3212,341022,7511,320368,7118,20654,1669,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,183932,6573,98591,4299,85341,4718,559679,10166,425955,9387,133724,2808,346910,8433,115558,5243,88881,4692,26677,2045,231352,6817,217961,6723,13391,1562,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,378635,6955,212543,5862,166092,3992,1213051,11439,928648,10394,284403,4596,767449,11382,316472,6963,233224,6640,83248,3900,450977,10023,424267,9570,26710,2185,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,67093,3343,38531,2774,28562,2062,207103,4792,156826,4225,50277,1935,134742,4135,54174,2986,39931,2783,14243,1493,80568,3690,74519,3649,6049,919,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,108078,3641,57475,2714,50603,2177,378564,6230,300055,5999,78509,1532,246928,5425,106657,4383,80196,3649,26461,1789,140271,4941,131949,4779,8322,1083,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,131562,5029,77529,4049,54033,3088,420762,7695,314625,7070,106137,3043,454281,8114,144273,6123,110842,5490,33431,2649,310008,8126,290267,7989,19741,1822,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,74380,3605,44002,3179,30378,2079,293483,5163,231994,4927,61489,2198,151274,5422,60984,3916,43247,3671,17737,1680,90290,4317,81630,3993,8660,1224,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,431055,8112,217478,6422,213577,5024,1650426,12461,1285809,11847,364617,5306,1117318,13291,394581,8873,273690,7756,120891,3755,722737,12049,668732,11328,54005,3461,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,129829,5072,72590,4129,57239,3101,388277,6389,289675,5943,98602,2748,246890,7139,88711,5203,68821,4575,19890,2106,158179,5579,148827,5506,9352,1398,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,893647,11223,477038,10141,416609,7629,2990246,17736,2306093,16811,684153,7093,3355029,20123,1281110,15378,901380,15204,379730,8349,2073919,17047,1873100,16612,200819,6099,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,578815,10902,317967,7894,260848,6108,1862811,14924,1432123,13588,430688,5549,1289699,14128,461488,10372,355105,9484,106383,4977,828211,12067,776944,11745,51267,3147,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,44363,2600,26305,2107,18058,1330,144830,3624,115466,3089,29364,1250,101751,4117,49743,3216,36425,2825,13318,1338,52008,3291,48707,3229,3301,608,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,734464,10599,399734,8679,334730,6567,2284918,14582,1745439,13384,539479,5755,1535290,11791,646163,11978,478056,11488,168107,5667,889127,11991,835614,11903,53513,2419,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,229490,5840,122722,4250,106768,3362,730879,6900,557590,6593,173289,2954,486298,5609,179169,4265,136448,3811,42721,1948,307129,5382,289812,5405,17317,1532,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,211081,6913,113609,5310,97472,4254,722694,8333,540156,8403,182538,4374,583182,9343,209204,6480,148278,6110,60926,3370,373978,8597,350426,8577,23552,2312,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,786015,11052,415419,8893,370596,6715,2630484,14674,2017007,13099,613477,6415,1541750,11953,681282,11005,465599,9237,215683,5741,860468,12669,781804,11809,78664,3747,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,54554,3198,29967,2664,24587,1743,193236,4682,147139,4296,46097,1817,165293,4531,69372,3954,47246,3349,22126,2080,95921,4203,88337,4050,7584,1269,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,294954,7608,162981,6596,131973,4692,922738,9564,681917,8842,240821,4210,569648,9235,197643,8233,157056,7372,40587,2910,372005,8077,352133,7651,19872,2205,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,50394,2327,29506,2096,20888,1488,166806,3606,130367,3317,36439,1630,106565,4369,47592,2967,33441,2574,14151,1585,58973,3394,54272,3300,4701,694,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,394690,9185,217579,6352,177111,5942,1259311,13045,958423,11674,300888,5229,826089,12336,312675,9196,246204,7765,66471,3674,513414,11053,482615,10448,30799,2247,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,1092342,15378,626527,12227,465815,8710,4494514,25048,3588706,23530,905808,8559,3384103,21621,1164417,16583,947982,14029,216435,7179,2219686,19913,2106645,19900,113041,4713,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,102989,4348,58222,3150,44767,2560,520600,6956,424197,6689,96403,2395,272102,6236,74740,4472,56997,4129,17743,1694,197362,5727,189120,5617,8242,1231,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,41916,2366,22103,1883,19813,1273,141647,2980,110423,2810,31224,1390,74957,2865,30167,2330,20132,1871,10035,1358,44790,2394,42310,2335,2480,526,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,447703,10768,255015,8297,192688,6314,1562739,13184,1219634,11762,343105,5166,1028525,13454,359581,8184,276116,7458,83465,3842,668944,11284,630950,11256,37994,2583,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,367968,9484,211082,7080,156886,5838,1275669,11485,996008,10187,279661,4535,993180,12832,374660,9348,284450,8647,90210,3603,618520,11944,578866,11710,39654,2849,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,136636,4953,68157,3491,68479,3280,397122,6344,296196,5476,100926,2788,207786,4871,94187,3840,70155,3460,24032,1972,113599,4319,106006,4150,7593,1273,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,336892,6923,193445,4840,143447,3554,1202886,10026,943036,9214,259850,3779,748584,9486,331715,6431,238990,6329,92725,3309,416869,8969,389897,8556,26972,1616,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,36409,3308,20444,2522,15965,1863,117920,4073,93864,3841,24056,1326,69184,3701,26494,2594,21159,2454,5335,997,42690,2864,40258,2683,2432,779,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,877877,8341,200184,5703,102262,4453,97922,4223,677693,9516,473373,8509,204320,4356,385817,7079,117741,4011,80476,4030,37265,2973,268076,6848,243185,6794,24891,1778,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1268565,12217,315959,7202,175707,5490,140252,3899,952606,11182,720274,10155,232332,3674,576604,10418,217886,7742,166159,7683,51727,3015,358718,8423,336206,8216,22512,2216,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,159427,3595,35155,2436,24622,2278,10533,1196,124272,3372,105251,2997,19021,1179,92224,3507,32110,2382,27660,2241,4450,789,60114,3268,57991,3260,2123,574,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1496650,13898,353474,9336,191014,7065,162460,5108,1143176,12903,818394,11342,324782,5303,895518,13536,303615,8977,237224,8545,66391,3332,591903,11063,552766,11141,39137,2693,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,757722,8214,188237,5595,103306,5452,84931,3340,569485,7380,428215,6966,141270,3619,386137,6919,143569,5046,107300,4852,36269,2486,242568,6461,227260,6479,15308,1889,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
