GEO_ID,B08501_001E,B08501_001M,B08501_002E,B08501_002M,B08501_003E,B08501_003M,B08501_004E,B08501_004M,B08501_005E,B08501_005M,B08501_006E,B08501_006M,B08501_007E,B08501_007M,B08501_008E,B08501_008M,B08501_009E,B08501_009M,B08501_010E,B08501_010M,B08501_011E,B08501_011M,B08501_012E,B08501_012M,B08501_013E,B08501_013M,B08501_014E,B08501_014M,B08501_015E,B08501_015M,B08501_016E,B08501_016M,B08501_017E,B08501_017M,B08501_018E,B08501_018M,B08501_019E,B08501_019M,B08501_020E,B08501_020M,B08501_021E,B08501_021M,B08501_022E,B08501_022M,B08501_023E,B08501_023M,B08501_024E,B08501_024M,B08501_025E,B08501_025M,B08501_026E,B08501_026M,B08501_027E,B08501_027M,B08501_028E,B08501_028M,B08501_029E,B08501_029M,B08501_030E,B08501_030M,B08501_031E,B08501_031M,B08501_032E,B08501_032M,B08501_033E,B08501_033M,B08501_034E,B08501_034M,B08501_035E,B08501_035M,B08501_036E,B08501_036M,B08501_037E,B08501_037M,B08501_038E,B08501_038M,B08501_039E,B08501_039M,B08501_040E,B08501_040M,B08501_041E,B08501_041M,B08501_042E,B08501_042M,B08501_043E,B08501_043M,B08501_044E,B08501_044M,B08501_045E,B08501_045M,B08501_046E,B08501_046M,B08501_047E,B08501_047M,B08501_048E,B08501_048M,B08501_049E,B08501_049M,B08501_050E,B08501_050M,B08501_051E,B08501_051M,B08501_052E,B08501_052M,B08501_053E,B08501_053M,B08501_054E,B08501_054M,B08501_055E,B08501_055M,B08501_056E,B08501_056M,NAME,B08501_001EA,B08501_001MA,B08501_002EA,B08501_002MA,B08501_003EA,B08501_003MA,B08501_004MA,B08501_004EA,B08501_005EA,B08501_005MA,B08501_006MA,B08501_006EA,B08501_007EA,B08501_007MA,B08501_008EA,B08501_008MA,B08501_009MA,B08501_009EA,B08501_010EA,B08501_010MA,B08501_011EA,B08501_011MA,B08501_012EA,B08501_012MA,B08501_013EA,B08501_013MA,B08501_014EA,B08501_014MA,B08501_015MA,B08501_015EA,B08501_016MA,B08501_016EA,B08501_017MA,B08501_017EA,B08501_018EA,B08501_018MA,B08501_019EA,B08501_019MA,B08501_020EA,B08501_020MA,B08501_021MA,B08501_021EA,B08501_022MA,B08501_022EA,B08501_023EA,B08501_023MA,B08501_024EA,B08501_024MA,B08501_025EA,B08501_025MA,B08501_026EA,B08501_026MA,B08501_027MA,B08501_027EA,B08501_028MA,B08501_028EA,B08501_029EA,B08501_029MA,B08501_030MA,B08501_030EA,B08501_031EA,B08501_031MA,B08501_032MA,B08501_032EA,B08501_033MA,B08501_033EA,B08501_034EA,B08501_034MA,B08501_035EA,B08501_035MA,B08501_036EA,B08501_036MA,B08501_037MA,B08501_037EA,B08501_038MA,B08501_038EA,B08501_039MA,B08501_039EA,B08501_040EA,B08501_040MA,B08501_041MA,B08501_041EA,B08501_042MA,B08501_042EA,B08501_043MA,B08501_043EA,B08501_044MA,B08501_044EA,B08501_045EA,B08501_045MA,B08501_046EA,B08501_046MA,B08501_047EA,B08501_047MA,B08501_048MA,B08501_048EA,B08501_049MA,B08501_049EA,B08501_050MA,B08501_050EA,B08501_051EA,B08501_051MA,B08501_052EA,B08501_052MA,B08501_053MA,B08501_053EA,B08501_054MA,B08501_054EA,B08501_055EA,B08501_055MA,B08501_056EA,B08501_056MA,state
0400000US18,2907469,17025,111951,4251,293811,6232,1219208,8598,673602,7857,290390,7020,188591,5848,129916,3728,2397799,17187,76501,3758,225484,5609,1006075,9957,571065,8644,250427,6527,162454,5483,105793,3842,274405,7337,18688,1962,35036,3077,126851,6173,53870,3178,20134,2340,11207,1645,8619,1277,27069,2808,990,474,3067,770,12481,2149,5558,1036,2160,759,1728,783,1085,422,64083,4089,8851,1272,17104,2102,19594,2389,9273,1693,3309,752,2980,843,2972,679,45799,3420,3977,980,6640,1253,19571,2710,8791,1376,4109,989,1622,444,1089,339,98314,4293,2944,931,6480,1275,34636,3234,25045,2242,10251,1478,8600,1444,10358,1515,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,75114,3013,159791,4264,614497,6038,343731,4685,154147,4148,109118,3135,77979,2840,1223155,11619,52264,2741,117108,4560,495315,6554,281284,5344,127567,3672,88558,2654,61059,2731,140062,6031,7739,1106,15513,2104,66597,3992,27933,2467,11342,1473,6826,1051,4112,853,17102,2064,890,418,3280,1065,6333,1272,2805,694,1777,643,1621,500,396,225,56608,3281,7955,1315,14149,1942,15455,2050,8950,1333,4011,678,2964,593,3124,539,25521,2631,1628,537,3756,894,10303,1645,5589,1168,2293,716,1222,416,730,288,71929,3466,4638,859,5985,877,20494,1787,17170,2077,7157,1108,7927,1141,8558,1106,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,63086,3104,146562,4976,575852,7729,304513,4125,139971,4558,91382,3146,76108,2411,1149903,10223,46665,2602,114092,5079,475177,7951,256001,4240,119067,4080,76501,3000,62400,2206,135016,5632,8564,1474,18450,2369,61137,3555,26134,2195,9884,1276,6231,981,4616,925,6765,1520,473,474,721,536,3083,921,1255,531,519,317,517,237,197,151,30849,2637,3614,802,7459,1578,9780,1508,4214,760,2457,609,1602,487,1723,431,18615,2079,1555,819,1595,670,7298,1301,4003,768,1916,718,1147,405,1101,413,56326,3561,2215,668,4245,823,19377,2082,12906,1362,6128,980,5384,1095,6071,981,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,69569,3282,190185,6111,804856,9907,429955,6553,176360,4810,111845,4256,83130,3792,1545906,13107,49508,2664,146291,5692,669681,8766,366060,6755,152080,4672,94526,4129,67760,2944,183206,7027,10217,1514,23991,3098,86032,5299,36250,3052,12780,1676,8256,1379,5680,997,18085,2177,1448,555,3174,822,7157,1375,3459,960,1303,444,841,451,703,428,41983,3096,5422,1050,11128,1543,14385,1746,5657,1331,2316,657,1455,496,1620,502,20123,2189,1828,692,3367,1074,7179,1345,3784,770,1551,436,1144,405,1270,521,56597,3857,1146,501,2234,622,20422,2133,14745,1952,6330,1124,5623,840,6097,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,60483,3667,201690,6355,871107,9868,445118,7875,182293,4767,122262,5007,94476,4198,1632616,12546,44180,3175,160899,6327,720722,10102,373594,7601,153194,5104,102715,4488,77312,4144,196013,8232,9793,1865,22985,2887,92136,5678,39940,3234,14021,1921,10357,1756,6781,1228,24732,2457,1210,507,4173,1027,10296,1728,4903,977,2369,786,966,439,815,354,36980,2770,2405,819,6294,1202,15684,2011,6180,1045,2546,713,2172,623,1699,537,40143,3172,1595,668,5081,1429,17674,2270,8127,1580,3789,935,2330,828,1547,634,46945,3586,1300,579,2258,996,14595,1681,12374,1376,6374,1144,3722,944,6322,1161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,26105,1817,54630,2269,226190,3958,154279,3332,73978,3286,45834,2522,37184,2275,474273,7239,16451,1871,36477,2200,173360,4824,123063,2965,59648,3007,37943,2389,27331,1979,69132,3273,3792,864,8631,1758,28464,1965,15526,1836,6837,1172,2526,466,3356,939,3088,909,230,318,319,255,1065,463,863,558,240,201,329,444,42,69,27284,2140,4442,811,6841,932,7913,1159,4303,960,1711,403,766,362,1308,504,11195,1877,612,404,1637,606,5209,1311,2520,879,521,249,528,326,168,132,33228,2512,578,321,725,409,10179,1809,8004,1153,5021,949,3742,759,4979,860,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,88128,4255,237635,7100,1131113,12028,624278,7490,251421,6078,180663,4560,139412,4597,2010865,15664,51752,3732,156996,6451,857807,10688,493656,7803,201124,6095,141765,3392,107765,4096,263591,8727,14912,1983,30020,3132,120074,5515,57494,4069,20415,2433,12249,1608,8427,1307,152033,6852,7992,1345,23595,2534,71608,4610,24971,2307,10097,1406,8959,1868,4811,1132,70721,3887,9289,1362,16617,1911,24760,2457,10343,1597,3531,671,2760,792,3421,751,33558,3490,2477,788,4943,1301,14904,2294,5879,1016,2092,615,1752,519,1511,554,121882,4809,1706,495,5464,1132,41960,3033,31935,2305,14162,1515,13178,1866,13477,1597,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,130137,4290,305472,5890,1375530,12342,787830,8472,331933,7028,228671,6022,180451,5497,2407529,20214,69698,3651,180975,5541,963624,13048,614632,8397,263095,7457,178665,4567,136840,4803,261894,8597,19987,1983,29124,2656,113931,5737,54790,3984,20843,2101,14476,1986,8743,1249,313219,8296,10155,1994,41660,2990,168179,6429,51368,3086,19228,1872,12203,1798,10426,1604,162124,6619,22445,2097,38051,3339,58560,4908,20294,2474,8480,1331,6902,1212,7392,1349,58211,4510,4282,1106,8153,1496,26483,2997,9958,1437,4306,1083,3211,891,1818,605,137047,5918,3570,851,7509,1230,44753,3322,36788,3176,15981,1746,13214,1618,15232,1793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,156872,5209,428569,7134,1684811,10124,1018832,6877,429460,6647,255822,5878,171697,5123,3424034,17286,109730,4625,327405,7186,1399774,10371,863430,7826,365303,6306,218402,5717,139990,4727,371627,9884,23223,2215,47554,3254,163660,5830,80940,3861,30920,2645,14824,1459,10506,1477,53586,3095,3245,1004,10918,1687,20854,2035,10170,1571,4846,1049,2284,653,1269,382,90141,4395,13956,1594,24281,2496,26180,2142,12466,1403,5918,1013,3851,677,3489,722,52738,3299,3296,743,9586,1513,21256,2291,10242,1449,4165,881,2418,620,1775,521,153937,5004,3422,812,8825,1425,53087,3319,41584,2262,18308,1682,14043,1380,14668,1518,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,118043,3967,255143,4649,1156578,8313,649298,5486,278496,4880,179273,3867,117951,3526,2152143,14318,80022,3447,188712,4835,909531,9493,516066,6651,223961,4533,142895,3710,90956,3224,246016,8420,14193,1562,25303,2541,113466,4817,55921,3533,19050,1648,11017,1243,7066,1096,89688,4920,4575,856,11640,1427,39736,3207,18953,2050,7170,1191,5522,971,2092,622,76235,3794,8924,1424,15670,1638,23881,2522,12790,1515,6645,837,4641,762,3684,844,44472,2871,3562,989,6006,1214,19807,2057,8534,1201,3605,596,2071,545,887,268,146228,5027,6767,1153,7812,1312,50157,3465,37034,2544,18065,1674,13127,1473,13266,1281,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,36620,3054,117951,5030,483665,7601,258033,5714,108757,3798,69543,3351,55735,3336,943004,12804,26549,2797,93133,4335,405494,7764,217943,5397,93589,3790,58707,3161,47589,3263,121018,6574,6114,1342,16178,2481,55835,4655,24884,2416,9302,1555,5477,1431,3228,833,4674,945,181,143,883,510,1016,505,1355,527,720,527,417,261,102,105,20227,2221,2655,764,4613,945,6043,1361,3683,1077,968,366,713,320,1552,682,13150,1931,650,429,1539,633,5152,1196,3082,947,1244,464,1060,587,423,208,28231,2626,471,262,1605,663,10125,1952,7086,1255,2934,861,3169,861,2841,756,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,108626,5038,280051,5855,1158007,12635,639408,7697,274154,5462,178721,4791,136475,4791,2254799,18335,79274,4408,217910,5611,945220,13024,524011,8471,229072,5534,148429,4674,110883,4351,271122,8547,14279,2027,30151,2805,120767,6228,62188,3907,22294,2084,12213,1454,9230,1570,39810,2792,1733,682,6237,1153,16657,1951,8057,1232,3277,886,2894,755,955,458,53129,2872,5405,973,12563,1832,17628,2162,7233,1277,4506,1073,2842,679,2952,588,36343,3416,1845,670,6066,1250,14774,2169,8781,1536,2196,632,1246,544,1435,488,120239,5316,6090,1143,7124,1549,42961,3069,29138,2624,12809,1669,11097,1875,11020,1412,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,17470,1668,47288,2556,184784,3628,104425,2497,52478,2307,37220,2269,27509,1759,352003,6356,12035,1590,33529,2789,136547,4352,80683,2403,41332,2127,28445,2202,19432,1660,49543,3475,1997,699,6606,1372,22556,2459,9640,1242,3910,856,3194,795,1640,567,4406,1147,15,30,309,361,2949,876,319,181,425,369,270,222,119,118,22619,2425,2037,619,3607,1016,7059,1241,4054,876,2452,664,1901,594,1509,482,11536,1712,352,260,2071,769,5383,1311,2229,806,817,323,338,178,346,192,31067,2361,1034,415,1166,503,10290,1677,7500,1159,3542,788,3072,576,4463,743,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,43337,2591,99828,3408,391697,4666,208719,2624,94810,3594,66330,2345,54745,2500,771010,8546,31471,2387,77603,3044,316586,5463,170321,3348,77763,3326,54896,2210,42370,2233,95469,4462,6069,1121,12058,1638,44702,3249,18353,1927,6404,942,4358,817,3525,785,6082,1492,299,198,1089,903,2139,541,765,325,1074,580,556,272,160,130,26764,1823,3468,818,4659,866,8005,1034,5249,887,2422,527,1450,414,1511,331,13940,1686,722,318,2128,794,6431,1385,2364,588,1225,426,711,268,359,178,46201,2718,1308,466,2291,860,13834,1552,11667,1147,5922,1118,4359,710,6820,1190,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,31678,2576,121233,3690,565193,7577,263490,5193,112780,4360,72036,3910,53849,3416,952299,9695,21186,2173,89243,3563,447636,7763,207145,5061,88754,4502,56580,3989,41755,2932,133133,6286,4753,940,16321,2728,63468,4349,28171,2717,8727,1046,6847,1072,4846,1032,43828,3432,2719,918,6123,1411,17859,2162,7969,1554,5567,1614,1853,641,1738,716,28554,3015,1864,631,5141,1339,11176,1894,5499,1336,2436,860,1351,599,1087,450,24881,2574,644,397,3079,1163,10934,1560,5872,1294,2178,673,1226,492,948,675,37564,3975,512,377,1326,739,14120,2013,8834,1509,5118,1262,4179,919,3475,907,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,27429,2414,55383,2622,235455,4942,165344,3664,73315,3151,51287,2772,35306,1986,524428,7690,19204,2078,42251,2291,193569,5682,138116,3833,60293,2867,42701,2442,28294,1818,49371,3874,3128,781,5273,1327,20087,2238,11245,1671,4481,962,2563,666,2594,716,2368,540,190,256,199,141,560,307,630,364,342,268,329,224,118,145,20975,2076,3374,966,5973,1135,5526,1234,3119,790,1247,463,657,312,1079,377,6892,1326,939,496,592,485,2276,782,1528,520,800,448,496,272,261,269,39485,3256,594,282,1095,534,13437,1808,10706,1712,6152,1069,4541,924,2960,646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3845302,22039,119217,5044,309930,6290,1583046,14000,961712,10445,391115,8781,272174,6929,208108,6540,2937440,21852,74889,3898,213013,5952,1194879,12378,760848,9810,311021,7087,218344,6164,164446,5602,329778,10386,19279,2176,32620,2703,145814,6839,72172,3876,29353,2902,17716,1861,12824,1881,206852,8632,7405,1343,27030,3248,94433,6024,44611,3094,15816,1978,11300,1506,6257,1114,122889,5671,9540,1631,20306,2196,48671,4054,20960,2151,10230,1462,7175,1502,6007,1108,79698,6031,4920,1079,11567,1935,38159,4246,15361,2126,6114,1316,2075,587,1502,572,168645,6305,3184,856,5394,1252,61090,4089,47760,2944,18581,2102,15564,1922,17072,1986,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,27910,3111,85474,4134,367110,7125,194383,4470,86926,3607,58846,3493,43386,2484,680772,11160,19888,2607,66460,3724,289683,7528,156653,4127,69846,3325,46709,3335,31533,2118,98435,5022,4742,1074,11832,1822,47481,3036,18542,2310,7656,1461,4578,981,3604,1037,9732,1972,95,77,1232,687,4697,1389,2225,905,782,376,310,199,391,243,19410,2180,1352,683,2440,842,8178,1408,3380,713,1803,537,1172,539,1085,397,16392,2122,885,573,2011,783,7579,1484,3101,1059,1218,520,817,377,781,376,39294,3079,948,541,1499,568,9492,1625,10482,1480,5621,980,5260,1212,5992,1078,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,239355,7756,806048,11758,4080171,19320,2185513,14178,895190,13428,602557,10142,446093,9358,4855829,28386,113807,4993,370636,7519,1940360,18316,1279996,13059,537438,10907,354933,7054,258659,6254,627075,13446,32824,2517,61445,3701,269588,7975,148104,6054,56484,3790,33579,2369,25051,2012,2677344,23130,42407,3964,259453,7568,1403559,17159,536391,10893,204349,6589,140038,5687,91147,4605,569300,14098,38756,3113,81102,4468,256509,9215,93976,5687,42390,3633,31013,2851,25554,2716,175846,8209,5892,1164,16530,2672,82025,4968,37220,3335,13313,1637,11260,1643,9606,1951,349533,8358,5669,832,16882,2608,128130,5934,89826,4587,41216,2991,31734,2856,36076,2708,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,139617,5382,403270,8459,1881444,13188,976597,10612,402460,8782,264119,8103,197046,5343,3446130,23802,97171,5015,305702,8487,1517736,14027,806272,10622,334708,7854,221959,7213,162582,4793,443620,10107,23236,2355,54326,4413,212034,6936,90832,4715,33187,2749,17920,2499,12085,1776,49090,3887,2765,859,7177,1396,23689,3257,9134,1312,3816,923,1801,610,708,312,81456,4463,10775,1640,20580,2566,27161,3074,11168,1572,4116,945,3646,937,4010,796,52888,3915,1784,679,6577,1486,24790,2864,10896,1472,4416,1127,2798,696,1627,557,191369,7966,3886,1128,8908,1613,76034,4467,48295,3810,22217,2166,15995,1801,16034,2096,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,18809,1546,50980,2739,167979,3910,85613,2230,40234,2347,30241,1880,22394,1725,328232,6347,13422,1385,40788,2239,131266,3787,67174,2143,32071,2238,25694,2038,17817,1694,44169,3311,2709,700,4961,1187,21737,2296,9246,1339,2604,665,1735,496,1177,402,1928,488,197,202,434,320,743,313,320,218,106,96,34,33,94,163,14966,1911,1494,480,2137,818,4950,1033,2687,573,1715,404,997,254,986,308,5973,1099,44,56,848,474,2715,853,1026,381,716,374,407,190,217,190,20982,1741,943,339,1812,516,6568,1025,5160,958,3022,647,1374,320,2103,579,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,200591,6141,497596,8556,2129592,13342,1228752,9987,535009,8309,351908,7083,250001,6438,4328191,23357,141684,5329,382495,8566,1789753,15483,1045694,9629,461715,7893,299065,7234,207785,6283,422014,11354,25409,2398,54114,4428,186941,6428,87465,4380,34609,2676,20224,1980,13252,1465,81864,4317,5072,1131,11480,1776,33798,2722,18389,1751,6871,1053,4153,771,2101,551,122911,5583,19296,2029,34696,3373,34821,2873,16702,1939,6868,1168,5320,1179,5208,945,59843,3416,4927,1051,7058,1219,23842,2554,13026,1727,4772,940,4031,929,2187,601,178626,7286,4203,990,7753,1071,60437,4293,47476,3222,20174,1971,19115,2123,19468,1584,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
