GEO_ID,B19013I_001E,B19013I_001M,NAME,B19013I_001MA,B19013I_001EA,state
0400000US06,44401,387,California,null,null,06
0400000US08,39223,1363,Colorado,null,null,08
0400000US09,36756,2050,Connecticut,null,null,09
0400000US10,45690,5840,Delaware,null,null,10
0400000US11,51460,14750,District of Columbia,null,null,11
0400000US12,37915,705,Florida,null,null,12
0400000US13,35951,1696,Georgia,null,null,13
0400000US15,50276,5943,Hawaii,null,null,15
0400000US16,33323,2976,Idaho,null,null,16
0400000US17,45188,1011,Illinois,null,null,17
0400000US18,40748,1576,Indiana,null,null,18
0400000US19,36642,2864,Iowa,null,null,19
0400000US20,38578,2341,Kansas,null,null,20
0400000US21,36764,5846,Kentucky,null,null,21
0400000US22,39494,4295,Louisiana,null,null,22
0400000US23,37370,8078,Maine,null,null,23
0400000US24,58756,2192,Maryland,null,null,24
0400000US25,32605,1961,Massachusetts,null,null,25
0400000US26,37087,2109,Michigan,null,null,26
0400000US27,41718,2169,Minnesota,null,null,27
0400000US28,30912,1726,Mississippi,null,null,28
0400000US29,36073,2633,Missouri,null,null,29
0400000US30,35629,3498,Montana,null,null,30
0400000US31,38096,2927,Nebraska,null,null,31
0400000US32,40601,1126,Nevada,null,null,32
0400000US33,48309,5351,New Hampshire,null,null,33
0400000US34,47547,1250,New Jersey,null,null,34
0400000US35,34897,1186,New Mexico,null,null,35
0400000US36,38089,931,New York,null,null,36
0400000US37,33940,1240,North Carolina,null,null,37
0400000US38,43307,4828,North Dakota,null,null,38
0400000US39,34422,2033,Ohio,null,null,39
0400000US40,34320,1529,Oklahoma,null,null,40
0400000US41,37533,2501,Oregon,null,null,41
0400000US42,31349,940,Pennsylvania,null,null,42
0400000US44,30329,3537,Rhode Island,null,null,44
0400000US45,38524,3901,South Carolina,null,null,45
0400000US46,45138,5412,South Dakota,null,null,46
0400000US47,33487,3146,Tennessee,null,null,47
0400000US48,38863,472,Texas,null,null,48
0400000US49,37502,2647,Utah,null,null,49
0400000US50,40221,9264,Vermont,null,null,50
0400000US51,57874,2604,Virginia,null,null,51
0400000US53,40858,1213,Washington,null,null,53
0400000US54,40299,14318,West Virginia,null,null,54
0400000US55,35344,1496,Wisconsin,null,null,55
0400000US56,39020,3654,Wyoming,null,null,56
0400000US72,19359,328,Puerto Rico,null,null,72
0400000US01,31937,3515,Alabama,null,null,01
0400000US02,51396,5424,Alaska,null,null,02
0400000US04,36828,762,Arizona,null,null,04
0400000US05,33131,3093,Arkansas,null,null,05
