GEO_ID,B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,NAME,B25007_001MA,B25007_001EA,B25007_002MA,B25007_002EA,B25007_003EA,B25007_003MA,B25007_004EA,B25007_004MA,B25007_005MA,B25007_005EA,B25007_006MA,B25007_006EA,B25007_007MA,B25007_007EA,B25007_008MA,B25007_008EA,B25007_009EA,B25007_009MA,B25007_010MA,B25007_010EA,B25007_011MA,B25007_011EA,B25007_012MA,B25007_012EA,B25007_013MA,B25007_013EA,B25007_014EA,B25007_014MA,B25007_015EA,B25007_015MA,B25007_016MA,B25007_016EA,B25007_017MA,B25007_017EA,B25007_018EA,B25007_018MA,B25007_019MA,B25007_019EA,B25007_020EA,B25007_020MA,B25007_021MA,B25007_021EA,state
0400000US18,2480077,10833,1720780,14241,17127,2185,183613,5395,293560,6173,382842,5715,199115,4579,182370,4721,258559,4368,150266,4159,53328,2804,759297,12471,101736,4525,199366,6042,144419,5860,127681,4913,50433,3474,40741,2879,44954,2906,29384,2798,20583,1885,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,12696,1713,105699,3471,140335,3612,188923,4127,96922,2936,95237,2957,126217,2723,84686,2611,31869,1703,344464,7798,58926,3087,91466,4140,53846,3587,49228,3059,21633,2229,17026,1729,18917,1675,18175,1604,15247,1531,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,9860,1725,82150,3324,121522,3626,162555,3661,87231,2713,77708,2615,106371,2449,66593,2069,25201,1690,374720,6600,55004,2617,102006,3504,64816,3617,60034,2844,24071,2307,17574,1753,20932,1843,15708,1520,14575,1318,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,11868,1920,118334,4589,183980,4881,249971,5043,136548,4108,124598,3831,182382,3551,104145,2791,32483,1981,562695,7784,65703,3537,137604,4600,114951,5335,98884,4467,40602,2529,31843,2747,40711,2432,20816,1737,11581,1346,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,14777,2048,118244,5475,180001,5009,246562,6178,134628,4394,122063,4195,179132,3336,99893,3402,34834,2127,589339,11722,65987,3998,163233,6990,117564,5043,102517,4724,43555,2808,33083,3087,37853,2444,17085,1670,8462,1384,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,2713,572,31721,2068,59052,2382,90671,2543,52572,2625,46032,2545,64263,1784,36704,1670,12286,1299,158529,4335,15706,2072,37225,2608,28369,2392,27426,2112,11123,1535,10033,1550,12001,1365,10565,1149,6081,946,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,7725,1206,126351,5046,245638,5137,354545,5622,170721,4467,161460,4355,213329,3146,111964,3176,42204,2028,723780,9709,52518,3865,197834,5305,155724,5765,127136,4667,49637,3688,40319,2998,47765,2374,30864,2461,21983,1733,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,4007,743,116824,4817,268697,5529,392054,6365,189870,4787,176619,5259,231678,3760,132030,3964,58276,3449,952339,10308,64282,3407,240492,6359,179407,6290,169776,5763,70035,3989,57561,3928,80917,3870,54269,3107,35600,2645,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,26463,2227,240983,6388,428387,6728,621353,7436,324568,5395,303546,5105,423571,5183,247288,4436,97805,3228,1105104,13859,129720,5822,269296,6502,214805,5708,187364,6508,81512,3518,61944,3454,75667,3617,47629,2704,37167,2495,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,14183,1468,183631,4817,258418,4690,356297,4111,177033,3541,154969,3251,205426,2617,116911,2669,41942,1926,603133,9212,79054,3490,170869,5060,103293,4238,89840,4319,36849,2523,26683,2287,32588,2262,31090,2077,32867,2323,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,7587,1539,67166,4093,121246,5581,160297,4051,85780,3146,82470,3112,122701,2689,71879,2455,24485,1996,346910,8433,36036,3723,92419,5186,72737,5298,59621,3701,25252,2266,20777,1935,22136,2161,11275,1390,6657,947,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,16884,2002,171210,4489,250405,5541,349780,5751,184193,4779,168719,3981,250634,3474,150494,3384,49367,2908,767449,11382,96221,4135,200515,5854,136165,5551,128646,5366,54576,2960,41368,2756,52391,3073,33822,2591,23745,2316,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,2599,798,24256,1848,37098,2271,59834,1905,36744,2182,34826,1866,45791,1759,24809,1437,8239,937,134742,4135,19132,1788,34712,2519,22955,2432,20138,1839,10049,1341,7464,1106,9243,1070,5527,981,5522,1189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,5706,1062,58026,2347,82190,3369,105307,2999,53691,2341,52610,2277,69026,1466,44016,1760,16070,1195,246928,5425,37386,2693,69055,2987,40496,2558,37737,2738,15388,1726,12083,1247,12155,1195,12118,1246,10510,1203,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,6206,1164,52897,3155,91276,4228,119047,4421,62833,3006,59895,2998,96820,2471,49391,1751,13959,1510,454281,8114,34903,3120,115329,4552,106118,4665,84550,4417,32955,2824,27254,2265,31692,2323,15107,1680,6373,1117,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,1852,688,29022,2203,57827,2444,96653,2907,48783,2782,41859,2423,55619,2175,27273,1663,8975,1158,151274,5422,13624,1828,34899,2879,30306,2482,28129,2258,9533,1621,8386,1404,12433,1514,8244,1279,5720,1020,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,6471,1230,147705,5139,358921,6644,527515,6659,241916,5261,220759,5724,310747,3950,186662,4455,80785,3441,1117318,13291,53855,3482,269893,6949,245418,6889,219410,7229,85347,3885,68499,4286,86434,3450,54066,3379,34396,2470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,4591,947,50190,3460,73484,3217,109983,3714,63823,3040,60194,3357,90791,2547,48312,1949,16738,1441,246890,7139,30314,2446,66144,3840,51354,3637,39760,2750,15290,1763,14786,1554,15716,1762,8442,1388,5084,1036,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,16098,1764,278771,6624,629248,9790,935204,8914,478176,7044,445634,8416,599147,6269,353501,5746,148114,4733,3355029,20123,188912,5436,788480,10589,672115,10409,638607,9877,263614,7568,222752,7312,294570,6753,183619,5621,102360,4747,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,18078,2239,222348,6757,431809,8376,534419,7746,276220,5295,267216,5569,401708,5021,219448,4365,70380,3151,1289699,14128,144123,5663,351133,7803,274291,8182,216284,6792,83719,4456,62499,3821,83708,4259,48643,3308,25299,2468,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,3527,817,26862,1767,29036,1472,39431,1584,21528,1522,21387,1250,24860,1105,16937,1046,5625,789,101751,4117,21705,2123,25665,2039,12374,1514,14910,1711,6390,1038,4088,907,5789,1034,6612,914,4218,885,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,22205,2253,272335,5787,479326,6742,674152,9473,357699,5594,339456,5618,477915,5449,286610,4507,109684,3178,1535290,11791,164095,5324,386125,7495,295897,7153,265339,6818,112612,4538,89602,4243,107351,5218,67778,2927,46491,3189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,12702,1494,107112,3588,148194,3356,200687,3312,109402,3506,102215,3548,157359,3005,92098,2639,30600,1823,486298,5609,68393,2795,130226,3903,95021,3785,76760,3130,31590,1711,24270,1891,29974,2010,19009,1517,11055,1101,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,5533,1167,77153,3911,148261,4758,188021,4921,119305,4359,115492,3852,161450,3757,85179,2837,33381,2541,583182,9343,66331,3724,160027,4876,110109,4746,89551,4072,37887,3562,34799,2737,37742,2937,24832,2285,21904,2063,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,20139,1758,289359,5955,545875,7802,790971,7444,416020,5997,370062,5817,531702,4904,328921,5695,123450,4221,1541750,11953,141175,6006,392947,6024,261858,7350,249831,6184,112055,4722,89537,3753,122194,4181,98329,3776,73824,3200,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,1263,640,17199,1727,41296,2101,61563,2473,28273,2155,27512,1752,38532,1359,22158,1658,9994,1371,165293,4531,15345,1725,37721,2615,28028,2221,29576,2427,14670,1700,10243,1389,13629,1568,9212,1223,6869,1127,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,10988,1567,110296,4659,191359,5921,256417,6278,137924,5427,137914,4480,220901,4413,114855,3505,37038,2216,569648,9235,63521,3690,154375,5875,115642,5547,98762,5653,42054,3459,34835,2715,34006,2719,17530,1747,8923,1336,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,3164,788,25407,1910,33337,1773,48267,1470,26728,1578,22970,1302,31688,1288,19640,1286,5999,815,106565,4369,15633,1914,28828,2395,17564,1928,14225,1525,6514,1047,4949,842,6457,1149,5828,976,6567,980,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,14938,2119,158519,5084,272890,6213,358613,6715,186000,4857,185042,4459,274751,4086,156809,3644,46439,2536,826089,12336,92767,4775,220981,6443,165964,6522,143619,5709,59576,4062,45912,3239,53432,2863,27239,2258,16599,2100,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,49126,3706,582142,11372,1072455,13538,1296387,13070,642754,10457,572369,7960,799732,8217,433769,6720,138122,4566,3384103,21621,392363,10189,1008960,11908,750354,13834,553455,10193,196441,7105,153054,5574,180456,6891,93497,4467,55523,3517,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,10593,1525,96474,3927,128114,3948,128004,2677,64593,2563,54641,2832,78701,2114,46687,1830,15782,1244,272102,6236,46627,2617,86232,3665,53528,3692,36040,2783,15340,1920,8350,1477,13273,1713,7760,1238,4952,1007,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,800,317,13426,1195,28113,1304,42575,1610,25053,1446,22559,1524,29212,1138,15469,1005,6356,894,74957,2865,8824,1249,20293,1506,10945,1365,13423,1637,4787,770,4170,829,5436,718,3897,789,3182,772,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,13866,2008,183537,5606,343600,6148,482295,7020,235602,5641,215749,5101,319712,4826,158978,4233,57103,2901,1028525,13454,98382,5258,303784,7053,217944,6100,171014,6111,64728,3766,51214,3128,58953,3506,37910,2540,24596,2125,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,10612,1757,143321,5233,286153,6535,374273,6585,201028,5477,191703,5547,255518,4610,132591,3436,48438,2830,993180,12832,106851,4844,283979,7011,199367,6373,157697,6282,62668,4659,52754,3379,63166,3302,36788,2714,29910,2294,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,5646,1213,47375,2849,77963,3276,103489,3020,63402,3025,66478,3367,92929,2228,57159,2355,19317,1642,207786,4871,24679,2284,47610,2847,36331,2861,37140,2688,15628,1908,14773,1422,18285,1741,8674,1139,4666,1018,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,12143,1552,157451,4358,254775,4855,362107,5494,183022,4255,166983,3939,221427,2806,134994,3261,46876,2565,748584,9486,95362,4092,197983,5128,128953,5271,113999,4561,51965,2708,40625,2500,47695,2402,39581,2101,32421,2190,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,2774,878,18902,1662,23276,1725,30185,1686,21187,1705,17984,1613,24544,1251,11645,1320,3832,766,69184,3701,10247,1424,19568,2043,12319,1652,11112,1501,4590,909,3581,919,3758,832,2885,740,1124,453,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,877877,8341,4502,1131,60207,3792,137733,4587,179766,4954,93261,3657,100166,4513,171989,3746,96689,3482,33564,2300,385817,7079,29698,2731,88458,3913,80489,3930,67537,3615,31205,2482,26274,2490,38646,2590,17033,1754,6477,1153,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1268565,12217,12203,1809,122887,5687,196859,5453,275326,5338,146582,4231,142124,4425,213185,3462,118902,3750,40497,2361,576604,10418,67158,4081,148623,6203,119974,5352,94381,4641,40430,2844,31799,2585,39507,2513,22764,2162,11968,1627,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,159427,3595,1972,680,18421,1705,26919,1707,40794,2046,22433,1751,19334,1741,19461,1088,7664,822,2429,496,92224,3507,10262,1154,29422,2261,20199,1998,15168,1609,6596,1309,4004,1083,4127,693,1726,630,720,280,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1496650,13898,15757,2288,137328,5536,228132,6491,303838,6052,159817,4747,164536,4787,280001,4449,157539,4069,49702,2624,895518,13536,93037,4517,240381,6994,202094,5770,148978,5846,58448,3820,47052,3024,56920,3203,29335,2386,19273,1833,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,757722,8214,9428,1789,75433,3467,116334,3696,158329,4598,88541,4111,83456,3000,130463,3011,72585,3001,23153,2016,386137,6919,50932,3157,97057,4752,74602,4542,65909,3886,26368,2567,19692,1818,26032,2525,16680,1563,8865,1208,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
