GEO_ID,B02012_001E,B02012_001M,NAME,B02012_001EA,B02012_001MA,state
0400000US06,301700,10342,California,null,null,06
0400000US08,13755,2138,Colorado,null,null,08
0400000US09,4969,1811,Connecticut,null,null,09
0400000US10,823,550,Delaware,null,null,10
0400000US11,1049,887,District of Columbia,null,null,11
0400000US12,38004,5836,Florida,null,null,12
0400000US13,12193,3065,Georgia,null,null,13
0400000US15,363137,10234,Hawaii,null,null,15
0400000US16,4464,1287,Idaho,null,null,16
0400000US17,13348,2762,Illinois,null,null,17
0400000US18,5107,1926,Indiana,null,null,18
0400000US19,3311,992,Iowa,null,null,19
0400000US20,5456,1842,Kansas,null,null,20
0400000US21,4276,1480,Kentucky,null,null,21
0400000US22,6036,1855,Louisiana,null,null,22
0400000US23,578,331,Maine,null,null,23
0400000US24,10537,2823,Maryland,null,null,24
0400000US25,5770,1078,Massachusetts,null,null,25
0400000US26,8783,1534,Michigan,null,null,26
0400000US27,8073,2034,Minnesota,null,null,27
0400000US28,1190,507,Mississippi,null,null,28
0400000US29,8780,1749,Missouri,null,null,29
0400000US30,2501,1171,Montana,null,null,30
0400000US31,3366,1866,Nebraska,null,null,31
0400000US32,33164,3363,Nevada,null,null,32
0400000US33,1477,868,New Hampshire,null,null,33
0400000US34,11045,2618,New Jersey,null,null,34
0400000US35,3555,1197,New Mexico,null,null,35
0400000US36,26086,3850,New York,null,null,36
0400000US37,12036,2738,North Carolina,null,null,37
0400000US38,1649,1105,North Dakota,null,null,38
0400000US39,11908,2469,Ohio,null,null,39
0400000US40,7934,1023,Oklahoma,null,null,40
0400000US41,29812,2951,Oregon,null,null,41
0400000US42,21838,4780,Pennsylvania,null,null,42
0400000US44,1637,910,Rhode Island,null,null,44
0400000US45,6253,2323,South Carolina,null,null,45
0400000US46,1136,1032,South Dakota,null,null,46
0400000US47,7178,1792,Tennessee,null,null,47
0400000US48,48910,5405,Texas,null,null,48
0400000US49,38966,1754,Utah,null,null,49
0400000US50,265,186,Vermont,null,null,50
0400000US51,16112,3049,Virginia,null,null,51
0400000US53,81694,5328,Washington,null,null,53
0400000US54,1366,784,West Virginia,null,null,54
0400000US55,4298,1141,Wisconsin,null,null,55
0400000US56,994,572,Wyoming,null,null,56
0400000US72,347,285,Puerto Rico,null,null,72
0400000US01,4258,1919,Alabama,null,null,01
0400000US02,11389,1230,Alaska,null,null,02
0400000US04,30804,4458,Arizona,null,null,04
0400000US05,7304,1195,Arkansas,null,null,05
