GEO_ID,B19202A_001E,B19202A_001M,NAME,B19202A_001MA,B19202A_001EA,state
0400000US06,41236,351,California,null,null,06
0400000US08,36965,733,Colorado,null,null,08
0400000US09,40269,799,Connecticut,null,null,09
0400000US10,38644,2346,Delaware,null,null,10
0400000US11,87105,5676,District of Columbia,null,null,11
0400000US12,30643,370,Florida,null,null,12
0400000US13,32151,622,Georgia,null,null,13
0400000US15,44335,4515,Hawaii,null,null,15
0400000US16,26882,1037,Idaho,null,null,16
0400000US17,35533,485,Illinois,null,null,17
0400000US18,29081,714,Indiana,null,null,18
0400000US19,29263,769,Iowa,null,null,19
0400000US20,30403,618,Kansas,null,null,20
0400000US21,23649,682,Kentucky,null,null,21
0400000US22,28983,1132,Louisiana,null,null,22
0400000US23,28346,1273,Maine,null,null,23
0400000US24,47079,1342,Maryland,null,null,24
0400000US25,39783,934,Massachusetts,null,null,25
0400000US26,29487,502,Michigan,null,null,26
0400000US27,35491,476,Minnesota,null,null,27
0400000US28,24284,1160,Mississippi,null,null,28
0400000US29,28096,559,Missouri,null,null,29
0400000US30,26503,920,Montana,null,null,30
0400000US31,31087,790,Nebraska,null,null,31
0400000US32,35157,1291,Nevada,null,null,32
0400000US33,38293,2043,New Hampshire,null,null,33
0400000US34,40635,910,New Jersey,null,null,34
0400000US35,29776,1076,New Mexico,null,null,35
0400000US36,39350,796,New York,null,null,36
0400000US37,30222,473,North Carolina,null,null,37
0400000US38,33587,1530,North Dakota,null,null,38
0400000US39,29693,383,Ohio,null,null,39
0400000US40,27427,735,Oklahoma,null,null,40
0400000US41,31239,665,Oregon,null,null,41
0400000US42,30800,305,Pennsylvania,null,null,42
0400000US44,32116,1624,Rhode Island,null,null,44
0400000US45,29661,825,South Carolina,null,null,45
0400000US46,30620,1258,South Dakota,null,null,46
0400000US47,26790,460,Tennessee,null,null,47
0400000US48,33563,642,Texas,null,null,48
0400000US49,34212,1693,Utah,null,null,49
0400000US50,31905,1344,Vermont,null,null,50
0400000US51,41081,558,Virginia,null,null,51
0400000US53,36897,564,Washington,null,null,53
0400000US54,22223,619,West Virginia,null,null,54
0400000US55,30843,435,Wisconsin,null,null,55
0400000US56,30319,2766,Wyoming,null,null,56
0400000US72,11634,400,Puerto Rico,null,null,72
0400000US01,26478,748,Alabama,null,null,01
0400000US02,45531,3060,Alaska,null,null,02
0400000US04,32615,994,Arizona,null,null,04
0400000US05,23801,777,Arkansas,null,null,05
