GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001MA,B07008_001EA,B07008_002EA,B07008_002MA,B07008_003MA,B07008_003EA,B07008_004MA,B07008_004EA,B07008_005MA,B07008_005EA,B07008_006MA,B07008_006EA,B07008_007MA,B07008_007EA,B07008_008MA,B07008_008EA,B07008_009MA,B07008_009EA,B07008_010MA,B07008_010EA,B07008_011EA,B07008_011MA,B07008_012MA,B07008_012EA,B07008_013EA,B07008_013MA,B07008_014MA,B07008_014EA,B07008_015MA,B07008_015EA,B07008_016MA,B07008_016EA,B07008_017MA,B07008_017EA,B07008_018MA,B07008_018EA,B07008_019MA,B07008_019EA,B07008_020MA,B07008_020EA,B07008_021MA,B07008_021EA,B07008_022EA,B07008_022MA,B07008_023MA,B07008_023EA,B07008_024EA,B07008_024MA,B07008_025MA,B07008_025EA,B07008_026EA,B07008_026MA,B07008_027EA,B07008_027MA,B07008_028EA,B07008_028MA,B07008_029MA,B07008_029EA,B07008_030EA,B07008_030MA,B07008_031MA,B07008_031EA,B07008_032EA,B07008_032MA,B07008_033EA,B07008_033MA,B07008_034MA,B07008_034EA,B07008_035EA,B07008_035MA,B07008_036MA,B07008_036EA,state
0400000US18,5218923,3385,1570212,17235,2597085,25477,663722,13494,74575,4166,313329,6773,4444483,19439,1194851,17630,2371740,26048,547729,12406,50396,3468,279767,6343,446235,12217,210189,8561,124192,7196,74790,4708,15831,2183,21233,2032,196218,8546,101307,5824,54195,4874,27438,2512,4737,1411,8541,1466,111263,7470,53220,4685,38887,4291,12506,1876,3377,1004,3273,923,20724,2744,10645,2062,8071,1585,1259,467,234,195,515,319,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,700698,9481,1303908,13965,281855,8335,31298,2836,154560,3782,2105614,9503,511315,10279,1200320,13632,234270,7811,20006,2188,139703,4011,207310,8278,103856,5622,57541,4679,29045,2421,7147,1353,9721,1106,86442,4854,48255,3995,22824,2703,10345,1580,1902,626,3116,796,63546,4552,32459,3056,19808,2811,7641,1401,2121,808,1517,607,9407,1416,4813,921,3415,981,554,290,122,148,503,338,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,642262,9521,1191915,12522,278081,7676,35571,2906,133443,3999,1893065,11952,464344,9241,1064645,13438,223021,6716,23049,1934,118006,3814,214370,10936,92302,5899,70731,5833,33514,3205,8254,1390,9569,1530,89289,4601,48375,3735,22376,2724,12712,1749,2556,889,3270,780,69670,5029,31067,3133,27029,3339,7961,1453,1473,611,2140,564,14878,2398,6174,1379,7134,1610,873,503,239,305,458,301,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,980794,11820,1769760,18688,465075,11351,78051,4161,237241,5717,3012253,12494,759460,12396,1601743,18553,381261,10328,55063,3412,214726,5681,284529,10081,122249,6397,89445,6470,46580,3400,13319,1869,12936,1737,125355,7550,56378,4040,35922,4245,21813,2502,5958,1114,5284,1112,93685,6070,37129,3093,34831,3835,14520,2006,3420,1005,3785,1027,15099,2693,5578,1074,7819,2343,901,373,291,234,510,272,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1262964,12294,1601231,18442,448830,11916,107723,5738,242784,7180,3170707,14758,1018367,13605,1467215,17681,379666,10479,81170,4790,224289,7211,283386,11549,141276,7075,74327,6269,41501,3798,15412,1949,10870,1713,123350,7776,63589,4480,31664,4914,15440,2383,8258,2026,4399,970,73630,5261,35021,3278,21981,2967,10935,1742,2705,1041,2988,892,12459,2148,4711,1136,6044,1362,1288,630,178,179,238,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,304368,6466,564637,8971,158169,5876,13070,1784,71578,3087,961364,7368,231739,7384,524508,7938,131657,5624,8257,1392,65203,3044,90697,6063,42490,4237,24267,3500,16752,1937,3264,982,3924,869,31681,2790,17577,1949,6242,1405,5635,1351,739,537,1488,580,24648,2630,10717,1578,8450,1576,3813,992,810,481,858,382,3432,948,1845,749,1170,645,312,246,0,155,105,126,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,1666345,17078,2226969,19805,479820,9373,121859,5726,278749,6488,4163970,15946,1353049,16394,2037897,19642,419215,8915,97548,4981,256261,5926,314213,14370,158493,9943,92198,6131,35636,3275,14339,1999,13547,1755,129800,7312,72705,4990,34035,4265,12718,1853,5427,1328,4915,949,131588,7074,66816,4761,46399,4577,10714,1974,4246,1147,3413,1010,34171,3376,15282,2250,16440,2301,1537,595,299,277,613,259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,1977543,16272,2532341,20732,557111,12036,108465,5330,322680,6663,4784483,16078,1581158,16464,2331217,19609,487896,11971,87905,5344,296307,6254,389673,13499,200558,9192,112135,6704,46221,3675,13494,1960,17265,2319,145916,7979,89191,5454,36733,4323,11662,1939,3592,863,4738,1169,126087,6430,77870,4931,33715,3827,9159,1664,2598,988,2745,732,51981,5488,28766,4017,18541,2758,2173,772,876,466,1625,718,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,2614151,18198,3854970,27516,948605,13996,121398,5013,491794,8124,6869048,21333,1998887,17891,3532894,25461,800385,12498,87564,4422,449318,7952,706194,18493,368748,11597,191537,9160,95854,4865,23184,2396,26871,2586,304612,9993,173721,6213,75605,6183,36604,2790,8102,1356,10580,1692,111498,6323,53819,4646,38757,3749,13005,1911,2279,596,3638,722,39566,3527,18976,2206,16177,2208,2757,992,269,297,1387,480,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,1348743,10937,2262189,17430,438885,8731,48083,3571,217529,5795,3679118,13392,1006404,12070,2076314,16113,365385,7123,34399,2762,196616,5558,331910,10297,176777,7528,95874,5547,39431,3071,7225,1266,12603,1682,198191,9164,112395,5530,51749,4250,24377,2464,4645,1087,5025,935,84997,4862,43245,3090,29243,3344,8125,1641,1805,640,2579,826,21213,2481,9922,1449,9009,1798,1567,599,9,16,706,351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,788871,11722,1045077,16756,280628,7347,76174,3765,169229,6425,2037954,12841,631385,12102,949025,17052,240607,6959,60868,3892,156069,6408,165087,9496,77189,6239,51356,5444,20152,2422,8935,1778,7455,1560,91997,6140,48535,4190,24348,3494,12477,2084,3461,1024,3176,810,60443,5310,29603,3128,19343,3346,6597,1378,2524,775,2376,819,4498,1119,2159,693,1005,435,795,412,386,389,153,147,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,1450674,14857,2382357,23225,608525,14092,96571,4648,318512,6575,4075462,16891,1075706,14315,2149709,23948,498343,11777,67824,3938,283880,6474,425220,13061,203307,8994,123502,7319,60788,4258,17812,2195,19811,2239,202495,10063,101214,5861,54426,5617,31817,2826,6210,1168,8828,1298,135206,6376,62294,4117,46913,4258,16210,1984,4060,871,5729,1183,18256,2463,8153,1595,7807,1638,1367,534,665,433,264,214,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,226903,5770,432790,8206,101333,5147,10814,1644,49847,2615,686026,6856,161261,5899,388719,7901,84119,4661,7164,1368,44763,2764,72460,5383,33291,3382,24705,3098,9534,1696,1563,553,3367,785,30395,3681,16760,2373,7151,1708,3882,979,1507,752,1095,456,31019,3155,14749,2075,11568,2155,3537,955,580,307,585,314,1787,502,842,302,647,305,261,193,0,157,37,46,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,432571,8055,773055,10941,152766,5856,18126,1880,88768,3150,1230901,7124,312062,7606,704185,9725,122582,4948,12602,1835,79470,3111,140383,6315,70944,4497,40528,3764,19008,1834,3902,881,6001,1072,50997,3681,26853,2708,14298,2073,6844,1313,1032,397,1970,609,36112,3126,18567,2416,12024,1891,3740,790,535,250,1246,512,6893,1538,4145,1291,2020,675,592,357,55,74,81,135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,711475,11365,1005455,17551,322667,11071,52337,3859,112633,4586,1723557,15517,507423,10313,838873,15762,246891,9380,32659,3016,97711,4009,346985,13494,150104,9643,114657,6918,57560,5346,14450,2065,10214,1750,21143,2643,9762,1798,5671,1802,4474,1237,669,410,567,380,100828,7135,39581,4305,41074,4391,12996,1857,3556,1217,3621,1075,12054,1967,4605,1177,5180,1280,746,395,1003,659,520,330,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,324845,7544,563976,11242,135213,6282,13805,1883,60191,2740,946797,7588,250658,8506,518465,9912,113185,5562,9645,1587,54844,2612,76726,7226,37634,4559,21160,3428,13310,2442,1991,739,2631,871,26523,3701,13780,2550,7827,1957,2666,789,1180,584,1070,491,43062,4123,21071,2488,13648,2779,5891,1425,948,620,1504,588,4922,1259,1702,546,2876,1097,161,125,41,73,142,140,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,2448984,17787,3541303,24181,616399,12373,143559,6298,446608,8343,6512687,17348,2124927,18540,3295036,24750,552707,11794,120404,5348,419613,7692,377159,14464,175581,7977,131994,8600,38498,3446,15049,2043,16037,2065,154939,7386,80867,4662,49214,4333,15001,2175,5075,1275,4782,983,106849,5484,49775,3250,41614,4014,8664,1511,2511,764,4285,1185,45219,4326,17834,3136,23445,2760,1529,537,520,372,1891,629,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,547805,8917,763313,13377,217489,7962,29342,3064,96265,4403,1425507,9438,443457,9533,688813,12805,183291,7456,21619,2482,88327,4474,136422,7118,63716,5092,40964,3901,22311,2582,5350,1352,4081,1004,38305,3918,18881,2704,10430,2279,6182,1797,858,404,1954,753,45256,4622,18520,2243,18104,3201,5277,1234,1515,595,1840,704,8724,1971,3231,1148,5002,1509,428,294,0,185,63,67,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,6111393,28647,7093504,34829,1420022,18965,447930,12516,990120,10180,14257995,27379,5112386,29009,6567175,32927,1272959,19351,380112,11256,925363,9218,1024169,23606,526836,15165,314374,12466,94866,6136,46304,3499,41789,2953,404539,12119,250489,9886,97665,6103,30001,2618,12327,1986,14057,1839,241761,10360,152719,8180,60170,4933,17109,1956,6479,1486,5284,1057,134505,7406,68963,4854,54120,5364,5087,1189,2708,930,3627,904,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,2408932,17816,3846819,29820,846454,15249,248405,9879,489765,9815,6655525,20576,1842650,16764,3461877,28451,719523,14175,181429,8307,450046,9828,628678,16840,300571,10328,191636,10538,73276,4277,40057,4116,23138,2067,284570,10963,154472,7519,71948,5527,31769,3213,16952,2069,9429,1608,228620,9750,94879,5357,100729,7480,19148,2009,7776,1823,6088,1092,42982,4025,16360,2319,20629,3011,2738,1010,2191,862,1064,403,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,179326,5192,295872,7093,55239,3448,4851,979,34549,1547,463053,5136,125664,4356,260730,7021,43860,3290,2981,801,29818,1576,47704,3516,23288,2826,16289,2326,5275,990,572,293,2280,513,23490,2531,12251,1843,5833,1385,3219,968,521,436,1666,485,32771,3026,16989,2173,11421,2001,2834,646,777,477,750,354,2819,943,1134,681,1599,623,51,56,0,141,35,59,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,2919565,20639,4491363,32847,1165181,16005,172699,6130,603020,9278,8007353,23107,2241059,21278,4123382,33385,971751,15265,123190,5471,547971,9373,830113,19813,412424,12883,221476,10740,126216,6056,33248,3029,36749,2816,317208,10599,176085,7041,77396,6070,42657,2955,10162,1588,10908,1413,161102,6992,73307,3969,54052,5535,21431,2584,5480,1506,6832,1262,36052,4124,16690,2559,15057,2590,3126,885,619,473,560,327,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
