GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001EA,B25118_001MA,B25118_002EA,B25118_002MA,B25118_003EA,B25118_003MA,B25118_004MA,B25118_004EA,B25118_005MA,B25118_005EA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008MA,B25118_008EA,B25118_009EA,B25118_009MA,B25118_010EA,B25118_010MA,B25118_011MA,B25118_011EA,B25118_012MA,B25118_012EA,B25118_013MA,B25118_013EA,B25118_014EA,B25118_014MA,B25118_015EA,B25118_015MA,B25118_016MA,B25118_016EA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019EA,B25118_019MA,B25118_020EA,B25118_020MA,B25118_021MA,B25118_021EA,B25118_022MA,B25118_022EA,B25118_023MA,B25118_023EA,B25118_024EA,B25118_024MA,B25118_025EA,B25118_025MA,state
0400000US18,2480077,10833,1720780,14241,26255,2353,30156,2333,58268,3163,71144,3028,85185,4254,175637,5723,270609,6518,376653,5974,263133,5978,239917,7449,123823,4960,759297,12471,58873,4054,72088,3601,84156,4879,76178,4711,64053,4358,112678,4506,122009,5720,99527,5937,39507,3155,21920,2487,8308,1541,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,12141,1447,13453,1447,30009,1940,32521,2206,41431,2472,85400,3926,127220,4283,199964,4843,140035,4417,132711,4565,67699,3197,344464,7798,22375,2064,32345,2924,38220,2751,30568,2430,29857,2432,52564,3037,51161,3182,51944,3124,21192,2079,10235,1620,4003,994,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,10158,1339,11840,1397,23161,2037,27067,1897,34408,2602,69921,3815,103117,3421,159853,5411,110053,3929,119903,3845,69710,3265,374720,6600,21528,2228,28421,2131,36917,2929,34092,3125,31507,2641,55114,2648,66685,3699,59325,3245,23549,2608,12507,1899,5075,908,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,21723,2082,43208,3305,56317,3201,59500,3440,62728,3201,122050,4757,167474,5652,231058,6784,156847,5739,147716,5080,75688,2824,562695,7784,44313,2887,71921,4803,68204,4317,54037,3523,49751,3431,80398,4467,79033,4426,65823,3930,27483,2540,17008,2172,4724,1195,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,28327,2806,39896,2898,59458,3080,60663,3704,61761,3435,112594,4794,150135,5442,207034,5862,149744,6067,157678,6005,102844,4162,589339,11722,43780,3319,65671,3914,73537,4395,57350,4121,45404,3503,78591,4668,81295,4859,75727,4940,36301,3121,22743,2533,8940,1380,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,6602,851,8552,1173,15871,1504,18887,1519,18979,1759,41933,2701,58881,3345,88373,3650,57348,2903,53857,2696,26731,1860,158529,4335,9408,1529,16247,1846,20019,2426,14426,1858,13618,1806,24774,2584,23792,2165,21671,2408,8301,1229,4062,948,2211,640,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,18817,1772,15492,1648,30607,2215,34127,2279,38416,2595,81401,3822,130084,5757,233954,6490,208467,5983,315251,6890,327321,6628,723780,9709,34793,2999,45402,3281,49939,3910,41426,3186,44813,3421,74850,4185,114360,5318,142926,5964,73879,4364,70172,4602,31220,2906,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,18804,2044,19845,1842,33981,3144,39040,3229,50758,2901,93249,4592,146367,5178,259021,7624,232289,6310,334486,8212,342215,6670,952339,10308,53290,3893,84790,4854,93218,4816,76516,4394,58852,3259,99830,4801,130234,5419,152396,6474,83409,4060,76583,4932,43221,3346,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,56143,2987,59972,3009,103236,4003,119525,4325,134892,4154,277852,6689,406521,6668,565257,8982,381754,7646,379172,7405,229640,5385,1105104,13859,93720,4687,121778,5300,123168,4606,112010,5170,95548,4896,151847,5484,156257,5744,138534,5850,58579,3699,37605,2695,16058,1946,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,18209,1492,21487,1535,36812,2276,42895,2098,50604,3010,110715,3394,189707,4819,314815,6180,254929,4690,275994,6352,192643,5372,603133,9212,33646,2808,49746,3678,60384,3183,52960,3628,48164,3105,85733,4778,99434,4132,90165,3966,42172,3662,28150,2404,12579,1830,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,21724,2112,32049,2722,47657,3251,48268,2689,45399,3013,85693,4577,113286,5778,144716,5044,82773,4477,78006,4313,44040,3416,346910,8433,33148,3195,45990,3474,44246,3583,37277,3123,33008,3027,43735,3362,45936,3525,38437,3246,13214,2115,8545,1440,3374,1163,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,28869,2410,33962,2947,64300,3521,68390,3091,77284,4053,167589,5350,237097,6554,341950,8288,226993,6700,213491,6475,131761,4687,767449,11382,56380,3577,78603,3924,90815,4478,72833,4300,70796,4148,113070,6306,114509,6075,97130,5817,42076,3160,23957,2491,7280,1410,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,4806,770,7263,1205,10929,1303,12424,1594,15593,1543,28851,2119,40305,2185,58240,2959,39808,2520,37476,2152,18501,1434,134742,4135,6693,1243,12216,1754,15468,1962,13650,1654,12826,1522,19952,2046,21247,2007,19076,1960,7300,1248,4522,1273,1792,682,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,5858,864,7291,937,14782,1390,18436,1767,19907,1502,42390,2531,67937,3320,110373,4243,78800,3372,77150,3642,43718,2004,246928,5425,14004,1645,17011,1569,25568,2251,22022,2448,21584,2082,39514,2406,44241,2854,37879,2892,15505,1897,7730,1109,1870,512,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,10886,1600,8777,1600,16595,1964,18835,1753,24576,2437,52622,3411,76379,4052,115312,5453,83176,4282,87740,4368,57426,3183,454281,8114,22257,2297,25861,2508,34647,2777,34539,3144,36948,2721,63302,3928,79219,4551,84862,5139,38557,3196,25209,2930,8880,1395,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,4712,829,4338,760,7991,1361,10499,1695,13055,1702,23811,2238,41349,2423,69643,3329,61421,3165,74161,3143,56883,2913,151274,5422,5091,1459,9139,1705,14033,1729,11578,1947,10864,1714,22345,2594,25100,2586,25680,2533,15070,2097,8761,1496,3613,1027,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,26034,2137,21896,1973,41773,2815,55273,2816,58227,4065,123361,4950,187489,6185,331508,8036,302955,8647,440927,8706,492038,9165,1117318,13291,60622,4176,77754,4365,86480,4107,77019,3910,70172,4265,138261,6902,158647,6792,190884,7878,106521,5199,94096,4755,56862,4114,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,14595,1500,18134,1839,28270,2416,27457,2066,28221,2703,57285,3295,68462,3325,97208,4578,68297,3531,67373,3364,42804,2888,246890,7139,19645,2095,26882,3008,23541,2070,23191,2054,18896,2007,35155,3272,38032,2924,31261,2765,16316,2129,9397,1843,4574,1071,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,58540,3730,51633,2977,105462,4204,126267,4647,140020,4801,275137,7344,417603,8673,700796,10962,567820,9295,736516,11568,704099,9444,3355029,20123,204163,6825,287015,8447,282280,7848,252493,8667,226079,8097,371363,9508,448734,11071,531717,11654,289272,9034,265415,7067,196498,7048,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,49064,3234,59850,3873,112816,4986,114426,5433,126536,6140,250783,7254,351759,7564,490402,11346,341529,8285,328893,8856,215568,6520,1289699,14128,95860,5123,121604,5606,133836,5894,110247,5570,109480,4419,189630,7161,204241,6578,185070,7102,75354,4779,45645,3733,18732,2533,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,2982,748,3009,555,5471,730,5325,847,7147,1029,14786,1234,24929,2502,39500,2579,32165,2046,32596,2146,21283,1735,101751,4117,5705,1345,7423,1390,8631,1459,6808,1260,9125,1432,15563,1924,18887,2077,15951,1829,6228,976,4762,1120,2668,887,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,42991,2935,56169,2880,109462,4255,127901,4582,145512,4990,288288,6255,442347,9254,642922,10140,449172,9578,440879,8732,273739,6899,1535290,11791,132351,4851,156871,5682,170988,6107,144919,5206,140072,5559,214911,6973,226057,6886,209767,7269,79368,3842,43413,3540,16573,1831,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,18718,1722,25014,1858,44123,2126,44596,2645,50467,2856,99870,3625,145200,4410,201055,5169,134891,4709,121846,4078,74589,3310,486298,5609,35362,2216,44468,2167,52157,2624,46523,2725,44221,2932,69980,3266,76492,3596,68248,3351,27628,2315,15535,1403,5684,1241,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,16105,1801,16450,1681,28760,2220,36914,2326,41460,3252,81228,4035,130141,4447,198566,6820,141637,5259,152417,5230,90097,3486,583182,9343,38967,2912,51654,3859,56893,4234,51682,3877,48696,3546,79107,4498,90824,4795,85680,4971,41731,3769,27614,2339,10334,1808,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,54879,3197,62333,2709,120560,4644,135437,4357,153978,4527,311222,7624,455346,7707,691596,10099,516302,8781,539688,8202,375158,6894,1541750,11953,99830,4362,142059,5682,160036,4000,141215,6119,131144,5084,215604,6947,229571,7173,229337,6662,101494,5110,62146,3485,29314,2941,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,3877,933,3397,1015,6798,1117,7518,1291,8439,1419,16718,1853,28996,2449,47489,3030,39783,2907,48606,2320,36169,2823,165293,4531,10675,1553,15684,1788,18467,2216,13428,1652,12292,1467,21008,2257,24785,2287,24590,1920,10605,1457,9846,1806,3913,1060,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,31358,2563,34683,2889,58984,4235,62051,3216,64704,3451,127737,4733,183883,6061,248490,6492,158781,5547,151263,5873,95758,4261,569648,9235,49525,3475,53870,3275,62224,4110,53946,3790,51871,3931,80954,4779,88219,5575,73832,4750,29648,2873,18675,2189,6884,1512,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,3095,679,4306,752,6642,850,6890,934,9708,1172,21268,1796,33438,2504,49052,2457,36663,2289,29727,2237,16411,1450,106565,4369,5338,966,7999,1314,10848,1381,10224,1365,10290,1395,15915,1844,21323,2230,14549,1976,5311,1189,3749,877,1019,431,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,33223,2854,44381,3116,81173,4012,79354,4189,88455,4114,182550,7580,251823,7849,337716,7125,221254,6959,203594,6959,130478,4593,826089,12336,64438,3986,81789,4573,92699,5087,82678,4156,72287,4704,128052,5796,117936,5849,109647,4513,42471,3843,23539,2793,10553,1758,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,106914,5244,128235,5289,205867,5994,217837,6260,239718,6810,493958,10541,714333,14585,1047872,15629,778993,15214,921634,12630,731495,12458,3384103,21621,213285,7970,251853,8570,288615,8999,274724,7740,273840,7838,465791,10105,540818,12908,546508,13867,262781,9597,181546,7903,84342,5564,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,8074,1213,8327,1148,14407,1632,17402,1812,20947,2031,46037,2523,84955,4222,144658,5499,105885,4637,110457,4184,62440,3211,272102,6236,13642,2059,18639,2276,21844,2221,23098,2255,23718,2301,38255,3136,47541,3752,48662,3641,20498,2308,10899,1839,5306,1235,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,2554,519,3341,607,7061,860,6938,848,6793,996,15816,1326,25239,1965,40152,2209,29569,1828,29454,1803,16646,1358,74957,2865,2499,670,6316,1070,8208,1243,7541,1068,5949,993,10385,1300,12581,1315,11844,1403,5738,1044,2762,654,1134,429,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,27405,2536,36108,2763,59484,3607,63335,3660,67857,3714,142871,5207,222760,6655,359364,9041,286903,6967,368933,7248,375422,7145,1028525,13454,56909,4138,63443,4165,70258,3568,73370,4112,67571,4115,124227,5437,160795,7505,183484,6968,96276,4873,84229,4161,47963,3122,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,25022,2271,22070,1967,42160,2964,48199,3696,56363,2913,118790,4579,197597,5952,327689,6887,255508,6939,313250,6985,236989,5563,993180,12832,56051,3592,70050,4931,73850,4068,66321,4336,74695,4185,129609,5050,163007,6693,175641,6163,87751,5260,69744,4686,26461,2515,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,11106,1495,17751,1825,29630,2485,35870,2588,35264,2710,62778,3223,82403,3778,106016,4391,70241,3420,55063,3456,27636,1973,207786,4871,21308,2590,29319,2381,24285,2138,19454,2056,19414,2188,26335,2416,24315,2375,24346,2755,11744,1654,5274,964,1992,657,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,22265,1813,21611,1542,42699,2730,52593,2272,64499,2639,132606,4479,216195,5771,343502,5781,256375,5897,253642,4612,133791,3981,748584,9486,40273,2330,59670,3247,85780,4394,72562,4571,67767,3495,112366,4859,126199,6237,111807,4759,42454,3602,22009,2532,7697,1178,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,1358,490,3409,791,5040,955,6420,1237,6898,1062,11819,1459,20051,1740,31115,2429,26980,2212,26925,2561,14314,1661,69184,3701,3000,880,3778,1037,7677,1473,5395,1085,4388,961,10703,1640,11252,1683,11949,1410,5848,1317,3980,1125,1214,534,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
