GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001MA,C27014_001EA,C27014_002EA,C27014_002MA,C27014_003EA,C27014_003MA,C27014_004EA,C27014_004MA,C27014_005MA,C27014_005EA,C27014_006MA,C27014_006EA,C27014_007EA,C27014_007MA,C27014_008EA,C27014_008MA,C27014_009EA,C27014_009MA,C27014_010EA,C27014_010MA,C27014_011MA,C27014_011EA,C27014_012MA,C27014_012EA,C27014_013MA,C27014_013EA,C27014_014MA,C27014_014EA,C27014_015EA,C27014_015MA,C27014_016EA,C27014_016MA,C27014_017MA,C27014_017EA,C27014_018MA,C27014_018EA,C27014_019MA,C27014_019EA,C27014_020EA,C27014_020MA,C27014_021EA,C27014_021MA,C27014_022MA,C27014_022EA,state
0400000US22,3381457,2460,1432807,12937,1381182,12916,67528,4207,1313654,12731,51625,3212,41991,2829,9634,1536,780230,13839,717859,13158,94421,5344,623438,12615,62371,3495,59649,3325,2722,861,1168420,11253,705790,11295,284398,8362,421392,9857,462630,4100,452386,4256,10244,1487,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,419005,6073,403114,5650,34168,2932,368946,6419,15891,1600,13106,1389,2785,945,295470,6492,261724,6033,55304,3808,206420,5360,33746,2074,32648,2063,1098,354,335733,7244,165929,6316,96597,5384,69332,3334,169804,2560,167977,2553,1827,641,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2146693,16245,2066399,15827,94692,5426,1971707,16359,80294,3873,62780,3459,17514,1838,1043681,13585,938750,13780,130944,6170,807806,13925,104931,3820,100100,3779,4831,956,1256704,11674,703097,10715,245621,7216,457476,9008,553607,5604,536408,5558,17199,1843,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2217725,17332,2131383,17001,160363,7474,1971020,16841,86342,3825,63567,3368,22775,2147,1446010,14137,1310611,13278,299236,9266,1011375,13785,135399,4361,128941,4439,6458,1189,1505144,13966,804941,12947,413294,11090,391647,8706,700203,5702,683983,6054,16220,1871,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,2781762,18950,2709207,18191,119315,4347,2589892,17868,72555,3112,61363,2741,11192,1406,2010792,17797,1853399,16837,273966,8124,1579433,16050,157393,4494,154249,4447,3144,683,2716325,15530,1542143,15227,644938,12228,897205,11484,1174182,5678,1163119,5678,11063,1331,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1868746,13975,1819376,13560,88578,4759,1730798,13763,49370,2255,39818,1979,9552,1377,1158019,12545,1050449,11895,180867,5685,869582,12490,107570,3746,104392,3557,3178,825,1017509,10372,474259,8696,205456,5599,268803,6875,543250,4519,538239,4476,5011,925,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,850069,11268,821053,10522,41076,3643,779977,11263,29016,2352,26061,2116,2955,776,474620,10317,434069,9942,53488,4166,380581,8891,40551,2443,39081,2496,1470,597,848113,10272,528722,9321,237168,6710,291554,8322,319391,3945,316661,3994,2730,733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4509095,3242,1926963,15339,1861213,15033,70923,4173,1790290,15775,65750,4080,56556,3769,9194,1099,1130155,13655,1023113,12977,115094,5622,908019,12009,107042,4139,104026,4132,3016,701,1451977,12623,777131,10936,314851,7906,462280,8901,674846,5519,668105,5485,6741,1042,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,770625,1617,315201,5809,302060,5841,14933,2071,287127,6123,13141,1398,11547,1389,1594,548,221351,5915,198446,5697,19960,2464,178486,5690,22905,1481,22493,1489,412,193,234073,4251,116290,4139,41859,3061,74431,3208,117783,1992,116927,1931,856,414,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1365523,1527,677828,6211,649640,6094,21580,1887,628060,6000,28188,2092,23781,1825,4407,969,352757,5955,312472,5579,36213,2861,276259,5570,40285,2284,39419,2270,866,373,334938,5042,158894,5047,58052,3364,100842,3937,176044,2608,173977,2763,2067,744,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2060484,1797,841841,11146,812616,10662,30405,2888,782211,10641,29225,2328,22883,2202,6342,1144,518155,10357,480019,9742,37257,3327,442762,9719,38136,2802,35546,2765,2590,866,700488,10249,413094,9528,108496,6562,304598,7637,287394,3644,278297,3917,9097,1598,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031463,1477,470150,7643,454106,7353,11255,1725,442851,7544,16044,1867,12073,1330,3971,990,281880,6934,253947,6885,21707,2410,232240,6148,27933,1956,27346,1940,587,370,279433,5705,136524,5499,50412,3830,86112,4081,142909,2396,140942,2389,1967,813,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6732392,1801,2976252,18769,2852834,19345,102419,5777,2750415,20180,123418,4873,95896,3615,27522,2536,1603070,18690,1461643,18226,148139,5626,1313504,17862,141427,4647,133425,4267,8002,1486,2153070,16557,1206152,15567,358939,10937,847213,12851,946918,7088,924272,7599,22646,2471,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536464,2008,609853,10483,585693,10063,43578,4066,542115,9953,24160,2066,19251,1897,4909,1116,350766,9720,319000,8983,54643,3731,264357,8171,31766,2189,30694,2235,1072,460,575845,9287,342191,8432,132596,5934,209595,6356,233654,2647,228728,2761,4926,896,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15063907,3248,6404986,29766,6169108,28718,439640,11663,5729468,28895,235878,6310,176822,5296,59056,3648,3569134,25249,3269019,25049,686410,15021,2582609,23977,300115,7819,284213,7993,15902,1890,5089787,25288,2964450,22899,1334046,17900,1630404,18967,2125337,9645,2090189,10492,35148,3419,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7270985,4207,2957584,22392,2861533,22455,109665,5399,2751868,21420,96051,3616,82898,3556,13153,1706,1787277,19725,1629763,19759,185858,7958,1443905,18449,157514,5846,152914,5728,4600,1054,2526124,21571,1475114,21020,545467,13325,929647,16065,1051010,6834,1040129,6848,10881,1771,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531071,1208,269515,3841,259467,3704,9229,1211,250238,3811,10048,1178,8897,1127,1151,405,142828,4135,125099,3980,11622,1418,113477,3827,17729,1206,17521,1214,208,164,118728,2899,51475,2491,15752,1733,35723,2210,67253,1820,66342,1806,911,560,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715066,2940,3607050,21251,3489964,21049,160768,6949,3329196,20018,117086,4522,96104,4081,20982,2008,2220542,18033,2023205,17607,313430,7982,1709775,16885,197337,5733,191128,5934,6209,1116,2887474,16850,1563314,15391,624768,11659,938546,13571,1324160,7818,1305364,8190,18796,1876,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2798441,1845,1233282,10377,1185750,9998,50742,3436,1135008,10086,47532,2298,40593,2136,6939,972,626011,8632,565451,8329,65632,3562,499819,8029,60560,2522,58816,2602,1744,543,939148,9104,530043,8101,193618,5754,336425,6927,409105,3661,404145,3913,4960,1020,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000606,1726,1100739,11899,1062335,11080,41993,3745,1020342,11418,38404,2505,32618,2303,5786,1137,873485,12644,807589,12500,104239,5208,703350,11733,65896,3484,64060,3512,1836,642,1026382,12114,558238,11227,207931,8074,350307,9408,468144,4279,463802,4399,4342,952,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9828326,2061,4101524,19367,3956445,18451,143766,5063,3812679,19531,145079,4213,114624,3589,30455,2423,2447841,20042,2206720,18453,290984,8663,1915736,16900,241121,5418,233537,5546,7584,1195,3278961,17809,1704747,17647,724128,12598,980619,14182,1574214,6187,1554315,6633,19899,2292,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818220,810,340284,7269,327031,6795,14527,2225,312504,6955,13253,1695,10814,1450,2439,690,227223,5524,206631,5186,24998,2672,181633,4869,20592,1730,19682,1713,910,469,250713,6137,133038,5460,62212,4153,70826,3486,117675,2780,115749,2853,1926,580,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3545149,3086,1402036,14730,1356596,14574,66855,3999,1289741,15124,45440,3060,38732,2735,6708,1167,829676,11680,754512,11467,86382,5108,668130,12053,75164,3167,71809,3164,3355,1041,1313437,13218,757425,13185,286040,9171,471385,10355,556012,3813,549425,3754,6587,1440,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,613392,1220,303722,5205,290748,4872,13221,1418,277527,4806,12974,1223,12184,1218,790,271,158775,5051,140015,4757,20249,2334,119766,4117,18760,1536,18520,1530,240,140,150895,4193,68301,3223,25389,2106,42912,2734,82594,1990,82093,1918,501,281,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4864380,3397,1991611,15377,1921676,15174,94431,5102,1827245,15563,69935,3733,59574,3261,10361,1491,1144088,13568,1046028,12254,157815,5904,888213,12677,98060,4476,95304,4296,2756,856,1728681,14656,1003305,14661,415833,10429,587472,12187,725376,5348,718000,5416,7376,1321,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18612621,5788,8543935,34217,8261406,33426,311614,9584,7949792,32326,282529,7163,230059,6303,52470,3682,4286787,29071,3971242,28603,392435,11790,3578807,28004,315545,7247,303700,6967,11845,1916,5781899,29521,3625826,29549,1045955,19233,2579871,23731,2156073,10258,2089718,10490,66355,4921,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1944989,1433,850580,10766,828415,10565,25243,2510,803172,10700,22165,1747,17907,1566,4258,863,572897,9189,536844,8706,45743,3733,491101,8342,36053,2178,34313,2087,1740,690,521512,7181,311809,6633,77907,4352,233902,5578,209703,2598,206336,2589,3367,805,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496365,932,212028,3866,202617,3915,19240,1994,183377,4148,9411,1087,8183,976,1228,329,153128,3783,135056,3667,32751,2461,102305,3160,18072,1365,17714,1313,358,179,131209,3367,63402,2834,36026,2713,27376,2057,67807,1757,67459,1772,348,217,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6121621,4680,2840505,19344,2743570,19621,84475,4322,2659095,19396,96935,3850,78237,3585,18698,2082,1454508,17235,1317210,16418,107765,6027,1209445,16020,137298,5115,132368,5157,4930,1013,1826608,16558,1024681,15813,291860,9618,732821,14170,801927,5855,783072,6151,18855,2249,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5209483,3406,2149849,16062,2081376,15453,79697,4756,2001679,15286,68473,3230,54262,3007,14211,1959,1403704,17671,1295377,17462,138054,7060,1157323,15621,108327,4036,102787,3912,5540,1326,1655930,14681,944902,14042,307740,7937,637162,12378,711028,5513,699378,5500,11650,1630,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1443532,1289,534625,9139,515962,8645,20417,2206,495545,8764,18663,1911,16699,2004,1964,642,303071,7053,276357,6771,33640,3075,242717,6745,26714,1847,26185,1854,529,264,605836,8742,348654,8228,157531,6176,191123,6281,257182,2769,255357,2919,1825,716,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4336809,2022,1914356,13551,1865952,13307,111896,4384,1754056,13007,48404,3009,39065,2761,9339,1333,1200231,12588,1085660,11891,178186,6188,907474,11419,114571,3326,111747,3221,2824,727,1222222,10111,590776,9261,253634,7311,337142,7624,631446,4487,626459,4391,4987,874,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,430950,1403,202532,5864,194995,5848,8953,1479,186042,5918,7537,1211,6729,1152,808,394,118918,5720,107330,5644,12428,1822,94902,5465,11588,1441,11391,1412,197,120,109500,3578,55703,3369,19835,2371,35868,2826,53797,2047,53289,2000,508,490,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2793032,479,752829,11006,732621,10701,129562,5787,603059,11212,20208,2218,15770,1802,4438,1020,434944,9981,413874,10166,201579,7902,212295,8927,21070,2208,19320,2143,1750,642,1605259,12977,1071720,12641,734331,12951,337389,8945,533539,2771,520406,3269,13133,1801,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3618698,2745,1432007,16520,1380488,15434,56947,4423,1323541,16049,51519,3451,44129,2888,7390,1328,788292,14097,721787,13357,75242,4729,646545,12886,66505,3331,64195,3165,2310,769,1398399,14825,835060,12446,342710,8822,492350,10228,563339,5271,558219,5182,5120,1154,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,521874,1559,224528,6172,217728,5963,13425,1935,204303,6128,6800,1269,5640,1201,1160,362,175422,6036,165672,5970,18932,1827,146740,5774,9750,1392,9436,1351,314,166,121924,3940,77546,3625,28070,2649,49476,2930,44378,1889,43754,1861,624,341,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4826274,1839,1908249,15165,1849487,15099,115470,5018,1734017,14509,58762,3479,49158,3248,9604,1614,1130599,15671,1027097,15678,172723,7504,854374,14869,103502,5054,98822,4546,4680,1523,1787426,15854,990110,14286,375324,11761,614786,9500,797316,5524,777340,5920,19976,2404,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2186890,2168,907471,10792,873209,10063,39710,3313,833499,10301,34262,2484,30631,2419,3631,885,470403,11101,424364,10359,49568,3985,374796,10971,46039,2464,44886,2414,1153,540,809016,10429,463792,9616,192153,6611,271639,7862,345224,3878,342236,3921,2988,977,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
