GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004EA,B08128_004MA,B08128_005EA,B08128_005MA,B08128_006EA,B08128_006MA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014MA,B08128_014EA,B08128_015EA,B08128_015MA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029MA,B08128_029EA,B08128_030EA,B08128_030MA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033EA,B08128_033MA,B08128_034MA,B08128_034EA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037EA,B08128_037MA,B08128_038EA,B08128_038MA,B08128_039EA,B08128_039MA,B08128_040MA,B08128_040EA,B08128_041EA,B08128_041MA,B08128_042EA,B08128_042MA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045MA,B08128_045EA,B08128_046MA,B08128_046EA,B08128_047MA,B08128_047EA,B08128_048EA,B08128_048MA,B08128_049EA,B08128_049MA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055MA,B08128_055EA,B08128_056EA,B08128_056MA,B08128_057MA,B08128_057EA,B08128_058MA,B08128_058EA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065EA,B08128_065MA,B08128_066MA,B08128_066EA,B08128_067MA,B08128_067EA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US18,2954205,15974,2217490,14942,2134286,15230,83204,4840,275439,7628,160781,6030,106693,5584,50911,3593,138248,5219,4643,888,2435019,16983,1852050,15010,1793649,15499,58401,3764,225074,7099,141112,5828,87754,4677,44305,3550,82681,4185,2043,638,276458,7666,210651,7447,202666,7487,7985,1465,25641,2353,13708,1733,9469,1832,3404,833,12758,1582,827,444,33311,3171,24220,2778,23887,2782,333,309,4420,1006,1177,485,1844,656,634,308,968,548,48,86,64333,4076,43541,3278,41157,3317,2384,620,9630,1470,1726,509,4166,957,550,336,4387,786,333,225,46770,3439,35538,3229,33618,3208,1920,738,3949,914,1432,485,1957,624,594,343,3258,948,42,67,98314,4293,51490,3465,39309,2764,12181,1831,6725,1381,1626,603,1503,636,1424,802,34196,2686,1350,441,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,1078723,11125,1024737,10469,53986,3509,138416,4721,94774,3842,85848,3918,28878,2331,100354,4590,3296,734,1222653,10410,890025,11105,854454,10881,35571,2778,106326,4113,81500,3611,62730,3587,24480,1830,55758,2667,1834,577,138408,6075,101097,5042,96839,4928,4258,978,11884,1748,7067,941,8718,1371,2499,980,6747,1196,396,232,16630,2061,7557,1165,7433,1168,124,164,3927,1023,1106,480,3502,1151,238,168,276,244,24,39,55697,3185,31660,2386,28625,2227,3035,708,7085,1195,2905,634,7093,1545,637,420,5955,994,362,233,24972,2598,17979,2144,17301,2029,678,382,1701,528,1056,394,1891,748,588,454,1715,591,42,70,71929,3466,30405,2490,20085,2166,10320,1447,7493,928,1140,383,1914,600,436,303,29903,2296,638,305,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,942663,9325,900753,9520,41910,2546,112658,4260,106799,4428,85378,4499,57848,4295,80805,3695,2450,628,1140807,9069,790313,9361,759423,9735,30890,2268,94388,3920,93149,4239,66075,3913,46445,4112,48988,2705,1449,474,135242,5829,94049,4747,90593,4704,3456,790,9431,1216,9005,1233,10368,1618,5280,1279,6708,1068,401,298,7884,1601,4727,1113,4719,1115,8,15,1213,591,368,290,711,512,528,399,337,361,0,165,30985,2700,16859,1940,15980,1888,879,333,2861,622,1987,493,5168,1066,1111,353,2893,660,106,115,17357,1693,11572,1506,11436,1525,136,131,1303,610,1416,492,1000,418,806,479,1225,443,35,42,56326,3561,25143,2414,18602,2057,6541,1142,3462,881,874,335,2056,631,3678,866,20654,1980,459,240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,1300973,13621,1244747,13657,56226,3638,143005,5914,106565,4881,131635,6077,59889,3567,100347,4708,3245,769,1526467,11999,1091030,12178,1050105,11887,40925,2913,121054,5506,93432,4346,109138,5057,46173,3266,63751,3721,1889,621,180512,6917,129790,6042,123718,5826,6072,1288,13156,1535,8369,1306,12324,1872,6176,1278,9981,1565,716,434,18673,2208,13144,1739,13009,1744,135,137,1532,631,975,429,1786,697,496,284,740,643,0,181,42463,3052,22166,2420,21449,2396,717,362,3442,814,1801,545,4554,1105,6081,759,4309,908,110,161,20947,2400,14812,2115,14353,2113,459,204,1094,465,1264,547,1816,563,613,365,1348,592,0,181,56597,3857,30031,2717,22113,2304,7918,1308,2727,714,724,338,2017,614,350,226,20218,2001,530,303,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,1415717,15527,1351126,15978,64591,4120,121130,6121,138247,7314,124220,6032,58003,3637,105555,5636,2817,796,1622316,11994,1177455,14496,1127061,14664,50394,3852,99357,5283,120491,6944,103685,5458,48275,3436,71150,4216,1903,651,194194,8483,138989,7596,134476,7531,4513,1057,13126,1937,12503,1915,12078,1803,5111,1281,12029,1981,358,250,24516,2500,19087,2128,18627,2092,460,306,1082,488,1034,482,1940,752,598,351,775,320,0,193,36437,2697,23418,2526,22030,2479,1388,542,3443,886,1394,572,3288,1114,1706,604,3142,1180,46,77,41281,3090,31244,2881,30002,2924,1242,573,2374,891,2041,674,1396,554,1444,608,2782,918,0,193,46945,3586,25524,2796,18930,2622,6594,886,1748,501,784,383,1833,673,869,466,15677,1675,510,317,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,406261,6436,380026,6348,26235,2342,83405,4384,44012,3108,27700,2234,15995,1722,53311,3062,1142,424,485919,7425,318574,6619,300763,6469,17811,1841,65891,3462,37396,2609,22500,1972,12405,1567,28672,2181,481,255,69730,3454,45440,2945,42677,2851,2763,662,9345,1665,4117,956,2335,571,2192,794,6177,1161,124,126,3597,896,2247,664,2247,664,0,155,784,638,144,113,105,102,197,156,120,185,0,155,27462,2145,17516,2162,15904,1995,1612,533,3819,935,1635,588,2155,620,686,298,1537,504,114,141,11890,1872,8055,1437,7724,1420,331,250,1310,603,369,271,258,177,259,171,1590,775,49,70,33228,2512,14429,1664,10711,1422,3718,913,2256,539,351,214,347,196,256,183,15215,1868,374,213,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,1826384,14314,1728795,15278,97589,4765,280211,8875,207113,7343,122572,5807,330558,8324,138781,5238,4175,1069,2135379,14985,1359334,14082,1296133,14295,63201,3747,201891,6537,174436,6558,92675,5029,226473,7374,78394,4427,2176,668,286359,10378,185247,7789,176661,7722,8586,1858,27024,2655,17244,1985,10553,1658,32368,2937,13100,1720,823,385,258280,8366,145500,6854,143805,6838,1695,524,32907,3457,8848,1469,10318,1722,55936,2851,4771,1105,0,190,71970,3925,45271,3325,43423,3298,1848,636,7610,1312,3557,915,5175,1023,6022,1300,4239,1070,96,132,35924,3266,22417,2744,21461,2745,956,435,3483,968,1684,671,2057,572,3662,943,2568,751,53,87,121882,4809,68615,3953,47312,3232,21303,2178,7296,1295,1344,504,1794,587,6097,1273,35709,2749,1027,618,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,2236809,18885,2146103,19048,90706,4442,428109,9491,218886,6509,129786,5543,61790,3842,195008,7138,3302,1025,2354944,19671,1618382,18506,1557944,18246,60438,3532,286760,8867,186558,6184,96259,4449,47508,3127,118187,5169,1290,499,255640,8615,185755,7181,177520,7013,8235,1501,30865,2428,12771,1964,7809,1147,3574,903,14709,2304,157,152,309147,8211,219275,7845,217540,7835,1735,681,56384,3641,8391,1188,13529,1805,6572,1271,4922,1313,74,87,161358,6390,103232,5701,99747,5596,3485,975,33054,2857,7205,1372,7353,1218,2069,591,7774,1488,671,439,55554,4360,38334,3499,37118,3442,1216,450,9450,1448,1930,817,1711,617,837,382,3292,887,0,195,137047,5918,71831,3952,56234,3348,15597,2124,11596,1585,2031,791,3125,700,1230,612,46124,3796,1110,830,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,3094711,18280,2947073,18613,147638,5353,398191,9452,225022,7072,179960,6041,72058,4202,214170,6789,6786,1176,3459252,17360,2591071,16349,2485794,16558,105277,4328,330563,8767,196636,6403,142126,5512,61047,3803,134422,5097,3387,764,377209,9962,281567,9193,267128,8677,14439,2009,32466,2451,18093,2221,17631,1779,6068,1214,20428,1867,956,398,54893,3049,37763,3117,37438,3044,325,222,7841,1324,2345,563,4297,939,1551,665,1009,455,87,108,91536,4420,58330,3774,54924,3713,3406,918,14382,1712,3240,725,7456,1388,1451,454,6291,938,386,250,54071,3090,41478,2569,39538,2516,1940,831,4387,952,1602,461,2557,709,682,360,3186,811,179,167,153937,5004,84502,3924,62251,3372,22251,2157,8552,1434,3106,735,5893,1136,1259,496,48834,3038,1791,632,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,1934216,13197,1828561,13084,105655,3671,311707,8009,172982,5993,111248,4298,44483,2887,159166,4719,3622,689,2135967,13145,1550886,13059,1478539,12950,72347,2871,235997,6877,142470,5378,83058,4124,36100,2761,85561,3440,1895,531,244969,8494,172071,7326,162596,6879,9475,1389,28809,2014,16972,1784,11116,1593,3745,771,11925,1569,331,237,89609,5009,61111,4139,60542,4107,569,284,15473,2061,4863,916,5334,1007,1456,429,1335,471,37,61,76853,3626,44612,2968,41058,2773,3554,824,12862,1667,4349,956,5790,867,1168,574,7685,995,387,214,43798,2988,29475,2614,28391,2430,1084,497,6986,1354,1531,506,2814,637,769,345,2209,478,14,17,146228,5027,76061,3683,57435,3291,18626,1494,11580,1718,2797,689,3136,750,1245,486,50451,2396,958,327,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,805741,11789,765765,11424,39976,3818,72091,4472,71145,5002,111024,6134,53170,4446,64160,3962,1096,538,984238,13196,681250,12387,651422,11997,29828,3188,60268,3927,61395,4492,94717,6098,42718,4172,43218,3393,672,443,125832,6507,87393,5295,83751,4999,3642,1174,7273,1504,7391,1777,10546,1559,5138,1307,8030,1623,61,79,5266,1060,2473,841,2381,832,92,143,502,357,790,451,1210,567,80,104,211,185,0,198,20079,2202,9351,1783,8600,1541,751,561,2524,892,474,268,1610,498,3746,378,2110,732,264,228,14781,2020,10955,1704,10812,1714,143,146,151,141,529,238,1732,1020,907,485,507,282,0,198,28231,2626,14319,1866,8799,1671,5520,1106,1373,623,566,317,1209,507,581,288,10084,1780,99,125,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,1923180,15034,1841389,14739,81791,4451,278965,7539,158776,5909,124294,6133,83917,4277,160422,6189,4721,1014,2223496,16471,1589585,15295,1534778,15099,54807,3337,230676,7373,136601,5428,99819,5430,63897,3727,100168,5138,2750,877,265496,8184,191030,7128,183225,7150,7805,1695,24935,2511,15203,1886,13709,1442,6480,1375,13549,1768,590,316,35244,2643,23825,2122,23568,2119,257,161,5389,960,2016,723,1628,725,1332,627,1010,459,44,73,52783,2866,32136,2172,30626,2297,1510,456,7811,1207,2146,637,5219,1230,1066,587,4245,728,160,171,37017,3816,28009,3255,27077,3271,932,333,3564,1011,1257,475,1292,585,766,483,2018,691,111,123,120239,5316,58595,3950,42115,3420,16480,2365,6590,1156,1553,604,2627,631,10376,734,39432,2880,1066,403,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475299,5526,295138,5738,266469,5539,28669,2130,43717,3041,33525,2841,33821,3082,24563,2212,42386,2784,2149,577,353661,6654,226468,6279,208391,6135,18077,1737,33245,2484,26601,2548,24031,2278,19171,1631,23403,2144,742,291,50885,3716,32236,3067,29697,2853,2539,703,4760,1153,3139,727,3883,824,3254,1017,3396,942,217,198,4520,1172,2572,918,2572,918,0,157,1048,555,175,115,623,561,69,109,33,57,0,157,22947,2436,12437,1957,10911,1808,1526,508,2245,604,2411,660,2524,769,500,316,2517,752,313,229,12219,1632,7658,1337,6832,1323,826,386,920,358,784,376,1711,709,447,437,643,335,56,42,31067,2361,13767,1843,8066,1461,5701,1190,1499,541,415,240,1049,487,1122,648,12394,1311,821,265,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,650623,6722,616752,6702,33871,2722,83554,3980,65549,3259,48638,3473,28334,2370,67948,3759,2038,528,759340,7419,537493,6068,514104,5980,23389,2354,67694,3616,54140,2736,36941,2843,25145,2120,37161,2616,766,260,94886,4253,67500,4113,64983,4054,2517,576,7953,1185,6783,1149,5984,1109,1760,561,4596,771,310,275,6142,1494,3550,815,3521,809,29,49,737,432,355,224,718,413,470,800,284,157,28,46,26578,1805,14641,1555,13175,1467,1466,412,3962,650,2184,568,2754,781,240,135,2678,527,119,101,13537,1604,8124,1160,7861,1180,263,168,1369,556,1101,373,1124,519,497,243,1322,641,0,149,46201,2718,19315,1742,13108,1584,6207,1093,1839,575,986,493,1117,422,222,163,21907,1818,815,364,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,954210,12105,918121,11760,36089,3114,39681,2673,77602,4799,41591,3244,39123,3154,63155,4034,983,476,949121,9397,743840,11763,719394,11723,24446,2530,30757,2327,66436,4558,34413,3084,32729,2855,40168,3269,778,440,132358,5916,105447,5206,101807,4978,3640,891,4256,1098,7847,1426,5081,1113,3781,998,5946,1189,0,200,44047,3386,38358,3253,38318,3260,40,66,1745,639,656,400,219,266,1207,588,1862,767,0,200,27904,2842,22811,2537,22279,2496,532,414,1128,519,1330,536,877,338,606,264,1087,546,65,106,25351,2769,21230,2543,20763,2459,467,294,767,299,756,436,774,376,434,274,1390,582,0,200,37564,3975,22524,3070,15560,2289,6964,1569,1028,443,577,367,227,166,366,244,12702,1965,140,138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,463243,8577,442386,8465,20857,2093,70883,3965,53623,4268,23386,2527,16339,1771,49149,3573,609,313,554808,8274,384600,9016,371801,8994,12799,1824,59572,3661,47602,3819,18847,2151,13687,1779,30292,3018,208,170,48989,3838,34334,3066,32699,3036,1635,531,4146,944,4511,1026,1845,652,1085,572,2822,917,246,188,4522,861,3272,889,3272,889,0,181,837,394,116,115,31,65,217,213,49,81,0,181,21007,2038,13053,1547,12389,1493,664,329,2986,731,725,381,1881,542,332,223,1875,574,155,147,8421,1427,6410,1279,6225,1276,185,171,406,240,253,220,217,234,454,335,681,378,0,181,39485,3256,21574,2551,16000,1999,5574,1483,2936,620,416,238,565,435,564,327,13430,1901,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,3047800,19199,2882235,20132,165565,6757,288877,7937,308018,8984,180589,5965,86086,4938,197652,7302,4888,1025,2962771,22382,2161126,20934,2052029,20220,109097,5056,211932,6472,261593,7861,145268,5246,66830,4373,113958,5135,2064,703,340842,10825,257626,10335,244334,9861,13292,1878,24820,2168,20767,2412,12961,1928,7257,1557,16516,2230,895,468,435665,11064,358193,10229,350670,10009,7523,1253,31006,3203,12881,1815,13361,1624,8228,1514,11393,1745,603,465,125193,5842,94276,5604,89013,5703,5263,1297,8936,1292,8539,1333,4825,1164,1532,491,6663,1487,422,340,80794,6150,66789,5573,64881,5475,1908,894,4027,1034,1755,587,1634,640,495,273,5865,1729,229,181,168645,6305,109790,5710,81308,4734,28482,3118,8156,1326,2483,746,2540,887,1744,779,43257,3029,675,360,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
