GEO_ID,B10061_001E,B10061_001M,B10061_002E,B10061_002M,B10061_003E,B10061_003M,B10061_004E,B10061_004M,B10061_005E,B10061_005M,B10061_006E,B10061_006M,B10061_007E,B10061_007M,B10061_008E,B10061_008M,B10061_009E,B10061_009M,B10061_010E,B10061_010M,B10061_011E,B10061_011M,NAME,B10061_001MA,B10061_001EA,B10061_002MA,B10061_002EA,B10061_003MA,B10061_003EA,B10061_004MA,B10061_004EA,B10061_005MA,B10061_005EA,B10061_006MA,B10061_006EA,B10061_007MA,B10061_007EA,B10061_008MA,B10061_008EA,B10061_009MA,B10061_009EA,B10061_010EA,B10061_010MA,B10061_011MA,B10061_011EA,state
0400000US06,1110960,19894,689341,16280,175829,7341,95508,5706,80321,4566,513512,12838,421619,12424,118448,6208,85850,5154,32598,2977,303171,11423,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,88294,6236,60013,4629,23869,3058,15907,2620,7962,1362,36144,3427,28281,3509,11858,2127,9324,1978,2534,779,16423,2427,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,65291,4400,48816,3831,13246,2213,7897,1424,5349,1481,35570,3309,16475,2679,7306,1807,5856,1661,1450,627,9169,2079,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,26483,3422,21311,3112,8501,1821,4812,1313,3689,1141,12810,2522,5172,1436,1670,640,1153,539,517,358,3502,1266,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,10341,1736,4716,1139,960,502,365,321,595,364,3756,1030,5625,1355,2002,879,1468,768,534,401,3623,1020,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,463705,13594,316833,12722,111861,6884,63430,6040,48431,4291,204972,9912,146872,8368,50103,4197,36004,3864,14099,2048,96769,6511,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,265530,12042,187751,8670,86493,6390,53056,5233,33437,3044,101258,5797,77779,6711,38002,3901,29020,3421,8982,2050,39777,4568,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,54743,3527,39510,3233,8846,1594,4651,1313,4195,837,30664,2856,15233,2122,6329,1463,4222,1213,2107,737,8904,1633,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23085,2832,17981,2574,7761,1680,4230,1077,3531,1087,10220,1675,5104,1266,2117,890,1767,885,350,245,2987,1007,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,275078,9959,193437,8288,66429,4622,41368,4165,25061,2235,127008,6674,81641,5950,31276,2985,23949,2609,7327,1387,50365,5031,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,125838,7068,92239,5458,39778,3246,24863,2523,14915,1983,52461,4267,33599,3058,16744,2536,13405,2397,3339,875,16855,2348,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39482,3176,29791,2865,12731,1714,7887,1383,4844,954,17060,2233,9691,1621,4011,1083,2686,885,1325,624,5680,1198,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47220,3512,35934,2964,17304,2138,10058,1656,7246,1403,18630,2289,11286,2088,5455,1369,3948,1063,1507,717,5831,1377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,102902,5492,72633,4585,37936,3242,22514,2755,15422,2093,34697,3233,30269,2921,18978,2560,15409,2415,3569,922,11291,2102,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,119416,5520,86796,4913,49998,4140,32068,3970,17930,2327,36798,3126,32620,3233,17991,2388,14707,2190,3284,904,14629,2123,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18412,2425,15353,2251,6052,1519,4103,1299,1949,672,9301,1535,3059,874,1767,860,1581,838,186,131,1292,557,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,141000,6772,101567,5776,33556,3553,18292,2747,15264,1795,68011,4763,39433,3673,15068,2163,11345,1939,3723,975,24365,2770,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,122335,6399,85659,5657,21815,3570,12325,2959,9490,1635,63844,4507,36676,3655,14578,2453,10299,2296,4279,1231,22098,2579,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,184352,6894,140545,5534,57663,3844,36476,3345,21187,1979,82882,4378,43807,3853,18470,2327,14298,2128,4172,904,25337,2940,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,62502,3606,48550,3175,14964,1855,9660,1593,5304,870,33586,2536,13952,1742,5769,1279,4347,1125,1422,604,8183,1360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,93428,5146,69490,4503,37033,3583,23252,2855,13781,1955,32457,3385,23938,2813,15304,2298,12262,2246,3042,860,8634,1645,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,112192,6245,85213,5749,34623,3533,21166,2725,13457,1707,50590,3530,26979,2822,11532,1600,9054,1397,2478,768,15447,2247,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14972,1860,10280,1441,5549,1116,2879,787,2670,683,4731,1068,4692,1275,2686,1031,2172,990,514,362,2006,703,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24365,2437,15963,1990,7126,1379,4130,992,2996,880,8837,1460,8402,1595,4313,963,3430,978,883,491,4089,1090,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,66279,4691,40806,4194,14139,2141,6830,1484,7309,1595,26667,3519,25473,2563,9513,1719,6601,1491,2912,1047,15960,2081,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20281,2451,15988,2050,5560,1287,3614,1013,1946,652,10428,1629,4293,1085,1246,651,862,557,384,285,3047,879,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,184084,7132,129905,6080,31256,2727,15738,2090,15518,1908,98649,5550,54179,4121,17294,2061,11851,1714,5443,1258,36885,3443,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54653,3740,42060,3225,22064,2724,13899,1993,8165,1585,19996,2155,12593,1855,7044,1432,5340,1440,1704,626,5549,1416,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426454,11156,250205,8135,64353,4185,32963,2843,31390,2732,185852,7458,176249,7059,63771,5435,40717,4046,23054,2818,112478,6422,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,201666,8347,143153,7303,70736,5056,45313,4122,25423,2446,72417,5316,58513,4389,30302,3262,22347,2913,7955,1588,28211,3254,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7253,1314,4966,1204,2800,952,1421,439,1379,931,2166,585,2287,909,757,326,621,265,136,116,1530,819,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,217143,7828,157080,6921,75274,5230,47681,4109,27593,2755,81806,4841,60063,3829,29619,3546,23857,3197,5762,1158,30444,2597,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81075,3797,57249,3042,32410,2332,18442,1903,13968,1503,24839,1932,23826,2540,10613,1479,7084,1168,3529,946,13213,2100,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70157,5316,49210,4302,20302,2951,11167,2208,9135,1871,28908,3108,20947,2735,6663,1703,5264,1582,1399,715,14284,2371,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242192,9969,180960,8065,65214,4108,41889,3363,23325,1799,115746,6084,61232,4949,26350,3027,20889,2803,5461,1206,34882,3551,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,13680,2332,3845,1096,2473,956,1372,552,9835,1769,4691,1198,2438,914,1937,863,501,321,2253,831,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,90978,5160,47262,4048,28184,3610,19078,2143,43716,3790,32992,3366,13029,2194,9492,1892,3537,991,19963,2464,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,6201,1126,2471,625,1317,441,1154,382,3730,1029,5016,811,2840,640,2212,584,628,304,2176,658,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,115909,6871,58046,4748,35004,3431,23042,2623,57863,4409,37798,3854,19871,2693,15466,2476,4405,924,17927,2719,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739851,17490,547972,17216,230369,10223,148898,8752,81471,4279,317603,13110,191879,9250,86999,5701,67469,4981,19530,2772,104880,7599,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
