GEO_ID,B19301C_001E,B19301C_001M,NAME,B19301C_001EA,B19301C_001MA,state
0400000US06,18584,911,California,null,null,06
0400000US08,16994,1584,Colorado,null,null,08
0400000US09,21255,5450,Connecticut,null,null,09
0400000US10,17770,5500,Delaware,null,null,10
0400000US11,30810,15372,District of Columbia,null,null,11
0400000US12,19603,2124,Florida,null,null,12
0400000US13,15763,2917,Georgia,null,null,13
0400000US15,24730,7247,Hawaii,null,null,15
0400000US16,13677,1602,Idaho,null,null,16
0400000US17,19640,2803,Illinois,null,null,17
0400000US18,15908,2878,Indiana,null,null,18
0400000US19,11737,2675,Iowa,null,null,19
0400000US20,16016,1956,Kansas,null,null,20
0400000US21,17348,3930,Kentucky,null,null,21
0400000US22,20149,3397,Louisiana,null,null,22
0400000US23,14242,2165,Maine,null,null,23
0400000US24,31051,5300,Maryland,null,null,24
0400000US25,18015,4264,Massachusetts,null,null,25
0400000US26,19282,2174,Michigan,null,null,26
0400000US27,17014,1524,Minnesota,null,null,27
0400000US28,14901,3046,Mississippi,null,null,28
0400000US29,18022,2527,Missouri,null,null,29
0400000US30,12791,845,Montana,null,null,30
0400000US31,11055,1695,Nebraska,null,null,31
0400000US32,17197,1891,Nevada,null,null,32
0400000US33,32954,21722,New Hampshire,null,null,33
0400000US34,20411,4980,New Jersey,null,null,34
0400000US35,12216,634,New Mexico,null,null,35
0400000US36,17542,1670,New York,null,null,36
0400000US37,15060,994,North Carolina,null,null,37
0400000US38,14448,1122,North Dakota,null,null,38
0400000US39,21417,3430,Ohio,null,null,39
0400000US40,16293,590,Oklahoma,null,null,40
0400000US41,16549,1458,Oregon,null,null,41
0400000US42,16067,2591,Pennsylvania,null,null,42
0400000US44,15605,3711,Rhode Island,null,null,44
0400000US45,17015,2674,South Carolina,null,null,45
0400000US46,9916,844,South Dakota,null,null,46
0400000US47,19641,3211,Tennessee,null,null,47
0400000US48,20614,1462,Texas,null,null,48
0400000US49,13984,1654,Utah,null,null,49
0400000US50,18714,4234,Vermont,null,null,50
0400000US51,24965,3224,Virginia,null,null,51
0400000US53,17276,1179,Washington,null,null,53
0400000US54,17582,4680,West Virginia,null,null,54
0400000US55,18641,1214,Wisconsin,null,null,55
0400000US56,15207,2627,Wyoming,null,null,56
0400000US72,8962,1555,Puerto Rico,null,null,72
0400000US01,21507,3077,Alabama,null,null,01
0400000US02,18012,1138,Alaska,null,null,02
0400000US04,11822,488,Arizona,null,null,04
0400000US05,17802,2670,Arkansas,null,null,05
